START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: K3SV
LOCATION: WCF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: OVER-50
OPERATORS: K3SV
CLUB: Florida Contest Group
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0.2
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: EL88VH
QSO: 14083 DG 2023-06-03 1806 K3SV EL88 NS3T FM18 0
QSO: 14081 DG 2023-06-03 1818 K3SV EL88 KD8KWH EN80 0
QSO: 14081 DG 2023-06-03 1821 K3SV EL88 WY3A FM29 0
QSO: 14081 DG 2023-06-03 1821 K3SV EL88 KB4S FM17 0
QSO: 14081 DG 2023-06-03 1839 K3SV EL88 WA8LRW EN91 0
QSO: 14082 DG 2023-06-03 1845 K3SV EL88 W9ILY EN51 0
QSO: 14082 DG 2023-06-03 1847 K3SV EL88 KO8V FM08 0
QSO: 14082 DG 2023-06-03 1848 K3SV EL88 AE5FM EM13 0
QSO: 14082 DG 2023-06-03 1852 K3SV EL88 N7FVQ DM43 0
QSO: 14082 DG 2023-06-03 1852 K3SV EL88 WB8SIG EN91 0
QSO: 14082 DG 2023-06-03 1853 K3SV EL88 N8OO EM31 0
QSO: 14082 DG 2023-06-03 1853 K3SV EL88 N2NQ FM17 0
QSO: 14081 DG 2023-06-03 1938 K3SV EL88 KC2WUF FN20 0
QSO: 14081 DG 2023-06-03 1938 K3SV EL88 K3KN FM19 0
QSO: 14080 DG 2023-06-03 1940 K3SV EL88 WD0FYV FM17 0
QSO: 14081 DG 2023-06-03 1942 K3SV EL88 K8BL EN91 0
QSO: 14082 DG 2023-06-03 1947 K3SV EL88 ON6NL JO21 0
QSO: 14082 DG 2023-06-03 1948 K3SV EL88 WA2WL FN20 0
