START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: RN3DKE
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: ENCLOSED
OPERATORS: RN3DKE
CREATED-BY: MSHV VERSION 2.71 64-BIT
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: KO85RV
QSO: 14090 DG 2023-06-03 1842 RN3DKE KO85 9A6KFA JN85 0
QSO: 14090 DG 2023-06-03 1847 RN3DKE KO85 JH4UTP PM64 0
QSO: 14090 DG 2023-06-03 1853 RN3DKE KO85 PA3EWG JO21 0
QSO: 14090 DG 2023-06-03 1856 RN3DKE KO85 EC3A JN00 0
QSO: 14090 DG 2023-06-03 1858 RN3DKE KO85 HA7JDU JN87 0
QSO: 14090 DG 2023-06-03 1902 RN3DKE KO85 YB7SKM OI67 0
QSO: 14090 DG 2023-06-03 1903 RN3DKE KO85 PA6T JO21 0
QSO: 14090 DG 2023-06-03 1904 RN3DKE KO85 RW9Y NO13 0
QSO: 14090 DG 2023-06-03 1907 RN3DKE KO85 TA1BX KN41 0
QSO: 14090 DG 2023-06-03 1912 RN3DKE KO85 G0HEU IO94 0
QSO: 14090 DG 2023-06-03 1914 RN3DKE KO85 BH3DEL OM89 0
QSO: 14090 DG 2023-06-04 0418 RN3DKE KO85 AA4DD EM86 0
QSO: 14090 DG 2023-06-04 0420 RN3DKE KO85 K5ZD FN42 0
QSO: 14090 DG 2023-06-04 0421 RN3DKE KO85 VE2BVV FN36 0
QSO: 14090 DG 2023-06-04 0425 RN3DKE KO85 YO2CK KN15 0
QSO: 14090 DG 2023-06-04 0427 RN3DKE KO85 CO8NMN FK29 0
QSO: 14090 DG 2023-06-04 0428 RN3DKE KO85 KA2MGE FN02 0
QSO: 14090 DG 2023-06-04 0430 RN3DKE KO85 PD0RS JO11 0
QSO: 14090 DG 2023-06-04 0435 RN3DKE KO85 KB1EFS FN14 0
QSO: 14090 DG 2023-06-04 0437 RN3DKE KO85 ZL3IO RF80 0
QSO: 14090 DG 2023-06-04 0438 RN3DKE KO85 AF6SA CM98 0
QSO: 14090 DG 2023-06-04 0439 RN3DKE KO85 OM6BPA JN99 0
QSO: 14090 DG 2023-06-04 0555 RN3DKE KO85 SV8OVJ KM27 0
QSO: 14090 DG 2023-06-04 0556 RN3DKE KO85 W2LPL FN20 0
QSO: 14090 DG 2023-06-04 0557 RN3DKE KO85 MM0EAX IO89 0
QSO: 14090 DG 2023-06-04 0828 RN3DKE KO85 TK4TH JN41 0
QSO: 14090 DG 2023-06-04 0830 RN3DKE KO85 SM2OTU KP16 0
QSO: 14090 DG 2023-06-04 0831 RN3DKE KO85 YO4NA KN44 0
QSO: 14090 DG 2023-06-04 0832 RN3DKE KO85 PD1TV JO32 0
QSO: 14090 DG 2023-06-04 0833 RN3DKE KO85 PC4H JO22 0
QSO: 14090 DG 2023-06-04 0835 RN3DKE KO85 UT2IV KN88 0
QSO: 14090 DG 2023-06-04 0837 RN3DKE KO85 EA1GT IN52 0
QSO: 14090 DG 2023-06-04 0839 RN3DKE KO85 GI7NKK IO74 0
QSO: 14090 DG 2023-06-04 0841 RN3DKE KO85 F4IET JN23 0
QSO: 14090 DG 2023-06-04 0842 RN3DKE KO85 OH1LXF KP20 0
QSO: 14090 DG 2023-06-04 1353 RN3DKE KO85 BY1RX OM89 0
QSO: 14090 DG 2023-06-04 1355 RN3DKE KO85 BA4TB PM01 0
END-OF-LOG:
