START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: YD6ROA
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: 15M
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: ENCLOSED
OPERATORS: YD6ROA
CLUB: 599 DX Association
CREATED-BY: 
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: NJ93IN
QSO: 21091 DG 2023-06-04 1355 YD6ROA NJ93 IT9VCE JM77
QSO: 21090 DG 2023-06-04 1357 YD6ROA NJ93 YC3DOC OI61
QSO: 21090 DG 2023-06-04 1357 YD6ROA NJ93 JH1CTV QM05
QSO: 21090 DG 2023-06-04 1358 YD6ROA NJ93 JH1CTV QM05
QSO: 21090 DG 2023-06-04 1409 YD6ROA NJ93 YD2UFR OI52
QSO: 21090 DG 2023-06-04 1415 YD6ROA NJ93 YC6HRI NJ93
QSO: 21090 DG 2023-06-04 1427 YD6ROA NJ93 YG2BBE OI33
QSO: 21090 DG 2023-06-04 1443 YD6ROA NJ93 BG8PC OL26
QSO: 21090 DG 2023-06-04 1453 YD6ROA NJ93 YB2LIW OI53
QSO: 21090 DG 2023-06-04 1454 YD6ROA NJ93 YC2FAJ OI42
QSO: 21090 DG 2023-06-04 1455 YD6ROA NJ93 YD3ASV OI51
QSO: 21090 DG 2023-06-04 1512 YD6ROA NJ93 YC3SWR OI52
QSO: 21091 DG 2023-06-04 1516 YD6ROA NJ93 YB2HKB OI43
QSO: 21091 DG 2023-06-04 1517 YD6ROA NJ93 YB2HKB OI43
QSO: 21091 DG 2023-06-04 1517 YD6ROA NJ93 YB2HKB OI43
QSO: 21091 DG 2023-06-04 1522 YD6ROA NJ93 JI1SMA PM95
QSO: 21091 DG 2023-06-04 1525 YD6ROA NJ93 N8OO EM31
QSO: 21091 DG 2023-06-04 1529 YD6ROA NJ93 YC8GPH PI06
QSO: 21091 DG 2023-06-04 1548 YD6ROA NJ93 YO4RDW KN35
QSO: 21090 DG 2023-06-04 1553 YD6ROA NJ93 KE8FT CM98
QSO: 21091 DG 2023-06-04 1604 YD6ROA NJ93 OH1HJO KP00
QSO: 21091 DG 2023-06-04 1608 YD6ROA NJ93 UA6CE LN05
QSO: 21091 DG 2023-06-04 1616 YD6ROA NJ93 LY1R KO14
QSO: 21091 DG 2023-06-04 1619 YD6ROA NJ93 IU8PWS JN71
QSO: 21091 DG 2023-06-04 1623 YD6ROA NJ93 RU3OZ KO91
QSO: 21091 DG 2023-06-04 1625 YD6ROA NJ93 JH4UTP PM64
QSO: 21090 DG 2023-06-04 1646 YD6ROA NJ93 YO4NF KN44
QSO: 21090 DG 2023-06-04 1647 YD6ROA NJ93 RG4A LO20
QSO: 21090 DG 2023-06-04 1648 YD6ROA NJ93 R3KF KO91
QSO: 21090 DG 2023-06-04 1650 YD6ROA NJ93 PA4O JO33
QSO: 21090 DG 2023-06-04 1651 YD6ROA NJ93 RG0S OO22
QSO: 21090 DG 2023-06-04 1652 YD6ROA NJ93 SP7IIT KO00
QSO: 21090 DG 2023-06-04 1654 YD6ROA NJ93 PY2QT GG76
QSO: 21090 DG 2023-06-04 1707 YD6ROA NJ93 YO9HP KN35
QSO: 21090 DG 2023-06-04 1708 YD6ROA NJ93 LZ4BU KN33
QSO: 21090 DG 2023-06-04 1710 YD6ROA NJ93 W2ZQ FN20
QSO: 21090 DG 2023-06-04 1712 YD6ROA NJ93 KE8M EN81
QSO: 21090 DG 2023-06-04 1714 YD6ROA NJ93 2E0INN IO83
QSO: 21090 DG 2023-06-04 1721 YD6ROA NJ93 KB1EFS FN14
QSO: 21090 DG 2023-06-04 1725 YD6ROA NJ93 KB1EFS FN14
QSO: 21090 DG 2023-06-04 1725 YD6ROA NJ93 KB1EFS FN14
QSO: 21090 DG 2023-06-04 1729 YD6ROA NJ93 WA1HXH FN43
QSO: 21090 DG 2023-06-04 1730 YD6ROA NJ93 9A6KFA JN85
QSO: 21090 DG 2023-06-04 1734 YD6ROA NJ93 LB6VI JP53
QSO: 21090 DG 2023-06-04 1736 YD6ROA NJ93 PA3HGF JO21
QSO: 21090 DG 2023-06-04 1742 YD6ROA NJ93 SM5FQQ JO89
QSO: 21090 DG 2023-06-04 1743 YD6ROA NJ93 R1AV KP50
QSO: 21090 DG 2023-06-04 1746 YD6ROA NJ93 HA6NL KN08
QSO: 21091 DG 2023-06-04 1753 YD6ROA NJ93 JF1LMB PM95
QSO: 21090 DG 2023-06-04 1757 YD6ROA NJ93 W3OU FM18
QSO: 21091 DG 2023-06-04 1809 YD6ROA NJ93 OG3Z KP11
QSO: 21090 DG 2023-06-04 1846 YD6ROA NJ93 DL8SDC JN48
QSO: 21090 DG 2023-06-04 1847 YD6ROA NJ93 OL6D JN69
QSO: 21091 DG 2023-06-04 1853 YD6ROA NJ93 DL8SDC JN48
QSO: 21091 DG 2023-06-04 1858 YD6ROA NJ93 KJ0I DM79
QSO: 21090 DG 2023-06-04 1908 YD6ROA NJ93 PA2IP JO23
QSO: 21090 DG 2023-06-04 1911 YD6ROA NJ93 NP4TX FK68
END-OF-LOG:
