START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: PY6BK
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: 1
CLUB: RIO DX GROUP
CREATED-BY: MSHV VERSION 2.71 32-BIT
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: HH07UE
QSO: 28090 DG 2023-06-03 1802 PY6BK HH07 WV4P EM55 0
QSO: 28090 DG 2023-06-03 1806 PY6BK HH07 NA4DA EL89 0
QSO: 14090 DG 2023-06-03 1812 PY6BK HH07 EC3A JN00 0
QSO: 14090 DG 2023-06-03 1816 PY6BK HH07 9A6KFA JN85 0
QSO: 28090 DG 2023-06-03 1823 PY6BK HH07 AZ5D FF96 0
QSO: 28090 DG 2023-06-03 1826 PY6BK HH07 XE1YL EK09 0
QSO: 28090 DG 2023-06-03 1828 PY6BK HH07 KT3L FN00 0
QSO: 28090 DG 2023-06-03 1829 PY6BK HH07 RG4A LO20 0
QSO: 28090 DG 2023-06-03 1830 PY6BK HH07 CX8AF GF15 0
QSO: 28090 DG 2023-06-03 1833 PY6BK HH07 NF4M EL97 0
QSO: 14080 DG 2023-06-03 1842 PY6BK HH07 IZ2ARJ JN45 0
QSO: 14090 DG 2023-06-03 1852 PY6BK HH07 PA3EOU JO22 0
QSO: 14090 DG 2023-06-03 1854 PY6BK HH07 IT9VCE JM77 0
QSO: 14090 DG 2023-06-03 1912 PY6BK HH07 TA1BX KN41 0
QSO: 14090 DG 2023-06-03 1914 PY6BK HH07 HA3MGA JN96 0
QSO: 28090 DG 2023-06-03 1925 PY6BK HH07 W2ZQ FN20 0
QSO: 28090 DG 2023-06-03 2002 PY6BK HH07 N1EK FM19 0
QSO: 28090 DG 2023-06-03 2003 PY6BK HH07 NF3R FN20 0
QSO: 28090 DG 2023-06-03 2005 PY6BK HH07 KI4LLA FM07 0
QSO: 28090 DG 2023-06-03 2007 PY6BK HH07 AF4T EM86 0
QSO: 28080 DG 2023-06-03 2012 PY6BK HH07 KH6TU BL10 0
QSO: 28080 DG 2023-06-03 2015 PY6BK HH07 W7II EN42 0
QSO: 28080 DG 2023-06-03 2018 PY6BK HH07 NS3T FM18 0
QSO: 28080 DG 2023-06-03 2019 PY6BK HH07 VE3CT FN04 0
QSO: 28080 DG 2023-06-03 2020 PY6BK HH07 WA2BOT FN32 0
QSO: 28080 DG 2023-06-03 2021 PY6BK HH07 GI7NKK IO74 0
QSO: 28090 DG 2023-06-03 2132 PY6BK HH07 W7PP DM33 0
QSO: 14090 DG 2023-06-03 2139 PY6BK HH07 SP7IIT KO00 0
QSO: 14090 DG 2023-06-03 2142 PY6BK HH07 BY1RX OM89 0
QSO: 14090 DG 2023-06-03 2144 PY6BK HH07 YO8RC KN36 0
QSO: 14090 DG 2023-06-03 2147 PY6BK HH07 G0HEU IO94 0
QSO: 14090 DG 2023-06-03 2151 PY6BK HH07 PP5XA GG52 0
QSO: 14090 DG 2023-06-03 2155 PY6BK HH07 PE2K JO22 0
QSO: 14080 DG 2023-06-03 2156 PY6BK HH07 PY1ZV GG87 0
QSO: 14080 DG 2023-06-03 2157 PY6BK HH07 PY1ZV GG87 0
QSO: 14080 DG 2023-06-03 2209 PY6BK HH07 DR1X ZZ00 0
QSO: 14080 DG 2023-06-03 2211 PY6BK HH07 K9OM EN65 0
QSO: 14090 DG 2023-06-03 2217 PY6BK HH07 KW1X FN42 0
QSO: 14090 DG 2023-06-03 2219 PY6BK HH07 K3WHD FN13 0
QSO: 14090 DG 2023-06-03 2220 PY6BK HH07 PY2WLM GG66 0
QSO: 14090 DG 2023-06-03 2223 PY6BK HH07 N5SMQ FM08 0
QSO: 14090 DG 2023-06-03 2225 PY6BK HH07 PA4O JO33 0
QSO: 28090 DG 2023-06-03 2241 PY6BK HH07 6Y5PW FK08 0
QSO: 28090 DG 2023-06-03 2245 PY6BK HH07 KH6AQ BK29 0
QSO: 14090 DG 2023-06-03 2302 PY6BK HH07 NI5EE EL09 0
QSO: 14090 DG 2023-06-03 2305 PY6BK HH07 TK4TH JN41 0
QSO: 14090 DG 2023-06-03 2307 PY6BK HH07 NW5X EM13 0
QSO: 14090 DG 2023-06-03 2309 PY6BK HH07 NF3R FN20 0
QSO: 14090 DG 2023-06-03 2310 PY6BK HH07 N1ET FN41 0
QSO: 14090 DG 2023-06-03 2313 PY6BK HH07 AC3EK FM19 0
QSO: 14090 DG 2023-06-03 2314 PY6BK HH07 KG5RJ EM12 0
QSO: 14090 DG 2023-06-03 2316 PY6BK HH07 NA5M EM12 0
QSO: 14090 DG 2023-06-03 2318 PY6BK HH07 IU8PWS JN71 0
QSO: 14090 DG 2023-06-03 2321 PY6BK HH07 S56A JN76 0
QSO: 14090 DG 2023-06-03 2322 PY6BK HH07 PY3TR GF49 0
QSO: 14090 DG 2023-06-03 2324 PY6BK HH07 N3KN EM97 0
QSO: 14090 DG 2023-06-03 2329 PY6BK HH07 AC8ZU EM79 0
QSO: 14090 DG 2023-06-04 0009 PY6BK HH07 K7STO DN07 0
QSO: 14090 DG 2023-06-04 0014 PY6BK HH07 HI5MAH FK48 0
QSO: 14090 DG 2023-06-04 0017 PY6BK HH07 W3RDL ZZ00 0
QSO: 14090 DG 2023-06-04 0018 PY6BK HH07 KC3JNW FN11 0
QSO: 14080 DG 2023-06-04 0134 PY6BK HH07 W3RGA FN10 0
QSO: 14090 DG 2023-06-04 0137 PY6BK HH07 N4FUR EL99 0
QSO: 14090 DG 2023-06-04 0139 PY6BK HH07 W9AV EN43 0
QSO: 14090 DG 2023-06-04 0146 PY6BK HH07 K2MK EL98 0
QSO: 14090 DG 2023-06-04 0148 PY6BK HH07 NR0W EM19 0
QSO: 14090 DG 2023-06-04 0149 PY6BK HH07 W6SX DM07 0
QSO: 14090 DG 2023-06-04 0152 PY6BK HH07 K3MM FM19 0
END-OF-LOG:
