START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: W4IM
LOCATION: VA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: W4IM
CLUB: Potomac Valley Radio Club
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0.2
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: FM18FI
QSO: 14091 DG 2023-06-03 2305 W4IM FM18 K3WHD FN13 0
QSO: 14091 DG 2023-06-03 2307 W4IM FM18 WV4P EM55 0
QSO: 14092 DG 2023-06-03 2309 W4IM FM18 N4FUR EL99 0
QSO: 14092 DG 2023-06-03 2310 W4IM FM18 UB7K KN85 0
QSO: 14091 DG 2023-06-03 2311 W4IM FM18 NW5X EM13 0
QSO: 14092 DG 2023-06-03 2312 W4IM FM18 PY2GTA GG66 0
QSO: 14092 DG 2023-06-03 2313 W4IM FM18 N1MGO FN42 0
QSO: 14091 DG 2023-06-03 2315 W4IM FM18 N5ER EM34 0
QSO: 14091 DG 2023-06-03 2316 W4IM FM18 NI5EE EL09 0
QSO: 14091 DG 2023-06-03 2318 W4IM FM18 NA5M EM12 0
QSO: 14092 DG 2023-06-03 2321 W4IM FM18 NN5T EM12 0
QSO: 14091 DG 2023-06-03 2322 W4IM FM18 KW1X FN42 0
QSO: 14090 DG 2023-06-03 2328 W4IM FM18 N0JBE EN32 0
QSO: 14092 DG 2023-06-03 2336 W4IM FM18 K3MM FM19 0
QSO: 14092 DG 2023-06-03 2341 W4IM FM18 S56A JN76 0
QSO: 14093 DG 2023-06-03 2345 W4IM FM18 HC5T FI07 0
QSO: 14091 DG 2023-06-03 2347 W4IM FM18 DR1X JO41 0
QSO: 14091 DG 2023-06-03 2351 W4IM FM18 IT9VCE JM77 0
QSO: 14092 DG 2023-06-03 2354 W4IM FM18 NN4NT EM64 0
