START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: FD CW
CALLSIGN: IK3UNA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IK3UNA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for FD CW DARC/Fieldday/CW/2019.
QSO: 28000 CW 2019-06-01 1509 IK3UNA        599 DK0EP/P       599 005
QSO: 21023 CW 2019-06-01 1641 IK3UNA        599 121 DF0FA/P       599 0063
QSO: 21024 CW 2019-06-01 1644 IK3UNA        599 0124 DF0VK/P       599 0079
QSO: 21000 CW 2019-06-01 1646 IK3UNA        599 127 DK0FI/P       599 0049
QSO: 21023 CW 2019-06-01 1647 IK3UNA        599 0128 DL0ABT/P      599 0022
QSO: 21024 CW 2019-06-01 1648 IK3UNA        599 0129 DL0II/P       599 0050
QSO: 21023 CW 2019-06-01 1650 IK3UNA        599 131 DA2A/P        599 0089
QSO: 21023 CW 2019-06-01 1651 IK3UNA        599 0133 DL0VW/P       599 0062
QSO: 21023 CW 2019-06-01 1652 IK3UNA        599 0134 DL0MZ/P       599 0090
QSO: 21023 CW 2019-06-01 1654 IK3UNA        599 136 M5O/P         599 038
QSO: 21000 CW 2019-06-01 1656 IK3UNA        599 0138 OK2VWB/P      599 0037
QSO: 21023 CW 2019-06-01 1657 IK3UNA        599 140 DL0LA/P       599 0148
QSO: 21023 CW 2019-06-01 1658 IK3UNA        599 140 DF0TX/P       599 0095
QSO: 14000 CW 2019-06-01 1707 IK3UNA        599 147 DR3X/P        599 097
QSO: 14022 CW 2019-06-01 1710 IK3UNA        599 153 DK0V/P        599 0130
QSO: 14022 CW 2019-06-01 1712 IK3UNA        599 157 DL0DX/P       599 0047
QSO: 14023 CW 2019-06-01 1712 IK3UNA        599 0161 DK2R/P        599 0023
QSO: 14000 CW 2019-06-01 1713 IK3UNA        599 159 DK0VE/P       599 024
QSO: 14000 CW 2019-06-01 1722 IK3UNA        599 0175 DL1NKS        599 0080
QSO: 14000 CW 2019-06-01 1722 IK3UNA        599 172 DP5V/P        599 034
QSO: 14000 CW 2019-06-01 1723 IK3UNA        599 179 DL0FA/P       599 095
QSO: 14024 CW 2019-06-01 1723 IK3UNA        599 176 DL1HBT/P      599 0121
QSO: 14000 CW 2019-06-01 1733 IK3UNA        599 195 DD7CW/P       599 096
QSO: 14024 CW 2019-06-01 1736 IK3UNA        599 0201 DK0OD/P       599 0063
QSO: 14023 CW 2019-06-01 1737 IK3UNA        599 205 DL0LA/P       599 0195
QSO: 14024 CW 2019-06-01 1738 IK3UNA        599 0206 G4FNL/P       599 0165
QSO: 14000 CW 2019-06-01 1743 IK3UNA        599 213 DM5D/P        599 104
QSO: 14024 CW 2019-06-01 1744 IK3UNA        599 215 DL0GZ/P       599 109
QSO: 14024 CW 2019-06-01 1745 IK3UNA        599 0216 DL0VW/P       599 0080
QSO: 14024 CW 2019-06-01 1746 IK3UNA        599 0217 DL0MZ/P       599 0132
QSO: 14000 CW 2019-06-01 1747 IK3UNA        599 218 DL0ANA/P      599 079
QSO: 14024 CW 2019-06-01 1747 IK3UNA        599 219 DF0TX/P       599 0126
QSO: 14023 CW 2019-06-01 1749 IK3UNA        599 221 DR0W/P        599 0154
QSO: 14024 CW 2019-06-01 1749 IK3UNA        599 0224 DL0ABT/P      599 0046
QSO: 14024 CW 2019-06-01 1752 IK3UNA        599 0229 G4ALE/P       599 0118
QSO: 14000 CW 2019-06-01 1754 IK3UNA        599 230 DL0C/P        599 110
QSO: 14000 CW 2019-06-01 1754 IK3UNA        599 232 DP3A/P        599 122
QSO: 14000 CW 2019-06-01 1755 IK3UNA        599 233 HB9AYZ/P      599 058
QSO: 14000 CW 2019-06-01 1759 IK3UNA        599 235 DL1ASA/P      599 108
QSO: 14027 CW 2019-06-01 1852 IK3UNA        599 0246 DR1E/P        599 0050
QSO:  7031 CW 2019-06-02 0443 IK3UNA        599 248 DL1HBT/P      599 0668
QSO:  7031 CW 2019-06-02 0444 IK3UNA        599 0249 DL0VW/P       599 0435
QSO:  7031 CW 2019-06-02 0447 IK3UNA        599 0253 DK0OH/P       599 0357
QSO:  7031 CW 2019-06-02 0448 IK3UNA        599 256 DM3F/P        599 0648
QSO:  7031 CW 2019-06-02 0450 IK3UNA        599 258 DL0CS/P       599 0826
QSO:  7000 CW 2019-06-02 0452 IK3UNA        599 260 DL0PDM/P      599 512
QSO:  7000 CW 2019-06-02 0453 IK3UNA        599 268 DL0FA/P       599 393
QSO:  7031 CW 2019-06-02 0453 IK3UNA        599 0261 DL1T/P        599 0328
QSO:  7031 CW 2019-06-02 0454 IK3UNA        599 0263 GI5I/P        599 0578
QSO:  7031 CW 2019-06-02 0455 IK3UNA        599 0264 DF0VK/P       599 0560
QSO:  7014 CW 2019-06-02 0503 IK3UNA        599 0277 S53Q/P        599 0599
QSO:  7000 CW 2019-06-02 0504 IK3UNA        599 278 DP5V/P        599 314
QSO:  7000 CW 2019-06-02 0505 IK3UNA        599 279 DL6AWJ/P      599 125
QSO:  7031 CW 2019-06-02 0509 IK3UNA        599 281 DR0W/P        599 0750
QSO:  7000 CW 2019-06-02 0513 IK3UNA        599 284 DR3X/P        599 635
QSO:  7000 CW 2019-06-02 0515 IK3UNA        599 286 DK0IU/P       599 483
QSO:  7018 CW 2019-06-02 0516 IK3UNA        599 290 M5O/P         599 402
QSO:  7031 CW 2019-06-02 0516 IK3UNA        599 289 DF0TX/P       599 0705
QSO:  7031 CW 2019-06-02 0516 IK3UNA        599 288 DP6M/P        599 0800
QSO:  7031 CW 2019-06-02 0517 IK3UNA        599 0291 M0P/P         599 0325
QSO:  7000 CW 2019-06-02 0518 IK3UNA        599 292 DP4B/P        599 430
QSO:  7000 CW 2019-06-02 0518 IK3UNA        599 293 SP8OOE/P      599 082
QSO:  7031 CW 2019-06-02 0523 IK3UNA        599 298 DK0MN/P       599 0736
QSO:  7031 CW 2019-06-02 0526 IK3UNA        599 0302 GM0ADX/P      599 0480
QSO:  7031 CW 2019-06-02 0528 IK3UNA        599 0304 HF5L/P        599 0531
QSO:  7000 CW 2019-06-02 0531 IK3UNA        599 0307 DK0LN/P       599 0373
QSO:  7031 CW 2019-06-02 0535 IK3UNA        599 0310 G3WRR/P       599 0534
QSO:  7032 CW 2019-06-02 0536 IK3UNA        599 311 DL0GZ/P       599 582
QSO:  7000 CW 2019-06-02 0538 IK3UNA        599 314 DM5D/P        599 499
QSO:  7000 CW 2019-06-02 0540 IK3UNA        599 316 DK1A/P        599 759
QSO:  7000 CW 2019-06-02 0546 IK3UNA        599 323 HB9AYZ/P      599 083
QSO:  7031 CW 2019-06-02 0549 IK3UNA        599 329 DM2W/P        599 450
QSO:  7031 CW 2019-06-02 0549 IK3UNA        599 0327 DR1E/P        599 0233
QSO:  7031 CW 2019-06-02 0549 IK3UNA        599 0328 G4FNL/P       599 0787
QSO:  7031 CW 2019-06-02 0550 IK3UNA        599 330 DL0LA/P       599 0835
QSO:  7000 CW 2019-06-02 0557 IK3UNA        599 335 ZA/DL2RMC/P   599 905
QSO:  7000 CW 2019-06-02 0558 IK3UNA        599 0336 DL0ULM/P      599 0198
QSO:  7000 CW 2019-06-02 0559 IK3UNA        599 339 G0FBB/P       599 0590
QSO:  7000 CW 2019-06-02 0600 IK3UNA        599 340 DL0SEL/P      599 308
QSO:  7025 CW 2019-06-02 0607 IK3UNA        599 344 DK0MM/P       599 0803
QSO:  7025 CW 2019-06-02 0611 IK3UNA        599 0348 G4C/P         599 0589
QSO:  7025 CW 2019-06-02 0612 IK3UNA        599 350 DL0DX/P       599 0451
QSO:  7026 CW 2019-06-02 0613 IK3UNA        599 0092 DK2R/P        599 0159
QSO:  7000 CW 2019-06-02 0614 IK3UNA        599 352 DL0ANA/P      599 423
QSO:  7025 CW 2019-06-02 0616 IK3UNA        599 355 DK0V/P        599 0839
QSO:  7025 CW 2019-06-02 0618 IK3UNA        599 657 G8FC/P        599 209
QSO:  7000 CW 2019-06-02 0725 IK3UNA        599 362 DL0RD/P       599 501
QSO:  7026 CW 2019-06-02 0726 IK3UNA        599 0364 PA4VHF/P      599 0231
QSO:  7025 CW 2019-06-02 0727 IK3UNA        599 0365 G0JQA/P       599 0131
QSO:  7000 CW 2019-06-02 0729 IK3UNA        599 368 DK0EP/P       599 610
QSO:  7026 CW 2019-06-02 0730 IK3UNA        599 0369 DK0TU/P       599 0940
QSO:  7026 CW 2019-06-02 0732 IK3UNA        599 0372 DL0HN/P       599 0747
QSO:  7000 CW 2019-06-02 0748 IK3UNA        599 381 OK1KMU/P      599 407
QSO: 21024 CW 2019-06-02 0801 IK3UNA        599 388 DK0FD/P       599 0739
QSO: 14000 CW 2019-06-02 0806 IK3UNA        599 398 DF1PY/P       599 088
QSO: 14000 CW 2019-06-02 0807 IK3UNA        599 391 DK4CU/P       599 087
QSO: 14034 CW 2019-06-02 0807 IK3UNA        599 392 DL0KF/P       599 0651
QSO: 14034 CW 2019-06-02 0808 IK3UNA        599 0393 PA4VHF/P      599 0244
QSO: 14034 CW 2019-06-02 0809 IK3UNA        599 0394 DF0VK/P       599 0655
QSO: 14000 CW 2019-06-02 0810 IK3UNA        599 395 DK0FI/P       599 0417
QSO: 14000 CW 2019-06-02 0811 IK3UNA        599 397 DK0WK/P       599 618
QSO: 14034 CW 2019-06-02 0812 IK3UNA        599 0398 G4C/P         599 0647
QSO: 14034 CW 2019-06-02 0812 IK3UNA        599 0399 M0P/P         599 0366
QSO: 14000 CW 2019-06-02 0815 IK3UNA        599 402 DM3XB         599 035
QSO: 14034 CW 2019-06-02 0819 IK3UNA        599 0408 G2HX/P        599 0167
QSO: 14000 CW 2019-06-02 0821 IK3UNA        599 412 DL0DAN/P      599 0551
QSO: 14034 CW 2019-06-02 0829 IK3UNA        599 416 DM3F/P        599 0798
QSO: 14034 CW 2019-06-02 0831 IK3UNA        599 417 DP6M/P        599 0927
QSO: 14000 CW 2019-06-02 0833 IK3UNA        599 421 DP4B/P        599 496
QSO: 14034 CW 2019-06-02 0834 IK3UNA        599 0422 DK0DI/P       599 0098
QSO: 14034 CW 2019-06-02 0835 IK3UNA        599 423 DM2W/P        599 521
QSO: 14020 CW 2019-06-02 0837 IK3UNA        599 426 DJ6TK         599 012
QSO: 14034 CW 2019-06-02 0838 IK3UNA        599 427 G3ULT/P       599 0466
QSO: 14000 CW 2019-06-02 0844 IK3UNA        599 431 DK0EP/P       599 654
QSO: 14034 CW 2019-06-02 0845 IK3UNA        599 0432 DL1T/P        599 0447
QSO: 14034 CW 2019-06-02 0850 IK3UNA        599 0437 G8QR/P        599 0211
END-OF-LOG:
