START-OF-LOG: 3.0
CALLSIGN: IS0FEZ
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 146060
NAME: MARIO CUCCU - IS0FEZ -
LOCATION: DX
OPERATORS: IS0FEZ IW0URG IS0GOI IS0QQA IS0SEU IS0HNS IS0DXX IS0FEV IS0GOH IS0DZU IS0ANZ
QSO:  7000 PH 2016-10-29 0139 IS0FEZ        59  15     UZ3A          59  16     0
QSO:  7000 PH 2016-10-29 0141 IS0FEZ        59  15     ES6RW         59  15     0
QSO:  7000 PH 2016-10-29 0142 IS0FEZ        59  15     SP9C          59  15     0
QSO:  7000 PH 2016-10-29 0144 IS0FEZ        59  15     RK4FL         59  16     0
QSO:  7000 PH 2016-10-29 0145 IS0FEZ        59  15     EU1A          59  16     0
QSO:  7000 PH 2016-10-29 0148 IS0FEZ        59  15     LY4A          59  15     0
QSO:  7000 PH 2016-10-29 0153 IS0FEZ        59  15     YP0C          59  20     0
QSO:  7000 PH 2016-10-29 0200 IS0FEZ        59  15     RL5A          59  16     0
QSO: 14000 PH 2016-10-29 0828 IS0FEZ        59  15     PI4DX         59  14     0
QSO: 14000 PH 2016-10-29 0836 IS0FEZ        59  15     ON4KCY        59  14     0
QSO: 14000 PH 2016-10-29 0838 IS0FEZ        59  15     SZ1A          59  20     0
QSO: 14000 PH 2016-10-29 0841 IS0FEZ        59  15     DF0HQ         59  14     0
QSO: 14000 PH 2016-10-29 0842 IS0FEZ        59  15     RT5K          59  16     0
QSO: 14000 PH 2016-10-29 0844 IS0FEZ        59  15     LZ1KU         59  20     0
QSO: 14000 PH 2016-10-29 0846 IS0FEZ        59  15     UA3RC         59  16     0
QSO: 14000 PH 2016-10-29 0852 IS0FEZ        59  15     PI4ZU         59  14     0
QSO: 14000 PH 2016-10-29 0854 IS0FEZ        59  15     ED2C          59  14     0
QSO: 14000 PH 2016-10-29 0855 IS0FEZ        59  15     EC7WA         59  14     0
QSO: 14000 PH 2016-10-29 0858 IS0FEZ        59  15     F4GGQ         59  14     0
QSO: 14000 PH 2016-10-29 0900 IS0FEZ        59  15     UA4M          59  16     0
QSO: 14000 PH 2016-10-29 0905 IS0FEZ        59  15     CR5T          59  14     0
QSO: 14000 PH 2016-10-29 0911 IS0FEZ        59  15     TC2C          59  20     0
QSO: 14000 PH 2016-10-29 0913 IS0FEZ        59  15     TC3P          59  20     0
QSO: 14000 PH 2016-10-29 0924 IS0FEZ        59  15     LY1Y          59  15     0
QSO: 14000 PH 2016-10-29 0926 IS0FEZ        59  15     PA6GR         59  14     0
QSO: 14000 PH 2016-10-29 0927 IS0FEZ        59  15     S55X          59  15     0
QSO: 14000 PH 2016-10-29 0928 IS0FEZ        59  15     DQ2C          59  14     0
QSO: 14000 PH 2016-10-29 0929 IS0FEZ        59  15     OE2S          59  15     0
QSO: 14000 PH 2016-10-29 0930 IS0FEZ        59  15     CT1FHL        59  14     0
QSO: 14000 PH 2016-10-29 0931 IS0FEZ        59  15     A73A          59  21     0
QSO: 14000 PH 2016-10-29 0932 IS0FEZ        59  15     YU3EEA        59  15     0
QSO: 14000 PH 2016-10-29 0933 IS0FEZ        59  15     PZ5K          59  09     0
QSO: 14000 PH 2016-10-29 0934 IS0FEZ        59  15     CN2AA         59  33     0
QSO: 14000 PH 2016-10-29 0941 IS0FEZ        59  15     YM7KA         59  20     0
QSO: 14000 PH 2016-10-29 0942 IS0FEZ        59  15     Z33C          59  15     0
QSO: 14000 PH 2016-10-29 0945 IS0FEZ        59  15     RC6U          59  16     0
QSO: 14000 PH 2016-10-29 0946 IS0FEZ        59  15     F4DSK         59  14     0
QSO: 14000 PH 2016-10-29 0948 IS0FEZ        59  15     R4RH          59  16     0
QSO: 14000 PH 2016-10-29 0949 IS0FEZ        59  15     EA4TD         59  14     0
QSO: 14000 PH 2016-10-29 0951 IS0FEZ        59  15     HG1S          59  15     0
QSO: 14000 PH 2016-10-29 0952 IS0FEZ        59  15     DL1A          59  14     0
QSO: 14000 PH 2016-10-29 0954 IS0FEZ        59  15     EA9ACF        59  33     0
QSO: 14000 PH 2016-10-29 1001 IS0FEZ        59  15     LY2BJ         59  15     0
QSO: 14000 PH 2016-10-29 1002 IS0FEZ        59  15     R2VA          59  16     0
QSO: 14000 PH 2016-10-29 1003 IS0FEZ        59  15     YT0W          59  15     0
QSO: 14000 PH 2016-10-29 1009 IS0FEZ        59  15     OH5NQ         59  15     0
QSO: 14000 PH 2016-10-29 1011 IS0FEZ        59  15     HA8GZ         59  15     0
QSO: 14000 PH 2016-10-29 1014 IS0FEZ        59  15     J42T          59  20     0
QSO: 14000 PH 2016-10-29 1048 IS0FEZ        59  15     OH5CY         59  15     0
QSO: 14000 PH 2016-10-29 1050 IS0FEZ        59  15     EI9E          59  14     0
QSO: 14000 PH 2016-10-29 1053 IS0FEZ        59  15     YT5A          59  15     0
QSO: 14000 PH 2016-10-29 1055 IS0FEZ        59  15     UW1M          59  16     0
QSO: 14000 PH 2016-10-29 1056 IS0FEZ        59  15     SO4R          59  15     0
QSO: 14000 PH 2016-10-29 1057 IS0FEZ        59  15     UP2L          59  17     0
QSO: 14000 PH 2016-10-29 1101 IS0FEZ        59  15     DM4X          59  14     0
QSO: 14000 PH 2016-10-29 1103 IS0FEZ        59  15     HA3LN         59  15     0
QSO: 21000 PH 2016-10-29 1106 IS0FEZ        59  15     LT1F          59  13     0
QSO: 21000 PH 2016-10-29 1108 IS0FEZ        59  15     HZ1DG         59  21     0
QSO: 21000 PH 2016-10-29 1112 IS0FEZ        59  15     CT1FHL        59  14     0
QSO: 21000 PH 2016-10-29 1114 IS0FEZ        59  15     EA7ITL        59  14     0
QSO: 21000 PH 2016-10-29 1130 IS0FEZ        59  15     P33W          59  20     0
QSO: 21000 PH 2016-10-29 1131 IS0FEZ        59  15     CN8MAA        59  33     0
QSO: 21000 PH 2016-10-29 1135 IS0FEZ        59  15     US5D          59  16     0
QSO: 21000 PH 2016-10-29 1138 IS0FEZ        59  15     A61A          59  21     0
QSO: 21000 PH 2016-10-29 1140 IS0FEZ        59  15     OK3C          59  15     0
QSO: 21000 PH 2016-10-29 1141 IS0FEZ        59  15     OK1KQH        59  15     0
QSO: 21000 PH 2016-10-29 1143 IS0FEZ        59  15     M6T           59  14     0
QSO: 21000 PH 2016-10-29 1145 IS0FEZ        59  15     MM3T          59  14     0
QSO: 21000 PH 2016-10-29 1146 IS0FEZ        59  15     4X2M          59  20     0
QSO: 21000 PH 2016-10-29 1149 IS0FEZ        59  15     EF8R          59  33     0
QSO: 21000 PH 2016-10-29 1152 IS0FEZ        59  15     OH1F          59  15     0
QSO: 21000 PH 2016-10-29 1155 IS0FEZ        59  15     SX9C          59  20     0
QSO: 21000 PH 2016-10-29 1157 IS0FEZ        59  15     EA7KB         59  14     0
QSO: 21000 PH 2016-10-29 1303 IS0FEZ        59  15     UX7IW         59  16     0
QSO: 21000 PH 2016-10-29 1307 IS0FEZ        59  15     UT7E          59  15     0
QSO: 21000 PH 2016-10-29 1308 IS0FEZ        59  15     EA4TD         59  14     0
QSO: 21000 PH 2016-10-29 1313 IS0FEZ        59  15     OG3MS         59  15     0
QSO: 21000 PH 2016-10-29 1340 IS0FEZ        59  15     YM7KA         59  20     0
QSO: 21000 PH 2016-10-29 1341 IS0FEZ        59  15     CN3R          59  33     0
QSO: 21000 PH 2016-10-29 1346 IS0FEZ        59  15     CQ8M          59  14     0
QSO: 21000 PH 2016-10-29 1357 IS0FEZ        59  15     P40L          59  09     0
QSO: 21000 PH 2016-10-29 1358 IS0FEZ        59  15     YU5R          59  15     0
QSO: 21000 PH 2016-10-29 1400 IS0FEZ        59  15     KP2M          59  08     0
QSO: 21000 PH 2016-10-29 1403 IS0FEZ        59  15     XE1KK         59  06     0
QSO: 21000 PH 2016-10-29 1405 IS0FEZ        59  15     OM8A          59  15     0
QSO: 21000 PH 2016-10-29 1413 IS0FEZ        59  15     CR6T          59  14     0
QSO: 21000 PH 2016-10-29 1415 IS0FEZ        59  15     ZV5O          59  11     0
QSO: 21000 PH 2016-10-29 1416 IS0FEZ        59  15     4X6TT         59  20     0
QSO: 21000 PH 2016-10-29 1417 IS0FEZ        59  15     PO4L          59  28     0
QSO: 21000 PH 2016-10-29 1423 IS0FEZ        59  15     VU2RCT        59  22     0
QSO: 21000 PH 2016-10-29 1427 IS0FEZ        59  15     PT2CM         59  11     0
QSO: 21000 PH 2016-10-29 1431 IS0FEZ        59  15     HI3K          59  08     0
QSO: 21000 PH 2016-10-29 1432 IS0FEZ        59  15     8P9EH         59  08     0
QSO: 21000 PH 2016-10-29 1435 IS0FEZ        59  15     FR4NT         59  39     0
QSO: 21000 PH 2016-10-29 1443 IS0FEZ        59  15     K1LZ          59  05     0
QSO: 21000 PH 2016-10-29 1446 IS0FEZ        59  15     EF8U          59  33     0
QSO: 21000 PH 2016-10-29 1457 IS0FEZ        59  15     A73A          59  21     0
QSO: 21000 PH 2016-10-29 1506 IS0FEZ        59  15     WE3C          59  05     0
QSO: 21000 PH 2016-10-29 1510 IS0FEZ        59  15     EA8DED        59  33     0
QSO: 28000 PH 2016-10-29 1515 IS0FEZ        59  15     ZZ2T          59  11     0
QSO: 28000 PH 2016-10-29 1524 IS0FEZ        59  15     CX2DK         59  13     0
QSO: 28000 PH 2016-10-29 1526 IS0FEZ        59  15     EA8URT        59  33     0
QSO: 28000 PH 2016-10-29 1527 IS0FEZ        59  15     CV5Q          59  13     0
QSO: 28000 PH 2016-10-29 1528 IS0FEZ        59  15     PS2T          59  11     0
QSO: 28000 PH 2016-10-29 1538 IS0FEZ        59  15     EA8PT         59  33     0
QSO: 28000 PH 2016-10-29 1540 IS0FEZ        59  15     EF8U          59  33     0
QSO: 21000 PH 2016-10-29 1553 IS0FEZ        59  15     DF0HQ         59  14     0
QSO: 21000 PH 2016-10-29 1559 IS0FEZ        59  15     PX2B          59  11     0
QSO: 21000 PH 2016-10-29 1606 IS0FEZ        59  15     OE5PO         59  15     0
QSO: 21000 PH 2016-10-29 1617 IS0FEZ        59  15     KP4PR         59  08     0
QSO: 21000 PH 2016-10-29 1624 IS0FEZ        59  15     N5DX          59  05     0
QSO: 21000 PH 2016-10-29 1632 IS0FEZ        59  15     PJ2T          59  09     0
QSO: 21000 PH 2016-10-29 1634 IS0FEZ        59  15     DL2ARD        59  14     0
QSO: 21000 PH 2016-10-29 1637 IS0FEZ        59  15     OK2KJU        59  15     0
QSO: 21000 PH 2016-10-29 1639 IS0FEZ        59  15     XL3A          59  04     0
QSO: 21000 PH 2016-10-29 1644 IS0FEZ        59  15     S50K          59  15     0
QSO: 21000 PH 2016-10-29 1645 IS0FEZ        59  15     SP9KAO        59  15     0
QSO: 21000 PH 2016-10-29 1648 IS0FEZ        59  15     S54K          59  15     0
QSO: 21000 PH 2016-10-29 1656 IS0FEZ        59  15     SQ6H          59  15     0
QSO: 21000 PH 2016-10-29 1658 IS0FEZ        59  15     N1UR          59  05     0
QSO: 21000 PH 2016-10-29 1700 IS0FEZ        59  15     VA3YP         59  04     0
QSO: 21000 PH 2016-10-29 1702 IS0FEZ        59  15     OE5T          59  15     0
QSO: 21000 PH 2016-10-29 1709 IS0FEZ        59  15     CT3OF         59  33     0
QSO: 28000 PH 2016-10-29 1712 IS0FEZ        59  15     LZ4TX         59  20     0
QSO: 28000 PH 2016-10-29 1717 IS0FEZ        59  15     PY2RF         59  11     0
QSO: 28000 PH 2016-10-29 1722 IS0FEZ        59  15     PR7AA         59  11     0
QSO: 14000 PH 2016-10-29 1730 IS0FEZ        59  15     IK4DCX        59  15     0
QSO: 14000 PH 2016-10-29 1732 IS0FEZ        59  15     IB3A          59  15     0
QSO: 14000 PH 2016-10-29 1739 IS0FEZ        59  15     EA1YD         59  14     0
QSO: 14000 PH 2016-10-29 1744 IS0FEZ        59  15     UB7K          59  16     0
QSO: 14000 PH 2016-10-29 1748 IS0FEZ        59  15     EE3A          59  14     0
QSO: 14000 PH 2016-10-29 1751 IS0FEZ        59  15     IK2YCW        59  15     0
QSO: 14000 PH 2016-10-29 1752 IS0FEZ        59  15     EE2K          59  14     0
QSO: 14000 PH 2016-10-29 1754 IS0FEZ        59  15     9A1A          59  15     0
QSO: 14000 PH 2016-10-29 1757 IS0FEZ        59  15     YT1A          59  15     0
QSO: 14000 PH 2016-10-29 1758 IS0FEZ        59  15     EA2RCP        59  14     0
QSO: 14000 PH 2016-10-29 1801 IS0FEZ        59  15     CN3R          59  33     0
QSO: 14000 PH 2016-10-29 1806 IS0FEZ        59  15     YT6W          59  15     0
QSO: 14000 PH 2016-10-29 1814 IS0FEZ        59  15     IB9T          59  15     0
QSO: 14000 PH 2016-10-29 1816 IS0FEZ        59  15     E7DX          59  15     0
QSO: 14000 PH 2016-10-29 1819 IS0FEZ        59  15     OM7M          59  15     0
QSO: 14000 PH 2016-10-29 1830 IS0FEZ        59  15     CT1BWU        59  14     0
QSO: 14000 PH 2016-10-29 1834 IS0FEZ        59  15     4O3A          59  15     0
QSO: 14000 PH 2016-10-29 1844 IS0FEZ        59  15     YP0C          59  20     0
QSO: 14000 PH 2016-10-29 1855 IS0FEZ        59  15     IT9BDM        59  15     0
QSO: 14000 PH 2016-10-29 1956 IS0FEZ        59  15     CN3A          59  33     0
QSO: 14000 PH 2016-10-29 2000 IS0FEZ        59  15     M2A           59  14     0
QSO:  7000 PH 2016-10-29 2007 IS0FEZ        59  15     Z3B           59  15     0
QSO:  7000 PH 2016-10-29 2012 IS0FEZ        59  15     EF8U          59  33     0
QSO:  7000 PH 2016-10-29 2014 IS0FEZ        59  15     UB7K          59  16     0
QSO:  7000 PH 2016-10-29 2015 IS0FEZ        59  15     G2F           59  14     0
QSO:  7000 PH 2016-10-29 2018 IS0FEZ        59  15     CN3A          59  33     0
QSO:  7000 PH 2016-10-29 2023 IS0FEZ        59  15     9K2HN         59  21     0
QSO:  7000 PH 2016-10-29 2036 IS0FEZ        59  15     OK5W          59  15     0
QSO:  7000 PH 2016-10-29 2037 IS0FEZ        59  15     LZ5K          59  20     0
QSO:  7000 PH 2016-10-29 2040 IS0FEZ        59  15     EA5CTE        59  14     0
QSO:  7000 PH 2016-10-29 2042 IS0FEZ        59  15     TC2C          59  20     0
QSO:  7000 PH 2016-10-29 2045 IS0FEZ        59  15     G3F           59  14     0
QSO:  7000 PH 2016-10-29 2046 IS0FEZ        59  15     ED8W          59  33     0
QSO:  7000 PH 2016-10-29 2047 IS0FEZ        59  15     LZ9W          59  20     0
QSO:  7000 PH 2016-10-29 2056 IS0FEZ        59  15     EW1I          59  16     0
QSO:  7000 PH 2016-10-29 2100 IS0FEZ        59  15     CN2AA         59  33     0
QSO:  7000 PH 2016-10-29 2101 IS0FEZ        59  15     LY2A          59  15     0
QSO:  7000 PH 2016-10-29 2103 IS0FEZ        59  15     DL0CS         59  14     0
QSO:  7000 PH 2016-10-29 2111 IS0FEZ        59  15     ED8X          59  33     0
QSO:  7000 PH 2016-10-29 2122 IS0FEZ        59  15     KP4BD         59  08     0
QSO:  7000 PH 2016-10-29 2133 IS0FEZ        59  15     M6T           59  14     0
QSO:  7000 PH 2016-10-29 2139 IS0FEZ        59  15     UT7E          59  15     0
QSO:  7000 PH 2016-10-29 2146 IS0FEZ        59  15     CT1EWA        59  14     0
QSO:  7000 PH 2016-10-29 2202 IS0FEZ        59  15     4L0A          59  21     0
QSO:  7000 PH 2016-10-29 2206 IS0FEZ        59  15     J42T          59  20     0
QSO:  7000 PH 2016-10-29 2217 IS0FEZ        59  15     SQ6H          59  15     0
QSO:  7000 PH 2016-10-29 2219 IS0FEZ        59  15     OK4K          59  15     0
QSO:  7000 PH 2016-10-29 2220 IS0FEZ        59  15     HG7T          59  15     0
QSO:  7000 PH 2016-10-29 2222 IS0FEZ        59  15     CN2R          59  33     0
QSO:  7000 PH 2016-10-29 2223 IS0FEZ        59  15     UZ2I          59  16     0
QSO:  7000 PH 2016-10-29 2229 IS0FEZ        59  15     US5D          59  16     0
QSO:  7000 PH 2016-10-29 2231 IS0FEZ        59  15     YT6W          59  15     0
QSO:  7000 PH 2016-10-29 2234 IS0FEZ        59  15     IZ1GAR        59  15     0
QSO:  7000 PH 2016-10-29 2235 IS0FEZ        59  15     LZ7A          59  20     0
QSO:  7000 PH 2016-10-29 2238 IS0FEZ        59  15     SZ1A          59  20     0
QSO:  7000 PH 2016-10-29 2239 IS0FEZ        59  15     S53M          59  15     0
QSO: 14000 PH 2016-10-29 2242 IS0FEZ        59  15     YU6DX         59  15     0
QSO: 14000 PH 2016-10-29 2243 IS0FEZ        59  15     IZ1GCV        59  15     0
QSO: 14000 PH 2016-10-29 2248 IS0FEZ        59  15     M6T           59  14     0
QSO: 14000 PH 2016-10-29 2258 IS0FEZ        59  15     IQ7AF         59  15     0
QSO: 14000 PH 2016-10-29 2307 IS0FEZ        59  15     CR5C          59  14     0
QSO: 14000 PH 2016-10-29 2314 IS0FEZ        59  15     Z32ID         59  15     0
QSO:  7000 PH 2016-10-30 0002 IS0FEZ        59  15     II2S          59  15     0
QSO:  7000 PH 2016-10-30 0004 IS0FEZ        59  15     A73A          59  21     0
QSO:  7000 PH 2016-10-30 0015 IS0FEZ        59  15     F5RAG         59  14     0
QSO:  7000 PH 2016-10-30 0018 IS0FEZ        59  15     IB9T          59  15     0
QSO:  7000 PH 2016-10-30 0019 IS0FEZ        59  15     IO4W          59  15     0
QSO:  7000 PH 2016-10-30 0022 IS0FEZ        59  15     9A1A          59  15     0
QSO:  7000 PH 2016-10-30 0031 IS0FEZ        59  15     9A7A          59  15     0
QSO:  7000 PH 2016-10-30 0033 IS0FEZ        59  15     YT7A          59  15     0
QSO:  7000 PH 2016-10-30 0034 IS0FEZ        59  15     EF8F          59  33     0
QSO:  7000 PH 2016-10-30 0037 IS0FEZ        59  15     4O3A          59  15     0
QSO:  7000 PH 2016-10-30 0048 IS0FEZ        59  15     SO9Q          59  15     0
QSO:  7000 PH 2016-10-30 0050 IS0FEZ        59  15     EE2K          59  14     0
QSO:  7000 PH 2016-10-30 0051 IS0FEZ        59  15     IK2YCW        59  15     0
QSO:  7000 PH 2016-10-30 0054 IS0FEZ        59  15     IR4M          59  15     0
QSO:  7000 PH 2016-10-30 0054 IS0FEZ        59  15     LZ5R          59  20     0
QSO:  7000 PH 2016-10-30 0056 IS0FEZ        59  15     HB9H          59  14     0
QSO:  7000 PH 2016-10-30 0100 IS0FEZ        59  15     LY60KTU       59  15     0
QSO:  7000 PH 2016-10-30 0104 IS0FEZ        59  15     HA3DX         59  15     0
QSO:  7000 PH 2016-10-30 0108 IS0FEZ        59  15     ZZ2T          59  11     0
QSO:  7000 PH 2016-10-30 0119 IS0FEZ        59  15     HA5MK         59  15     0
QSO:  7000 PH 2016-10-30 0121 IS0FEZ        59  15     OK7K          59  15     0
QSO:  7000 PH 2016-10-30 0125 IS0FEZ        59  15     TC0F          59  20     0
QSO:  7000 PH 2016-10-30 0127 IS0FEZ        59  15     CR6P          59  14     0
QSO:  7000 PH 2016-10-30 0128 IS0FEZ        59  15     YP7P          59  20     0
QSO:  7000 PH 2016-10-30 0133 IS0FEZ        59  15     TM6M          59  14     0
QSO:  7000 PH 2016-10-30 0134 IS0FEZ        59  15     EE5T          59  14     0
QSO:  7000 PH 2016-10-30 0136 IS0FEZ        59  15     DF0HQ         59  14     0
QSO:  7000 PH 2016-10-30 0137 IS0FEZ        59  15     GM2T          59  14     0
QSO:  7000 PH 2016-10-30 0138 IS0FEZ        59  15     R7AB          59  16     0
QSO:  7000 PH 2016-10-30 0141 IS0FEZ        59  15     IR3Z          59  15     0
QSO:  7000 PH 2016-10-30 0142 IS0FEZ        59  15     YR5N          59  20     0
QSO:  7000 PH 2016-10-30 0154 IS0FEZ        59  15     LZ2JE         59  20     0
QSO:  7000 PH 2016-10-30 0156 IS0FEZ        59  15     OL1C          59  15     0
QSO:  7000 PH 2016-10-30 0205 IS0FEZ        59  15     M4A           59  14     0
QSO:  7000 PH 2016-10-30 0206 IS0FEZ        59  15     RC9O          59  18     0
QSO:  7000 PH 2016-10-30 0207 IS0FEZ        59  15     OK7W          59  15     0
QSO:  7000 PH 2016-10-30 0211 IS0FEZ        59  15     ED7O          59  14     0
QSO:  7000 PH 2016-10-30 0619 IS0FEZ        59  15     E79D          59  15     0
QSO:  7000 PH 2016-10-30 0620 IS0FEZ        59  15     YU1DW         59  15     0
QSO:  7000 PH 2016-10-30 0622 IS0FEZ        59  15     ED2WW         59  14     0
QSO:  7000 PH 2016-10-30 0624 IS0FEZ        59  15     TM1A          59  14     0
QSO:  7000 PH 2016-10-30 0638 IS0FEZ        59  15     F4DSK         59  14     0
QSO:  7000 PH 2016-10-30 0647 IS0FEZ        59  15     YT5A          59  15     0
QSO:  7000 PH 2016-10-30 0654 IS0FEZ        59  15     AF0DQ         59  14     0
QSO:  7000 PH 2016-10-30 0655 IS0FEZ        59  15     E6DX          59  32     0
QSO:  7000 PH 2016-10-30 0657 IS0FEZ        59  15     OE5T          59  15     0
QSO:  7000 PH 2016-10-30 0707 IS0FEZ        59  15     ED1A          59  14     0
QSO: 14000 PH 2016-10-30 0720 IS0FEZ        59  15     RA9AAA        59  17     0
QSO: 14000 PH 2016-10-30 0721 IS0FEZ        59  15     RW9QA         59  17     0
QSO: 14000 PH 2016-10-30 0724 IS0FEZ        59  15     RK9AX         59  17     0
QSO: 14000 PH 2016-10-30 0727 IS0FEZ        59  15     UA4M          59  16     0
QSO: 14000 PH 2016-10-30 0728 IS0FEZ        59  15     RA9DZ         59  17     0
QSO: 14000 PH 2016-10-30 0730 IS0FEZ        59  15     H2X           59  20     0
QSO: 14000 PH 2016-10-30 0733 IS0FEZ        59  15     RO9T          59  16     0
QSO: 14000 PH 2016-10-30 0734 IS0FEZ        59  15     C4A           59  20     0
QSO: 14000 PH 2016-10-30 0737 IS0FEZ        59  15     EA8TK         59  33     0
QSO: 14000 PH 2016-10-30 0738 IS0FEZ        59  15     RT5K          59  16     0
QSO: 14000 PH 2016-10-30 0739 IS0FEZ        59  15     OD5PY         59  20     0
QSO: 14000 PH 2016-10-30 0741 IS0FEZ        59  15     SO6X          59  15     0
QSO: 14000 PH 2016-10-30 0758 IS0FEZ        59  15     RM5A          59  16     0
QSO: 14000 PH 2016-10-30 0801 IS0FEZ        59  15     SX9C          59  20     0
QSO: 14000 PH 2016-10-30 0802 IS0FEZ        59  15     RW3XZ         59  16     0
QSO: 14000 PH 2016-10-30 0804 IS0FEZ        59  15     RG4I          59  16     0
QSO: 14000 PH 2016-10-30 0810 IS0FEZ        59  15     RT5Z          59  16     0
QSO: 14000 PH 2016-10-30 0811 IS0FEZ        59  15     P33W          59  20     0
QSO: 14000 PH 2016-10-30 0813 IS0FEZ        59  15     HG8R          59  15     0
QSO: 14000 PH 2016-10-30 0814 IS0FEZ        59  15     UN9L          59  17     0
QSO: 14000 PH 2016-10-30 0816 IS0FEZ        59  15     GP3T          59  14     0
QSO: 14000 PH 2016-10-30 0817 IS0FEZ        59  15     UP0L          59  17     0
QSO: 14000 PH 2016-10-30 0821 IS0FEZ        59  15     EA9KB         59  33     0
QSO: 14000 PH 2016-10-30 0822 IS0FEZ        59  15     SX1S          59  20     0
QSO: 14000 PH 2016-10-30 0824 IS0FEZ        59  15     OE2S          59  15     0
QSO: 14000 PH 2016-10-30 0832 IS0FEZ        59  15     EE7X          59  14     0
QSO: 14000 PH 2016-10-30 0833 IS0FEZ        59  15     EC7WA         59  14     0
QSO: 21000 PH 2016-10-30 0847 IS0FEZ        59  15     9K2HN         59  21     0
QSO: 21000 PH 2016-10-30 0853 IS0FEZ        59  15     SZ1A          59  20     0
QSO: 21000 PH 2016-10-30 0901 IS0FEZ        59  15     IS0XDA        59  15     0
QSO: 21000 PH 2016-10-30 0903 IS0FEZ        59  15     DQ2C          59  14     0
QSO: 21000 PH 2016-10-30 0904 IS0FEZ        59  15     IS0BSR        59  15     0
QSO: 21000 PH 2016-10-30 0907 IS0FEZ        59  15     DR1A          59  14     0
QSO: 21000 PH 2016-10-30 0908 IS0FEZ        59  15     PI4ZU         59  14     0
QSO: 21000 PH 2016-10-30 0910 IS0FEZ        59  15     UP2L          59  17     0
QSO: 21000 PH 2016-10-30 0926 IS0FEZ        59  15     ON7HU         59  14     0
QSO: 21000 PH 2016-10-30 0927 IS0FEZ        59  15     DL1A          59  14     0
QSO: 21000 PH 2016-10-30 0934 IS0FEZ        59  15     EA7VA         59  14     0
QSO: 21000 PH 2016-10-30 0934 IS0FEZ        59  15     EA8KC         59  33     0
QSO: 21000 PH 2016-10-30 0935 IS0FEZ        59  15     F5BBD         59  14     0
QSO: 21000 PH 2016-10-30 0935 IS0FEZ        59  15     PR9M          59  11     0
QSO: 21000 PH 2016-10-30 0937 IS0FEZ        59  15     OK1CW         59  15     0
QSO: 21000 PH 2016-10-30 0938 IS0FEZ        59  15     HB9BOS        59  14     0
