START-OF-LOG: 3.0
CALLSIGN: PA3DTR
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 30720
NAME: Jaap Verheul
LOCATION: DX
CLUB: VERENIGING VAN RADIO ZEND AMATEURS
CERTIFICATE: NO
CREATED-BY: LM Version 4.10 (c) 1992, 2013 by DL8WAA
SOAPBOX: Nice to make this much QSO's although 10 wasn't open good.
QSO:  7000 PH 2016-10-29 0756 PA3DTR        59  14     OE5BGN        59  15     0
QSO:  7000 PH 2016-10-29 0758 PA3DTR        59  14     EA3PT         59  14     0
QSO:  7000 PH 2016-10-29 0759 PA3DTR        59  14     YT9X          59  15     0
QSO:  7000 PH 2016-10-29 0800 PA3DTR        59  14     YU5R          59  15     0
QSO:  7000 PH 2016-10-29 0801 PA3DTR        59  14     OH1F          59  15     0
QSO:  7000 PH 2016-10-29 0802 PA3DTR        59  14     I4AUM         59  9      0
QSO: 14000 PH 2016-10-29 0808 PA3DTR        59  14     R9CL          59  17     0
QSO: 14000 PH 2016-10-29 0810 PA3DTR        59  14     RK9AX         59  17     0
QSO: 14000 PH 2016-10-29 0813 PA3DTR        59  14     RT5Z          59  16     0
QSO: 14000 PH 2016-10-29 0815 PA3DTR        59  14     IO5O          59  15     0
QSO: 14000 PH 2016-10-29 0818 PA3DTR        59  14     HG8R          59  15     0
QSO: 14000 PH 2016-10-29 0820 PA3DTR        59  14     E7DX          59  15     0
QSO: 14000 PH 2016-10-29 0821 PA3DTR        59  14     TC0F          59  20     0
QSO: 14000 PH 2016-10-29 0822 PA3DTR        59  14     HG7T          59  15     0
QSO: 14000 PH 2016-10-29 0824 PA3DTR        59  14     4L2M          59  21     0
QSO: 14000 PH 2016-10-29 0829 PA3DTR        59  14     SZ4KRD        59  20     0
QSO: 14000 PH 2016-10-29 0830 PA3DTR        59  14     IZ8FDG        59  15     0
QSO: 14000 PH 2016-10-29 0831 PA3DTR        59  14     IO9A          59  15     0
QSO: 14000 PH 2016-10-29 0832 PA3DTR        59  14     TC2C          59  20     0
QSO: 14000 PH 2016-10-29 0833 PA3DTR        59  14     UA4M          59  15     0
QSO: 14000 PH 2016-10-29 0838 PA3DTR        59  14     IR6T          59  15     0
QSO: 14000 PH 2016-10-29 0840 PA3DTR        59  14     LZ1KU         59  20     0
QSO: 14000 PH 2016-10-29 0851 PA3DTR        59  14     UR3GU         59  16     0
QSO: 14000 PH 2016-10-29 0852 PA3DTR        59  14     LZ9W          59  20     0
QSO: 14000 PH 2016-10-29 0853 PA3DTR        59  14     YT5A          59  15     0
QSO: 14000 PH 2016-10-29 0856 PA3DTR        59  14     SZ1A          59  20     0
QSO: 14000 PH 2016-10-29 0857 PA3DTR        59  14     IZ5WTV        59  15     0
QSO: 14000 PH 2016-10-29 0901 PA3DTR        59  14     CR3A          59  33     0
QSO: 14000 PH 2016-10-29 0904 PA3DTR        59  14     IR4N          59  15     0
QSO: 14000 PH 2016-10-29 0906 PA3DTR        59  14     J42T          59  20     0
QSO: 14000 PH 2016-10-29 0907 PA3DTR        59  14     YU6DX         59  15     0
QSO: 14000 PH 2016-10-29 0909 PA3DTR        59  14     YT0W          59  15     0
QSO: 14000 PH 2016-10-29 0910 PA3DTR        59  14     S57DX         59  15     0
QSO: 14000 PH 2016-10-29 0912 PA3DTR        59  14     IU4AZC        59  15     0
QSO: 14000 PH 2016-10-29 0914 PA3DTR        59  14     CR5T          59  14     0
QSO: 14000 PH 2016-10-29 0916 PA3DTR        59  14     EE2K          59  14     0
QSO: 14000 PH 2016-10-29 0916 PA3DTR        59  14     EA4TD         59  14     0
QSO: 14000 PH 2016-10-29 0918 PA3DTR        59  14     SX1S          59  20     0
QSO: 14000 PH 2016-10-29 0919 PA3DTR        59  14     9A1A          59  15     0
QSO: 14000 PH 2016-10-29 0922 PA3DTR        59  14     YT5X          59  15     0
QSO: 14000 PH 2016-10-29 0923 PA3DTR        59  14     IS0BSR        59  15     0
QSO: 14000 PH 2016-10-29 0924 PA3DTR        59  14     IQ7AF         59  15     0
QSO: 14000 PH 2016-10-29 0936 PA3DTR        59  14     TK9R          59  15     0
QSO: 14000 PH 2016-10-29 0938 PA3DTR        59  14     IR3Z          59  15     0
QSO: 14000 PH 2016-10-29 0940 PA3DTR        59  14     SN8B          59  15     0
QSO: 14000 PH 2016-10-29 0942 PA3DTR        59  14     IB2A          59  15     0
QSO: 14000 PH 2016-10-29 0944 PA3DTR        59  14     IT9STX        59  15     0
QSO: 21000 PH 2016-10-29 1019 PA3DTR        59  14     US5D          59  16     0
QSO: 21000 PH 2016-10-29 1020 PA3DTR        59  14     CN3A          59  33     0
QSO: 21000 PH 2016-10-29 1021 PA3DTR        59  14     9A5D          59  15     0
QSO: 21000 PH 2016-10-29 1023 PA3DTR        59  14     SX9C          59  20     0
QSO: 21000 PH 2016-10-29 1025 PA3DTR        59  14     ED7O          59  14     0
QSO: 21000 PH 2016-10-29 1027 PA3DTR        59  14     EA5DFV        59  14     0
QSO: 21000 PH 2016-10-29 1031 PA3DTR        59  14     IW4EGX        59  15     0
QSO: 21000 PH 2016-10-29 1033 PA3DTR        59  14     TC0F          59  20     0
QSO: 21000 PH 2016-10-29 1034 PA3DTR        59  14     TC3P          59  20     0
QSO: 21000 PH 2016-10-29 1037 PA3DTR        59  14     EA5KV         59  14     0
QSO: 21000 PH 2016-10-29 1037 PA3DTR        59  14     J42T          59  20     0
QSO: 21000 PH 2016-10-29 1041 PA3DTR        59  14     E77A          59  15     0
QSO: 21000 PH 2016-10-29 1044 PA3DTR        59  14     H2T           59  20     0
QSO: 21000 PH 2016-10-29 1047 PA3DTR        59  14     EI7M          59  14     0
QSO: 21000 PH 2016-10-29 1052 PA3DTR        59  14     IR9W          59  15     0
QSO: 21000 PH 2016-10-29 1053 PA3DTR        59  14     IO5O          59  15     0
QSO: 21000 PH 2016-10-29 1054 PA3DTR        59  14     A73A          59  21     0
QSO: 21000 PH 2016-10-29 1057 PA3DTR        59  14     C4A           59  20     0
QSO: 21000 PH 2016-10-29 1057 PA3DTR        59  14     IK7NXU        59  15     0
QSO: 21000 PH 2016-10-29 1102 PA3DTR        59  14     PC2T          59  14     0
QSO: 21000 PH 2016-10-29 1106 PA3DTR        59  14     EA7AKK        59  14     0
QSO: 21000 PH 2016-10-29 1421 PA3DTR        59  14     TK9R          59  15     0
QSO: 21000 PH 2016-10-29 1426 PA3DTR        59  14     4X6TT         59  20     0
QSO:  7000 PH 2016-10-29 1430 PA3DTR        59  14     OZ7X          59  9      0
QSO:  7000 PH 2016-10-29 1433 PA3DTR        59  14     9A9R          59  15     0
QSO:  7000 PH 2016-10-29 1434 PA3DTR        59  14     OL9R          59  15     0
QSO:  7000 PH 2016-10-29 1436 PA3DTR        59  14     OK7K          59  15     0
QSO:  7000 PH 2016-10-29 1442 PA3DTR        59  14     ES7GM         59  15     0
QSO:  7000 PH 2016-10-29 1444 PA3DTR        59  14     MD1U          59  14     0
QSO:  7000 PH 2016-10-29 1448 PA3DTR        59  14     RT4F          59  16     0
QSO:  7000 PH 2016-10-29 1449 PA3DTR        59  14     DK1NO         59  14     0
QSO:  7000 PH 2016-10-29 1452 PA3DTR        59  14     UP2L          59  17     0
QSO: 14000 PH 2016-10-29 1455 PA3DTR        59  14     IB4K          59  15     0
QSO: 14000 PH 2016-10-29 1456 PA3DTR        59  14     ED1T          59  14     0
QSO: 14000 PH 2016-10-29 1501 PA3DTR        59  14     IY1A          59  15     0
QSO: 14000 PH 2016-10-29 1502 PA3DTR        59  14     TM1X          59  14     0
QSO: 14000 PH 2016-10-29 1505 PA3DTR        59  14     IW1FGY        59  14     0
QSO: 14000 PH 2016-10-29 1506 PA3DTR        59  14     OK1NP         59  15     0
QSO: 14000 PH 2016-10-29 1511 PA3DTR        59  14     YT6W          59  15     0
QSO: 14000 PH 2016-10-29 1513 PA3DTR        59  14     S59ACP        59  15     0
QSO: 14000 PH 2016-10-29 1514 PA3DTR        59  14     N1UR          59  05     0
QSO: 28000 PH 2016-10-29 1530 PA3DTR        59  14     EF8U          59  33     0
QSO: 28000 PH 2016-10-29 1531 PA3DTR        59  14     EF8R          59  33     0
QSO: 14000 PH 2016-10-29 1540 PA3DTR        59  14     IQ2NI         59  15     0
QSO: 14000 PH 2016-10-29 1542 PA3DTR        59  14     IB3A          59  15     0
QSO: 14000 PH 2016-10-29 1549 PA3DTR        59  14     9K2HN         59  21     0
QSO: 14000 PH 2016-10-29 1550 PA3DTR        59  14     A62A          59  21     0
QSO: 14000 PH 2016-10-29 1622 PA3DTR        59  14     HG5A          59  15     0
QSO: 14000 PH 2016-10-29 1624 PA3DTR        59  14     TC3P          59  20     0
QSO: 14000 PH 2016-10-29 1955 PA3DTR        59  14     IB9T          59  15     0
QSO: 14000 PH 2016-10-29 1956 PA3DTR        59  14     IW2HAJ        59  15     0
QSO: 14000 PH 2016-10-29 2000 PA3DTR        59  14     IO4X          59  15     0
QSO: 14000 PH 2016-10-29 2005 PA3DTR        59  14     IQ2DN         59  15     0
QSO:  3500 PH 2016-10-29 2019 PA3DTR        59  14     OE6Z          59  14     0
QSO:  7000 PH 2016-10-29 2024 PA3DTR        59  14     ED3X          59  14     0
QSO:  7000 PH 2016-10-29 2028 PA3DTR        59  14     OM8A          59  15     0
QSO:  7000 PH 2016-10-29 2029 PA3DTR        59  14     Z3B           59  15     0
QSO:  7000 PH 2016-10-29 2032 PA3DTR        59  14     ED1R          59  14     0
QSO:  7000 PH 2016-10-29 2034 PA3DTR        59  14     IQ2LS         59  15     0
QSO:  3500 PH 2016-10-29 2047 PA3DTR        59  14     DL1A          59  14     0
QSO:  3500 PH 2016-10-29 2049 PA3DTR        59  14     9A8M          59  15     0
QSO:  3500 PH 2016-10-29 2051 PA3DTR        59  14     S57AL         59  15     0
QSO:  3500 PH 2016-10-29 2054 PA3DTR        59  14     S57AW         59  15     0
QSO:  3500 PH 2016-10-29 2056 PA3DTR        59  14     OL0M          59  15     0
QSO: 14000 PH 2016-10-30 0732 PA3DTR        59  14     P33W          59  20     0
QSO: 14000 PH 2016-10-30 0734 PA3DTR        59  14     UP2L          59  17     0
QSO: 14000 PH 2016-10-30 0739 PA3DTR        59  14     RG5R          59  16     0
QSO: 14000 PH 2016-10-30 0741 PA3DTR        59  14     CN2R          59  33     0
QSO:  7000 PH 2016-10-30 0745 PA3DTR        59  14     EC2DX         59  14     0
QSO:  7000 PH 2016-10-30 0747 PA3DTR        59  14     HG5A          59  15     0
QSO:  7000 PH 2016-10-30 0748 PA3DTR        59  14     S56K          59  15     0
QSO:  7000 PH 2016-10-30 0751 PA3DTR        59  14     TK9R          59  15     0
QSO:  7000 PH 2016-10-30 0752 PA3DTR        59  14     LY4T          59  15     0
QSO:  7000 PH 2016-10-30 0759 PA3DTR        59  14     SO9Q          59  15     0
QSO:  7000 PH 2016-10-30 0801 PA3DTR        59  14     ED2C          59  14     0
QSO:  7000 PH 2016-10-30 0802 PA3DTR        59  14     ES6RW         59  15     0
QSO:  7000 PH 2016-10-30 0804 PA3DTR        59  14     EI7M          59  14     0
QSO:  7000 PH 2016-10-30 0807 PA3DTR        59  14     IQ3RK         59  15     0
QSO:  7000 PH 2016-10-30 0815 PA3DTR        59  14     LY4A          59  15     0
QSO: 14000 PH 2016-10-30 0827 PA3DTR        59  14     EA9KB         59  33     0
QSO:  7000 PH 2016-10-30 0845 PA3DTR        59  14     EF2A          59  14     0
QSO:  7000 PH 2016-10-30 0847 PA3DTR        59  14     SK6ND         59  14     0
QSO:  7000 PH 2016-10-30 0849 PA3DTR        59  14     EE2KI         59  14     0
QSO:  7000 PH 2016-10-30 0856 PA3DTR        59  14     TK2A          59  15     0
QSO:  7000 PH 2016-10-30 0859 PA3DTR        59  14     IZ5WTV        59  15     0
QSO:  7000 PH 2016-10-30 0937 PA3DTR        59  14     SN1D          59  15     0
QSO:  7000 PH 2016-10-30 0939 PA3DTR        59  14     OH5NQ         59  15     0
QSO:  7000 PH 2016-10-30 0940 PA3DTR        59  14     HA8FM         59  15     0
QSO: 14000 PH 2016-10-30 0948 PA3DTR        59  14     IR4M          59  15     0
QSO: 14000 PH 2016-10-30 0949 PA3DTR        59  14     S50G          59  15     0
QSO: 14000 PH 2016-10-30 0952 PA3DTR        59  14     CR6P          59  14     0
QSO: 14000 PH 2016-10-30 0956 PA3DTR        59  14     OM7M          59  15     0
QSO: 14000 PH 2016-10-30 0959 PA3DTR        59  14     IB4A          59  15     0
QSO: 14000 PH 2016-10-30 1003 PA3DTR        59  14     RW3XZ         59  16     0
QSO: 21000 PH 2016-10-30 1004 PA3DTR        59  14     YT6W          59  15     0
QSO: 21000 PH 2016-10-30 1005 PA3DTR        59  14     PI4CC         59  14     0
QSO: 21000 PH 2016-10-30 1006 PA3DTR        59  14     LZ9W          59  20     0
QSO: 21000 PH 2016-10-30 1009 PA3DTR        59  14     EF8R          59  33     0
QSO: 21000 PH 2016-10-30 1012 PA3DTR        59  14     HA8GZ         59  15     0
QSO: 21000 PH 2016-10-30 1013 PA3DTR        59  14     YT5C          59  15     0
QSO: 21000 PH 2016-10-30 1014 PA3DTR        59  14     YT5A          59  15     0
QSO: 21000 PH 2016-10-30 1017 PA3DTR        59  14     SQ5CQ         59  15     0
QSO: 21000 PH 2016-10-30 1019 PA3DTR        59  14     IT8C          59  15     0
QSO: 21000 PH 2016-10-30 1020 PA3DTR        59  14     IO9A          59  15     0
QSO: 28000 PH 2016-10-30 1023 PA3DTR        59  14     YU5C          59  15     0
QSO: 28000 PH 2016-10-30 1025 PA3DTR        59  14     E7DX          59  15     0
QSO: 28000 PH 2016-10-30 1028 PA3DTR        59  14     9A1A          59  15     0
QSO:  7000 PH 2016-10-30 1047 PA3DTR        59  14     LY60KTU       59  15     0
QSO: 14000 PH 2016-10-30 1951 PA3DTR        59  14     HG6V          59  15     0
QSO: 14000 PH 2016-10-30 1953 PA3DTR        59  14     IK4DCX        59  15     0
QSO: 14000 PH 2016-10-30 1956 PA3DTR        59  14     HA3DX         59  15     0
QSO: 14000 PH 2016-10-30 1959 PA3DTR        59  14     EE3A          59  14     0
QSO: 14000 PH 2016-10-30 2002 PA3DTR        59  14     DR1A          59  14     0
QSO: 21000 PH 2016-10-30 2003 PA3DTR        59  14     IB9T          59  15     0
QSO:  7000 PH 2016-10-30 2007 PA3DTR        59  14     SA6BET        59  15     0
QSO:  7000 PH 2016-10-30 2008 PA3DTR        59  14     P33W          59  20     0
QSO:  7000 PH 2016-10-30 2013 PA3DTR        59  14     IZ1GAR        59  15     0
QSO:  7000 PH 2016-10-30 2014 PA3DTR        59  14     OG3MS         59  15     0
QSO:  7000 PH 2016-10-30 2015 PA3DTR        59  14     IR4M          59  9      0
END-OF-LOG:
