START-OF-LOG: 3.0
CALLSIGN: ZL3X
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 586994
NAME: Phil Holliday
LOCATION: DX
OPERATORS: ZL3GA ZL3GK ZL3AB ZL3DMC ZL3YF
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5966.0
QSO: 21219 PH 2016-10-29 0011 ZL3X          59  32     AI0L          59  04     1
QSO: 21219 PH 2016-10-29 0013 ZL3X          59  32     K4RO          59  04     1
QSO: 21219 PH 2016-10-29 0014 ZL3X          59  32     KF7FME        59  03     1
QSO: 21219 PH 2016-10-29 0014 ZL3X          59  32     N7WY          59  04     1
QSO: 21219 PH 2016-10-29 0015 ZL3X          59  32     WA5WFE        59  04     1
QSO: 21219 PH 2016-10-29 0017 ZL3X          59  32     K9CT          59  04     1
QSO: 21219 PH 2016-10-29 0017 ZL3X          59  32     K6DJ          59  04     1
QSO: 21219 PH 2016-10-29 0017 ZL3X          59  32     KA6BIM        59  03     1
QSO: 21257 PH 2016-10-29 0021 ZL3X          59  32     PJ2T          59  09     1
QSO: 14247 PH 2016-10-29 0022 ZL3X          59  32     VK2IA         59  30     0
QSO: 21250 PH 2016-10-29 0028 ZL3X          59  32     VK5ZK         59  30     1
QSO: 21250 PH 2016-10-29 0029 ZL3X          59  32     JJ4CJB        59  25     1
QSO: 21250 PH 2016-10-29 0031 ZL3X          59  32     N5MOA         59  04     1
QSO: 21279 PH 2016-10-29 0033 ZL3X          59  32     VK4KW         59  30     1
QSO: 21264 PH 2016-10-29 0035 ZL3X          59  32     K5WA          59  04     0
QSO: 21290 PH 2016-10-29 0036 ZL3X          59  32     N7AT          59  03     0
QSO: 21251 PH 2016-10-29 0040 ZL3X          59  32     KA6BIM        59  03     0
QSO: 21290 PH 2016-10-29 0044 ZL3X          59  32     K8OZ          59  04     0
QSO: 21290 PH 2016-10-29 0045 ZL3X          59  32     N5WNG         59  04     0
QSO: 21290 PH 2016-10-29 0046 ZL3X          59  32     VK4ATH        59  30     0
QSO: 21290 PH 2016-10-29 0046 ZL3X          59  32     W6KR          59  03     0
QSO: 21290 PH 2016-10-29 0049 ZL3X          59  32     KE6WC         59  03     0
QSO: 21290 PH 2016-10-29 0052 ZL3X          59  32     VK4CC         59  30     0
QSO: 21228 PH 2016-10-29 0054 ZL3X          59  32     W7RN          59  03     1
QSO: 21228 PH 2016-10-29 0054 ZL3X          59  32     N7QT          59  03     1
QSO: 21228 PH 2016-10-29 0055 ZL3X          59  32     P40W          59  09     1
QSO: 21228 PH 2016-10-29 0056 ZL3X          59  32     K5TR          59  04     1
QSO: 21228 PH 2016-10-29 0056 ZL3X          59  32     K6LRG         59  03     1
QSO: 21228 PH 2016-10-29 0056 ZL3X          59  32     W6SZN         59  03     1
QSO: 21228 PH 2016-10-29 0057 ZL3X          59  32     JR8YLW        59  25     1
QSO: 21228 PH 2016-10-29 0057 ZL3X          59  32     K5LLA         59  04     1
QSO: 21228 PH 2016-10-29 0057 ZL3X          59  32     KY6M          59  03     1
QSO: 21228 PH 2016-10-29 0057 ZL3X          59  32     WX6B          59  03     1
QSO: 21228 PH 2016-10-29 0057 ZL3X          59  32     N6HE          59  03     1
QSO: 21228 PH 2016-10-29 0058 ZL3X          59  32     KG6N          59  03     1
