START-OF-LOG: 3.0
CALLSIGN: VU3TYG
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 78608
NAME: Nitin Muttin
LOCATION: DX
OPERATORS: VU3TYG
CLUB: VU CONTEST GROUP
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5966.0
SOAPBOX: Kenwood TS 850, Tribander Yagi + 80-10 Meter Mystery Antenna
QSO: 21233 PH 2016-10-29 0045 VU3TYG        59  22     HS0ZIA        59  26
QSO: 21225 PH 2016-10-29 0101 VU3TYG        59  22     JH4UYB        59  25
QSO: 21257 PH 2016-10-29 0104 VU3TYG        59  22     HS0ZHC        59  26
QSO: 21243 PH 2016-10-29 0107 VU3TYG        59  22     BY7KTO        59  24
QSO: 21315 PH 2016-10-29 0110 VU3TYG        59  22     HS5NMF        59  26
QSO: 21191 PH 2016-10-29 0135 VU3TYG        59  22     YC8RBI        59  28
QSO: 21225 PH 2016-10-29 0136 VU3TYG        59  22     BY7SH         59  24
QSO: 21240 PH 2016-10-29 0139 VU3TYG        59  22     YC1GI         59  28
QSO: 21240 PH 2016-10-29 0140 VU3TYG        59  22     9M4CPM        59  28
QSO: 21240 PH 2016-10-29 0141 VU3TYG        59  22     JH3CUL        59  25
QSO: 21240 PH 2016-10-29 0143 VU3TYG        59  22     BG7RCX        59  24
QSO: 21233 PH 2016-10-29 0148 VU3TYG        59  22     HS0ZIA        59  26
QSO: 21190 PH 2016-10-29 0149 VU3TYG        59  22     YB1HDR        59  28
QSO: 21267 PH 2016-10-29 0151 VU3TYG        59  22     YE1R          59  28
QSO: 21289 PH 2016-10-29 0157 VU3TYG        59  22     YB0NSI        59  28
QSO: 21314 PH 2016-10-29 0159 VU3TYG        59  22     YB1C          59  28
QSO: 21340 PH 2016-10-29 0201 VU3TYG        59  22     JA1BPA        59  25
QSO: 21340 PH 2016-10-29 0202 VU3TYG        59  22     JJ1VRO        59  25
QSO: 21340 PH 2016-10-29 0203 VU3TYG        59  22     HS8JYX        59  26
QSO: 21340 PH 2016-10-29 0218 VU3TYG        59  22     HS2PIK        59  26
QSO: 21248 PH 2016-10-29 0222 VU3TYG        59  22     9M2/JE1SCJ    59  28
QSO: 21248 PH 2016-10-29 0223 VU3TYG        59  22     JF3BFS        59  25
QSO: 21251 PH 2016-10-29 0227 VU3TYG        59  22     9M4CRX        59  28
QSO: 21350 PH 2016-10-29 0231 VU3TYG        59  22     JR8YLW        59  25
QSO: 21332 PH 2016-10-29 0234 VU3TYG        59  22     VK2WWV        59  30
QSO: 21342 PH 2016-10-29 0236 VU3TYG        59  22     YB1AR         59  28
QSO: 21342 PH 2016-10-29 0237 VU3TYG        59  22     YB0PDZ        59  28
QSO: 21342 PH 2016-10-29 0239 VU3TYG        59  22     VK4VI         59  30
QSO: 21342 PH 2016-10-29 0240 VU3TYG        59  22     VK4QH         59  30
QSO: 21342 PH 2016-10-29 0242 VU3TYG        59  22     YC2GV         59  28
QSO: 21342 PH 2016-10-29 0243 VU3TYG        59  22     VK2SR         59  30
QSO: 21208 PH 2016-10-29 0250 VU3TYG        59  22     B7Q           59  24
QSO: 21245 PH 2016-10-29 0252 VU3TYG        59  22     AH0K          59  27
QSO: 21295 PH 2016-10-29 0254 VU3TYG        59  22     NH2DX         59  27
QSO: 21355 PH 2016-10-29 0256 VU3TYG        59  22     JA3YBK        59  25
QSO: 14268 PH 2016-10-29 0258 VU3TYG        59  22     E2X           59  26
QSO: 14205 PH 2016-10-29 0300 VU3TYG        59  22     HS0ZHC        59  26
QSO: 14234 PH 2016-10-29 0301 VU3TYG        59  22     HS0ZCW        59  26
QSO: 21276 PH 2016-10-29 0303 VU3TYG        59  22     A73A          59  21
QSO: 21235 PH 2016-10-29 0400 VU3TYG        59  22     JH5MXB        59  25
QSO: 21287 PH 2016-10-29 0401 VU3TYG        59  22     JR2GRX        59  25
QSO: 28478 PH 2016-10-29 0430 VU3TYG        59  22     JA3YBK        59  25
QSO: 28444 PH 2016-10-29 0444 VU3TYG        59  22     V6Z           59  27
QSO: 21310 PH 2016-10-29 0452 VU3TYG        59  22     JM1LPN        59  25
QSO: 21264 PH 2016-10-29 0455 VU3TYG        59  22     JE6RPM        59  25
QSO: 21220 PH 2016-10-29 0456 VU3TYG        59  22     XV9NPS        59  26
QSO: 21294 PH 2016-10-29 0459 VU3TYG        59  22     E20QVD        59  26
QSO: 21306 PH 2016-10-29 0500 VU3TYG        59  22     V6Z           59  27
QSO: 21261 PH 2016-10-29 0504 VU3TYG        59  22     9K2HN         59  21
QSO: 21285 PH 2016-10-29 0505 VU3TYG        59  22     A92GE         59  21
QSO: 21340 PH 2016-10-29 0513 VU3TYG        59  22     VU2MUD        59  22
QSO: 21208 PH 2016-10-29 0524 VU3TYG        59  22     UP2L          59  17
QSO: 21245 PH 2016-10-29 0527 VU3TYG        59  22     Z1SJ          59  00
QSO: 21231 PH 2016-10-29 0532 VU3TYG        59  22     IR9F          59  15
QSO: 21227 PH 2016-10-29 0533 VU3TYG        59  22     UP0L          59  17
QSO: 21297 PH 2016-10-29 0549 VU3TYG        59  22     IK7CMY        59  15
QSO: 21000 PH 2016-10-29 0553 VU3TYG        59  22     A62A          59  21
QSO: 21227 PH 2016-10-29 0554 VU3TYG        59  22     SZ1A          59  20
QSO: 21293 PH 2016-10-29 0557 VU3TYG        59  22     C4A           59  20
QSO: 28512 PH 2016-10-29 0724 VU3TYG        59  22     LZ9W          59  20
QSO: 28480 PH 2016-10-29 0725 VU3TYG        59  22     LZ1NG         59  20
QSO: 28492 PH 2016-10-29 0728 VU3TYG        59  22     EA3LA         59  14
QSO: 28492 PH 2016-10-29 0733 VU3TYG        59  22     EA6LP         59  14
QSO: 21183 PH 2016-10-29 0736 VU3TYG        59  22     R4RE          59  16
QSO: 21206 PH 2016-10-29 0738 VU3TYG        59  22     DL1A          59  14
QSO: 21287 PH 2016-10-29 0739 VU3TYG        59  22     RL9AA         59  17
QSO: 21316 PH 2016-10-29 0744 VU3TYG        59  22     JT5DX         59  23
QSO: 21285 PH 2016-10-29 0746 VU3TYG        59  22     IR9W          59  15
QSO: 21240 PH 2016-10-29 0747 VU3TYG        59  22     IY1A          59  15
QSO: 21247 PH 2016-10-29 0752 VU3TYG        59  22     IB9T          59  15
QSO: 21259 PH 2016-10-29 0756 VU3TYG        59  22     UW2M          59  16
QSO: 21230 PH 2016-10-29 0803 VU3TYG        59  22     EA2LMI        59  14
QSO: 21238 PH 2016-10-29 0809 VU3TYG        59  22     UA4M          59  16
QSO: 21252 PH 2016-10-29 0810 VU3TYG        59  22     RT2A          59  16
QSO:  7133 PH 2016-10-29 1828 VU3TYG        59  22     HS0ZIA        59  26
QSO:  7178 PH 2016-10-29 1833 VU3TYG        59  22     RG6G          59  16
QSO:  7110 PH 2016-10-29 1836 VU3TYG        59  22     YB1LUE        59  28
QSO:  7138 PH 2016-10-29 1843 VU3TYG        59  22     YB3VO         59  28
QSO: 21270 PH 2016-10-30 0157 VU3TYG        59  22     9V1XX         59  28
QSO: 21226 PH 2016-10-30 0201 VU3TYG        59  22     YB3LZ         59  28
QSO: 21226 PH 2016-10-30 0202 VU3TYG        59  22     9M4CHM        59  28
QSO: 21226 PH 2016-10-30 0204 VU3TYG        59  22     E28AD         59  26
QSO: 21226 PH 2016-10-30 0205 VU3TYG        59  22     HS8GLR        59  26
QSO: 21226 PH 2016-10-30 0208 VU3TYG        59  22     YB1BGI        59  28
QSO: 21226 PH 2016-10-30 0209 VU3TYG        59  22     YC3BFX        59  28
QSO: 21226 PH 2016-10-30 0209 VU3TYG        59  22     HS0ZLV        59  26
QSO: 21226 PH 2016-10-30 0212 VU3TYG        59  22     9M2X          59  28
QSO: 21226 PH 2016-10-30 0215 VU3TYG        59  22     JF1SEK        59  25
QSO: 21226 PH 2016-10-30 0216 VU3TYG        59  22     VK4TL         59  30
QSO: 21226 PH 2016-10-30 0222 VU3TYG        59  22     YB3BX         59  28
QSO: 21226 PH 2016-10-30 0224 VU3TYG        59  22     YC2JPO        59  28
QSO: 21226 PH 2016-10-30 0226 VU3TYG        59  22     VU2GGM        59  22
QSO: 21226 PH 2016-10-30 0229 VU3TYG        59  22     HS5AC         59  26
QSO: 21000 PH 2016-10-30 0339 VU3TYG        59  22     JE1ZWT        59  25
QSO: 21300 PH 2016-10-30 0355 VU3TYG        59  22     S21ED         59  22
QSO: 21300 PH 2016-10-30 0405 VU3TYG        59  22     BI8FZA        59  24
QSO: 21300 PH 2016-10-30 0405 VU3TYG        59  22     JL3VEL        59  25
QSO: 21300 PH 2016-10-30 0405 VU3TYG        59  22     RG9A          59  17
QSO: 21300 PH 2016-10-30 0406 VU3TYG        59  22     4X6TT         59  20
QSO: 21300 PH 2016-10-30 0406 VU3TYG        59  22     4X2M          59  20
QSO: 21214 PH 2016-10-30 0441 VU3TYG        59  22     UN4PG         59  17
QSO: 21305 PH 2016-10-30 0452 VU3TYG        59  22     RO9A          59  17
QSO: 21305 PH 2016-10-30 0457 VU3TYG        59  22     R9RA          59  17
QSO: 21305 PH 2016-10-30 0459 VU3TYG        59  22     R9AE          59  17
QSO: 21257 PH 2016-10-30 0510 VU3TYG        59  22     YB2TX         59  28
QSO: 21257 PH 2016-10-30 0514 VU3TYG        59  22     R7AB          59  16
QSO: 21257 PH 2016-10-30 0515 VU3TYG        59  22     RO9T          59  16
QSO: 21345 PH 2016-10-30 0520 VU3TYG        59  22     RL4A          59  16
QSO: 21277 PH 2016-10-30 0522 VU3TYG        59  22     RG4I          59  16
QSO: 21256 PH 2016-10-30 0525 VU3TYG        59  22     RK3PWR        59  16
QSO: 21283 PH 2016-10-30 0528 VU3TYG        59  22     UA9FLK        59  17
QSO: 28452 PH 2016-10-30 0534 VU3TYG        59  22     BG8TFN        59  24
QSO: 28464 PH 2016-10-30 0537 VU3TYG        59  22     JH6AUS        59  25
QSO: 28480 PH 2016-10-30 0539 VU3TYG        59  22     B7P           59  24
QSO: 21280 PH 2016-10-30 0548 VU3TYG        59  22     VK4KW         59  30
QSO: 21292 PH 2016-10-30 0553 VU3TYG        59  22     VK6DW         59  29
QSO: 21300 PH 2016-10-30 0558 VU3TYG        59  22     VK5PAS        59  29
QSO: 21300 PH 2016-10-30 0600 VU3TYG        59  22     DU1KA         59  27
QSO: 21300 PH 2016-10-30 0602 VU3TYG        59  22     YC2TDA        59  28
QSO: 21300 PH 2016-10-30 0604 VU3TYG        59  22     JR1ZTT        59  25
QSO: 21277 PH 2016-10-30 0609 VU3TYG        59  22     FR4NT         59  39
QSO: 21295 PH 2016-10-30 0613 VU3TYG        59  22     VR2XMT        59  24
QSO: 21306 PH 2016-10-30 0615 VU3TYG        59  22     BD8ASG        59  24
QSO: 21328 PH 2016-10-30 0617 VU3TYG        59  22     JR8VSE        59  25
QSO: 21287 PH 2016-10-30 0619 VU3TYG        59  22     E2X           59  26
QSO: 21252 PH 2016-10-30 0621 VU3TYG        59  22     YE1ZAL        59  28
QSO: 28460 PH 2016-10-30 0631 VU3TYG        59  22     UC8U          59  18
QSO: 28490 PH 2016-10-30 0633 VU3TYG        59  22     A73A          59  21
QSO: 28490 PH 2016-10-30 0633 VU3TYG        59  22     JL3MCM        59  25
QSO: 28490 PH 2016-10-30 0634 VU3TYG        59  22     JA6EML        59  25
QSO: 28490 PH 2016-10-30 0635 VU3TYG        59  22     JG1FML        59  25
QSO: 28490 PH 2016-10-30 0635 VU3TYG        59  22     JA5MXP        59  25
QSO: 28490 PH 2016-10-30 0636 VU3TYG        59  22     JR1AKD        59  25
QSO: 28490 PH 2016-10-30 0638 VU3TYG        59  22     JH7IAJ        59  25
QSO: 28490 PH 2016-10-30 0638 VU3TYG        59  22     JA1NEZ        59  25
QSO: 28490 PH 2016-10-30 0639 VU3TYG        59  22     JA7OWD        59  25
QSO: 28490 PH 2016-10-30 0640 VU3TYG        59  22     JT5DX         59  23
QSO: 28490 PH 2016-10-30 0640 VU3TYG        59  22     JE1RK         59  25
QSO: 28490 PH 2016-10-30 0642 VU3TYG        59  22     JA7YRR        59  25
QSO: 28490 PH 2016-10-30 0642 VU3TYG        59  22     JG1IGX        59  25
QSO: 28490 PH 2016-10-30 0643 VU3TYG        59  22     JA2AXB        59  25
QSO: 28490 PH 2016-10-30 0645 VU3TYG        59  22     JA7HYS        59  25
QSO: 28490 PH 2016-10-30 0646 VU3TYG        59  22     JJ1RDX        59  25
QSO: 28490 PH 2016-10-30 0646 VU3TYG        59  22     JH4UTP        59  25
QSO: 28490 PH 2016-10-30 0646 VU3TYG        59  22     JJ1LBJ        59  25
QSO: 28490 PH 2016-10-30 0647 VU3TYG        59  22     JA1CCO        59  25
QSO: 28490 PH 2016-10-30 0647 VU3TYG        59  22     JG7AMD        59  25
QSO: 28490 PH 2016-10-30 0648 VU3TYG        59  22     JH6WHN        59  25
QSO: 28490 PH 2016-10-30 0649 VU3TYG        59  22     JA5AQC        59  25
QSO: 28490 PH 2016-10-30 0650 VU3TYG        59  22     JA7BEW        59  25
QSO: 28490 PH 2016-10-30 0651 VU3TYG        59  22     JE1ZWT        59  25
QSO: 28490 PH 2016-10-30 0651 VU3TYG        59  22     AH0K          59  27
QSO: 28490 PH 2016-10-30 0652 VU3TYG        59  22     9N7NN         59  22
QSO: 28490 PH 2016-10-30 0654 VU3TYG        59  22     JA7ZFN        59  25
QSO: 28490 PH 2016-10-30 0654 VU3TYG        59  22     JH1TFE        59  25
QSO: 28490 PH 2016-10-30 0656 VU3TYG        59  22     RW0A          59  18
QSO: 28490 PH 2016-10-30 0656 VU3TYG        59  22     JF7PHE        59  25
QSO: 28490 PH 2016-10-30 0657 VU3TYG        59  22     JJ0KRD        59  25
QSO: 28490 PH 2016-10-30 0657 VU3TYG        59  22     RZ9U          59  18
QSO: 28490 PH 2016-10-30 0658 VU3TYG        59  22     JH1PXO        59  25
QSO: 28490 PH 2016-10-30 0658 VU3TYG        59  22     JH2MYN        59  25
QSO: 28490 PH 2016-10-30 0658 VU3TYG        59  22     JA6BGA        59  25
QSO: 28490 PH 2016-10-30 0659 VU3TYG        59  22     JA1DCK        59  25
QSO: 28490 PH 2016-10-30 0659 VU3TYG        59  22     JR6EZE        59  25
QSO: 28490 PH 2016-10-30 0701 VU3TYG        59  22     JH1EAQ        59  25
QSO: 28490 PH 2016-10-30 0701 VU3TYG        59  22     JH4CPC        59  25
QSO: 28490 PH 2016-10-30 0702 VU3TYG        59  22     JA0DIN        59  25
QSO: 28490 PH 2016-10-30 0702 VU3TYG        59  22     JA8CVH        59  25
QSO: 28490 PH 2016-10-30 0703 VU3TYG        59  22     JH9KVF        59  25
