START-OF-LOG: 3.0
CALLSIGN: DH6KM
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 37147
NAME: Karl-Heinz Mueller
LOCATION: DX
OPERATORS: DH6KM
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5952.0
SOAPBOX: my first CQWW contest ever, will do more ...
QSO: 14268 PH 2016-10-29 0649 DH6KM         59  14     IQ5PJ         59  15
QSO: 14218 PH 2016-10-29 0653 DH6KM         59  14     LZ1KU         59  20
QSO: 14293 PH 2016-10-29 0704 DH6KM         59  14     UW5ZM         59  16
QSO: 14342 PH 2016-10-29 0709 DH6KM         59  14     RC9O          59  18
QSO: 14335 PH 2016-10-29 0711 DH6KM         59  14     9K2HN         59  21
QSO: 14349 PH 2016-10-29 0712 DH6KM         59  14     IT9PZM        59  15
QSO: 14345 PH 2016-10-29 0714 DH6KM         59  14     SV1PMQ        59  20
QSO: 14350 PH 2016-10-29 0825 DH6KM         59  14     EA3GHZ        59  14
QSO: 14347 PH 2016-10-29 0827 DH6KM         59  14     C4A           59  20
QSO: 14339 PH 2016-10-29 0828 DH6KM         59  14     US5D          59  16
QSO: 14268 PH 2016-10-29 0835 DH6KM         59  14     CR6P          59  14
QSO: 14280 PH 2016-10-29 0836 DH6KM         59  14     EA8TK         59  33
QSO: 14271 PH 2016-10-29 0839 DH6KM         59  14     ED1R          59  14
QSO: 14257 PH 2016-10-29 0843 DH6KM         59  14     IO9A          59  15
QSO: 14253 PH 2016-10-29 0848 DH6KM         59  14     S54K          59  15
QSO: 14253 PH 2016-10-29 0848 DH6KM         59  14     YP7P          59  20
QSO: 14251 PH 2016-10-29 0849 DH6KM         59  14     TC2C          59  20
QSO: 14238 PH 2016-10-29 0856 DH6KM         59  14     EC7WA         59  14
QSO: 14223 PH 2016-10-29 0859 DH6KM         59  14     UP2L          59  17
QSO: 14222 PH 2016-10-29 0902 DH6KM         59  14     LZ2JA         59  20
QSO: 14218 PH 2016-10-29 0905 DH6KM         59  14     R4R2          59  16
QSO: 14215 PH 2016-10-29 0906 DH6KM         59  14     RT5K          59  16
QSO: 14214 PH 2016-10-29 0908 DH6KM         59  14     RW0A          59  18
QSO: 14213 PH 2016-10-29 0910 DH6KM         59  14     EV1R          59  16
QSO: 14208 PH 2016-10-29 0913 DH6KM         59  14     YT5A          59  15
QSO: 14204 PH 2016-10-29 0918 DH6KM         59  14     ED8W          59  33
QSO: 14201 PH 2016-10-29 0921 DH6KM         59  14     SZ1A          59  20
QSO: 14195 PH 2016-10-29 0922 DH6KM         59  14     IZ5WTV        59  15
QSO: 14187 PH 2016-10-29 0928 DH6KM         59  14     CR3A          59  33
QSO: 14181 PH 2016-10-29 0929 DH6KM         59  14     EA9KB         59  33
QSO: 14176 PH 2016-10-29 0930 DH6KM         59  14     J42T          59  20
QSO: 14166 PH 2016-10-29 0934 DH6KM         59  14     ED3V          59  14
QSO: 14161 PH 2016-10-29 0934 DH6KM         59  14     IW1CHX        59  15
QSO: 14150 PH 2016-10-29 0937 DH6KM         59  14     UT0U          59  16
QSO: 14131 PH 2016-10-29 0939 DH6KM         59  14     EE2K          59  14
QSO: 14251 PH 2016-10-29 0948 DH6KM         59  14     C37NL         59  14
QSO: 14279 PH 2016-10-29 0951 DH6KM         59  14     IO1X          59  15
QSO: 14281 PH 2016-10-29 0953 DH6KM         59  14     HG6N          59  15
QSO: 14285 PH 2016-10-29 0957 DH6KM         59  14     CN2R          59  33
QSO: 14289 PH 2016-10-29 0959 DH6KM         59  14     EI6JK         59  14
QSO: 14295 PH 2016-10-29 1004 DH6KM         59  14     IB4K          59  15
QSO: 14302 PH 2016-10-29 1007 DH6KM         59  14     HG8R          59  15
QSO: 14326 PH 2016-10-29 1010 DH6KM         59  14     UX2U          59  16
QSO: 14342 PH 2016-10-29 1014 DH6KM         59  14     G2F           59  14
QSO: 21214 PH 2016-10-29 1016 DH6KM         59  14     PW2D          59  11
QSO: 21215 PH 2016-10-29 1020 DH6KM         59  14     HZ1BL         59  21
QSO: 21220 PH 2016-10-29 1027 DH6KM         59  14     EA5KV         59  14
QSO: 21237 PH 2016-10-29 1029 DH6KM         59  14     PR5D          59  11
QSO: 21247 PH 2016-10-29 1033 DH6KM         59  14     J42T          59  20
QSO: 21272 PH 2016-10-29 1048 DH6KM         59  14     EA7AKK        59  14
QSO: 21281 PH 2016-10-29 1051 DH6KM         59  14     3V8SS         59  33
QSO: 21286 PH 2016-10-29 1053 DH6KM         59  14     UW5ZM         59  16
QSO: 21296 PH 2016-10-29 1055 DH6KM         59  14     ED7O          59  14
QSO: 21318 PH 2016-10-29 1100 DH6KM         59  14     IB9T          59  15
QSO: 21325 PH 2016-10-29 1105 DH6KM         59  14     LU5AB         59  13
QSO: 21345 PH 2016-10-29 1109 DH6KM         59  14     EA5RM         59  14
QSO: 21381 PH 2016-10-29 1111 DH6KM         59  14     PJ2T          59  09
QSO: 21422 PH 2016-10-29 1118 DH6KM         59  14     D4C           59  35
QSO: 21438 PH 2016-10-29 1119 DH6KM         59  14     YP0C          59  20
QSO: 21420 PH 2016-10-29 1120 DH6KM         59  14     TK4RB         59  15
QSO: 28479 PH 2016-10-29 1124 DH6KM         59  14     II9P          59  15
QSO: 28460 PH 2016-10-29 1127 DH6KM         59  14     D4E           59  35
QSO: 21409 PH 2016-10-29 1129 DH6KM         59  14     YU5R          59  15
QSO: 21425 PH 2016-10-29 1130 DH6KM         59  14     SN8B          59  15
QSO: 21442 PH 2016-10-29 1131 DH6KM         59  14     EA1CS         59  14
QSO: 21395 PH 2016-10-29 1135 DH6KM         59  14     CR6P          59  14
QSO: 21359 PH 2016-10-29 1138 DH6KM         59  14     HG7T          59  15
