START-OF-LOG: 3.0
CALLSIGN: VB2W
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 15996
NAME: Martin Houle
LOCATION: QC
OPERATORS: VA2EI VA2AMH VE2MBT VE2WHZ
CLUB: NorDX club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5966.0
SOAPBOX: Bad condx but great experience operating from Zone 2 in
SOAPBOX: Waskaganish, Qc, James Bay. Thanks to Cree first nation and NorDx
SOAPBOX: Club for support on this small Dxpedition.
QSO:  3835 PH 2016-10-29 0049 VB2W          59  2      KW3PA         59  04     0
QSO:  3835 PH 2016-10-29 0057 VB2W          59  2      N1IBM         59  05     0
QSO:  3835 PH 2016-10-29 0100 VB2W          59  2      K2LE          59  05     0
QSO:  3835 PH 2016-10-29 0101 VB2W          59  2      K9IMM         59  04     0
QSO:  3835 PH 2016-10-29 0101 VB2W          59  2      W3MF          59  05     0
QSO:  3835 PH 2016-10-29 0102 VB2W          59  2      W3NO          59  05     0
QSO:  3835 PH 2016-10-29 0103 VB2W          59  2      W1NA          59  05     0
QSO:  3835 PH 2016-10-29 0104 VB2W          59  2      K9LA          59  04     0
QSO:  3835 PH 2016-10-29 0109 VB2W          59  2      WB2P          59  05     0
QSO:  7188 PH 2016-10-29 0135 VB2W          59  2      K9ES          59  05     0
QSO:  7154 PH 2016-10-29 0214 VB2W          59  2      WW4LL         59  05     1
QSO:  7134 PH 2016-10-29 0331 VB2W          59  2      K3LR          59  05     0
QSO:  7120 PH 2016-10-29 0417 VB2W          59  2      T46A          59  08     0
QSO:  7123 PH 2016-10-29 0429 VB2W          59  2      TI5W          59  07     0
QSO:  7125 PH 2016-10-29 0509 VB2W          59  2      HK1AC         59  09     0
QSO:  7131 PH 2016-10-29 0515 VB2W          59  2      WE3C          59  05     0
QSO:  7134 PH 2016-10-29 1243 VB2W          59  2      T48K          59  08     0
QSO: 21173 PH 2016-10-29 1246 VB2W          59  2      T48K          59  08     0
QSO: 14187 PH 2016-10-29 1406 VB2W          59  2      HK1T          59  09     0
QSO: 14214 PH 2016-10-29 1411 VB2W          59  2      K5TR          59  04     0
QSO: 14200 PH 2016-10-29 1416 VB2W          59  2      K4PV          59  05     0
QSO: 14183 PH 2016-10-29 1429 VB2W          59  2      N7DD          59  03     0
QSO: 14268 PH 2016-10-29 1523 VB2W          59  2      WP4ON         59  08     0
QSO: 14268 PH 2016-10-29 1536 VB2W          59  2      WP4ONJ        59  08     0
QSO: 14276 PH 2016-10-29 1538 VB2W          59  2      T4AK          59  08     0
QSO: 21378 PH 2016-10-29 1547 VB2W          59  2      K5TR          59  04     0
QSO: 21397 PH 2016-10-29 1550 VB2W          59  2      V26B          59  08     0
QSO: 21246 PH 2016-10-29 1619 VB2W          59  2      HK1X          59  09     0
QSO: 21345 PH 2016-10-29 1632 VB2W          59  2      PJ4X          59  09     0
QSO: 21362 PH 2016-10-29 1635 VB2W          59  2      PT2CM         59  11     0
QSO: 21354 PH 2016-10-29 1639 VB2W          59  2      AD1C          59  04     0
QSO: 21358 PH 2016-10-29 1706 VB2W          59  2      K5ZO          59  04     0
QSO: 21381 PH 2016-10-29 1713 VB2W          59  2      PJ2T          59  09     0
QSO: 21445 PH 2016-10-29 1714 VB2W          59  2      PJ4Q          59  09     0
QSO: 21414 PH 2016-10-29 1716 VB2W          59  2      D4C           59  35     0
QSO: 21400 PH 2016-10-29 1717 VB2W          59  2      K2YY          59  05     0
QSO: 21389 PH 2016-10-29 1718 VB2W          59  2      P40A          59  09     0
QSO: 21322 PH 2016-10-29 1723 VB2W          59  2      EF8R          59  33     0
QSO: 21363 PH 2016-10-29 1807 VB2W          59  2      KP3Z          59  08     0
QSO: 21360 PH 2016-10-29 1808 VB2W          59  2      T48K          59  08     0
QSO: 21295 PH 2016-10-29 1838 VB2W          59  2      P40L          59  09     0
QSO: 21303 PH 2016-10-29 1914 VB2W          59  2      VP9/N3AD      59  05     0
QSO: 14284 PH 2016-10-29 1921 VB2W          59  2      CT1BWU        59  14     0
QSO: 21269 PH 2016-10-29 2010 VB2W          59  2      FM5DN         59  08     0
QSO: 21251 PH 2016-10-29 2018 VB2W          59  2      ZX5J          59  11     0
QSO: 21224 PH 2016-10-29 2022 VB2W          59  2      8P9EH         59  08     0
QSO: 21348 PH 2016-10-29 2052 VB2W          59  2      YN5Z          59  07     0
QSO: 21385 PH 2016-10-29 2104 VB2W          59  2      P40W          59  09     0
QSO: 21405 PH 2016-10-29 2127 VB2W          59  2      FY5KE         59  09     0
QSO: 14145 PH 2016-10-29 2137 VB2W          59  2      PJ4Q          59  09     0
QSO: 14164 PH 2016-10-29 2140 VB2W          59  2      D4C           59  35     0
QSO: 14168 PH 2016-10-29 2140 VB2W          59  2      VE9CB         59  05     0
QSO: 14179 PH 2016-10-29 2142 VB2W          59  2      WP3C          59  08     0
QSO: 14214 PH 2016-10-29 2144 VB2W          59  2      HI3K          59  08     0
QSO: 14238 PH 2016-10-29 2148 VB2W          59  2      KP3Z          59  08     0
QSO: 14189 PH 2016-10-29 2154 VB2W          59  2      PJ4X          59  09     0
QSO: 14155 PH 2016-10-29 2347 VB2W          59  2      WX3B          59  05     0
QSO: 14175 PH 2016-10-29 2348 VB2W          59  2      W3LPL         59  05     0
QSO:  7168 PH 2016-10-29 2353 VB2W          59  2      K9CT          59  04     0
QSO:  7146 PH 2016-10-29 2355 VB2W          59  2      K3ZU          59  05     0
QSO:  7197 PH 2016-10-29 2357 VB2W          59  2      K1KI          59  05     0
QSO:  7249 PH 2016-10-30 0006 VB2W          59  2      N8MZ          59  04     0
QSO:  7249 PH 2016-10-30 0006 VB2W          59  2      KB9KCT        59  04     0
QSO:  7249 PH 2016-10-30 0007 VB2W          59  2      WX3B          59  05     0
QSO:  7249 PH 2016-10-30 0007 VB2W          59  2      W0AIH         59  04     0
QSO:  7249 PH 2016-10-30 0007 VB2W          59  2      W3LPL         59  05     0
QSO:  7249 PH 2016-10-30 0008 VB2W          59  2      K0KX          59  04     0
QSO:  7249 PH 2016-10-30 0008 VB2W          59  2      K3RCC         59  05     0
QSO:  7249 PH 2016-10-30 0008 VB2W          59  2      W9RN          59  04     0
QSO:  7249 PH 2016-10-30 0009 VB2W          59  2      AA3B          59  05     0
QSO:  7249 PH 2016-10-30 0009 VB2W          59  2      KA9JCP        59  04     0
