START-OF-LOG: 3.0
CALLSIGN: D73G
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE:
NAME: Gwangju DX Club
LOCATION: DX
OPERATORS: HL4CBI HL4CCM HL4CEL HL4RBR DS4AOW DS4BGR DS4DEV DS4FMG
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5413.0
QSO: 14000 PH 2016-10-29 0047 D73G       59  25     JH1EVD        59  25     0
QSO: 14000 PH 2016-10-29 0051 D73G       59  25     BD7BM         59  24     0
QSO: 14000 PH 2016-10-29 0052 D73G       59  25     JH1QDB        59  25     0
QSO: 21000 PH 2016-10-29 0105 D73G       59  25     B7M           59  24     0
QSO: 14000 PH 2016-10-29 0110 D73G       59  25     BA4TB         59  24     0
QSO: 14000 PH 2016-10-29 0117 D73G       59  25     JA7FFN        59  25     0
QSO: 14000 PH 2016-10-29 0118 D73G       59  25     JK1FFB        59  25     0
QSO: 14000 PH 2016-10-29 0119 D73G       59  25     JA8AHA        59  25     0
QSO: 14000 PH 2016-10-29 0120 D73G       59  25     JA7OWB        59  25     0
QSO: 14000 PH 2016-10-29 0121 D73G       59  25     JP7EIP        59  25     0
QSO: 14000 PH 2016-10-29 0121 D73G       59  25     JM8CLB        59  25     0
QSO: 14000 PH 2016-10-29 0122 D73G       59  25     BY5HB         59  24     0
QSO: 14000 PH 2016-10-29 0123 D73G       59  25     JA8MS         59  25     0
QSO: 14000 PH 2016-10-29 0124 D73G       59  25     W6KH          59  03     0
QSO: 14000 PH 2016-10-29 0125 D73G       59  25     BD5BMC        59  24     0
QSO: 14000 PH 2016-10-29 0126 D73G       59  25     JE8KUQ        59  25     0
QSO: 14000 PH 2016-10-29 0127 D73G       59  25     RK0UT         59  18     0
QSO: 14000 PH 2016-10-29 0127 D73G       59  25     JM8FEI        59  25     0
QSO: 14000 PH 2016-10-29 0128 D73G       59  25     JA1ZGP        59  25     0
QSO: 14000 PH 2016-10-29 0130 D73G       59  25     JH1ALK        59  25     0
QSO: 14000 PH 2016-10-29 0130 D73G       59  25     RW9USA        59  18     0
QSO: 14000 PH 2016-10-29 0134 D73G       59  25     JA1KEV        59  25     0
QSO: 14000 PH 2016-10-29 0135 D73G       59  25     BD9CKH        59  23     0
QSO: 14000 PH 2016-10-29 0137 D73G       59  25     JH1KMC        59  25     0
QSO: 14000 PH 2016-10-29 0141 D73G       59  25     BG3UTD        59  24     0
QSO: 14000 PH 2016-10-29 0143 D73G       59  25     BH3SCC        59  24     0
QSO: 14000 PH 2016-10-29 0144 D73G       59  25     JH0MXV        59  25     0
QSO: 14000 PH 2016-10-29 0145 D73G       59  25     RZ9U          59  18     0
QSO: 14000 PH 2016-10-29 0146 D73G       59  25     JA1DCK        59  25     0
QSO: 14000 PH 2016-10-29 0147 D73G       59  25     JA1OGM        59  25     0
QSO: 14000 PH 2016-10-29 0147 D73G       59  25     JI3CWI        59  25     0
QSO: 14000 PH 2016-10-29 0148 D73G       59  25     JA1DCH        59  25     0
QSO: 14000 PH 2016-10-29 0148 D73G       59  25     JF1OJC        59  25     0
QSO: 14000 PH 2016-10-29 0148 D73G       59  25     JJ1PLS        59  25     0
QSO: 14000 PH 2016-10-29 0148 D73G       59  25     JA1AZW        59  25     0
QSO: 14000 PH 2016-10-29 0149 D73G       59  25     JR8YLW        59  25     0
QSO: 14000 PH 2016-10-29 0149 D73G       59  25     JH1EAQ        59  25     0
QSO: 14000 PH 2016-10-29 0149 D73G       59  25     JA1CRJ        59  25     0
QSO: 14000 PH 2016-10-29 0150 D73G       59  25     JA7RPC        59  25     0
QSO: 14000 PH 2016-10-29 0151 D73G       59  25     JA1JYS        59  25     0
QSO: 14000 PH 2016-10-29 0151 D73G       59  25     JK7QJK        59  25     0
QSO: 14000 PH 2016-10-29 0151 D73G       59  25     JE1REU        59  25     0
QSO: 14000 PH 2016-10-29 0153 D73G       59  25     JA1RPK        59  25     0
QSO: 14000 PH 2016-10-29 0154 D73G       59  25     JA2VHO        59  25     0
QSO: 14000 PH 2016-10-29 0155 D73G       59  25     JH1VMQ        59  25     0
QSO: 14000 PH 2016-10-29 0156 D73G       59  25     JE7WGL        59  25     0
QSO: 14000 PH 2016-10-29 0156 D73G       59  25     JK1PIU        59  25     0
QSO: 14000 PH 2016-10-29 0157 D73G       59  25     JI2ZEY        59  25     0
QSO: 14000 PH 2016-10-29 0158 D73G       59  25     VA7RR         59  03     0
QSO: 14000 PH 2016-10-29 0159 D73G       59  25     JR1CHR        59  25     0
QSO: 14000 PH 2016-10-29 0159 D73G       59  25     JR1IJV        59  25     0
QSO: 14000 PH 2016-10-29 0200 D73G       59  25     JM1CMA        59  25     0
QSO: 14000 PH 2016-10-29 0200 D73G       59  25     JP7DKU        59  25     0
QSO: 14000 PH 2016-10-29 0201 D73G       59  25     RT8U          59  17     0
QSO: 14000 PH 2016-10-29 0201 D73G       59  25     JQ1HYB        59  25     0
QSO: 14000 PH 2016-10-29 0202 D73G       59  25     JI3BFC        59  25     0
QSO: 14000 PH 2016-10-29 0204 D73G       59  25     JA1LLG        59  25     0
QSO: 14000 PH 2016-10-29 0204 D73G       59  25     JR0BUL        59  25     0
QSO: 14000 PH 2016-10-29 0205 D73G       59  25     N7ZG          59  03     0
QSO: 14000 PH 2016-10-29 0207 D73G       59  25     7K1LUE        59  25     0
QSO: 14000 PH 2016-10-29 0209 D73G       59  25     JE2DJC        59  25     0
QSO: 14000 PH 2016-10-29 0209 D73G       59  25     JR1BLX        59  25     0
QSO: 14000 PH 2016-10-29 0210 D73G       59  25     JE1LFX        59  25     0
QSO: 14000 PH 2016-10-29 0211 D73G       59  25     YB1AR         59  28     0
QSO: 14000 PH 2016-10-29 0212 D73G       59  25     JA1LNZ        59  25     0
QSO: 14000 PH 2016-10-29 0212 D73G       59  25     JR1EMO        59  25     0
QSO: 14000 PH 2016-10-29 0213 D73G       59  25     JR8QVT        59  25     0
QSO: 14000 PH 2016-10-29 0213 D73G       59  25     JF7PHE        59  25     0
QSO: 14000 PH 2016-10-29 0215 D73G       59  25     7N3WRE        59  25     0
QSO: 21000 PH 2016-10-29 0221 D73G       59  25     JR8FNO        59  25     0
QSO: 21000 PH 2016-10-29 0246 D73G       59  25     BY7KTO        59  24     0
QSO: 14000 PH 2016-10-29 0320 D73G       59  25     JM1LPN        59  25     0
QSO: 14000 PH 2016-10-29 0322 D73G       59  25     7N2TNI        59  25     0
QSO: 14000 PH 2016-10-29 0323 D73G       59  25     JR7FRW        59  25     0
QSO: 14000 PH 2016-10-29 0323 D73G       59  25     JG1VHA        59  25     0
