START-OF-LOG: 3.0
CALLSIGN: DG1EA
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 404028
NAME: Bernhard Klink
LOCATION: DX
OPERATORS: DG1EA
CLUB:
CERTIFICATE: YES
CREATED-BY: UcxLog 7.67
SOAPBOX: I only began at 06
SOAPBOX: UTC= 06
SOAPBOX: If something is not ok, just drop me a line, please!
QSO:  7000 PH 2016-10-29 2114 DG1EA         59  14     OE5T          59  15     0
QSO:  7000 PH 2016-10-29 2115 DG1EA         59  14     DL1A          59  14     0
QSO:  7000 PH 2016-10-29 2117 DG1EA         59  14     S53M          59  15     0
QSO:  7000 PH 2016-10-29 2118 DG1EA         59  14     EI7M          59  14     0
QSO:  7000 PH 2016-10-29 2121 DG1EA         59  14     DQ2C          59  14     0
QSO:  7000 PH 2016-10-29 2125 DG1EA         59  14     E74O          59  15     0
QSO:  7000 PH 2016-10-29 2128 DG1EA         59  14     Z3B           59  15     0
QSO:  7000 PH 2016-10-29 2129 DG1EA         59  14     EA5CTE        59  14     0
QSO:  7000 PH 2016-10-29 2130 DG1EA         59  14     CN2R          59  33     0
QSO:  7000 PH 2016-10-29 2131 DG1EA         59  14     C4A           59  20     0
QSO:  7000 PH 2016-10-29 2134 DG1EA         59  14     YT5A          59  15     0
QSO:  7000 PH 2016-10-29 2137 DG1EA         59  14     EE3A          59  14     0
QSO:  7000 PH 2016-10-29 2137 DG1EA         59  14     IK2YCW        59  15     0
QSO:  7000 PH 2016-10-29 2140 DG1EA         59  14     IK7HTB        59  15     0
QSO:  7000 PH 2016-10-29 2141 DG1EA         59  14     IN3FOX        59  15     0
QSO:  7000 PH 2016-10-29 2146 DG1EA         59  14     ED7O          59  14     0
QSO:  7000 PH 2016-10-29 2148 DG1EA         59  14     IR8C          59  15     0
QSO:  7000 PH 2016-10-29 2149 DG1EA         59  14     A73A          59  21     0
QSO:  7000 PH 2016-10-29 2150 DG1EA         59  14     S56X          59  15     0
QSO:  7000 PH 2016-10-29 2151 DG1EA         59  14     YP7P          59  20     0
QSO:  7000 PH 2016-10-29 2153 DG1EA         59  14     9A1P          59  15     0
QSO:  7000 PH 2016-10-29 2154 DG1EA         59  14     IR4M          59  15     0
QSO:  7000 PH 2016-10-29 2155 DG1EA         59  14     SX9C          59  20     0
QSO:  7000 PH 2016-10-29 2157 DG1EA         59  14     IQ3RK         59  15     0
QSO:  7000 PH 2016-10-29 2200 DG1EA         59  14     IZ6FXP        59  15     0
QSO:  7000 PH 2016-10-29 2203 DG1EA         59  14     Z35W          59  15     0
QSO:  1800 PH 2016-10-29 2210 DG1EA         59  14     OK7O          59  15     0
QSO:  1800 PH 2016-10-29 2212 DG1EA         59  14     HB9H          59  14     0
QSO:  1800 PH 2016-10-29 2212 DG1EA         59  14     S51A          59  15     0
QSO:  1800 PH 2016-10-29 2214 DG1EA         59  14     EU4A          59  16     0
QSO:  1800 PH 2016-10-29 2215 DG1EA         59  14     OK1T          59  15     0
QSO:  1800 PH 2016-10-29 2217 DG1EA         59  14     LZ9W          59  20     0
QSO:  3500 PH 2016-10-29 2222 DG1EA         59  14     E7DX          59  15     0
QSO:  3500 PH 2016-10-29 2223 DG1EA         59  14     9A7A          59  15     0
QSO:  3500 PH 2016-10-29 2223 DG1EA         59  14     S56K          59  15     0
QSO:  3500 PH 2016-10-29 2224 DG1EA         59  14     S54K          59  15     0
QSO:  3500 PH 2016-10-29 2225 DG1EA         59  14     TK2A          59  15     0
QSO:  3500 PH 2016-10-29 2226 DG1EA         59  14     EW8Y          59  16     0
QSO:  3500 PH 2016-10-29 2226 DG1EA         59  14     HG1G          59  15     0
QSO:  3500 PH 2016-10-29 2227 DG1EA         59  14     M5B           59  14     0
QSO:  3500 PH 2016-10-29 2227 DG1EA         59  14     HB2K          59  14     0
QSO:  3500 PH 2016-10-29 2230 DG1EA         59  14     S58MU         59  15     0
QSO:  3500 PH 2016-10-29 2230 DG1EA         59  14     EI7M          59  14     0
QSO:  3500 PH 2016-10-29 2231 DG1EA         59  14     S56Y          59  15     0
QSO:  3500 PH 2016-10-29 2233 DG1EA         59  14     UP2L          59  17     0
QSO:  3500 PH 2016-10-29 2234 DG1EA         59  14     SN8B          59  15     0
QSO:  3500 PH 2016-10-29 2234 DG1EA         59  14     RU1A          59  16     0
QSO:  3500 PH 2016-10-29 2235 DG1EA         59  14     DL1A          59  14     0
QSO:  3500 PH 2016-10-29 2236 DG1EA         59  14     YT0T          59  15     0
QSO:  3500 PH 2016-10-29 2238 DG1EA         59  14     YT5A          59  15     0
QSO:  3500 PH 2016-10-29 2239 DG1EA         59  14     MI0SLE        59  14     0
QSO:  3500 PH 2016-10-29 2241 DG1EA         59  14     DQ2C          59  14     0
QSO:  3500 PH 2016-10-29 2244 DG1EA         59  14     TC2C          59  20     0
QSO:  3500 PH 2016-10-29 2245 DG1EA         59  14     HG5A          59  15     0
QSO:  3500 PH 2016-10-29 2246 DG1EA         59  14     9A1P          59  15     0
QSO:  3500 PH 2016-10-29 2248 DG1EA         59  14     CN3A          59  33     0
QSO: 14000 PH 2016-10-29 2251 DG1EA         59  14     Z32ID         59  15     0
QSO: 14000 PH 2016-10-29 2254 DG1EA         59  14     I0LYO         59  15     0
QSO:  7000 PH 2016-10-29 2300 DG1EA         59  14     EA3PT         59  14     0
QSO:  7000 PH 2016-10-29 2301 DG1EA         59  14     LZ9W          59  20     0
QSO:  7000 PH 2016-10-29 2302 DG1EA         59  14     9K2HN         59  21     0
QSO:  7000 PH 2016-10-29 2305 DG1EA         59  14     4L0A          59  21     0
QSO:  7000 PH 2016-10-29 2308 DG1EA         59  14     F5FLN         59  14     0
QSO:  7000 PH 2016-10-29 2308 DG1EA         59  14     ED8X          59  33     0
QSO:  7000 PH 2016-10-29 2310 DG1EA         59  14     8P5A          59  08     0
QSO:  1800 PH 2016-10-29 2314 DG1EA         59  14     LY7M          59  15     0
QSO:  1800 PH 2016-10-29 2315 DG1EA         59  14     EE3A          59  14     0
QSO:  1800 PH 2016-10-29 2316 DG1EA         59  14     SN8B          59  15     0
QSO:  1800 PH 2016-10-29 2318 DG1EA         59  14     DP6T          59  14     0
QSO:  1800 PH 2016-10-29 2319 DG1EA         59  14     F6GWV         59  14     0
QSO:  1800 PH 2016-10-29 2323 DG1EA         59  14     G2F           59  14     0
QSO:  7000 PH 2016-10-29 2326 DG1EA         59  14     LZ5R          59  20     0
QSO:  7000 PH 2016-10-29 2329 DG1EA         59  14     ED3V          59  14     0
QSO:  3500 PH 2016-10-29 2331 DG1EA         59  14     IK2YCW        59  15     0
QSO:  3500 PH 2016-10-29 2332 DG1EA         59  14     F4FFH         59  14     0
QSO:  3500 PH 2016-10-29 2338 DG1EA         59  14     HB9H          59  14     0
QSO:  3500 PH 2016-10-29 2338 DG1EA         59  14     S59ACP        59  15     0
QSO:  3500 PH 2016-10-29 2339 DG1EA         59  14     IR4M          59  15     0
QSO:  3500 PH 2016-10-29 2340 DG1EA         59  14     IQ3RK         59  15     0
QSO:  3500 PH 2016-10-29 2342 DG1EA         59  14     HG7T          59  15     0
QSO:  3500 PH 2016-10-29 2342 DG1EA         59  14     YT1R          59  15     0
QSO:  3500 PH 2016-10-29 2343 DG1EA         59  14     GM9N          59  14     0
QSO:  3500 PH 2016-10-29 2343 DG1EA         59  14     9A1A          59  15     0
QSO:  3500 PH 2016-10-29 2347 DG1EA         59  14     UR4RWW        59  16     0
QSO:  3500 PH 2016-10-29 2348 DG1EA         59  14     IQ5PO         59  15     0
QSO:  3500 PH 2016-10-29 2349 DG1EA         59  14     EA7KI         59  14     0
QSO:  3500 PH 2016-10-29 2350 DG1EA         59  14     YU5R          59  15     0
QSO:  3500 PH 2016-10-29 2353 DG1EA         59  14     F4ENK         59  14     0
QSO:  3500 PH 2016-10-29 2353 DG1EA         59  14     OM8A          59  15     0
QSO:  3500 PH 2016-10-29 2356 DG1EA         59  14     9A703B        59  15     0
QSO:  3500 PH 2016-10-29 2358 DG1EA         59  14     IB3A          59  15     0
QSO:  3500 PH 2016-10-30 0000 DG1EA         59  14     OL0M          59  15     0
QSO:  3500 PH 2016-10-30 0004 DG1EA         59  14     CR6P          59  14     0
QSO:  7000 PH 2016-10-30 0009 DG1EA         59  14     7Z1SJ         59  21     0
QSO:  7000 PH 2016-10-30 0010 DG1EA         59  14     D4C           59  35     0
QSO:  7000 PH 2016-10-30 0010 DG1EA         59  14     EE2K          59  14     0
QSO:  7000 PH 2016-10-30 0011 DG1EA         59  14     YP0C          59  20     0
QSO:  7000 PH 2016-10-30 0015 DG1EA         59  14     P33W          59  20     0
QSO:  1800 PH 2016-10-30 0554 DG1EA         59  14     TM6M          59  14     0
QSO:  1800 PH 2016-10-30 0555 DG1EA         59  14     DR1A          59  14     0
QSO:  1800 PH 2016-10-30 0556 DG1EA         59  14     TM1A          59  14     0
QSO:  1800 PH 2016-10-30 0557 DG1EA         59  14     DF2DJ         59  14     0
QSO:  1800 PH 2016-10-30 0558 DG1EA         59  14     OJ0B          59  15     0
QSO:  1800 PH 2016-10-30 0558 DG1EA         59  14     PI4DX         59  14     0
QSO:  1800 PH 2016-10-30 0600 DG1EA         59  14     EA3PT         59  14     0
QSO:  1800 PH 2016-10-30 0602 DG1EA         59  14     DM7C          59  14     0
QSO:  1800 PH 2016-10-30 0606 DG1EA         59  14     F5BBD         59  14     0
QSO:  3500 PH 2016-10-30 0608 DG1EA         59  14     IO2X          59  15     0
QSO:  3500 PH 2016-10-30 0612 DG1EA         59  14     VY2ZM         59  05     0
QSO:  3500 PH 2016-10-30 0619 DG1EA         59  14     I4AVG         59  15     0
QSO:  3500 PH 2016-10-30 0622 DG1EA         59  14     IY1A          59  15     0
QSO:  3500 PH 2016-10-30 0622 DG1EA         59  14     DF0RW         59  14     0
QSO:  3500 PH 2016-10-30 0624 DG1EA         59  14     YT5A          59  15     0
QSO:  3500 PH 2016-10-30 0625 DG1EA         59  14     LY4A          59  15     0
QSO:  3500 PH 2016-10-30 0627 DG1EA         59  14     IB2VIG        59  15     0
QSO:  3500 PH 2016-10-30 0631 DG1EA         59  14     IK3UNA        59  15     0
QSO:  3500 PH 2016-10-30 0632 DG1EA         59  14     YV2ZM         59  09     0
QSO:  3500 PH 2016-10-30 0633 DG1EA         59  14     OK6T          59  15     0
QSO:  3500 PH 2016-10-30 0637 DG1EA         59  14     VE3EJ         59  04     0
QSO:  3500 PH 2016-10-30 0640 DG1EA         59  14     WE3C          59  05     0
QSO:  3500 PH 2016-10-30 0642 DG1EA         59  14     K3LR          59  05     0
QSO:  3500 PH 2016-10-30 0644 DG1EA         59  14     KC1XX         59  05     0
QSO:  3500 PH 2016-10-30 0645 DG1EA         59  14     OR3A          59  14     0
QSO:  3500 PH 2016-10-30 0646 DG1EA         59  14     DF0HQ         59  14     0
QSO:  3500 PH 2016-10-30 0647 DG1EA         59  14     HB9EOU        59  14     0
QSO:  3500 PH 2016-10-30 0647 DG1EA         59  14     F5BZB         59  14     0
QSO:  7000 PH 2016-10-30 0648 DG1EA         59  14     E79D          59  15     0
QSO:  7000 PH 2016-10-30 0651 DG1EA         59  14     ES6RW         59  15     0
QSO:  7000 PH 2016-10-30 0653 DG1EA         59  14     4O3A          59  15     0
QSO:  7000 PH 2016-10-30 0655 DG1EA         59  14     YU1EW         59  15     0
QSO:  7000 PH 2016-10-30 0657 DG1EA         59  14     TI5W          59  07     0
QSO:  7000 PH 2016-10-30 0659 DG1EA         59  14     PJ4Q          59  09     0
QSO:  7000 PH 2016-10-30 0700 DG1EA         59  14     FY5KE         59  09     0
QSO:  7000 PH 2016-10-30 0701 DG1EA         59  14     GZ5Y          59  14     0
QSO:  7000 PH 2016-10-30 0702 DG1EA         59  14     LZ5T          59  20     0
QSO:  7000 PH 2016-10-30 0702 DG1EA         59  14     OH5NQ         59  15     0
QSO:  7000 PH 2016-10-30 0703 DG1EA         59  14     CN3A          59  33     0
QSO:  7000 PH 2016-10-30 0705 DG1EA         59  14     NV9L          59  04     0
QSO:  7000 PH 2016-10-30 0707 DG1EA         59  14     HG7T          59  15     0
QSO:  7000 PH 2016-10-30 0709 DG1EA         59  14     SN8D          59  15     0
QSO:  7000 PH 2016-10-30 0712 DG1EA         59  14     W9RE          59  04     0
QSO:  7000 PH 2016-10-30 0719 DG1EA         59  14     OP4K          59  14     0
QSO:  7000 PH 2016-10-30 0719 DG1EA         59  14     VE3EJ         59  04     0
QSO:  7000 PH 2016-10-30 0721 DG1EA         59  14     IR3Z          59  15     0
QSO: 14000 PH 2016-10-30 0728 DG1EA         59  14     R9LY          59  17     0
QSO:  7000 PH 2016-10-30 0733 DG1EA         59  14     LY5W          59  15     0
QSO:  7000 PH 2016-10-30 0735 DG1EA         59  14     EA2RCP        59  14     0
QSO:  7000 PH 2016-10-30 0736 DG1EA         59  14     ED1R          59  14     0
QSO: 14000 PH 2016-10-30 0739 DG1EA         59  14     UN9L          59  17     0
QSO: 14000 PH 2016-10-30 0752 DG1EA         59  14     DF0RW         59  14     0
QSO: 14000 PH 2016-10-30 0753 DG1EA         59  14     UA4WGM        59  16     0
QSO: 14000 PH 2016-10-30 0754 DG1EA         59  14     SX9C          59  20     0
QSO: 14000 PH 2016-10-30 0755 DG1EA         59  14     RO9T          59  16     0
QSO: 14000 PH 2016-10-30 0757 DG1EA         59  14     RT5Z          59  16     0
QSO: 14000 PH 2016-10-30 0759 DG1EA         59  14     LZ7A          59  20     0
QSO: 14000 PH 2016-10-30 0801 DG1EA         59  14     RK4W          59  16     0
QSO: 14000 PH 2016-10-30 0820 DG1EA         59  14     R7CA          59  16     0
QSO: 14000 PH 2016-10-30 0824 DG1EA         59  14     RT5K          59  16     0
QSO: 14000 PH 2016-10-30 0825 DG1EA         59  14     RZ9SZ/3       59  16     0
QSO: 14000 PH 2016-10-30 0826 DG1EA         59  14     EA8TK         59  33     0
QSO: 14000 PH 2016-10-30 0827 DG1EA         59  14     EK3GM         59  21     0
QSO: 14000 PH 2016-10-30 0828 DG1EA         59  14     CR5SSB        59  14     0
QSO: 14000 PH 2016-10-30 0831 DG1EA         59  14     ES5TV         59  15     0
QSO: 14000 PH 2016-10-30 0834 DG1EA         59  14     UT3EV         59  16     0
QSO: 14000 PH 2016-10-30 0840 DG1EA         59  14     ZD8W          59  36     0
QSO: 21000 PH 2016-10-30 0842 DG1EA         59  14     EE8V          59  33     0
QSO: 21000 PH 2016-10-30 0843 DG1EA         59  14     IB9T          59  15     0
QSO: 21000 PH 2016-10-30 0845 DG1EA         59  14     4X4M          59  20     0
QSO: 21000 PH 2016-10-30 0846 DG1EA         59  14     IZ7XIB        59  15     0
QSO: 21000 PH 2016-10-30 0849 DG1EA         59  14     CN2R          59  33     0
QSO:  7000 PH 2016-10-30 0851 DG1EA         59  14     IZ3VDA        59  15     0
QSO:  7000 PH 2016-10-30 0852 DG1EA         59  14     OE5XIL        59  15     0
QSO: 14000 PH 2016-10-30 0856 DG1EA         59  14     CR2B          59  14     0
QSO: 14000 PH 2016-10-30 0857 DG1EA         59  14     ED7R          59  14     0
QSO: 14000 PH 2016-10-30 0859 DG1EA         59  14     OH5NQ         59  15     0
QSO: 14000 PH 2016-10-30 0900 DG1EA         59  14     CR5C          59  14     0
QSO: 14000 PH 2016-10-30 0902 DG1EA         59  14     IT9GAK        59  15     0
QSO: 14000 PH 2016-10-30 0904 DG1EA         59  14     YL2BJ         59  15     0
QSO: 14000 PH 2016-10-30 0908 DG1EA         59  14     OH1F          59  15     0
QSO: 14000 PH 2016-10-30 0908 DG1EA         59  14     PW2D          59  11     0
QSO: 14000 PH 2016-10-30 0910 DG1EA         59  14     ES1O          59  15     0
QSO: 14000 PH 2016-10-30 0912 DG1EA         59  14     LY2KA         59  15     0
QSO: 14000 PH 2016-10-30 0912 DG1EA         59  14     PS2T          59  11     0
QSO: 14000 PH 2016-10-30 0913 DG1EA         59  14     EE7X          59  14     0
QSO: 14000 PH 2016-10-30 0914 DG1EA         59  14     UA9CDC        59  17     0
QSO: 14000 PH 2016-10-30 0914 DG1EA         59  14     9A1A          59  15     0
QSO: 14000 PH 2016-10-30 0916 DG1EA         59  14     II0I          59  15     0
QSO: 14000 PH 2016-10-30 0919 DG1EA         59  14     YR8D          59  20     0
QSO: 14000 PH 2016-10-30 0919 DG1EA         59  14     IR8C          59  15     0
QSO: 14000 PH 2016-10-30 0920 DG1EA         59  14     OH6K          59  15     0
QSO: 14000 PH 2016-10-30 0923 DG1EA         59  14     OH0I          59  15     0
QSO: 14000 PH 2016-10-30 0926 DG1EA         59  14     EW6W          59  16     0
QSO: 14000 PH 2016-10-30 0929 DG1EA         59  14     TK9R          59  15     0
QSO: 14000 PH 2016-10-30 0930 DG1EA         59  14     LY2AJ         59  15     0
QSO: 14000 PH 2016-10-30 0931 DG1EA         59  14     ED5K          59  14     0
QSO: 14000 PH 2016-10-30 0932 DG1EA         59  14     S50G          59  15     0
QSO: 14000 PH 2016-10-30 0935 DG1EA         59  14     E74E          59  15     0
QSO: 14000 PH 2016-10-30 0937 DG1EA         59  14     RW3XZ         59  16     0
QSO: 14000 PH 2016-10-30 0938 DG1EA         59  14     RW4WA         59  16     0
QSO: 14000 PH 2016-10-30 0938 DG1EA         59  14     YT2ISM        59  15     0
QSO: 14000 PH 2016-10-30 0939 DG1EA         59  14     OK2SGY        59  15     0
QSO: 14000 PH 2016-10-30 0944 DG1EA         59  14     RL2A          59  16     0
QSO: 14000 PH 2016-10-30 0944 DG1EA         59  14     EE2K          59  14     0
QSO: 14000 PH 2016-10-30 0947 DG1EA         59  14     EA8BMG        59  33     0
QSO: 14000 PH 2016-10-30 0949 DG1EA         59  14     LY2MM         59  15     0
QSO: 14000 PH 2016-10-30 0949 DG1EA         59  14     R4FD          59  16     0
QSO: 14000 PH 2016-10-30 0957 DG1EA         59  14     HA7RY         59  15     0
QSO: 14000 PH 2016-10-30 0958 DG1EA         59  14     RL5A          59  16     0
QSO: 14000 PH 2016-10-30 0958 DG1EA         59  14     EC5EA         59  14     0
QSO: 14000 PH 2016-10-30 1003 DG1EA         59  14     RK8I          59  18     0
QSO: 14000 PH 2016-10-30 1004 DG1EA         59  14     UA2CZ         59  15     0
QSO: 14000 PH 2016-10-30 1004 DG1EA         59  14     RT2A          59  16     0
QSO: 14000 PH 2016-10-30 1005 DG1EA         59  14     UZ2I          59  16     0
QSO: 14000 PH 2016-10-30 1006 DG1EA         59  14     UP9L          59  17     0
QSO: 14000 PH 2016-10-30 1006 DG1EA         59  14     RL4A          59  16     0
QSO: 14000 PH 2016-10-30 1007 DG1EA         59  14     RK9AX         59  17     0
QSO: 14000 PH 2016-10-30 1008 DG1EA         59  14     CR6P          59  14     0
QSO: 14000 PH 2016-10-30 1012 DG1EA         59  14     SJ0X          59  14     0
QSO: 14000 PH 2016-10-30 1012 DG1EA         59  14     RM5A          59  16     0
QSO: 14000 PH 2016-10-30 1013 DG1EA         59  14     OM7M          59  15     0
QSO: 14000 PH 2016-10-30 1014 DG1EA         59  14     TK2A          59  15     0
QSO: 14000 PH 2016-10-30 1016 DG1EA         59  14     IZ5WTV        59  15     0
QSO: 21000 PH 2016-10-30 1019 DG1EA         59  14     E7DX          59  15     0
QSO: 21000 PH 2016-10-30 1020 DG1EA         59  14     YT5C          59  15     0
QSO: 21000 PH 2016-10-30 1022 DG1EA         59  14     LY60KTU       59  15     0
QSO: 21000 PH 2016-10-30 1024 DG1EA         59  14     YU5W          59  15     0
QSO: 21000 PH 2016-10-30 1027 DG1EA         59  14     IR8C          59  15     0
QSO: 21000 PH 2016-10-30 1030 DG1EA         59  14     OD5ZZ         59  20     0
QSO: 21000 PH 2016-10-30 1031 DG1EA         59  14     9A702YM       59  15     0
QSO: 21000 PH 2016-10-30 1032 DG1EA         59  14     CR5T          59  14     0
QSO: 21000 PH 2016-10-30 1037 DG1EA         59  14     EA5DFV        59  14     0
QSO: 21000 PH 2016-10-30 1037 DG1EA         59  14     TK9R          59  15     0
QSO: 21000 PH 2016-10-30 1038 DG1EA         59  14     IS0BSR        59  15     0
QSO: 21000 PH 2016-10-30 1039 DG1EA         59  14     TM6M          59  14     0
QSO: 21000 PH 2016-10-30 1039 DG1EA         59  14     IO9A          59  15     0
QSO: 21000 PH 2016-10-30 1040 DG1EA         59  14     IB9P          59  15     0
QSO: 28000 PH 2016-10-30 1046 DG1EA         59  14     IT9RDG/IF9    59  15     0
QSO: 14000 PH 2016-10-30 1050 DG1EA         59  14     NP3U          59  08     0
QSO: 14000 PH 2016-10-30 1051 DG1EA         59  14     V26B          59  08     0
QSO: 14000 PH 2016-10-30 1057 DG1EA         59  14     RL3BZ         59  16     0
QSO: 14000 PH 2016-10-30 1057 DG1EA         59  14     EA8URT        59  33     0
QSO: 14000 PH 2016-10-30 1058 DG1EA         59  14     TM7X          59  14     0
QSO: 14000 PH 2016-10-30 1059 DG1EA         59  14     EF1W          59  14     0
QSO: 14000 PH 2016-10-30 1100 DG1EA         59  14     EA6ALW/P      59  14     0
QSO: 14000 PH 2016-10-30 1102 DG1EA         59  14     RK3PWR        59  16     0
QSO: 14000 PH 2016-10-30 1102 DG1EA         59  14     LY9Y          59  15     0
QSO: 14000 PH 2016-10-30 1103 DG1EA         59  14     KC1XX         59  05     0
QSO: 14000 PH 2016-10-30 1107 DG1EA         59  14     FY5KE         59  09     0
QSO: 14000 PH 2016-10-30 1108 DG1EA         59  14     PZ5K          59  09     0
QSO: 14000 PH 2016-10-30 1109 DG1EA         59  14     HK1T          59  09     0
QSO: 14000 PH 2016-10-30 1110 DG1EA         59  14     K1LZ          59  05     0
QSO: 14000 PH 2016-10-30 1112 DG1EA         59  14     IO5O          59  15     0
QSO: 14000 PH 2016-10-30 1113 DG1EA         59  14     K1KP          59  05     0
QSO: 14000 PH 2016-10-30 1114 DG1EA         59  14     RC9O          59  18     0
QSO: 14000 PH 2016-10-30 1117 DG1EA         59  14     W1NA          59  05     0
QSO: 14000 PH 2016-10-30 1118 DG1EA         59  14     VE9CB         59  05     0
QSO: 14000 PH 2016-10-30 1120 DG1EA         59  14     UW5ZM         59  16     0
QSO: 14000 PH 2016-10-30 1122 DG1EA         59  14     RG6G          59  16     0
QSO: 14000 PH 2016-10-30 1123 DG1EA         59  14     RU5TT         59  16     0
QSO: 14000 PH 2016-10-30 1125 DG1EA         59  14     PJ4X          59  09     0
QSO: 14000 PH 2016-10-30 1129 DG1EA         59  14     R4RE          59  16     0
QSO: 14000 PH 2016-10-30 1132 DG1EA         59  14     KP2XX         59  08     0
QSO: 14000 PH 2016-10-30 1134 DG1EA         59  14     YM9KM         59  20     0
QSO: 14000 PH 2016-10-30 1136 DG1EA         59  14     UT0AZA        59  16     0
QSO: 14000 PH 2016-10-30 1136 DG1EA         59  14     UA2F          59  15     0
QSO: 14000 PH 2016-10-30 1143 DG1EA         59  14     IO5P          59  15     0
QSO: 14000 PH 2016-10-30 1146 DG1EA         59  14     K3LR          59  05     0
QSO: 14000 PH 2016-10-30 1150 DG1EA         59  14     K1VR          59  05     0
QSO: 14000 PH 2016-10-30 1151 DG1EA         59  14     UT8IO         59  16     0
QSO: 14000 PH 2016-10-30 1152 DG1EA         59  14     HA8GZ         59  15     0
QSO: 14000 PH 2016-10-30 1152 DG1EA         59  14     RZ9U          59  18     0
QSO: 14000 PH 2016-10-30 1153 DG1EA         59  14     RM3F          59  16     0
QSO: 14000 PH 2016-10-30 1154 DG1EA         59  14     SN8D          59  15     0
QSO: 14000 PH 2016-10-30 1155 DG1EA         59  14     LY4A          59  15     0
QSO: 14000 PH 2016-10-30 1200 DG1EA         59  14     CN8VO         59  33     0
QSO: 14000 PH 2016-10-30 1201 DG1EA         59  14     EU1A          59  16     0
QSO: 21000 PH 2016-10-30 1206 DG1EA         59  14     ED3D          59  14     0
QSO: 21000 PH 2016-10-30 1207 DG1EA         59  14     HI3K          59  08     0
QSO: 21000 PH 2016-10-30 1207 DG1EA         59  14     IK2YCW        59  15     0
QSO: 21000 PH 2016-10-30 1209 DG1EA         59  14     EA6BH         59  14     0
QSO: 21000 PH 2016-10-30 1210 DG1EA         59  14     CR6T          59  14     0
QSO: 21000 PH 2016-10-30 1216 DG1EA         59  14     ZD8W          59  36     0
QSO: 14000 PH 2016-10-30 1220 DG1EA         59  14     R8WF          59  16     0
QSO: 14000 PH 2016-10-30 1226 DG1EA         59  14     VE9AA         59  05     0
QSO: 14000 PH 2016-10-30 1227 DG1EA         59  14     XL3A          59  04     0
QSO: 14000 PH 2016-10-30 1228 DG1EA         59  14     UT0U          59  16     0
QSO: 14000 PH 2016-10-30 1231 DG1EA         59  14     9H6A          59  15     0
QSO: 14000 PH 2016-10-30 1239 DG1EA         59  14     EW2W          59  16     0
QSO: 14000 PH 2016-10-30 1241 DG1EA         59  14     UA9XL         59  17     0
QSO: 14000 PH 2016-10-30 1244 DG1EA         59  14     4O3A          59  15     0
QSO: 14000 PH 2016-10-30 1247 DG1EA         59  14     EA3PT         59  14     0
QSO: 14000 PH 2016-10-30 1248 DG1EA         59  14     UT7E          59  16     0
QSO: 14000 PH 2016-10-30 1250 DG1EA         59  14     IR4M          59  15     0
QSO: 14000 PH 2016-10-30 1251 DG1EA         59  14     IK3UNA        59  15     0
QSO: 14000 PH 2016-10-30 1254 DG1EA         59  14     IB4K          59  15     0
QSO: 14000 PH 2016-10-30 1256 DG1EA         59  14     W3LPL         59  05     0
QSO: 14000 PH 2016-10-30 1258 DG1EA         59  14     9Y4D          59  09     0
QSO: 28000 PH 2016-10-30 1302 DG1EA         59  14     TK2A          59  15     0
QSO: 21000 PH 2016-10-30 1316 DG1EA         59  14     P40L          59  09     0
QSO: 21000 PH 2016-10-30 1417 DG1EA         59  14     PX2B          59  11     0
QSO: 21000 PH 2016-10-30 1422 DG1EA         59  14     SX9C          59  20     0
QSO: 21000 PH 2016-10-30 1424 DG1EA         59  14     ES5TV         59  15     0
QSO: 14000 PH 2016-10-30 1427 DG1EA         59  14     3V8SS         59  33     0
QSO: 14000 PH 2016-10-30 1432 DG1EA         59  14     YE2A          59  28     0
QSO: 14000 PH 2016-10-30 1433 DG1EA         59  14     RZ6L          59  16     0
QSO: 14000 PH 2016-10-30 1435 DG1EA         59  14     UA4M          59  16     0
QSO: 14000 PH 2016-10-30 1436 DG1EA         59  14     S57AL         59  15     0
QSO: 14000 PH 2016-10-30 1438 DG1EA         59  14     VU2RCT        59  22     0
QSO: 14000 PH 2016-10-30 1439 DG1EA         59  14     TA1ED         59  20     0
QSO: 14000 PH 2016-10-30 1441 DG1EA         59  14     WB2ZAB        59  05     0
QSO: 14000 PH 2016-10-30 1444 DG1EA         59  14     IT9DGG        59  15     0
QSO: 14000 PH 2016-10-30 1445 DG1EA         59  14     RA3OA         59  16     0
QSO: 14000 PH 2016-10-30 1447 DG1EA         59  14     A93JA         59  21     0
QSO: 14000 PH 2016-10-30 1448 DG1EA         59  14     7Z1SJ         59  21     0
QSO: 14000 PH 2016-10-30 1450 DG1EA         59  14     HS0ZHC        59  26     0
QSO: 14000 PH 2016-10-30 1451 DG1EA         59  14     HG5A          59  15     0
QSO: 14000 PH 2016-10-30 1452 DG1EA         59  14     RA7A          59  16     0
QSO: 14000 PH 2016-10-30 1454 DG1EA         59  14     TA3AER/QRP    59  20     0
QSO:  7000 PH 2016-10-30 1502 DG1EA         59  14     RL5A          59  16     0
QSO:  7000 PH 2016-10-30 1506 DG1EA         59  14     RK3AW         59  16     0
QSO:  7000 PH 2016-10-30 1508 DG1EA         59  14     RO5F          59  16     0
