START-OF-LOG: 2.0
REF-SECTION: 75
CALLSIGN: F10298
CATEGORY: SWL ALL 
CLAIMED-SCORE:  59664
CONTEST: REF-SSB
CREATED-BY: WINREF-HF V9.0.1
NAME: DUTHEIL  JEANPIERRE
OFFTIME: 2018-02-24 2242 2018-02-25 0659
OFFTIME: 2018-02-24 1251 2018-02-24 1740
OFFTIME: 2018-02-25 0843 2018-02-25 1326
OFFTIME: 2018-02-24 1925 2018-02-24 2156
OFFTIME: 2018-02-24 1130 2018-02-24 1242
OFFTIME: 2018-02-24 1740 2018-02-24 1849
OFFTIME: 2018-02-24 1024 2018-02-24 1124
RIG:  FT 847  FT897
RIG:  FT 847  FT897 ANTENNE LW  50 METRES
RIG: LW  50 METRE    MINI WIHP   BOULLE MAGNETIC  14 21 28
QSO: 3500  PH 2018-02-24 0724 F8AAN         59  75     F4FPF         59  57   
QSO: 7000  PH 2018-02-24 0726 F4KJP         59  75     TK4RB         59  2B   
QSO: 7000  PH 2018-02-24 0726 TK4RB         59  75     F4KJP         59  08   
QSO: 7000  PH 2018-02-24 0731 F4ERS         59  75     F8CFU         59  63   
QSO: 7000  PH 2018-02-24 0732 TK8QD         59  75     F6REF         59  00   
QSO: 7000  PH 2018-02-24 0732 F6REF         59  75     TK8QD         59  2A   
QSO: 7000  PH 2018-02-24 0811 F2FZ          59  75     F6DEV         59  09   
QSO: 7000  PH 2018-02-24 0811 F6DEV         59  75     F2FZ          59  47   
QSO: 7000  PH 2018-02-24 0812 YP3A          59  75     TM2T          59  13   
QSO: 7000  PH 2018-02-24 0812 TM2T          59  75     YP3A          59  009  
QSO: 7000  PH 2018-02-24 0840 TM5G          59  75     F9LM          59  24   
QSO: 7000  PH 2018-02-24 0840 F9LM          59  75     TM5G          59  44   
QSO: 7000  PH 2018-02-24 0855 F4EPM         59  75     TM2O          59  81   
QSO: 7000  PH 2018-02-24 0900 TM2O          59  75     F6KHM         59  29   
QSO: 7000  PH 2018-02-24 0902 F6KHM         59  75     F5KEQ         59  44   
QSO: 7000  PH 2018-02-24 0904 F6KPQ         59  75     F6ISI         59  81   
QSO: 7000  PH 2018-02-24 0904 F6ISI         59  75     F6KPQ         59  56   
QSO: 7000  PH 2018-02-24 0910 F6GOE         59  75     F4GDO         59  72   
QSO: 7000  PH 2018-02-24 0933 F6KEZ         59  75     F6KDL         59  68   
QSO: 7000  PH 2018-02-24 0934 F6KDL         59  75     F6KEZ         59  26   
QSO: 7000  PH 2018-02-24 0935 F5OTS/P       59  75     F6GPT         59  33   
QSO: 7000  PH 2018-02-24 0936 F8ETK         59  75     F6KLO         59  19   
QSO: 7000  PH 2018-02-24 1002 F6KQL         59  75     F5KOU         59  80   
QSO: 7000  PH 2018-02-24 1002 F5KOU         59  75     F6KQL         59  21   
QSO: 7000  PH 2018-02-24 1022 F1SMV         59  75     F4HQZ         59  29   
QSO: 7000  PH 2018-02-24 1024 F4HMP         59  75     TM5OTT        59  37   
QSO: 14000 PH 2018-02-24 1124 F6KDL         59  75     F6KNB         59  33   
QSO: 14000 PH 2018-02-24 1128 F5KSE         59  75     FG5GP         59  FG   
QSO: 14000 PH 2018-02-24 1129 FG5GP         59  75     F5KSE         59  31   
QSO: 14000 PH 2018-02-24 1130 F4ARG         59  75     FG4KH         59  FG   
QSO: 7000  PH 2018-02-24 1242 F5UTN         59  75     F5OHM         59  36   
QSO: 7000  PH 2018-02-24 1242 F5OHM         59  75     F5UTN         59  27   
QSO: 7000  PH 2018-02-24 1244 F6REF         59  75     F6BSZ         59  14   
QSO: 7000  PH 2018-02-24 1245 F4DXP         59  75     F6KFA         59  92   
QSO: 7000  PH 2018-02-24 1245 F6KFA         59  75     F4DXP         59  29   
QSO: 7000  PH 2018-02-24 1249 ON6KPC        59  75     F6HQP         59  73   
QSO: 7000  PH 2018-02-24 1250 F4FSY         59  75     TM2B          59  03   
QSO: 7000  PH 2018-02-24 1250 TM2B          59  75     F4FSY         59  69   
QSO: 7000  PH 2018-02-24 1251 M0CKX         59  75     F4AYI         59  72   
QSO: 7000  PH 2018-02-24 1251 F4AYI         59  75     M0CKX         59  038  
QSO: 7000  PH 2018-02-24 1740 F4FYE         59  75     TK5MH         59  2A   
QSO: 7000  PH 2018-02-24 1740 TK5MH         59  75     F4FYE         59  57   
QSO: 7000  PH 2018-02-24 1849 F8DFQ         59  75     F6KNB         59  33   
QSO: 3500  PH 2018-02-24 1909 F4GGQ         59  75     F6HQP         59  73   
QSO: 3500  PH 2018-02-24 1910 F6HQP         59  75     F4GGQ         59  29   
QSO: 3500  PH 2018-02-24 1912 F4FYE         59  75     F4KJP         59  08   
QSO: 3500  PH 2018-02-24 1912 F4KJP         59  75     F4FYE         59  57   
QSO: 3500  PH 2018-02-24 1921 SQ8ERS        59  75     F4DNK         59  76   
QSO: 3500  PH 2018-02-24 1922 F4DNK         59  75     SQ8ERS        59  094  
QSO: 3500  PH 2018-02-24 1924 F4BXY         59  75     F8EMH         59  54   
QSO: 3500  PH 2018-02-24 1925 F5KEQ         59  75     F6IPQ         59  47   
QSO: 3500  PH 2018-02-24 1925 F6IPQ         59  75     F5KEQ         59  44   
QSO: 3500  PH 2018-02-24 2156 F5BWL         59  75     F5ODK/P       59  03   
QSO: 3500  PH 2018-02-24 2201 RZ2D          59  75     TM2T          59  13   
QSO: 3500  PH 2018-02-24 2203 SQ9IAB        59  75     TM5XR         59  86   
QSO: 3500  PH 2018-02-24 2206 F4AIT         59  75     F6KDL         59  68   
QSO: 3500  PH 2018-02-24 2206 F6KDL         59  75     F4AIT         59  22   
QSO: 3500  PH 2018-02-24 2207 F5PDG         59  75     F6KLO         59  19   
QSO: 3500  PH 2018-02-24 2228 F1UDC         59  75     TM5OTT        59  37   
QSO: 3500  PH 2018-02-24 2228 TM5OTT        59  75     F1UDC         59  75   
QSO: 3500  PH 2018-02-24 2232 F4HRS         59  75     F6FWQ         59  86   
QSO: 3500  PH 2018-02-24 2233 F6KJU         59  75     F8UFT         59  66   
QSO: 3500  PH 2018-02-24 2240 F4BYA         59  75     F5KLE/P       59  30   
QSO: 3500  PH 2018-02-24 2242 F5KLE/P       59  75     F6APE         59  49   
QSO: 7000  PH 2018-02-25 0659 DM2GG         59  75     TK4RB         59  2B   
QSO: 7000  PH 2018-02-25 0700 TK4RB         59  75     DM2GG         59  002  
QSO: 7000  PH 2018-02-25 0730 DL6DVU        59  75     F5ODK/P       59  03   
QSO: 7000  PH 2018-02-25 0731 F5ODK/P       59  75     DL6DVU        59  036  
QSO: 7000  PH 2018-02-25 0734 F8UFT         59  75     F6KBO         59  22   
QSO: 7000  PH 2018-02-25 0734 F6KBO         59  75     F8UFT         59  66   
QSO: 7000  PH 2018-02-25 0752 F8AWE         59  75     F6KEH         59  34   
QSO: 7000  PH 2018-02-25 0753 F6KEH         59  75     F8AWE         59  67   
QSO: 7000  PH 2018-02-25 0837 TM4E          59  75     F4GWO         59  66   
QSO: 7000  PH 2018-02-25 0837 F4GWO         59  75     TM4E          59  83   
QSO: 7000  PH 2018-02-25 0839 F4FRG         59  75     F5KLF         59  26   
QSO: 7000  PH 2018-02-25 0840 F5KLF         59  75     F4FRG         59  35   
QSO: 7000  PH 2018-02-25 0842 TM2O          59  75     F4HRG         59  44   
QSO: 7000  PH 2018-02-25 0843 F4HRG         59  75     F5JNX         59  68   
QSO: 7000  PH 2018-02-25 1326 IW2HAJ        59  75     F1NZC         59  63   
QSO: 7000  PH 2018-02-25 1326 F1NZC         59  75     IW2HAJ        59  005  
QSO: 7000  PH 2018-02-25 1328 F4FJI         59  75     F6APE         59  49   
QSO: 7000  PH 2018-02-25 1329 F6APE         59  75     F6GLQ         59  35   
QSO: 7000  PH 2018-02-25 1415 F4EKW         59  75     F5KLJ         59  17   
QSO: 7000  PH 2018-02-25 1415 F5KLJ         59  75     F4EKW         59  88   
QSO: 7000  PH 2018-02-25 1454 PC3M          59  75     F4BHW         59  18   
QSO: 14000 PH 2018-02-25 1530 F6FRA         59  75     FR4QT         59  FR   
QSO: 14000 PH 2018-02-25 1531 FR4QT         59  75     F6FRA         59  04   
QSO: 7000  PH 2018-02-25 1615 F5BEZ         59  75     F4TXU         59  30   
QSO: 7000  PH 2018-02-25 1615 F4TXU         59  75     F5BEZ         59  35   
QSO: 7000  PH 2018-02-25 1625 SP3J          59  75     F6KJX         59  41   
QSO: 7000  PH 2018-02-25 1628 F6KJX         59  75     TK1LG         59  2B   
QSO: 7000  PH 2018-02-25 1630 HB9GKM        59  75     F8BPN         59  19   
QSO: 7000  PH 2018-02-25 1642 RZ3Z          59  75     F6HPP         59  02   
QSO: 7000  PH 2018-02-25 1644 PA2JWN        59  75     F5BMI         59  46   
QSO: 7000  PH 2018-02-25 1645 TK8QD         59  75     SQ8ERS        59  221  
QSO: 3500  PH 2018-02-25 1716 F1MPE         59  75     F6KQV         59  67   
QSO: 3500  PH 2018-02-25 1718 ON5SYS        59  75     F4GQP         59  18   
QSO: 3500  PH 2018-02-25 1718 F4GQP         59  75     ON5SYS        59  016  
QSO: 3500  PH 2018-02-25 1758 ON7JV         59  75     TM6K          59  08   
QSO: 3500  PH 2018-02-25 1758 TM6K          59  75     ON7JV         59  245  
END-OF-LOG:
