START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-SSB
LOCATION: 77
CALLSIGN: F6KOP
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 3068016
OPERATORS: F4AJQ IU0BMX F4BDG F6GHC F4GYM F8UHU F5IYU F4TTR F4EAT F5NQL
QSO:  7086 PH 2018-02-24 0933 F6KOP         59  77     M6EAM         59  015   
QSO:  7086 PH 2018-02-24 0933 F6KOP         59  77     EA2SN         59  013   
QSO:  3643 PH 2018-02-24 0933 F6KOP         59  77     F1DYI         59  72    
QSO:  3643 PH 2018-02-24 0934 F6KOP         59  77     F5NPL         59  57    
QSO:  7086 PH 2018-02-24 0934 F6KOP         59  77     F5OYC         59  31    
QSO:  3643 PH 2018-02-24 0934 F6KOP         59  77     F5IPE         59  33    
QSO:  7086 PH 2018-02-24 0935 F6KOP         59  77     F6KTW         59  87    
QSO:  7086 PH 2018-02-24 0935 F6KOP         59  77     F4HEX         59  85    
QSO:  7086 PH 2018-02-24 0935 F6KOP         59  77     F4GWO         59  66    
QSO:  3643 PH 2018-02-24 0936 F6KOP         59  77     F8AOW         59  24    
QSO:  7086 PH 2018-02-24 0936 F6KOP         59  77     F6KHT         59  47    
QSO:  7086 PH 2018-02-24 0936 F6KOP         59  77     F5CQ          59  35    
QSO:  7086 PH 2018-02-24 0937 F6KOP         59  77     F5VBD         59  73    
QSO:  7086 PH 2018-02-24 0937 F6KOP         59  77     F5LBL         59  30    
QSO:  7086 PH 2018-02-24 0937 F6KOP         59  77     F6EJW         59  24    
QSO:  7086 PH 2018-02-24 0938 F6KOP         59  77     F5JNE         59  56    
QSO:  7086 PH 2018-02-24 0938 F6KOP         59  77     F5HIJ         59  33    
QSO:  7086 PH 2018-02-24 0938 F6KOP         59  77     F5IQA         59  01    
QSO:  7086 PH 2018-02-24 0939 F6KOP         59  77     F4BND         59  69    
QSO: 21237 PH 2018-02-24 0940 F6KOP         59  77     F5PDM         59  77    
QSO:  7086 PH 2018-02-24 0941 F6KOP         59  77     F4GGT         59  44    
QSO:  7086 PH 2018-02-24 0942 F6KOP         59  77     F1RXP         59  34    
QSO:  7086 PH 2018-02-24 0942 F6KOP         59  77     F5KDC         59  63    
QSO:  7086 PH 2018-02-24 0942 F6KOP         59  77     F5JCE         59  73    
QSO: 14193 PH 2018-02-24 0943 F6KOP         59  77     LZ2JA         59  077   
QSO:  7086 PH 2018-02-24 0944 F6KOP         59  77     F4HMI         59  17    
QSO:  7086 PH 2018-02-24 0945 F6KOP         59  77     F4LTS         59  29    
QSO:  3637 PH 2018-02-24 0945 F6KOP         59  77     F6FTB         59  21    
QSO:  7086 PH 2018-02-24 0945 F6KOP         59  77     F6DZD         59  56    
QSO:  7086 PH 2018-02-24 0946 F6KOP         59  77     F2AR          59  35    
QSO:  7086 PH 2018-02-24 0946 F6KOP         59  77     F4GNG/P       59  84    
QSO:  7086 PH 2018-02-24 0947 F6KOP         59  77     F1OKV         59  19    
QSO:  3625 PH 2018-02-24 0947 F6KOP         59  77     F4EGH         59  17    
QSO:  7086 PH 2018-02-24 0948 F6KOP         59  77     G3VSL         59  009   
QSO:  7086 PH 2018-02-24 0948 F6KOP         59  77     F4FWI         59  47    
QSO:  7086 PH 2018-02-24 0950 F6KOP         59  77     DL4MFR        59  026   
QSO:  7086 PH 2018-02-24 0952 F6KOP         59  77     F5KKE         59  79    
QSO:  7086 PH 2018-02-24 0952 F6KOP         59  77     F1RCH         59  13    
QSO:  7086 PH 2018-02-24 0953 F6KOP         59  77     F4CWT         59  47    
QSO:  7086 PH 2018-02-24 0953 F6KOP         59  77     F2VX          59  33    
QSO: 14147 PH 2018-02-24 0955 F6KOP         59  77     FY5KE         59  FY    
QSO:  7086 PH 2018-02-24 0956 F6KOP         59  77     F4FYC         59  33    
QSO:  7086 PH 2018-02-24 0957 F6KOP         59  77     F6EQI         59  17    
QSO:  3672 PH 2018-02-24 0957 F6KOP         59  77     F4DNK         59  76    
QSO:  7086 PH 2018-02-24 0957 F6KOP         59  77     F5PVJ         59  30    
QSO:  7086 PH 2018-02-24 0957 F6KOP         59  77     F1EST         59  84    
QSO:  3683 PH 2018-02-24 0958 F6KOP         59  77     F5HPY         59  85    
QSO:  7086 PH 2018-02-24 0958 F6KOP         59  77     F8HJV         59  83    
QSO:  7086 PH 2018-02-24 0959 F6KOP         59  77     F5TMR         59  17    
QSO:  7086 PH 2018-02-24 0959 F6KOP         59  77     IK5WGK        59  002   
QSO: 14124 PH 2018-02-24 0959 F6KOP         59  77     CT7AKT        59  011   
QSO:  7086 PH 2018-02-24 1000 F6KOP         59  77     F6KNB         59  33    
QSO:  7086 PH 2018-02-24 1001 F6KOP         59  77     F3PZ          59  56    
QSO:  3702 PH 2018-02-24 1001 F6KOP         59  77     F8KOH         59  27    
QSO: 14186 PH 2018-02-24 1001 F6KOP         59  77     YP0C          59  094   
QSO:  7128 PH 2018-02-24 1002 F6KOP         59  77     TK8QD         59  2A    
QSO:  3710 PH 2018-02-24 1003 F6KOP         59  77     F5KDY         59  28    
QSO:  3690 PH 2018-02-24 1005 F6KOP         59  77     F8EOU         59  86    
QSO:  3690 PH 2018-02-24 1006 F6KOP         59  77     F5KAY         59  33    
QSO: 14240 PH 2018-02-24 1006 F6KOP         59  77     US5IND        59  001   
QSO:  3690 PH 2018-02-24 1006 F6KOP         59  77     F1PBT         59  77    
QSO:  7086 PH 2018-02-24 1008 F6KOP         59  77     F1DZF         59  68    
QSO:  3690 PH 2018-02-24 1008 F6KOP         59  77     F4GOH         59  72    
QSO:  3690 PH 2018-02-24 1008 F6KOP         59  77     F4CQR         59  86    
QSO:  7086 PH 2018-02-24 1009 F6KOP         59  77     F8AOW         59  24    
QSO:  3690 PH 2018-02-24 1009 F6KOP         59  77     F5PEZ         59  62    
QSO: 14240 PH 2018-02-24 1009 F6KOP         59  77     R2GB          59  005   
QSO: 14240 PH 2018-02-24 1009 F6KOP         59  77     UT7HM         59  004   
QSO:  3690 PH 2018-02-24 1010 F6KOP         59  77     ON4FA         59  009   
QSO:  7101 PH 2018-02-24 1010 F6KOP         59  77     F5UTN         59  27    
QSO:  7086 PH 2018-02-24 1011 F6KOP         59  77     F5KPO         59  84    
QSO:  3690 PH 2018-02-24 1012 F6KOP         59  77     F1AIW         59  86    
QSO: 14240 PH 2018-02-24 1012 F6KOP         59  77     YM3VBR        59  005   
QSO:  7086 PH 2018-02-24 1012 F6KOP         59  77     F5RUE         59  33    
QSO:  3690 PH 2018-02-24 1012 F6KOP         59  77     F5RUJ         59  87    
QSO:  7086 PH 2018-02-24 1013 F6KOP         59  77     F5JU          59  35    
QSO:  3690 PH 2018-02-24 1013 F6KOP         59  77     F5KCH         59  58    
QSO:  7086 PH 2018-02-24 1013 F6KOP         59  77     F1PHB         59  57    
QSO: 14240 PH 2018-02-24 1013 F6KOP         59  77     RU0ALK        59  017   
QSO:  7086 PH 2018-02-24 1014 F6KOP         59  77     F4DXP         59  29    
QSO:  7086 PH 2018-02-24 1014 F6KOP         59  77     F1ROA         59  87    
QSO:  3690 PH 2018-02-24 1014 F6KOP         59  77     ON5HQ         59  013   
QSO: 14240 PH 2018-02-24 1015 F6KOP         59  77     RW3AI         59  008   
QSO:  3690 PH 2018-02-24 1015 F6KOP         59  77     F5DE/P        59  19    
QSO:  3690 PH 2018-02-24 1015 F6KOP         59  77     F1SQK         59  87    
QSO:  7086 PH 2018-02-24 1016 F6KOP         59  77     PD7CJT        59  002   
QSO:  7086 PH 2018-02-24 1016 F6KOP         59  77     PA9TT         59  023   
QSO:  7086 PH 2018-02-24 1016 F6KOP         59  77     F6CYT         59  44    
QSO:  3690 PH 2018-02-24 1016 F6KOP         59  77     F5LKK         59  62    
QSO:  3690 PH 2018-02-24 1017 F6KOP         59  77     F9GN          59  11    
QSO:  7086 PH 2018-02-24 1017 F6KOP         59  77     F4FDY         59  44    
QSO: 14240 PH 2018-02-24 1017 F6KOP         59  77     OH6UBC        59  001   
QSO:  3690 PH 2018-02-24 1017 F6KOP         59  77     F4HLR         59  72    
QSO: 14240 PH 2018-02-24 1018 F6KOP         59  77     YL1XN         59  030   
QSO:  3690 PH 2018-02-24 1018 F6KOP         59  77     F4HER         59  86    
QSO:  7086 PH 2018-02-24 1018 F6KOP         59  77     F4HGF         59  89    
QSO:  3690 PH 2018-02-24 1019 F6KOP         59  77     F6KNL         59  33    
QSO:  3690 PH 2018-02-24 1019 F6KOP         59  77     F5OVQ         59  72    
QSO:  7086 PH 2018-02-24 1019 F6KOP         59  77     F6HIX         59  67    
QSO: 14240 PH 2018-02-24 1020 F6KOP         59  77     YM3VBR        59  006   
QSO:  3690 PH 2018-02-24 1021 F6KOP         59  77     F6BOA         59  93    
QSO: 14240 PH 2018-02-24 1021 F6KOP         59  77     9H1AE         59  002   
QSO: 14240 PH 2018-02-24 1021 F6KOP         59  77     YO8WW         59  001   
QSO:  7086 PH 2018-02-24 1021 F6KOP         59  77     F8EOU         59  86    
QSO:  7086 PH 2018-02-24 1022 F6KOP         59  77     F5KAQ         59  50    
QSO:  7086 PH 2018-02-24 1022 F6KOP         59  77     F8GQO         59  81    
QSO: 14240 PH 2018-02-24 1022 F6KOP         59  77     YO9IAB        59  015   
QSO:  7086 PH 2018-02-24 1022 F6KOP         59  77     F5IQJ         59  05    
QSO:  3690 PH 2018-02-24 1023 F6KOP         59  77     F4DBA         59  59    
QSO: 14240 PH 2018-02-24 1024 F6KOP         59  77     OM8JP         59  009   
QSO: 14176 PH 2018-02-24 1025 F6KOP         59  77     F5BSB         59  12    
QSO:  7086 PH 2018-02-24 1025 F6KOP         59  77     F5JIX         59  64    
QSO:  7086 PH 2018-02-24 1026 F6KOP         59  77     F4HRG         59  44    
QSO:  3690 PH 2018-02-24 1026 F6KOP         59  77     F5MVB         59  36    
QSO:  7086 PH 2018-02-24 1026 F6KOP         59  77     F5PRU         59  25    
QSO: 14155 PH 2018-02-24 1027 F6KOP         59  77     YO7FEY        59  002   
QSO:  3690 PH 2018-02-24 1028 F6KOP         59  77     F5BLC         59  12    
QSO: 14155 PH 2018-02-24 1028 F6KOP         59  77     F5NKX         59  50    
QSO:  7086 PH 2018-02-24 1028 F6KOP         59  77     F1RHS         59  82    
QSO:  3690 PH 2018-02-24 1029 F6KOP         59  77     F8KFZ         59  87    
QSO: 14155 PH 2018-02-24 1029 F6KOP         59  77     YO6FDO        59  006   
QSO:  7086 PH 2018-02-24 1030 F6KOP         59  77     F8BXS         59  01    
QSO:  3690 PH 2018-02-24 1030 F6KOP         59  77     F5LWF         59  51    
QSO: 14155 PH 2018-02-24 1031 F6KOP         59  77     EW2EO         59  011   
QSO:  7086 PH 2018-02-24 1031 F6KOP         59  77     SE4E          59  068   
QSO: 14155 PH 2018-02-24 1032 F6KOP         59  77     YO7ARZ        59  005   
QSO:  7086 PH 2018-02-24 1032 F6KOP         59  77     GW4BKG        59  023   
QSO:  3690 PH 2018-02-24 1033 F6KOP         59  77     F6BYV         59  10    
QSO:  7086 PH 2018-02-24 1033 F6KOP         59  77     F6KUC         59  16    
QSO: 14215 PH 2018-02-24 1033 F6KOP         59  77     TM2F          59  02    
QSO:  3690 PH 2018-02-24 1033 F6KOP         59  77     F6IPQ         59  47    
QSO:  3690 PH 2018-02-24 1034 F6KOP         59  77     F6CQI         59  49    
QSO:  7086 PH 2018-02-24 1034 F6KOP         59  77     F4GYI         59  86    
QSO:  7086 PH 2018-02-24 1035 F6KOP         59  77     F4FDR         59  47    
QSO:  7086 PH 2018-02-24 1036 F6KOP         59  77     F4FHW         59  85    
QSO:  7086 PH 2018-02-24 1036 F6KOP         59  77     F6FWQ         59  86    
QSO:  7086 PH 2018-02-24 1037 F6KOP         59  77     F4CUI         59  43    
QSO:  3690 PH 2018-02-24 1037 F6KOP         59  77     PA0AWH        59  003   
QSO: 14262 PH 2018-02-24 1037 F6KOP         59  77     FM8QR         59  FM    
QSO:  3690 PH 2018-02-24 1037 F6KOP         59  77     F6GEU         59  49    
QSO:  7086 PH 2018-02-24 1038 F6KOP         59  77     F4FMB         59  85    
QSO:  7086 PH 2018-02-24 1038 F6KOP         59  77     F5JJE         59  17    
QSO: 14163 PH 2018-02-24 1039 F6KOP         59  77     FG4KH         59  FG    
QSO:  3690 PH 2018-02-24 1040 F6KOP         59  77     F4EAN         59  13    
QSO:  3690 PH 2018-02-24 1040 F6KOP         59  77     F5IGF         59  37    
QSO:  7086 PH 2018-02-24 1041 F6KOP         59  77     OK2KG         59  012   
QSO:  7086 PH 2018-02-24 1041 F6KOP         59  77     F5KLJ         59  17    
QSO:  7086 PH 2018-02-24 1042 F6KOP         59  77     F8FBB         59  31    
QSO: 14215 PH 2018-02-24 1042 F6KOP         59  77     F5ODK/P       59  03    
QSO:  3690 PH 2018-02-24 1043 F6KOP         59  77     F5HDK         59  44    
QSO:  7086 PH 2018-02-24 1043 F6KOP         59  77     IV3DCZ        59  037   
QSO:  7086 PH 2018-02-24 1044 F6KOP         59  77     F4HXJ         59  29    
QSO:  7086 PH 2018-02-24 1045 F6KOP         59  77     TK4LS         59  2B    
QSO:  7086 PH 2018-02-24 1046 F6KOP         59  77     F4GVE         59  74    
QSO:  7086 PH 2018-02-24 1047 F6KOP         59  77     F8KIS         59  17    
QSO:  7086 PH 2018-02-24 1047 F6KOP         59  77     F5AUZ         59  87    
QSO: 14142 PH 2018-02-24 1048 F6KOP         59  77     UV3QF         59  001   
QSO:  7086 PH 2018-02-24 1048 F6KOP         59  77     F6KNL         59  33    
QSO:  7086 PH 2018-02-24 1048 F6KOP         59  77     S57T          59  018   
QSO:  7086 PH 2018-02-24 1049 F6KOP         59  77     F5WN          59  40    
QSO:  7086 PH 2018-02-24 1050 F6KOP         59  77     F5GLB         59  19    
QSO:  7086 PH 2018-02-24 1052 F6KOP         59  77     F4HEM         59  02    
QSO: 14142 PH 2018-02-24 1052 F6KOP         59  77     F4BHW         59  18    
QSO:  7086 PH 2018-02-24 1053 F6KOP         59  77     F6BLZ         59  46    
QSO:  7086 PH 2018-02-24 1053 F6KOP         59  77     F8AYR         59  47    
QSO: 14142 PH 2018-02-24 1053 F6KOP         59  77     TM2F          59  02    
QSO:  7086 PH 2018-02-24 1054 F6KOP         59  77     F4BHC         59  26    
QSO:  7086 PH 2018-02-24 1055 F6KOP         59  77     F5LTU         59  47    
QSO: 14142 PH 2018-02-24 1055 F6KOP         59  77     YP3A          59  031   
QSO:  7086 PH 2018-02-24 1056 F6KOP         59  77     F4HER         59  86    
QSO:  7086 PH 2018-02-24 1056 F6KOP         59  77     F5SIH         59  38    
QSO:  7086 PH 2018-02-24 1056 F6KOP         59  77     F4AQG         59  13    
QSO:  7086 PH 2018-02-24 1057 F6KOP         59  77     TM4E          59  83    
QSO:  7086 PH 2018-02-24 1058 F6KOP         59  77     F5BMI         59  46    
QSO:  7086 PH 2018-02-24 1058 F6KOP         59  77     M0CKX         59  021   
QSO:  7086 PH 2018-02-24 1059 F6KOP         59  77     F6HMM         59  47    
QSO:  7086 PH 2018-02-24 1059 F6KOP         59  77     F4ENJ         59  72    
QSO:  7086 PH 2018-02-24 1100 F6KOP         59  77     F5ICC         59  24    
QSO:  7086 PH 2018-02-24 1101 F6KOP         59  77     F5KOU         59  80    
QSO: 14137 PH 2018-02-24 1106 F6KOP         59  77     FG5GP         59  FG    
QSO: 14157 PH 2018-02-24 1108 F6KOP         59  77     TM40KMX       59  94    
QSO: 21270 PH 2018-02-24 1109 F6KOP         59  77     FR5CB         59  FR    
QSO:  7185 PH 2018-02-24 1109 F6KOP         59  77     F6REF         59  00    
QSO:  7142 PH 2018-02-24 1109 F6KOP         59  77     F8DHE         59  42    
QSO:  7109 PH 2018-02-24 1110 F6KOP         59  77     TM2D          59  32    
QSO:  7060 PH 2018-02-24 1111 F6KOP         59  77     F5KOJ         59  52    
QSO:  7099 PH 2018-02-24 1114 F6KOP         59  77     F4KJN         59  46    
QSO: 21227 PH 2018-02-24 1115 F6KOP         59  77     F6KHM         59  29    
QSO:  7086 PH 2018-02-24 1115 F6KOP         59  77     F8VNU         59  34    
QSO:  7086 PH 2018-02-24 1116 F6KOP         59  77     9A2T          59  004   
QSO:  7086 PH 2018-02-24 1116 F6KOP         59  77     PH9E          59  002   
QSO:  7086 PH 2018-02-24 1117 F6KOP         59  77     F5DYD         59  31    
QSO:  7086 PH 2018-02-24 1118 F6KOP         59  77     F1EGY         59  13    
QSO: 21239 PH 2018-02-24 1119 F6KOP         59  77     F5UTN         59  27    
QSO:  7086 PH 2018-02-24 1122 F6KOP         59  77     SM5NQB        59  027   
QSO:  7086 PH 2018-02-24 1124 F6KOP         59  77     F4GGQ         59  29    
QSO:  7086 PH 2018-02-24 1124 F6KOP         59  77     F5TAG         59  31    
QSO: 21236 PH 2018-02-24 1125 F6KOP         59  77     TM5OTT        59  37    
QSO:  7086 PH 2018-02-24 1126 F6KOP         59  77     F4PCM         59  84    
QSO: 21250 PH 2018-02-24 1128 F6KOP         59  77     F4HQZ         59  29    
QSO: 14185 PH 2018-02-24 1129 F6KOP         59  77     FM5BH         59  FM    
QSO: 14152 PH 2018-02-24 1130 F6KOP         59  77     F5ADE         59  36    
QSO: 14211 PH 2018-02-24 1130 F6KOP         59  77     F6KNB         59  33    
QSO: 14198 PH 2018-02-24 1131 F6KOP         59  77     F4DNK         59  76    
QSO:  7080 PH 2018-02-24 1138 F6KOP         59  77     F8KHO/P       59  51    
QSO:  7083 PH 2018-02-24 1139 F6KOP         59  77     F6CZV/P       59  29    
QSO:  7083 PH 2018-02-24 1140 F6KOP         59  77     TM5J          59  31    
QSO:  7083 PH 2018-02-24 1140 F6KOP         59  77     F6GTH         59  47    
QSO:  7091 PH 2018-02-24 1142 F6KOP         59  77     F6KEH         59  34    
QSO: 14200 PH 2018-02-24 1308 F6KOP         59  77     F6CLQ         59  89    
QSO: 14198 PH 2018-02-24 1309 F6KOP         59  77     F4GGQ         59  29    
QSO: 14153 PH 2018-02-24 1310 F6KOP         59  77     CN8SG         59  091   
QSO: 14219 PH 2018-02-24 1311 F6KOP         59  77     F6GOE         59  19    
QSO: 21238 PH 2018-02-24 1316 F6KOP         59  77     FG4KH         59  FG    
QSO: 21246 PH 2018-02-24 1316 F6KOP         59  77     FM5BH         59  FM    
QSO: 14161 PH 2018-02-24 1320 F6KOP         59  77     CO8TH         59  004   
QSO: 14161 PH 2018-02-24 1321 F6KOP         59  77     AE2JL         59  002   
QSO: 14161 PH 2018-02-24 1322 F6KOP         59  77     F5NKP         59  92    
QSO: 14161 PH 2018-02-24 1325 F6KOP         59  77     KA2AUS        59  005   
QSO: 14161 PH 2018-02-24 1326 F6KOP         59  77     F8BXI         59  91    
QSO: 14161 PH 2018-02-24 1327 F6KOP         59  77     HK6CF         59  038   
QSO: 14161 PH 2018-02-24 1327 F6KOP         59  77     F1ISM         59  60    
QSO: 14161 PH 2018-02-24 1330 F6KOP         59  77     F5PTI         59  16    
QSO: 14161 PH 2018-02-24 1331 F6KOP         59  77     K1SM          59  014   
QSO: 14161 PH 2018-02-24 1332 F6KOP         59  77     F4EZG         59  87    
QSO: 14161 PH 2018-02-24 1333 F6KOP         59  77     W3MMM         59  008   
QSO: 14217 PH 2018-02-24 1336 F6KOP         59  77     TM5TT         59  41    
QSO: 14149 PH 2018-02-24 1337 F6KOP         59  77     F5HPY         59  85    
QSO:  7074 PH 2018-02-24 1340 F6KOP         59  77     F2YT          59  62    
QSO:  7184 PH 2018-02-24 1341 F6KOP         59  77     F4BHW         59  18    
QSO:  7086 PH 2018-02-24 1346 F6KOP         59  77     M0TQR         59  002   
QSO:  7186 PH 2018-02-24 1352 F6KOP         59  77     F8FSC         59  39    
QSO:  7083 PH 2018-02-24 1354 F6KOP         59  77     F6KDL         59  68    
QSO: 14240 PH 2018-02-24 1354 F6KOP         59  77     RK3FWE        59  037   
QSO: 14240 PH 2018-02-24 1356 F6KOP         59  77     LZ1JZ         59  023   
QSO:  7099 PH 2018-02-24 1356 F6KOP         59  77     F4BTD         59  82    
QSO:  7099 PH 2018-02-24 1357 F6KOP         59  77     IW1CHX        59  002   
QSO:  7099 PH 2018-02-24 1358 F6KOP         59  77     F5DBX         59  31    
QSO: 14240 PH 2018-02-24 1359 F6KOP         59  77     TM5G          59  44    
QSO: 14240 PH 2018-02-24 1400 F6KOP         59  77     KP4BME        59  001   
QSO: 14240 PH 2018-02-24 1401 F6KOP         59  77     F5KMY         59  25    
QSO: 14240 PH 2018-02-24 1402 F6KOP         59  77     F8KOU/P       59  23    
QSO: 14240 PH 2018-02-24 1403 F6KOP         59  77     F4ERS         59  37    
QSO: 14240 PH 2018-02-24 1403 F6KOP         59  77     TM2B          59  03    
QSO:  7099 PH 2018-02-24 1404 F6KOP         59  77     F5DUX         59  40    
QSO:  7099 PH 2018-02-24 1404 F6KOP         59  77     F1HOM         59  84    
QSO: 14240 PH 2018-02-24 1404 F6KOP         59  77     F5VBD         59  73    
QSO:  7099 PH 2018-02-24 1405 F6KOP         59  77     TK5MH         59  2A    
QSO: 14240 PH 2018-02-24 1406 F6KOP         59  77     F6KRK         59  78    
QSO: 14240 PH 2018-02-24 1406 F6KOP         59  77     F4HJO         59  76    
QSO:  7099 PH 2018-02-24 1406 F6KOP         59  77     F5ISG         59  13    
QSO: 14240 PH 2018-02-24 1407 F6KOP         59  77     F5LDY         59  91    
QSO: 14240 PH 2018-02-24 1408 F6KOP         59  77     TM2O          59  81    
QSO: 14240 PH 2018-02-24 1410 F6KOP         59  77     F6BLZ         59  46    
QSO:  7099 PH 2018-02-24 1410 F6KOP         59  77     F1IWH         59  33    
QSO: 14240 PH 2018-02-24 1412 F6KOP         59  77     KC1AMZ        59  001   
QSO: 14240 PH 2018-02-24 1412 F6KOP         59  77     F5ASD         59  77    
QSO: 14240 PH 2018-02-24 1413 F6KOP         59  77     F4CWN         59  32    
QSO: 14240 PH 2018-02-24 1413 F6KOP         59  77     F6IIT         59  86    
QSO:  7099 PH 2018-02-24 1413 F6KOP         59  77     F1IA          59  13    
QSO: 14240 PH 2018-02-24 1413 F6KOP         59  77     IZ2DLV        59  319   
QSO:  7099 PH 2018-02-24 1413 F6KOP         59  77     F5IPE         59  33    
QSO: 14240 PH 2018-02-24 1414 F6KOP         59  77     F6FDR         59  84    
QSO:  7099 PH 2018-02-24 1414 F6KOP         59  77     F4HDN         59  31    
QSO: 14240 PH 2018-02-24 1415 F6KOP         59  77     F5PDM         59  77    
QSO:  7099 PH 2018-02-24 1415 F6KOP         59  77     F5JMH         59  32    
QSO:  7099 PH 2018-02-24 1416 F6KOP         59  77     F6KUQ         59  33    
QSO: 14240 PH 2018-02-24 1416 F6KOP         59  77     F6DEO         59  95    
QSO:  7099 PH 2018-02-24 1416 F6KOP         59  77     F2MM          59  17    
QSO: 14240 PH 2018-02-24 1416 F6KOP         59  77     F4GMW         59  77    
QSO:  7099 PH 2018-02-24 1418 F6KOP         59  77     F6CCY         59  29    
QSO: 14240 PH 2018-02-24 1419 F6KOP         59  77     J69CU         59  001   
QSO:  7099 PH 2018-02-24 1419 F6KOP         59  77     G8ZRE         59  041   
QSO: 14240 PH 2018-02-24 1419 F6KOP         59  77     WS1L          59  005   
QSO: 14240 PH 2018-02-24 1420 F6KOP         59  77     KU4FX         59  001   
QSO: 14240 PH 2018-02-24 1420 F6KOP         59  77     VE2LH         59  019   
QSO: 14240 PH 2018-02-24 1420 F6KOP         59  77     VE1BB         59  029   
QSO: 14240 PH 2018-02-24 1421 F6KOP         59  77     VA1CC         59  029   
QSO:  7099 PH 2018-02-24 1421 F6KOP         59  77     TK4PP         59  2A    
QSO: 14240 PH 2018-02-24 1421 F6KOP         59  77     F2FZ          59  47    
QSO: 14240 PH 2018-02-24 1422 F6KOP         59  77     F1RHS         59  82    
QSO: 14240 PH 2018-02-24 1422 F6KOP         59  77     KF5ITM        59  001   
QSO: 14240 PH 2018-02-24 1423 F6KOP         59  77     F1UIJ         59  91    
QSO: 14240 PH 2018-02-24 1423 F6KOP         59  77     TM2T          59  13    
QSO: 14240 PH 2018-02-24 1424 F6KOP         59  77     F4ENJ         59  72    
QSO:  7099 PH 2018-02-24 1424 F6KOP         59  77     F1FMI         59  04    
QSO:  7099 PH 2018-02-24 1425 F6KOP         59  77     F6KGI/P       59  11    
QSO: 14240 PH 2018-02-24 1426 F6KOP         59  77     KG4ZOD/M      59  001   
QSO: 21244 PH 2018-02-24 1427 F6KOP         59  77     FY5KE         59  FY    
QSO:  7099 PH 2018-02-24 1427 F6KOP         59  77     F8DHN         59  34    
QSO: 14240 PH 2018-02-24 1427 F6KOP         59  77     VE2DIG        59  008   
QSO: 14240 PH 2018-02-24 1428 F6KOP         59  77     VA2MO         59  005   
QSO: 14240 PH 2018-02-24 1429 F6KOP         59  77     VE2KH         59  002   
QSO:  7099 PH 2018-02-24 1431 F6KOP         59  77     EA2TO         59  026   
QSO: 21258 PH 2018-02-24 1432 F6KOP         59  77     PY5QW         59  203   
QSO: 14240 PH 2018-02-24 1432 F6KOP         59  77     N4AAW         59  001   
QSO: 14240 PH 2018-02-24 1432 F6KOP         59  77     F6KLO         59  19    
QSO: 14240 PH 2018-02-24 1433 F6KOP         59  77     TF3AO         59  029   
QSO: 14240 PH 2018-02-24 1433 F6KOP         59  77     F5OTS/P       59  58    
QSO: 14240 PH 2018-02-24 1434 F6KOP         59  77     F8EMH         59  54    
QSO: 21247 PH 2018-02-24 1434 F6KOP         59  77     FG5GP         59  FG    
QSO: 14240 PH 2018-02-24 1435 F6KOP         59  77     F8KLY         59  69    
QSO:  7099 PH 2018-02-24 1435 F6KOP         59  77     F5MWA         59  83    
QSO: 14240 PH 2018-02-24 1435 F6KOP         59  77     F5HHW         59  27    
QSO: 14240 PH 2018-02-24 1436 F6KOP         59  77     F6KHM         59  29    
QSO: 14240 PH 2018-02-24 1436 F6KOP         59  77     F5AGB         59  77    
QSO: 21230 PH 2018-02-24 1437 F6KOP         59  77     TO972A        59  FM    
QSO: 14240 PH 2018-02-24 1437 F6KOP         59  77     K5ESE         59  003   
QSO: 14240 PH 2018-02-24 1437 F6KOP         59  77     F5KMB         59  60    
QSO: 14240 PH 2018-02-24 1438 F6KOP         59  77     F5LMJ         59  94    
QSO: 14240 PH 2018-02-24 1438 F6KOP         59  77     F4BWJ         59  40    
QSO: 14240 PH 2018-02-24 1440 F6KOP         59  77     F6KDL         59  68    
QSO: 14240 PH 2018-02-24 1441 F6KOP         59  77     W3FOX         59  007   
QSO: 14240 PH 2018-02-24 1442 F6KOP         59  77     W2MMS         59  001   
QSO: 21204 PH 2018-02-24 1442 F6KOP         59  77     F8EMH         59  54    
QSO: 14240 PH 2018-02-24 1442 F6KOP         59  77     CT7ANH        59  210   
QSO: 14240 PH 2018-02-24 1444 F6KOP         59  77     F6HPP         59  02    
QSO: 14240 PH 2018-02-24 1444 F6KOP         59  77     F5CQ          59  35    
QSO:  7098 PH 2018-02-24 1444 F6KOP         59  77     F4VSF         59  13    
QSO: 14240 PH 2018-02-24 1445 F6KOP         59  77     F8GQO         59  81    
QSO: 14240 PH 2018-02-24 1446 F6KOP         59  77     KA8Q          59  013   
QSO:  7098 PH 2018-02-24 1446 F6KOP         59  77     F6HLO         59  82    
QSO: 14240 PH 2018-02-24 1446 F6KOP         59  77     K6UNR         59  001   
QSO: 14240 PH 2018-02-24 1447 F6KOP         59  77     W1NAB         59  003   
