START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: HL0HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
CATEGORY-TRANSMITTER: ONE
CREATED-BY: N1MM LOGGER+ 1.0.7422.0
OPERATORS: HL2WA,HL1IWD, HL2CFY, HL2VXK, HL3EQG, DS5TOS, DS4NMJ, DS2NMJ, DS2GWM, DS3BNU, 6K2EGQ
QSO: 7022 CW 2019-07-13 1515 HL0HQ 599 KARL JH4UTP 599 45
QSO: 7022 CW 2019-07-13 1516 HL0HQ 599 KARL JG1LFR 599 45
QSO: 7022 CW 2019-07-13 1517 HL0HQ 599 KARL JR1ABS 599 45
QSO: 7022 CW 2019-07-13 1520 HL0HQ 599 KARL BG7JJW 599 44
QSO: 7022 CW 2019-07-13 1521 HL0HQ 599 KARL JK2VOC 599 45
QSO: 7022 CW 2019-07-13 1523 HL0HQ 599 KARL JA1CJP 599 45
QSO: 7022 CW 2019-07-13 1525 HL0HQ 599 KARL JJ2QXI 599 45
QSO: 7022 CW 2019-07-13 1526 HL0HQ 599 KARL JA6FFK 599 45
QSO: 7022 CW 2019-07-13 1528 HL0HQ 599 KARL BH1RWJ 599 44
QSO: 7022 CW 2019-07-13 1529 HL0HQ 599 KARL JH1EAQ 599 45
QSO: 7022 CW 2019-07-13 1530 HL0HQ 599 KARL RT4M 599 29
QSO: 7022 CW 2019-07-13 1532 HL0HQ 599 KARL JH6RON 599 45
QSO: 7022 CW 2019-07-13 1533 HL0HQ 599 KARL JA5NSR 599 45
QSO: 7022 CW 2019-07-13 1539 HL0HQ 599 KARL JF1MIA 599 45
QSO: 7022 CW 2019-07-13 1541 HL0HQ 599 KARL JE8FYE 599 45
QSO: 7022 CW 2019-07-13 1541 HL0HQ 599 KARL JE1LFX 599 45
QSO: 7022 CW 2019-07-13 1544 HL0HQ 599 KARL RT4M 599 29
QSO: 14014 CW 2019-07-13 1548 HL0HQ 599 KARL IR4M 599 28
QSO: 14014 CW 2019-07-13 1549 HL0HQ 599 KARL JF1LMB 599 45
QSO: 14014 CW 2019-07-13 1549 HL0HQ 599 KARL JJ1QUV 599 45
QSO: 14014 CW 2019-07-13 1550 HL0HQ 599 KARL JE5JHZ 599 45
QSO: 14014 CW 2019-07-13 1552 HL0HQ 599 KARL SM0HRP 599 18
QSO: 14014 CW 2019-07-13 1553 HL0HQ 599 KARL JR1NKN 599 45
QSO: 14014 CW 2019-07-13 1554 HL0HQ 599 KARL UX5XK 599 29
QSO: 14014 CW 2019-07-13 1555 HL0HQ 599 KARL R4LR 599 29
QSO: 14014 CW 2019-07-13 1556 HL0HQ 599 KARL VZ3A 599 59
QSO: 14014 CW 2019-07-13 1557 HL0HQ 599 KARL JA1AYO 599 45
QSO: 14014 CW 2019-07-13 1557 HL0HQ 599 KARL JF1RYU 599 45
QSO: 14014 CW 2019-07-13 1559 HL0HQ 599 KARL OL9HQ 599 CRC
QSO: 14014 CW 2019-07-13 1600 HL0HQ 599 KARL JG6JAV 599 45
QSO: 14014 CW 2019-07-13 1601 HL0HQ 599 KARL JK2VOC 599 45
QSO: 14014 CW 2019-07-13 1603 HL0HQ 599 KARL UW3U 599 29
QSO: 14014 CW 2019-07-13 1604 HL0HQ 599 KARL IR4X 599 28
QSO: 14014 CW 2019-07-13 1606 HL0HQ 599 KARL HA1SN 599 28
QSO: 14014 CW 2019-07-13 1611 HL0HQ 599 KARL BA8BA 599 43
QSO: 14014 CW 2019-07-13 1613 HL0HQ 599 KARL BD7JNA 599 44
QSO: 14014 CW 2019-07-13 1615 HL0HQ 599 KARL JF1KWG 599 45
QSO: 14014 CW 2019-07-13 1617 HL0HQ 599 KARL JA3JOT 599 45
QSO: 14014 CW 2019-07-13 1618 HL0HQ 599 KARL JA7ZFN 599 45
QSO: 14014 CW 2019-07-13 1619 HL0HQ 599 KARL JR2AWS 599 45
QSO: 14014 CW 2019-07-13 1620 HL0HQ 599 KARL JH4UTP 599 45
QSO: 14014 CW 2019-07-13 1622 HL0HQ 599 KARL UA6CC 599 29
QSO: 14014 CW 2019-07-13 1624 HL0HQ 599 KARL JE1SPY 599 45
QSO: 14014 CW 2019-07-13 1625 HL0HQ 599 KARL HG7T 599 28
QSO: 14014 CW 2019-07-13 1626 HL0HQ 599 KARL BH1RWJ 599 44
QSO: 14014 CW 2019-07-13 1627 HL0HQ 599 KARL UR5QU 599 29
QSO: 14014 CW 2019-07-13 1629 HL0HQ 599 KARL LY0HQ 599 LRMD
QSO: 14014 CW 2019-07-13 1629 HL0HQ 599 KARL R7MM 599 29
QSO: 14014 CW 2019-07-13 1630 HL0HQ 599 KARL JA5NSR 599 45
QSO: 14014 CW 2019-07-13 1634 HL0HQ 599 KARL RA3UT 599 29
QSO: 14014 CW 2019-07-13 1635 HL0HQ 599 KARL LY6A 599 29
QSO: 14014 CW 2019-07-13 1636 HL0HQ 599 KARL BG3KKZ 599 43
QSO: 14014 CW 2019-07-13 1639 HL0HQ 599 KARL LY5E 599 29
QSO: 14014 CW 2019-07-13 1643 HL0HQ 599 KARL JH0HBK 599 45
QSO: 14014 CW 2019-07-13 1647 HL0HQ 599 KARL JA8RWU 599 45
QSO: 14014 CW 2019-07-13 1648 HL0HQ 599 KARL LX7I 599 27
QSO: 14014 CW 2019-07-13 1652 HL0HQ 599 KARL JG6SRL 599 45
QSO: 14014 CW 2019-07-13 1654 HL0HQ 599 KARL JH0HBC 599 45
QSO: 14014 CW 2019-07-13 1701 HL0HQ 599 KARL BH4TQX 599 44
QSO: 14014 CW 2019-07-13 1704 HL0HQ 599 KARL RT9A 599 30
QSO: 14014 CW 2019-07-13 1706 HL0HQ 599 KARL JG2RFJ 599 45
QSO: 14014 CW 2019-07-13 1709 HL0HQ 599 KARL JR3IIR 599 45
QSO: 7014 CW 2019-07-13 1720 HL0HQ 599 KARL JA7ZFN 599 45
QSO: 7014 CW 2019-07-13 1721 HL0HQ 599 KARL UA0JFG 599 33
QSO: 7014 CW 2019-07-13 1723 HL0HQ 599 KARL JH4FUF 599 45
QSO: 7014 CW 2019-07-13 1726 HL0HQ 599 KARL BI4SDT 599 44
QSO: 7014 CW 2019-07-13 1729 HL0HQ 599 KARL JF2VAX 599 45
QSO: 7014 CW 2019-07-13 1729 HL0HQ 599 KARL JA1BJI 599 45
QSO: 7014 CW 2019-07-13 1731 HL0HQ 599 KARL RT0F 599 34
QSO: 7014 CW 2019-07-13 1732 HL0HQ 599 KARL UW2M 599 29
QSO: 7014 CW 2019-07-13 1738 HL0HQ 599 KARL UB3A 599 29
QSO: 7014 CW 2019-07-13 1739 HL0HQ 599 KARL JA2PFO 599 45
QSO: 7014 CW 2019-07-13 1740 HL0HQ 599 KARL BI4RDD 599 44
QSO: 7014 CW 2019-07-13 1743 HL0HQ 599 KARL BD7JNA 599 44
QSO: 7014 CW 2019-07-13 1745 HL0HQ 599 KARL BG7SAZ 599 43
QSO: 7014 CW 2019-07-13 1747 HL0HQ 599 KARL SN0HQ 599 PZK
QSO: 7014 CW 2019-07-13 1747 HL0HQ 599 KARL JR9NVB 599 45
QSO: 7018 CW 2019-07-13 1806 HL0HQ 599 KARL JG6SRL 599 45
QSO: 7002 CW 2019-07-13 1813 HL0HQ 599 KARL JG6JAV 599 45
QSO: 7002 CW 2019-07-13 1815 HL0HQ 599 KARL UA6CC 599 29
QSO: 7002 CW 2019-07-13 1816 HL0HQ 599 KARL JH1UES 599 45
QSO: 7002 CW 2019-07-13 1819 HL0HQ 599 KARL RK0UT 599 32
QSO: 7023 CW 2019-07-13 1846 HL0HQ 599 KARL UA0QN 599 23
QSO: 14009 CW 2019-07-13 1901 HL0HQ 599 KARL OM3BH 599 28
QSO: 14031 CW 2019-07-13 1904 HL0HQ 599 KARL S53MM 599 28
QSO: 14034 CW 2019-07-13 1905 HL0HQ 599 KARL SN0HQ 599 PZK
QSO: 14044 CW 2019-07-13 1907 HL0HQ 599 KARL I3VJW 599 28
QSO: 7031 CW 2019-07-13 1925 HL0HQ 599 KARL I5RR 599 28
QSO: 7018 CW 2019-07-13 1945 HL0HQ 599 KARL EM2Q 599 29
QSO: 7015 CW 2019-07-13 1948 HL0HQ 599 KARL OL0HQ 599 CRC
QSO: 7009 CW 2019-07-13 1958 HL0HQ 599 KARL UP2L 599 30
QSO: 7000 CW 2019-07-13 2000 HL0HQ 599 KARL R2AA 599 29
QSO: 7000 CW 2019-07-13 2003 HL0HQ 599 KARL JR2GRX 599 45
QSO: 7000 CW 2019-07-13 2005 HL0HQ 599 KARL S50HQ 599 PZK
QSO: 7030 CW 2019-07-13 2010 HL0HQ 599 KARL JE6RPM 599 45
QSO: 7035 CW 2019-07-13 2011 HL0HQ 599 KARL RT5G 599 29
QSO: 7032 CW 2019-07-13 2012 HL0HQ 599 KARL RM9E 599 30
QSO: 7008 CW 2019-07-13 2020 HL0HQ 599 KARL VK4CT 599 55
QSO: 7006 CW 2019-07-13 2023 HL0HQ 599 KARL JH4CES 599 45
QSO: 7006 CW 2019-07-13 2024 HL0HQ 599 KARL JE4YMO 599 45
QSO: 7006 CW 2019-07-13 2024 HL0HQ 599 KARL JJ0USR 599 45
QSO: 7006 CW 2019-07-13 2026 HL0HQ 599 KARL JE4MHL 599 45
QSO: 7006 CW 2019-07-13 2026 HL0HQ 599 KARL JR3AAZ 599 45
QSO: 7006 CW 2019-07-13 2028 HL0HQ 599 KARL JA5IVG 599 45
QSO: 7006 CW 2019-07-13 2032 HL0HQ 599 KARL JE6JZP 599 45
QSO: 7006 CW 2019-07-13 2032 HL0HQ 599 KARL JA3JOT 599 45
QSO: 7006 CW 2019-07-13 2033 HL0HQ 599 KARL JF2OZH 599 45
QSO: 7006 CW 2019-07-13 2034 HL0HQ 599 KARL JH2FXK 599 45
QSO: 7006 CW 2019-07-13 2035 HL0HQ 599 KARL JQ1QGM 599 45
QSO: 7006 CW 2019-07-13 2036 HL0HQ 599 KARL JA4DZ 599 45
QSO: 7006 CW 2019-07-13 2038 HL0HQ 599 KARL JA5QJX/0 599 45
QSO: 7006 CW 2019-07-13 2039 HL0HQ 599 KARL JR7DUT 599 45
QSO: 7006 CW 2019-07-13 2041 HL0HQ 599 KARL HL3AMO 599 44
QSO: 7006 CW 2019-07-13 2042 HL0HQ 599 KARL R0CD 599 33
QSO: 7006 CW 2019-07-13 2042 HL0HQ 599 KARL JF3EIG 599 45
QSO: 7006 CW 2019-07-13 2044 HL0HQ 599 KARL JA2KKA 599 45
QSO: 7006 CW 2019-07-13 2044 HL0HQ 599 KARL JA1CKE 599 45
QSO: 7006 CW 2019-07-13 2046 HL0HQ 599 KARL JA1PCM 599 45
QSO: 7006 CW 2019-07-13 2047 HL0HQ 599 KARL JF1KML 599 45
QSO: 7006 CW 2019-07-13 2049 HL0HQ 599 KARL JH7IXX 599 45
QSO: 7006 CW 2019-07-13 2049 HL0HQ 599 KARL JH4GJR 599 45
QSO: 7006 CW 2019-07-13 2052 HL0HQ 599 KARL JG1BBD 599 45
QSO: 7006 CW 2019-07-13 2053 HL0HQ 599 KARL JA3ALO 599 45
QSO: 7006 CW 2019-07-13 2055 HL0HQ 599 KARL JJ1QLT 599 45
QSO: 7006 CW 2019-07-13 2055 HL0HQ 599 KARL JL1KBS 599 45
QSO: 7006 CW 2019-07-13 2056 HL0HQ 599 KARL JA3VOV 599 45
QSO: 7006 CW 2019-07-13 2057 HL0HQ 599 KARL JA7BEW 599 45
QSO: 7006 CW 2019-07-13 2058 HL0HQ 599 KARL JI2KXK 599 45
QSO: 7006 CW 2019-07-13 2059 HL0HQ 599 KARL YL9W 599 29
QSO: 7006 CW 2019-07-13 2102 HL0HQ 599 KARL UW3U 599 29
QSO: 7006 CW 2019-07-13 2103 HL0HQ 599 KARL 9A3XA 599 28
QSO: 7006 CW 2019-07-13 2103 HL0HQ 599 KARL JA3HDM 599 45
QSO: 7006 CW 2019-07-13 2103 HL0HQ 599 KARL JF1JNT 599 45
QSO: 7006 CW 2019-07-13 2104 HL0HQ 599 KARL RT4G 599 29
QSO: 7006 CW 2019-07-13 2106 HL0HQ 599 KARL JA6BDB 599 45
QSO: 7006 CW 2019-07-13 2106 HL0HQ 599 KARL JH7QLR 599 45
QSO: 7006 CW 2019-07-13 2106 HL0HQ 599 KARL JA2MOG 599 45
QSO: 7006 CW 2019-07-13 2109 HL0HQ 599 KARL BI4NLB 599 44
QSO: 7006 CW 2019-07-13 2110 HL0HQ 599 KARL YL2SM 599 29
QSO: 7006 CW 2019-07-13 2111 HL0HQ 599 KARL 6K2IXF 599 44
QSO: 7006 CW 2019-07-13 2113 HL0HQ 599 KARL JH5HDA 599 45
QSO: 7006 CW 2019-07-13 2113 HL0HQ 599 KARL JA5QYR 599 45
QSO: 7006 CW 2019-07-13 2116 HL0HQ 599 KARL JJ2YDV 599 45
QSO: 14023 CW 2019-07-13 2124 HL0HQ 599 KARL 9A0HQ 599 HRS
QSO: 14019 CW 2019-07-13 2126 HL0HQ 599 KARL LZ2HR 599 28
QSO: 14037 CW 2019-07-13 2131 HL0HQ 599 KARL 9A3XV 599 28
QSO: 14035 CW 2019-07-13 2132 HL0HQ 599 KARL UA0CID 599 34
QSO: 14034 CW 2019-07-13 2134 HL0HQ 599 KARL R0MM 599 34
QSO: 14033 CW 2019-07-13 2135 HL0HQ 599 KARL HG5D 599 28
QSO: 14030 CW 2019-07-13 2136 HL0HQ 599 KARL TM0HQ 599 REF
QSO: 14027 CW 2019-07-13 2144 HL0HQ 599 KARL IO5HQ 599 ARI
QSO: 14018 CW 2019-07-13 2146 HL0HQ 599 KARL JA1GZV 599 45
QSO: 14018 CW 2019-07-13 2146 HL0HQ 599 KARL JH2CMH 599 45
QSO: 14018 CW 2019-07-13 2147 HL0HQ 599 KARL JE1NVD 599 45
QSO: 14018 CW 2019-07-13 2148 HL0HQ 599 KARL JI1AQY 599 45
QSO: 14018 CW 2019-07-13 2148 HL0HQ 599 KARL JR3RIU 599 45
QSO: 14018 CW 2019-07-13 2149 HL0HQ 599 KARL JF2RYX 599 45
QSO: 14018 CW 2019-07-13 2150 HL0HQ 599 KARL JA6BZI 599 45
QSO: 14018 CW 2019-07-13 2150 HL0HQ 599 KARL JA3HBF 599 45
QSO: 14018 CW 2019-07-13 2151 HL0HQ 599 KARL JA6FFK 599 45
QSO: 14018 CW 2019-07-13 2151 HL0HQ 599 KARL JA8GAK 599 45
QSO: 14018 CW 2019-07-13 2152 HL0HQ 599 KARL JH8XVT 599 45
QSO: 14018 CW 2019-07-13 2153 HL0HQ 599 KARL JA7ZP 599 45
QSO: 14018 CW 2019-07-13 2154 HL0HQ 599 KARL JH1WOY 599 45
QSO: 14018 CW 2019-07-13 2155 HL0HQ 599 KARL JM1FHL 599 45
QSO: 14018 CW 2019-07-13 2158 HL0HQ 599 KARL EF4HQ 599 URE
QSO: 14018 CW 2019-07-13 2158 HL0HQ 599 KARL JG7AMD 599 45
QSO: 14018 CW 2019-07-13 2159 HL0HQ 599 KARL JR1KVN 599 45
QSO: 14018 CW 2019-07-13 2200 HL0HQ 599 KARL JR2GRX 599 45
QSO: 14018 CW 2019-07-13 2200 HL0HQ 599 KARL JR2ALA 599 45
QSO: 14018 CW 2019-07-13 2201 HL0HQ 599 KARL JH4FAF 599 45
QSO: 14018 CW 2019-07-13 2202 HL0HQ 599 KARL JN3NYR 599 45
QSO: 14018 CW 2019-07-13 2206 HL0HQ 599 KARL JA2AXB 599 45
QSO: 14018 CW 2019-07-13 2206 HL0HQ 599 KARL JA1IRH 599 45
QSO: 14018 CW 2019-07-13 2207 HL0HQ 599 KARL JI2KUJ 599 45
QSO: 14018 CW 2019-07-13 2209 HL0HQ 599 KARL JA2DHF 599 45
QSO: 14000 CW 2019-07-13 2212 HL0HQ 599 KARL JF3EIG 599 45
QSO: 14000 CW 2019-07-13 2214 HL0HQ 599 KARL JK3HFN 599 45
QSO: 14000 CW 2019-07-13 2218 HL0HQ 599 KARL JF2FIU 599 45
QSO: 14000 CW 2019-07-13 2219 HL0HQ 599 KARL JF2UPM 599 45
QSO: 14000 CW 2019-07-13 2220 HL0HQ 599 KARL JA1UII 599 45
QSO: 14000 CW 2019-07-13 2221 HL0HQ 599 KARL JN7KRH 599 45
QSO: 14000 CW 2019-07-13 2222 HL0HQ 599 KARL BI4NLB 599 44
QSO: 14000 CW 2019-07-13 2223 HL0HQ 599 KARL JA1CJP 599 45
QSO: 14000 CW 2019-07-13 2223 HL0HQ 599 KARL JL3ZHU 599 45
QSO: 14000 CW 2019-07-13 2224 HL0HQ 599 KARL JE6RPM 599 45
QSO: 14000 CW 2019-07-13 2227 HL0HQ 599 KARL JA1UOA 599 45
QSO: 14000 CW 2019-07-13 2228 HL0HQ 599 KARL JG3LGD 599 45
QSO: 14000 CW 2019-07-13 2228 HL0HQ 599 KARL JA1AKL 599 45
QSO: 14000 CW 2019-07-13 2229 HL0HQ 599 KARL JA6ELV 599 45
QSO: 14000 CW 2019-07-13 2230 HL0HQ 599 KARL BG5JNT 599 44
QSO: 14000 CW 2019-07-13 2230 HL0HQ 599 KARL JF9JTS 599 45
QSO: 14000 CW 2019-07-13 2230 HL0HQ 599 KARL JE4YMO 599 45
QSO: 14000 CW 2019-07-13 2231 HL0HQ 599 KARL JR1AQI 599 45
QSO: 14000 CW 2019-07-13 2232 HL0HQ 599 KARL JA8FXG 599 45
QSO: 14000 CW 2019-07-13 2234 HL0HQ 599 KARL JA1UPO 599 45
QSO: 14000 CW 2019-07-13 2243 HL0HQ 599 KARL JH5GON 599 45
QSO: 14000 CW 2019-07-13 2245 HL0HQ 599 KARL JA4ENY 599 45
QSO: 14000 CW 2019-07-13 2246 HL0HQ 599 KARL JI1FLB 599 45
QSO: 14000 CW 2019-07-13 2246 HL0HQ 599 KARL JG1LEU 599 45
QSO: 14000 CW 2019-07-13 2250 HL0HQ 599 KARL JM1MTE 599 45
QSO: 14032 CW 2019-07-13 2314 HL0HQ 599 KARL JJ2QXI 599 45
QSO: 14032 CW 2019-07-13 2314 HL0HQ 599 KARL JH0NEC 599 45
QSO: 14032 CW 2019-07-13 2317 HL0HQ 599 KARL JH1KMC 599 45
QSO: 14032 CW 2019-07-13 2318 HL0HQ 599 KARL JP3RMB 599 45
QSO: 14032 CW 2019-07-13 2319 HL0HQ 599 KARL JF3MYU 599 45
QSO: 14032 CW 2019-07-13 2319 HL0HQ 599 KARL JR3NDM 599 45
QSO: 14032 CW 2019-07-13 2320 HL0HQ 599 KARL 7N2SPK 599 45
QSO: 14032 CW 2019-07-13 2320 HL0HQ 599 KARL JF1WNT 599 45
QSO: 14032 CW 2019-07-13 2323 HL0HQ 599 KARL HL2BQG 599 44
QSO: 14032 CW 2019-07-13 2323 HL0HQ 599 KARL JH1VIX 599 45
QSO: 14032 CW 2019-07-13 2324 HL0HQ 599 KARL JN4THO 599 45
QSO: 14032 CW 2019-07-13 2325 HL0HQ 599 KARL JH8GEU 599 45
QSO: 14032 CW 2019-07-13 2326 HL0HQ 599 KARL JH1CTV 599 45
QSO: 14032 CW 2019-07-13 2327 HL0HQ 599 KARL JE6JNC 599 45
QSO: 14032 CW 2019-07-13 2328 HL0HQ 599 KARL JI1RSF 599 45
QSO: 14032 CW 2019-07-13 2328 HL0HQ 599 KARL HL3EHK 599 44
QSO: 14032 CW 2019-07-13 2329 HL0HQ 599 KARL JA2KKA 599 45
QSO: 14032 CW 2019-07-13 2330 HL0HQ 599 KARL JO7KMB 599 45
QSO: 14032 CW 2019-07-13 2332 HL0HQ 599 KARL JA9IWR 599 45
QSO: 14032 CW 2019-07-13 2332 HL0HQ 599 KARL JM1IQX 599 45
QSO: 14032 CW 2019-07-13 2333 HL0HQ 599 KARL JM1PIH 599 45
