START-OF-LOG: 3.0
CALLSIGN: D73D
CLAIMED-SCORE: 595408
CLUB: DAEGU CONTEST TEAM
CONTEST: CQ-WPX-SSB
CREATED-BY: WriteLog V10.55D
NAME: DAEGU CONTEST TEAM
OPERATORS: DS5TOS 6K5WOB 6K5YPD 6K5XYB 6K5YOQ 6K5XQE DS2NMJ
SOAPBOX:
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO: 21000 PH 2008-03-29 0106 D73D           59    1 YC1UGK         59 026
QSO: 21000 PH 2008-03-29 0107 D73D           59    2 VK4FNQ         59 014
QSO: 21000 PH 2008-03-29 0107 D73D           59    3 DU1EV          59 005
QSO: 21000 PH 2008-03-29 0108 D73D           59    4 VK6LK          59 014
QSO: 21000 PH 2008-03-29 0109 D73D           59    5 JH8KFN         59 009
QSO: 21000 PH 2008-03-29 0110 D73D           59    6 JL8GOV         59 007
QSO: 21000 PH 2008-03-29 0111 D73D           59    7 JH8TTS         59 007
QSO: 21000 PH 2008-03-29 0112 D73D           59    8 JH8FIH         59 016
QSO: 21000 PH 2008-03-29 0113 D73D           59    9 JH8JOM/QRP     59 002
QSO: 21000 PH 2008-03-29 0116 D73D           59   10 JA8FFD         59 002
QSO: 21000 PH 2008-03-29 0117 D73D           59   11 YB0NFL         59 041
QSO: 21000 PH 2008-03-29 0119 D73D           59   12 YC0BTL         59 018
QSO: 21000 PH 2008-03-29 0120 D73D           59   13 YB1VA          59 001
QSO: 21000 PH 2008-03-29 0123 D73D           59   14 JR8SUB         59 006
QSO: 21000 PH 2008-03-29 0124 D73D           59   15 LU7FJ          59 044
QSO: 21000 PH 2008-03-29 0126 D73D           59   16 DU1FLA         59 016
QSO: 21000 PH 2008-03-29 0129 D73D           59   17 JA8GLV         59 001
QSO: 21000 PH 2008-03-29 0133 D73D           59   18 AH6WX          59 002
QSO: 21000 PH 2008-03-29 0136 D73D           59   19 DV1JD          59 033
QSO: 21000 PH 2008-03-29 0138 D73D           59   20 LU7HW          53 034
QSO: 21000 PH 2008-03-29 0146 D73D           59   21 JH7COI         59 057
QSO: 21000 PH 2008-03-29 0156 D73D           59   22 JA7DOT         59 009
QSO: 21000 PH 2008-03-29 0202 D73D           59   23 VU2PTT         59 024
QSO: 21000 PH 2008-03-29 0205 D73D           59   24 VK4SJ          59 014
QSO: 21000 PH 2008-03-29 0207 D73D           59   25 WH0S           59 007
QSO: 21000 PH 2008-03-29 0207 D73D           59   26 YB1TJ          59 114
QSO: 21000 PH 2008-03-29 0211 D73D           59   27 HLO0           59 015
QSO: 21000 PH 2008-03-29 0212 D73D           59   28 YE1ZAT         59 109
QSO: 21000 PH 2008-03-29 0213 D73D           59   29 VK7WPX         59 085
QSO: 21000 PH 2008-03-29 0214 D73D           59   30 YB0NFL         59 059
QSO: 21000 PH 2008-03-29 0214 D73D           59   31 YE1AA          59 232
QSO: 21000 PH 2008-03-29 0215 D73D           59   32 DU1JI          59 002
QSO: 21000 PH 2008-03-29 0217 D73D           59   33 NH6YK          59 025
QSO: 21000 PH 2008-03-29 0222 D73D           59   34 JR8AMF         59 006
QSO: 21000 PH 2008-03-29 0225 D73D           59   35 JL8QLK         59 008
QSO: 21000 PH 2008-03-29 0226 D73D           59   36 DX1MK          59 011
QSO: 21000 PH 2008-03-29 0230 D73D           59   37 HS0ZCW         59 152
QSO: 21000 PH 2008-03-29 0230 D73D           59   38 YB0MJY         59 040
QSO: 21000 PH 2008-03-29 0231 D73D           59   39 YB0BCU         59 050
QSO: 21000 PH 2008-03-29 0231 D73D           59   40 YB2OK          59 024
QSO: 21000 PH 2008-03-29 0232 D73D           59   41 HS0ZDR         59 011
QSO: 21000 PH 2008-03-29 0233 D73D           59   42 UA0SE          59 051
QSO: 21000 PH 2008-03-29 0236 D73D           59   43 JA8ECS         59 005
QSO: 21000 PH 2008-03-29 0236 D73D           59   44 XV1X           59 083
QSO: 21000 PH 2008-03-29 0237 D73D           59   45 LR2F           59 030
QSO: 21000 PH 2008-03-29 0241 D73D           59   46 VU2NKS         59 007
QSO: 21000 PH 2008-03-29 0242 D73D           59   47 YB0IR          59 021
QSO: 21000 PH 2008-03-29 0243 D73D           59   48 YB2UTX         59 022
QSO: 21000 PH 2008-03-29 0247 D73D           59   49 YB2ECG         59 132
QSO: 21000 PH 2008-03-29 0249 D73D           59   50 UA0DAM         59 036
QSO: 21000 PH 2008-03-29 0249 D73D           59   51 VK2XN          59 133
QSO: 21000 PH 2008-03-29 0250 D73D           59   52 LQ5H           59 081
QSO: 21000 PH 2008-03-29 0251 D73D           59   53 CC2A           59 004
QSO: 21000 PH 2008-03-29 0252 D73D           59   54 JR1LZK         59 066
QSO: 21000 PH 2008-03-29 0253 D73D           59   55 DU1EG          59 208
QSO: 21000 PH 2008-03-29 0254 D73D           59   56 7L2ATG         59 005
QSO: 21000 PH 2008-03-29 0254 D73D           59   57 JL1OXH         59 030
QSO: 21000 PH 2008-03-29 0254 D73D           59   58 YB0ZDA         59 63
QSO: 21000 PH 2008-03-29 0255 D73D           59   59 JH7RTQ         59 060
QSO: 21000 PH 2008-03-29 0256 D73D           59   60 JF3BRE         59 009
QSO: 21000 PH 2008-03-29 0257 D73D           59   61 JH3PRR         59 097
QSO: 21000 PH 2008-03-29 0258 D73D           59   62 JH0CCK         59 015
QSO: 21000 PH 2008-03-29 0258 D73D           59   63 YC1BNY         59 010
QSO: 21000 PH 2008-03-29 0259 D73D           59   64 JA7TRW         59 014
QSO: 21000 PH 2008-03-29 0300 D73D           59   65 7L2PDJ         59 044
QSO: 21000 PH 2008-03-29 0301 D73D           59   66 JA3AYL         59 012
QSO: 21000 PH 2008-03-29 0301 D73D           59   67 JM3PLL         59 009
QSO: 21000 PH 2008-03-29 0304 D73D           59   68 YB1AR          59 030
QSO: 21000 PH 2008-03-29 0304 D73D           59   69 DU1AV          59 152
QSO: 21000 PH 2008-03-29 0305 D73D           59   70 JA0AXV         59 093
QSO: 21000 PH 2008-03-29 0305 D73D           59   71 JA3UWB         59 056
QSO: 21000 PH 2008-03-29 0306 D73D           59   72 JF9KVT         59 036
QSO: 21000 PH 2008-03-29 0307 D73D           59   73 JI2ZJS         59 022
QSO: 21000 PH 2008-03-29 0307 D73D           59   74 LT1F           59 115
QSO: 21000 PH 2008-03-29 0308 D73D           59   75 JI2KXK         59 111
QSO: 21000 PH 2008-03-29 0311 D73D           59   76 UA0SAD         59 022
QSO: 21000 PH 2008-03-29 0318 D73D           59   77 JP1JFG         59 102
QSO: 21000 PH 2008-03-29 0320 D73D           59   78 YB0BCU         59 056
QSO: 21000 PH 2008-03-29 0324 D73D           59   79 BD7IBN         59 24
QSO: 21000 PH 2008-03-29 0326 D73D           59   80 UN8GF          59 003
QSO: 21000 PH 2008-03-29 0327 D73D           59   81 JA1CDB         59 009
QSO: 21000 PH 2008-03-29 0328 D73D           59   82 EX7ML          59 006
QSO: 21000 PH 2008-03-29 0330 D73D           59   83 UA0YAY         59 040
QSO: 21000 PH 2008-03-29 0332 D73D           59   84 YB1AR          59 41
QSO: 21000 PH 2008-03-29 0333 D73D           59   85 JQ1BVI         59 164
QSO: 21000 PH 2008-03-29 0338 D73D           59   86 BY8AC          59 040
QSO: 28000 PH 2008-03-29 0442 D73D           59   87 7J1AQH         59 0125
QSO: 28000 PH 2008-03-29 0442 D73D           59   88 DV1JM          59 294
QSO: 28000 PH 2008-03-29 0443 D73D           59   89 JA1XUY         59 079
QSO: 28000 PH 2008-03-29 0443 D73D           59   90 JA1LBZ         59 019
QSO: 28000 PH 2008-03-29 0444 D73D           59   91 JH1HYC         59 009
QSO: 28000 PH 2008-03-29 0446 D73D           59   92 JJ1ENZ         59 012
QSO: 28000 PH 2008-03-29 0447 D73D           59   93 JA1JXT         59 034
QSO: 28000 PH 2008-03-29 0447 D73D           59   94 XV1X           59 236
QSO: 28000 PH 2008-03-29 0448 D73D           59   95 JA0AXV         59 134
QSO: 28000 PH 2008-03-29 0448 D73D           59   96 JJ2CJB         59 72
QSO: 28000 PH 2008-03-29 0448 D73D           59   97 JA1WTI         59 019
QSO: 28000 PH 2008-03-29 0449 D73D           59   98 JA1ERB         59 061
QSO: 28000 PH 2008-03-29 0449 D73D           59   99 JA1AKL         59 46
QSO: 28000 PH 2008-03-29 0449 D73D           59  100 JA1GLE         59 080
QSO: 28000 PH 2008-03-29 0450 D73D           59  101 JE1SDO         59 042
QSO: 28000 PH 2008-03-29 0450 D73D           59  102 JA2JTN         59 026
QSO: 28000 PH 2008-03-29 0450 D73D           59  103 JQ1BVI         59 243
QSO: 28000 PH 2008-03-29 0451 D73D           59  104 JA1FRQ         59 039
QSO: 28000 PH 2008-03-29 0452 D73D           59  105 JG1UKW/QRP     59 23
QSO: 28000 PH 2008-03-29 0452 D73D           59  106 AH7G           59 013
QSO: 28000 PH 2008-03-29 0452 D73D           59  107 JA1NGD         59 013
QSO: 28000 PH 2008-03-29 0453 D73D           59  108 JE1LFX         59 194
QSO: 28000 PH 2008-03-29 0453 D73D           59  109 JL1MUT         59 030
QSO: 28000 PH 2008-03-29 0454 D73D           59  110 JR1LZK         59 083
QSO: 28000 PH 2008-03-29 0455 D73D           59  111 7N2TNI         59 035
QSO: 28000 PH 2008-03-29 0455 D73D           59  112 JA1ETO         59 017
QSO: 28000 PH 2008-03-29 0455 D73D           59  113 JR1UFN         59 029
