START-OF-LOG: 3.0
CALLSIGN: 9M6XRO
CLUB:
CONTEST: CQ-WPX-SSB
CLAIMED-SCORE: 56049
OPERATORS: 9M6XRO
NAME: John Plenderleith
SOAPBOX: Rig - Yaesu FT-1000MP + Quadra Linear @ 400 watts
QSO: 21000 PH 2008-03-29 0815 9M6XRO        59  0015   YB0MJY        59  0143
QSO: 21000 PH 2008-03-29 0817 9M6XRO        59  0016   BP0P          59  0438
QSO: 21000 PH 2008-03-29 0817 9M6XRO        59  0017   JA3YBK        59  0387
QSO: 21000 PH 2008-03-29 0818 9M6XRO        59  0018   9M8Z          59  0764
QSO: 21000 PH 2008-03-29 0819 9M6XRO        59  0019   UA0ANW        59  0234
QSO: 28000 PH 2008-03-29 0823 9M6XRO        59  0020   BG7NWF        59  0160
QSO: 28000 PH 2008-03-29 0823 9M6XRO        59  0021   KG6DX         59  0233
QSO: 28000 PH 2008-03-29 0828 9M6XRO        59  0022   9W6SUE        59  0011
QSO: 28000 PH 2008-03-29 0831 9M6XRO        59  0023   JH6AUS        59  0180
QSO: 28000 PH 2008-03-29 0832 9M6XRO        59  0024   JA4GXX        59  0044
QSO: 21000 PH 2008-03-29 0836 9M6XRO        59  0025   XV1X          59  0363
QSO: 21000 PH 2008-03-29 0839 9M6XRO        59  0026   RZ9HG         59  0543
QSO: 21000 PH 2008-03-29 0909 9M6XRO        59  0027   UA9HR         59  0016
QSO: 21000 PH 2008-03-29 0910 9M6XRO        59  0028   YE1ZAT        59  0376
QSO: 21000 PH 2008-03-29 0911 9M6XRO        59  0029   VR2C          59  0781
QSO: 28000 PH 2008-03-30 0357 9M6XRO        59  0030   BG1ND         59  0017
QSO: 28000 PH 2008-03-30 0358 9M6XRO        59  0031   JA6WJL        59  0073
QSO: 28000 PH 2008-03-30 0359 9M6XRO        59  0032   JR3JFZ        59  0107
QSO: 28000 PH 2008-03-30 0401 9M6XRO        59  0033   HL1VAU        59  0141
QSO: 21000 PH 2008-03-30 0406 9M6XRO        59  0034   JA5BDZ        59  0045
QSO: 21000 PH 2008-03-30 0407 9M6XRO        59  0035   UA9UZZ        59  0076
QSO: 21000 PH 2008-03-30 0408 9M6XRO        59  0036   RX0AE         59  0524
QSO: 21000 PH 2008-03-30 0409 9M6XRO        59  0037   BA5AA         59  0048
QSO: 21000 PH 2008-03-30 0414 9M6XRO        59  0038   AH0BT         59  0948
QSO: 21000 PH 2008-03-30 0415 9M6XRO        59  0039   JA2ZJW        59  0158
QSO: 21000 PH 2008-03-30 0417 9M6XRO        59  0040   WH2DX         59  1269
QSO: 21000 PH 2008-03-30 0418 9M6XRO        59  0041   RO9O          59  1407
QSO: 21000 PH 2008-03-30 0420 9M6XRO        59  0042   BX5AA         59  1079
QSO: 14000 PH 2008-03-30 0421 9M6XRO        59  0043   JA8RWU        59  0770
QSO: 14000 PH 2008-03-30 0424 9M6XRO        59  0044   DX1DBT        59  0255
QSO: 14000 PH 2008-03-30 0426 9M6XRO        59  0045   JE1GZB        59  0148
QSO: 14000 PH 2008-03-30 0426 9M6XRO        59  0046   VR2YYW        59  0440
QSO: 14000 PH 2008-03-30 0428 9M6XRO        59  0047   BP0P          59  0562
QSO: 14000 PH 2008-03-30 0429 9M6XRO        59  0048   JA7AKH        59  0263
QSO: 14000 PH 2008-03-30 0430 9M6XRO        59  0049   JI2ZEY        59  0846
QSO: 14000 PH 2008-03-30 0432 9M6XRO        59  0050   NH6P          59  2315
QSO: 14000 PH 2008-03-30 0433 9M6XRO        59  0051   JH4UYB        59  1327
QSO: 14000 PH 2008-03-30 0434 9M6XRO        59  0052   JF1TEU        59  0157
QSO: 21000 PH 2008-03-30 0437 9M6XRO        59  0053   VK2FHN        59  0158
QSO: 21000 PH 2008-03-30 0439 9M6XRO        59  0054   JR1BTG        59  0221
QSO: 21000 PH 2008-03-30 0439 9M6XRO        59  0055   JH7RTQ        59  0177
QSO: 21000 PH 2008-03-30 0441 9M6XRO        59  0056   VK2XN         59  0794
QSO: 21000 PH 2008-03-30 0442 9M6XRO        59  0057   V73PX         59  1805
QSO: 21000 PH 2008-03-30 0443 9M6XRO        59  0058   JA2PAC        59  0824
QSO: 21000 PH 2008-03-30 0445 9M6XRO        59  0059   VK4FRAJ       59  0185
QSO: 21000 PH 2008-03-30 0446 9M6XRO        59  0060   WH0S          59  0271
QSO: 21000 PH 2008-03-30 0448 9M6XRO        59  0061   JS3CTQ        59  0999
QSO: 21000 PH 2008-03-30 0450 9M6XRO        59  0062   BV0J          59  0873
QSO: 21000 PH 2008-03-30 0451 9M6XRO        59  0063   JA5FBZ        59  0008
QSO: 21000 PH 2008-03-30 0455 9M6XRO        59  0064   B1Z           59  0329
QSO: 28000 PH 2008-03-30 0457 9M6XRO        59  0065   B1Z           59  0017
QSO: 28000 PH 2008-03-30 0459 9M6XRO        59  0066   JA7OWD        59  0083
QSO: 28000 PH 2008-03-30 0600 9M6XRO        59  0067   WH2D          59  0246
QSO: 28000 PH 2008-03-30 0603 9M6XRO        59  0068   JF2QNM        59  0756
QSO: 28000 PH 2008-03-30 0604 9M6XRO        59  0069   VK2XN         59  0861
QSO: 28000 PH 2008-03-30 0606 9M6XRO        59  0070   VK4FRAJ       59  0243
QSO: 28000 PH 2008-03-30 0624 9M6XRO        59  0071   JH4UTP        59  0104
QSO: 28000 PH 2008-03-30 0628 9M6XRO        59  0072   VK4CQ         59  0100
QSO: 21000 PH 2008-03-30 0635 9M6XRO        59  0073   YB3KM         59  0957
QSO: 21000 PH 2008-03-30 0638 9M6XRO        59  0074   JH4UYB        59  1440
QSO: 21000 PH 2008-03-30 0640 9M6XRO        59  0075   DV1JM         59  0818
QSO: 21000 PH 2008-03-30 0641 9M6XRO        59  0076   JF2QNM        59  0783
QSO: 21000 PH 2008-03-30 0642 9M6XRO        59  0077   VR10XMT       59  0931
QSO: 21000 PH 2008-03-30 0644 9M6XRO        59  0078   KB7OBU/KH2    59  0423
QSO: 21000 PH 2008-03-30 0645 9M6XRO        59  0079   NH0DX         59  1818
QSO: 21000 PH 2008-03-30 0647 9M6XRO        59  0080   B7P           59  0815
QSO: 21000 PH 2008-03-30 0649 9M6XRO        59  0081   VK6FAU        59  0666
QSO: 21000 PH 2008-03-30 0656 9M6XRO        59  0082   YB2UTX        59  0236
QSO: 21000 PH 2008-03-30 0657 9M6XRO        59  0083   4D75B         59  0810
QSO: 21000 PH 2008-03-30 0659 9M6XRO        59  0084   A92GR         59  0411
QSO: 21000 PH 2008-03-30 0701 9M6XRO        59  0085   VK2APG        59  1376
QSO: 21000 PH 2008-03-30 0703 9M6XRO        59  0086   A62ER         59  0601
QSO: 21000 PH 2008-03-30 0703 9M6XRO        59  0087   UR4Z          59  1599
QSO: 21000 PH 2008-03-30 0707 9M6XRO        59  0088   HL2FDW        59  0892
QSO: 21000 PH 2008-03-30 0708 9M6XRO        59  0089   UA9PC         59  1902
QSO: 21000 PH 2008-03-30 0709 9M6XRO        59  0090   YE1AA         59  1173
QSO: 21000 PH 2008-03-30 0710 9M6XRO        59  0091   UZ4E          59  0399
QSO: 21000 PH 2008-03-30 0711 9M6XRO        59  0092   A73A          59  0962
QSO: 21000 PH 2008-03-30 0714 9M6XRO        59  0093   JE1LFX        59  0827
QSO: 21000 PH 2008-03-30 0715 9M6XRO        59  0094   5B4KH         59  0749
QSO: 21000 PH 2008-03-30 0717 9M6XRO        59  0095   YB1TJ         59  0376
QSO: 21000 PH 2008-03-30 0722 9M6XRO        59  0096   9M6YBG/QRP    59  0212
QSO: 21000 PH 2008-03-30 0723 9M6XRO        59  0097   LZ9W          59  0745
QSO: 21000 PH 2008-03-30 0723 9M6XRO        59  0098   UW2M          59  1918
QSO: 21000 PH 2008-03-30 0726 9M6XRO        59  0099   RG9A          59  1506
QSO: 21000 PH 2008-03-30 0730 9M6XRO        59  0100   B7M           59  1431
QSO: 21000 PH 2008-03-30 0736 9M6XRO        59  0101   VK7GN         59  0778
QSO: 21000 PH 2008-03-30 0738 9M6XRO        59  0102   BA4ALC        59  0089
QSO: 21000 PH 2008-03-30 0910 9M6XRO        59  0103   JF3BFS        59  0127
QSO: 21000 PH 2008-03-30 0911 9M6XRO        59  0104   HS0ZCW        59  1129
QSO: 21000 PH 2008-03-30 0912 9M6XRO        59  0105   BY4BZB        59  0196
QSO: 21000 PH 2008-03-30 0914 9M6XRO        59  0106   YT5A          59  1520
QSO: 21000 PH 2008-03-30 0918 9M6XRO        59  0107   BP0W          59  0782
QSO: 28000 PH 2008-03-30 0921 9M6XRO        59  0108   9M8Z          59  2392
QSO: 28000 PH 2008-03-30 0922 9M6XRO        59  0109   A62ER         59  0042
QSO: 28000 PH 2008-03-30 0926 9M6XRO        59  0110   ZS2DL         59  0347
QSO: 28000 PH 2008-03-30 0929 9M6XRO        59  0111   C91R          59  0429
QSO: 28000 PH 2008-03-30 0933 9M6XRO        59  0112   9M6YBG/QRP    59  0238
QSO: 28000 PH 2008-03-30 0935 9M6XRO        59  0113   7N2UQC        59  0064
QSO: 28000 PH 2008-03-30 0936 9M6XRO        59  0114   B7P           59  0198
QSO:  7000 PH 2008-03-30 0948 9M6XRO        59  0115   JK2VOC        59  0226
QSO:  7000 PH 2008-03-30 0951 9M6XRO        59  0116   PW2D          59  0341
QSO:  7000 PH 2008-03-30 0951 9M6XRO        59  0117   JH9URT        59  0106
QSO:  7000 PH 2008-03-30 0952 9M6XRO        59  0118   4D75T         59  1158
QSO:  7000 PH 2008-03-30 0956 9M6XRO        59  0119   RW0LT         59  1184
QSO:  7000 PH 2008-03-30 0956 9M6XRO        59  0120   PY2YU         59  1999
QSO:  7000 PH 2008-03-30 0958 9M6XRO        59  0121   K5TR          59  2668
QSO:  7000 PH 2008-03-30 1000 9M6XRO        59  0122   NY6N          59  1638
QSO:  7000 PH 2008-03-30 1002 9M6XRO        59  0123   WC6H          59  0835
QSO:  7000 PH 2008-03-30 1006 9M6XRO        59  0124   NR6O          59  1171
QSO:  7000 PH 2008-03-30 1009 9M6XRO        59  0125   HL2FDW        59  0976
QSO:  7000 PH 2008-03-30 1010 9M6XRO        59  0126   DX1DBT        59  0067
QSO:  7000 PH 2008-03-30 1011 9M6XRO        59  0127   VR2C          59  0527
QSO:  7000 PH 2008-03-30 1030 9M6XRO        59  0128   KH6FKG        59  0382
QSO:  7000 PH 2008-03-30 1032 9M6XRO        59  0129   JA2BNN        59  0480
QSO:  7000 PH 2008-03-30 1035 9M6XRO        59  0130   JA2PAC        59  1003
QSO:  7000 PH 2008-03-30 1037 9M6XRO        59  0131   D73D          59  0895
QSO:  7000 PH 2008-03-30 1123 9M6XRO        59  0132   BP0W          59  0302
QSO: 21000 PH 2008-03-30 1136 9M6XRO        59  0133   ZS6DXB        59  1168
QSO: 21000 PH 2008-03-30 1139 9M6XRO        59  0134   OK5R          59  2455
QSO: 14000 PH 2008-03-30 1142 9M6XRO        59  0135   BX5AA         59  1352
QSO: 14000 PH 2008-03-30 1144 9M6XRO        59  0136   UA9CDC        59  2201
QSO: 14000 PH 2008-03-30 1146 9M6XRO        59  0137   RK4FD         59  2191
QSO: 21000 PH 2008-03-30 1349 9M6XRO        59  0138   D44AC         59  2772
QSO: 21000 PH 2008-03-30 1351 9M6XRO        59  0139   J28JA         59  0615
QSO: 21000 PH 2008-03-30 1352 9M6XRO        59  0140   YC5OUB        59  0615
QSO: 14000 PH 2008-03-30 1354 9M6XRO        59  0141   ES90C         59  2039
QSO: 14000 PH 2008-03-30 1355 9M6XRO        59  0142   DL1Z          59  1082
QSO: 14000 PH 2008-03-30 1356 9M6XRO        59  0143   HA3OV         59  2522
QSO: 14000 PH 2008-03-30 1357 9M6XRO        59  0144   UW2M          59  2228
QSO: 14000 PH 2008-03-30 1357 9M6XRO        59  0145   SM6BGG        59  0309
QSO: 14000 PH 2008-03-30 1358 9M6XRO        59  0146   9M2MT         59  0629
QSO: 14000 PH 2008-03-30 1359 9M6XRO        59  0147   VR2C          59  0943
QSO: 14000 PH 2008-03-30 1449 9M6XRO        59  0148   HS0ZCW        59  1444
QSO: 14000 PH 2008-03-30 1450 9M6XRO        59  0149   SN5G          59  1083
QSO: 14000 PH 2008-03-30 1452 9M6XRO        59  0150   A73A          59  1116
QSO: 14000 PH 2008-03-30 1453 9M6XRO        59  0151   S50A          59  2228
QSO: 14000 PH 2008-03-30 1456 9M6XRO        59  0152   UU7J          59  1752
QSO: 14000 PH 2008-03-30 1456 9M6XRO        59  0153   M6T           59  2831
QSO: 14000 PH 2008-03-30 1457 9M6XRO        59  0154   OG6A          59  2014
QSO: 14000 PH 2008-03-30 1458 9M6XRO        59  0155   OE6V          59  1081
QSO: 21000 PH 2008-03-30 1502 9M6XRO        59  0156   5D5A          59  1868
QSO: 14000 PH 2008-03-30 1608 9M6XRO        59  0157   9K2HN         59  1383
QSO: 14000 PH 2008-03-30 1609 9M6XRO        59  0158   CN2R          59  3701
QSO: 14000 PH 2008-03-30 1618 9M6XRO        59  0159   YT2T          59  2358
QSO: 14000 PH 2008-03-30 1621 9M6XRO        59  0160   SX3Z          59  2160
QSO: 14000 PH 2008-03-30 1621 9M6XRO        59  0161   SP75C         59  0882
QSO: 14000 PH 2008-03-30 1622 9M6XRO        59  0162   UY9IF         59  0351
QSO: 14000 PH 2008-03-30 1623 9M6XRO        59  0163   DL0WW         59  1271
QSO: 14000 PH 2008-03-30 1626 9M6XRO        59  0164   SN6O          59  0627
QSO: 14000 PH 2008-03-30 1628 9M6XRO        59  0165   OZ7AMG        59  0515
QSO: 14000 PH 2008-03-30 1629 9M6XRO        59  0166   E21YDP        59  0279
QSO: 14000 PH 2008-03-30 1637 9M6XRO        59  0167   CT1DIZ        59  2227
END-OF-LOG:
