START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, low power
CONTEST: WAG
SPECIFIC: I43
LOCATION: DX
CALLSIGN: DJ5MO
CLUB: Bavarian Contest Club
CLAIMED-SCORE: 1154439
OPERATORS: DJ5MO
ADDRESS-CITY: Halle
ADDRESS-STATE-PROVINCE:
ADDRESS-POSTALCODE: 49843
ADDRESS-COUNTRY: FED. REP. OF GERMANY
GRID-LOCATOR: JO32KK
CREATED-BY: N1MM Logger+ 1.0.9678.0, modified by DXHF upload.
QSO: 28044 CW 2022-10-15 1504 DJ5MO         599 I43  VX1VF         599 9
QSO: 28028 CW 2022-10-15 1506 DJ5MO         599 I43  NR4M          599 12
QSO: 21032 CW 2022-10-15 1508 DJ5MO         599 I43  UC4L          599 12
QSO: 21032 CW 2022-10-15 1509 DJ5MO         599 I43  DL5KVV        599 V07
QSO: 21032 CW 2022-10-15 1510 DJ5MO         599 I43  UA4HGL        599 6
QSO: 21032 CW 2022-10-15 1510 DJ5MO         599 I43  R6AF          599 18
QSO: 21032 CW 2022-10-15 1511 DJ5MO         599 I43  RD0A          599 15
QSO: 21032 CW 2022-10-15 1511 DJ5MO         599 I43  K3QP          599 11
QSO: 21032 CW 2022-10-15 1511 DJ5MO         599 I43  GM3YOR        599 1
QSO: 21032 CW 2022-10-15 1512 DJ5MO         599 I43  W2CDO         599 18
QSO: 21032 CW 2022-10-15 1512 DJ5MO         599 I43  K5RHZ         599 57
QSO: 21032 CW 2022-10-15 1513 DJ5MO         599 I43  YL7X          599 27
QSO: 21032 CW 2022-10-15 1513 DJ5MO         599 I43  N5XE          599 6
QSO: 21032 CW 2022-10-15 1513 DJ5MO         599 I43  UA6LCN        599 10
QSO: 21032 CW 2022-10-15 1513 DJ5MO         599 I43  K1GU          599 2
QSO: 21032 CW 2022-10-15 1514 DJ5MO         599 I43  UC7A          599 14
QSO: 21032 CW 2022-10-15 1514 DJ5MO         599 I43  RT9A          599 22
QSO: 21032 CW 2022-10-15 1514 DJ5MO         599 I43  RA3AN         599 29
QSO: 21032 CW 2022-10-15 1515 DJ5MO         599 I43  K0EA          599 9
QSO: 21032 CW 2022-10-15 1515 DJ5MO         599 I43  VE9KK         599 5
QSO: 21032 CW 2022-10-15 1516 DJ5MO         599 I43  YU5R          599 17
QSO: 21032 CW 2022-10-15 1516 DJ5MO         599 I43  AA4CC         599 2
QSO: 21032 CW 2022-10-15 1516 DJ5MO         599 I43  CR3W          599 72
QSO: 21032 CW 2022-10-15 1517 DJ5MO         599 I43  SN1T          599 16
QSO: 21032 CW 2022-10-15 1517 DJ5MO         599 I43  VE3VA         599 3
QSO: 21032 CW 2022-10-15 1517 DJ5MO         599 I43  K4KYN         599 19
QSO: 21032 CW 2022-10-15 1518 DJ5MO         599 I43  N4XL          599 9
QSO: 21032 CW 2022-10-15 1518 DJ5MO         599 I43  R4KO          599 26
QSO: 21032 CW 2022-10-15 1519 DJ5MO         599 I43  K4MQ          599 5
QSO: 21032 CW 2022-10-15 1519 DJ5MO         599 I43  OL8R          599 25
QSO: 21032 CW 2022-10-15 1520 DJ5MO         599 I43  YU7KW         599 17
QSO: 21032 CW 2022-10-15 1522 DJ5MO         599 I43  RA4CL         599 9
QSO: 21032 CW 2022-10-15 1523 DJ5MO         599 I43  TA3ST         599 1
QSO: 21032 CW 2022-10-15 1523 DJ5MO         599 I43  N3CW          599 26
QSO: 21032 CW 2022-10-15 1524 DJ5MO         599 I43  LZ6E          599 22
QSO: 21032 CW 2022-10-15 1525 DJ5MO         599 I43  HB9ON         599 8
QSO: 21032 CW 2022-10-15 1526 DJ5MO         599 I43  R7MM          599 27
QSO: 21032 CW 2022-10-15 1526 DJ5MO         599 I43  K4WW          599 7
QSO: 21032 CW 2022-10-15 1527 DJ5MO         599 I43  YD2UWF        599 4
QSO: 21032 CW 2022-10-15 1528 DJ5MO         599 I43  RC9T          599 6
QSO: 21032 CW 2022-10-15 1528 DJ5MO         599 I43  LZ5N          599 5
QSO: 21032 CW 2022-10-15 1529 DJ5MO         599 I43  N8UM          599 24
QSO: 21032 CW 2022-10-15 1530 DJ5MO         599 I43  UA4WJ         599 22
QSO: 21032 CW 2022-10-15 1530 DJ5MO         599 I43  EW1I          599 27
QSO: 21032 CW 2022-10-15 1530 DJ5MO         599 I43  F6AUS         599 12
QSO: 21032 CW 2022-10-15 1532 DJ5MO         599 I43  4Z5LU         599 12
QSO: 21032 CW 2022-10-15 1532 DJ5MO         599 I43  EA4XT         599 9
QSO: 21032 CW 2022-10-15 1533 DJ5MO         599 I43  CT1ELZ        599 19
QSO: 21032 CW 2022-10-15 1533 DJ5MO         599 I43  K1ZZ          599 56
QSO: 21032 CW 2022-10-15 1535 DJ5MO         599 I43  RX7T          599 29
QSO: 21032 CW 2022-10-15 1536 DJ5MO         599 I43  SE5E          599 25
QSO: 21032 CW 2022-10-15 1537 DJ5MO         599 I43  N3AM          599 15
QSO: 21032 CW 2022-10-15 1538 DJ5MO         599 I43  IT9PPG        599 7
QSO: 21032 CW 2022-10-15 1538 DJ5MO         599 I43  EA4HKF        599 13
QSO: 21032 CW 2022-10-15 1538 DJ5MO         599 I43  K3WW          599 76
QSO: 21032 CW 2022-10-15 1538 DJ5MO         599 I43  PA0JED        599 3
QSO: 21032 CW 2022-10-15 1539 DJ5MO         599 I43  DL4JU         599 R09
QSO: 21032 CW 2022-10-15 1539 DJ5MO         599 I43  K0FX          599 6
QSO: 21032 CW 2022-10-15 1540 DJ5MO         599 I43  S53V          599 39
QSO: 21032 CW 2022-10-15 1540 DJ5MO         599 I43  W2CO          599 5
QSO: 21032 CW 2022-10-15 1540 DJ5MO         599 I43  UG4P          599 15
QSO: 21032 CW 2022-10-15 1541 DJ5MO         599 I43  W0YJT         599 7
QSO: 21032 CW 2022-10-15 1542 DJ5MO         599 I43  VE3TM         599 35
QSO: 21032 CW 2022-10-15 1543 DJ5MO         599 I43  NS0R          599 1
QSO: 21032 CW 2022-10-15 1544 DJ5MO         599 I43  NK4O          599 36
QSO: 21032 CW 2022-10-15 1544 DJ5MO         599 I43  K3IE          599 15
QSO: 21032 CW 2022-10-15 1544 DJ5MO         599 I43  M8A           599 31
QSO: 21032 CW 2022-10-15 1545 DJ5MO         599 I43  UA6HFI        599 6
QSO: 21032 CW 2022-10-15 1546 DJ5MO         599 I43  RW7F          599 82
QSO: 21032 CW 2022-10-15 1546 DJ5MO         599 I43  YR2X          599 11
QSO: 21032 CW 2022-10-15 1546 DJ5MO         599 I43  K2MK          599 58
QSO: 21032 CW 2022-10-15 1547 DJ5MO         599 I43  SV1ENG        599 57
QSO: 21008 CW 2022-10-15 1549 DJ5MO         599 I43  NM5M          599 11
QSO: 21039 CW 2022-10-15 1550 DJ5MO         599 I43  AA3B          599 140
QSO: 28030 CW 2022-10-15 1552 DJ5MO         599 I43  ZF2AA         599 27
QSO: 28017 CW 2022-10-15 1553 DJ5MO         599 I43  OX3XR         599 27
QSO: 28048 CW 2022-10-15 1554 DJ5MO         599 I43  FY5KE         599 88
QSO: 28001 CW 2022-10-15 1555 DJ5MO         599 I43  PY1DX         599 70
QSO: 28018 CW 2022-10-15 1555 DJ5MO         599 I43  CT7AGZ        599 61
QSO: 28041 CW 2022-10-15 1558 DJ5MO         599 I43  ZD7BG         599 27
QSO: 28016 CW 2022-10-15 1558 DJ5MO         599 I43  HB9ON         599 30
QSO: 28002 CW 2022-10-15 1559 DJ5MO         599 I43  D60AE         599 000
QSO: 28011 CW 2022-10-15 1603 DJ5MO         599 I43  DL1WA         599 X28
QSO: 28039 CW 2022-10-15 1604 DJ5MO         599 I43  SN1T          599 63
QSO: 28017 CW 2022-10-15 1604 DJ5MO         599 I43  YL7X          599 86
QSO: 28021 CW 2022-10-15 1606 DJ5MO         599 I43  OZ2TF         599 56
QSO: 28026 CW 2022-10-15 1608 DJ5MO         599 I43  IK2PFL        599 19
QSO: 28041 CW 2022-10-15 1608 DJ5MO         599 I43  K3AJ          599 107
QSO: 28018 CW 2022-10-15 1609 DJ5MO         599 I43  K4ZW          599 169
QSO: 28007 CW 2022-10-15 1610 DJ5MO         599 I43  N3QE          599 50
QSO: 28024 CW 2022-10-15 1611 DJ5MO         599 I43  K3ZO          599 153
QSO: 28025 CW 2022-10-15 1612 DJ5MO         599 I43  KR2Q          599 69
QSO: 28030 CW 2022-10-15 1612 DJ5MO         599 I43  NC1CC         599 53
QSO: 28039 CW 2022-10-15 1615 DJ5MO         599 I43  AA7A          599 46
QSO: 28039 CW 2022-10-15 1615 DJ5MO         599 I43  VE3AT         599 51
