START-OF-LOG: 3.0
CATEGORY: Single operator, SSB, low power
CONTEST: WAG
SPECIFIC: U09
CALLSIGN: DL5RU
LOCATION: DX
CLAIMED-SCORE: 6494
CREATED-BY: HAM OFFICE 5  REL. 9.7E HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DL5RU
QSO: 28000 PH  2022-10-15 1516 DL5RU 59  U09               K4ZW         59  045
QSO: 28000 PH  2022-10-15 1520 DL5RU 59  U09               DG1E         59  R24
QSO: 28000 PH  2022-10-15 1525 DL5RU 59  U09               DM5TI        59  C15
QSO: 28000 PH  2022-10-15 1528 DL5RU 59  U09               DR0W         59  T13
QSO: 28000 PH  2022-10-15 1530 DL5RU 59  U09               K3RA         59  056
QSO: 28000 PH  2022-10-15 1532 DL5RU 59  U09               PJ2T         59  087
QSO: 28000 PH  2022-10-15 1535 DL5RU 59  U09               DK0FR        59  A05
QSO: 28000 PH  2022-10-15 1543 DL5RU 59  U09               DL4RCE       59  U09
QSO: 28000 PH  2022-10-15 1551 DL5RU 59  U09               DA2R         59  U14
QSO: 28000 PH  2022-10-15 1557 DL5RU 59  U09               DL5RBW       59  NM
QSO: 28000 PH  2022-10-15 1558 DL5RU 59  U09               PY2CX        59  43
QSO: 28000 PH  2022-10-15 1604 DL5RU 59  U09               DD5A         59  V10
QSO: 28000 PH  2022-10-15 1609 DL5RU 59  U09               PP1WW        59  080
QSO: 28000 PH  2022-10-15 1613 DL5RU 59  U09               DL2ARD       59  Z88
QSO: 28000 PH  2022-10-15 1615 DL5RU 59  U09               DM0Y         59  60UEA
QSO: 28000 PH  2022-10-15 1617 DL5RU 59  U09               CR3WW        59  316
QSO: 28000 PH  2022-10-15 1636 DL5RU 59  U09               N3RS         59  107
QSO: 28000 PH  2022-10-15 1649 DL5RU 59  U09               DP4E         59  N62
QSO: 28000 PH  2022-10-15 1658 DL5RU 59  U09               LU7MJJ       59  003
QSO: 28000 PH  2022-10-15 1702 DL5RU 59  U09               ZF2AA        59  133
QSO: 28000 PH  2022-10-15 1707 DL5RU 59  U09               D44PM        59  049
QSO: 7000  PH  2022-10-15 1928 DL5RU 59  U09               IK7MIY       59  140
QSO: 7000  PH  2022-10-15 1931 DL5RU 59  U09               EA4AOC       59  050
QSO: 7000  PH  2022-10-15 1933 DL5RU 59  U09               LY4L         59  444
QSO: 7000  PH  2022-10-15 1938 DL5RU 59  U09               SK0T         59  108
QSO: 7000  PH  2022-10-15 1946 DL5RU 59  U09               EA5DF        59  386
QSO: 7000  PH  2022-10-15 1949 DL5RU 59  U09               LZ5R         59  553
QSO: 7000  PH  2022-10-15 1951 DL5RU 59  U09               UA3BL        59  174
QSO: 7000  PH  2022-10-15 1953 DL5RU 59  U09               OH6MSC       59  303
QSO: 7000  PH  2022-10-15 1955 DL5RU 59  U09               RW1F         59  462
QSO: 7000  PH  2022-10-15 1957 DL5RU 59  U09               UR3Y         59  377
QSO: 7000  PH  2022-10-15 2004 DL5RU 59  U09               F4FJZ        59  119
QSO: 7000  PH  2022-10-15 2008 DL5RU 59  U09               YU1XA        59  040
QSO: 7000  PH  2022-10-15 2018 DL5RU 59  U09               IK8UND       59  251
QSO: 7000  PH  2022-10-15 2032 DL5RU 59  U09               G3Q          59  140
QSO: 7000  PH  2022-10-15 2036 DL5RU 59  U09               SV3SPC       59  020
QSO: 7000  PH  2022-10-15 2042 DL5RU 59  U09               C4W          59  504
QSO: 7000  PH  2022-10-15 2049 DL5RU 59  U09               EA3AR        59  056
QSO: 7000  PH  2022-10-15 2058 DL5RU 59  U09               EW5AIT9FRX   59  362
QSO: 7000  PH  2022-10-15 2100 DL5RU 59  U09               EA2AOO/P     59  078
QSO: 14000 PH  2022-10-15 2109 DL5RU 59  U09               DL5RBW       59  NM
QSO: 14000 PH  2022-10-15 2112 DL5RU 59  U09               K4ZW         59  452
QSO: 14000 PH  2022-10-15 2114 DL5RU 59  U09               W4RN         59  080
QSO: 14000 PH  2022-10-15 2124 DL5RU 59  U09               PP1WW        59  311
QSO: 14000 PH  2022-10-15 2127 DL5RU 59  U09               PY2CP        59  082
QSO: 14000 PH  2022-10-15 2137 DL5RU 59  U09               DK0FR        59  A05
QSO: 7000  PH  2022-10-15 2156 DL5RU 59  U09               CR3W         59  1089
QSO: 7000  PH  2022-10-15 2203 DL5RU 59  U09               E77EA        59  250
QSO: 7000  PH  2022-10-15 2208 DL5RU 59  U09               EA5IQX       59  414
QSO: 7000  PH  2022-10-15 2211 DL5RU 59  U09               DF1AN        59  V11
QSO: 7000  PH  2022-10-15 2213 DL5RU 59  U09               NN3W         59  748
QSO: 7000  PH  2022-10-15 2216 DL5RU 59  U09               EI5KG        59  094
QSO: 7000  PH  2022-10-15 2219 DL5RU 59  U09               PJ3T         59  736
QSO: 7000  PH  2022-10-15 2223 DL5RU 59  U09               K3ZO         59  650
QSO: 7000  PH  2022-10-15 2232 DL5RU 59  U09               KP4AA        59  007
QSO: 7000  PH  2022-10-16 0505 DL5RU 59  U09               DL7VEE       59  D26
