START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: IARU-HF
CALLSIGN: F6EZV
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F6EZV
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for IARU-HF ARRL/iaru_hf_world_championship/2025.
QSO: 21011 CW 2025-07-12 1207 F6EZV         599 27 OE0HQ         599 OV
QSO: 21004 CW 2025-07-12 1209 F6EZV         599 27 EU4E          599 29
QSO: 21010 CW 2025-07-12 1209 F6EZV         599 27 P3X           599 39
QSO: 21013 CW 2025-07-12 1210 F6EZV         599 27 UA9AT         599 30
QSO: 21014 CW 2025-07-12 1211 F6EZV         599 27 UP4L          599 30
QSO: 21016 CW 2025-07-12 1214 F6EZV         599 27 BA7LOK        599 44
QSO: 21019 CW 2025-07-12 1215 F6EZV         599 27 UA6CC         599 29
QSO: 21020 CW 2025-07-12 1216 F6EZV         599 27 OM8CW         599 28
QSO: 21024 CW 2025-07-12 1218 F6EZV         599 27 ER7HQ         599 ARM
QSO: 21027 CW 2025-07-12 1219 F6EZV         599 27 RK9M          599 30
QSO: 21028 CW 2025-07-12 1220 F6EZV         599 27 CT7BJG        599 37
QSO: 21045 CW 2025-07-12 1222 F6EZV         599 27 E7HQ          599 ARABH
QSO: 21048 CW 2025-07-12 1225 F6EZV         599 27 PY4BZ         599 15
QSO: 21000 CW 2025-07-12 1226 F6EZV         599 27 TY5FR         599 46
QSO: 21049 CW 2025-07-12 1228 F6EZV         599 27 CT3KN         599 36
QSO: 21051 CW 2025-07-12 1229 F6EZV         599 27 RU0LL         599 34
QSO: 21001 CW 2025-07-12 1230 F6EZV         599 27 UT5EL         599 29
QSO: 21003 CW 2025-07-12 1231 F6EZV         599 27 EA8RM         599 36
QSO: 21003 CW 2025-07-12 1233 F6EZV         599 27 9Z4BM         599 11
QSO: 21005 CW 2025-07-12 1234 F6EZV         599 27 UP2L          599 30
QSO: 21027 CW 2025-07-12 1237 F6EZV         599 27 RC9T          599 30
QSO: 21000 CW 2025-07-12 1239 F6EZV         599 27 9A0HQ         599 HRS
QSO: 21032 CW 2025-07-12 1241 F6EZV         599 27 RW9DX         599 30
QSO: 21041 CW 2025-07-12 1243 F6EZV         599 27 RX9CC         599 20
QSO: 21050 CW 2025-07-12 1243 F6EZV         599 27 UN3M          599 30
