START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: 9A0R
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2014-08-03 0721 9A0R          59  1 JN73XS   IW3AJN/3      59  14 JN55MQ 
QSO: 144300 PH 2014-08-03 0723 9A0R          59  2 JN73XS   IK0RWW/6      59  6 JN72BD  
QSO: 144300 PH 2014-08-03 0726 9A0R          59  3 JN73XS   IK3TPP        59  21 JN65CP 
QSO: 144300 PH 2014-08-03 0727 9A0R          59  4 JN73XS   IQ3VO         59  24 JN55LL 
QSO: 144300 PH 2014-08-03 0728 9A0R          59  5 JN73XS   IK7LMX        59  8 JN80XP  
QSO: 144300 PH 2014-08-03 0729 9A0R          59  6 JN73XS   9A/S54O       59  18 JN74FM 
QSO: 144300 PH 2014-08-03 0731 9A0R          59  7 JN73XS   S59DEM        59  61 JN75DS 
QSO: 144300 PH 2014-08-03 0731 9A0R          59  8 JN73XS   I1AXE         59  20 JN34QM 
QSO: 144300 PH 2014-08-03 0733 9A0R          59  9 JN73XS   9A2PT         59  18 JN75JD 
QSO: 144300 PH 2014-08-03 0735 9A0R          59  10 JN73XS  IQ3RP         59  40 JN55TT 
QSO: 144300 PH 2014-08-03 0737 9A0R          59  11 JN73XS  IK6EIW        59  18 JN63RJ 
QSO: 144300 PH 2014-08-03 0739 9A0R          59  12 JN73XS  9A1CBM        59  12 JN83EN 
QSO: 144300 PH 2014-08-03 0741 9A0R          59  13 JN73XS  IZ1GDZ        59  30 JN45CD 
QSO: 144300 PH 2014-08-03 0743 9A0R          59  14 JN73XS  9A3NI         59  28 JN65WG 
QSO: 144300 PH 2014-08-03 0744 9A0R          59  15 JN73XS  9A2HX         59  5 JN83HJ  
QSO: 144300 PH 2014-08-03 0745 9A0R          59  16 JN73XS  IZ6LOF        59  5 JN72BI  
QSO: 144300 PH 2014-08-03 0746 9A0R          59  17 JN73XS  9A/OM5CC      59  9 JN73TT  
QSO: 144300 PH 2014-08-03 0747 9A0R          59  18 JN73XS  9A8RA         59  2 JN83EX  
QSO: 144300 PH 2014-08-03 0748 9A0R          59  19 JN73XS  I7CSB         59  18 JN71QQ 
