START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: EA2RCF
CATEGORY: MULTI-MULTI ALL
CATEGORY-OVERLAY: MULTI-MULTI
CLAIMED-SCORE: 191632
CLUB: EA CONTEST CLUB
CONTEST: EA-PSK63
CREATED-BY: MixW 2.17
NAME: ANTONIO MOYA RUIZ
OPERATORS:  EA2DDO EA2DXW EA2TD EA2RU EA2VE
SOAPBOX: FANTASTIC 
QSO: 14073 RY 2016-03-12 1603 EA2RCF        599 VI     E21YDP        599 001    0
QSO: 14073 RY 2016-03-12 1604 EA2RCF        599 VI     UX0SX         599 005    0
QSO: 14073 RY 2016-03-12 1605 EA2RCF        599 VI     SP6DMI        599 003    0
QSO: 14074 RY 2016-03-12 1607 EA2RCF        599 VI     OK2EA         599 002    0
QSO: 14074 RY 2016-03-12 1608 EA2RCF        599 VI     RV3ZN         599 005    0
QSO: 14074 RY 2016-03-12 1609 EA2RCF        599 VI     LY2BAA        599 001    0
QSO: 14074 RY 2016-03-12 1609 EA2RCF        599 VI     SP5TAZ        599 004    0
QSO: 14074 RY 2016-03-12 1610 EA2RCF        599 VI     OK5NW         599 007    0
QSO: 14074 RY 2016-03-12 1612 EA2RCF        599 VI     PA3CVI        599 004    0
QSO: 14074 RY 2016-03-12 1614 EA2RCF        599 VI     DL7UXG        599 003    0
QSO: 14074 RY 2016-03-12 1616 EA2RCF        599 VI     3Z6O          599 001    0
QSO: 14074 RY 2016-03-12 1616 EA2RCF        599 VI     UA3XO         599 007    0
QSO: 14074 RY 2016-03-12 1617 EA2RCF        599 VI     OK1HEH        599 005    0
QSO: 14074 RY 2016-03-12 1617 EA2RCF        599 VI     UR5IHD        599 003    0
QSO: 14074 RY 2016-03-12 1618 EA2RCF        599 VI     PA3EEG        599 003    0
QSO: 14074 RY 2016-03-12 1619 EA2RCF        599 VI     RA3MBC        599 004    0
QSO: 14074 RY 2016-03-12 1619 EA2RCF        599 VI     RA5ZB         599 006    0
QSO: 14074 RY 2016-03-12 1621 EA2RCF        599 VI     PC5F          599 004    0
QSO: 14074 RY 2016-03-12 1621 EA2RCF        599 VI     OH2MQ         599 016    0
QSO: 14074 RY 2016-03-12 1622 EA2RCF        599 VI     SM7CIL        599 003    0
QSO: 14074 RY 2016-03-12 1622 EA2RCF        599 VI     DL4LT         599 003    0
QSO: 14074 RY 2016-03-12 1623 EA2RCF        599 VI     R3LM          599 007    0
QSO: 14074 RY 2016-03-12 1624 EA2RCF        599 VI     UR4CU         599 011    0
QSO: 14074 RY 2016-03-12 1625 EA2RCF        599 VI     DJ7XB         599 010    0
QSO: 14074 RY 2016-03-12 1627 EA2RCF        599 VI     RU3XB         599 012    0
QSO: 14074 RY 2016-03-12 1628 EA2RCF        599 VI     YO4UQ         599 002    0
QSO: 14074 RY 2016-03-12 1628 EA2RCF        599 VI     OK1TFH        599 008    0
QSO: 14074 RY 2016-03-12 1629 EA2RCF        599 VI     RA3NC         599 020    0
QSO: 14074 RY 2016-03-12 1630 EA2RCF        599 VI     DL3KVR        599 003    0
QSO: 14074 RY 2016-03-12 1630 EA2RCF        599 VI     UR4EI         599 005    0
QSO: 14074 RY 2016-03-12 1631 EA2RCF        599 VI     PA3HFX        599 004    0
QSO: 14074 RY 2016-03-12 1632 EA2RCF        599 VI     S57YK         599 019    0
QSO: 14074 RY 2016-03-12 1632 EA2RCF        599 VI     R1566O        599 018    0
QSO: 14074 RY 2016-03-12 1633 EA2RCF        599 VI     RA9CUU        599 004    0
QSO: 14074 RY 2016-03-12 1634 EA2RCF        599 VI     OH2PLA        599 013    0
QSO: 14074 RY 2016-03-12 1636 EA2RCF        599 VI     SP4GDC        599 001    0
QSO: 14074 RY 2016-03-12 1637 EA2RCF        599 VI     SB0A          599 005    0
QSO: 14074 RY 2016-03-12 1637 EA2RCF        599 VI     DJ4WM         599 010    0
QSO: 14074 RY 2016-03-12 1638 EA2RCF        599 VI     S50P          599 008    0
QSO: 14074 RY 2016-03-12 1640 EA2RCF        599 VI     UT4UFU        599 017    0
QSO: 14074 RY 2016-03-12 1642 EA2RCF        599 VI     SP5NHK        599 015    0
QSO: 14074 RY 2016-03-12 1642 EA2RCF        599 VI     DL5ASK        599 009    0
QSO: 14074 RY 2016-03-12 1643 EA2RCF        599 VI     SA6CME        599 008    0
QSO: 14074 RY 2016-03-12 1644 EA2RCF        599 VI     DH6BH         599 011    0
QSO: 14074 RY 2016-03-12 1645 EA2RCF        599 VI     RA4FDY        599 002    0
QSO: 14074 RY 2016-03-12 1646 EA2RCF        599 VI     UR0EJ         599 007    0
QSO: 14074 RY 2016-03-12 1647 EA2RCF        599 VI     OE5PEN        599 019    0
QSO: 14074 RY 2016-03-12 1648 EA2RCF        599 VI     US2ICR        599 001    0
QSO: 14074 RY 2016-03-12 1649 EA2RCF        599 VI     DB4BJ         599 020    0
QSO: 14074 RY 2016-03-12 1649 EA2RCF        599 VI     US0MS         599 026    0
QSO: 14074 RY 2016-03-12 1650 EA2RCF        599 VI     RA3TAC        599 027    0
QSO: 14074 RY 2016-03-12 1650 EA2RCF        599 VI     UR5ZDZ        599 010    0
QSO: 14074 RY 2016-03-12 1651 EA2RCF        599 VI     UA3ON         599 023    0
QSO: 14074 RY 2016-03-12 1651 EA2RCF        599 VI     9A2BW         599 016    0
