START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: PA3BFH
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 191026
NAME: Herman van den berg
OPERATORS: PA3BFH
CLUB:
CREATED-BY: N1MM Logger+ 1.0.8014.0
SOAPBOX: I was not QRV for some time, now back with IC7600 / 100w and
SOAPBOX: end-fed wire 23m long and 6m up. Had lots of fun, hope to be
SOAPBOX: back with real antenna(s) soon... Tks for the fun!!
QSO: 14041 CW 2019-11-23 1321 PA3BFH        599 14     R3XA          599 16
QSO: 14042 CW 2019-11-23 1322 PA3BFH        599 14     UY2UQ         599 16
QSO: 14042 CW 2019-11-23 1323 PA3BFH        599 14     LZ1QN         599 20
QSO: 14044 CW 2019-11-23 1324 PA3BFH        599 14     YT8T          599 15
QSO: 14044 CW 2019-11-23 1324 PA3BFH        599 14     YP8T          599 20
QSO: 14045 CW 2019-11-23 1325 PA3BFH        599 14     K5ZD          599 05
QSO: 14051 CW 2019-11-23 1327 PA3BFH        599 14     R4RT          599 16
QSO: 14051 CW 2019-11-23 1327 PA3BFH        599 14     K1KI          599 05
QSO: 14052 CW 2019-11-23 1329 PA3BFH        599 14     PA0AA         599 14
QSO: 14053 CW 2019-11-23 1330 PA3BFH        599 14     W2FU          599 05
QSO: 14056 CW 2019-11-23 1332 PA3BFH        599 14     W2XL          599 05
QSO: 14057 CW 2019-11-23 1334 PA3BFH        599 14     R7AB          599 16
QSO: 14058 CW 2019-11-23 1335 PA3BFH        599 14     K5GN          599 04
QSO: 14063 CW 2019-11-23 1337 PA3BFH        599 14     UR3GU         599 16
QSO: 14066 CW 2019-11-23 1339 PA3BFH        599 14     K8AZ          599 04
QSO: 14067 CW 2019-11-23 1340 PA3BFH        599 14     SX1T          599 20
QSO: 14008 CW 2019-11-23 1342 PA3BFH        599 14     RT5G          599 16
QSO: 14012 CW 2019-11-23 1344 PA3BFH        599 14     II0SWW        599 15
QSO: 14015 CW 2019-11-23 1347 PA3BFH        599 14     HA8FK         599 15
QSO: 14019 CW 2019-11-23 1352 PA3BFH        599 14     UW7EA         599 16
QSO: 14019 CW 2019-11-23 1352 PA3BFH        599 14     W9RE          599 04
QSO: 14020 CW 2019-11-23 1353 PA3BFH        599 14     W3LPL         599 05
QSO: 14020 CW 2019-11-23 1355 PA3BFH        599 14     9H6A          599 15
QSO: 14023 CW 2019-11-23 1357 PA3BFH        599 14     W8FJ          599 05
QSO: 14028 CW 2019-11-23 1359 PA3BFH        599 14     EM2Q          599 16
QSO: 14031 CW 2019-11-23 1359 PA3BFH        599 14     YT4W          599 15
QSO: 14032 CW 2019-11-23 1400 PA3BFH        599 14     RL3A          599 16
QSO: 14035 CW 2019-11-23 1405 PA3BFH        599 14     WW4LL         599 05
QSO: 14037 CW 2019-11-23 1406 PA3BFH        599 14     K1KP          599 05
QSO: 14038 CW 2019-11-23 1408 PA3BFH        599 14     ED1R          599 14
QSO: 14041 CW 2019-11-23 1409 PA3BFH        599 14     LZ9W          599 20
QSO: 14044 CW 2019-11-23 1410 PA3BFH        599 14     RT4F          599 16
QSO: 14045 CW 2019-11-23 1410 PA3BFH        599 14     DF0HQ         599 14
QSO: 14045 CW 2019-11-23 1411 PA3BFH        599 14     VE3YAA        599 04
QSO: 14050 CW 2019-11-23 1414 PA3BFH        599 14     R3FA          599 16
QSO: 14050 CW 2019-11-23 1415 PA3BFH        599 14     NN7CW         599 05
QSO: 14051 CW 2019-11-23 1415 PA3BFH        599 14     UY5ZZ         599 16
QSO: 14052 CW 2019-11-23 1416 PA3BFH        599 14     YT1A          599 15
QSO: 14055 CW 2019-11-23 1417 PA3BFH        599 14     N1RR          599 05
QSO: 14055 CW 2019-11-23 1418 PA3BFH        599 14     EA5RS         599 14
QSO: 14059 CW 2019-11-23 1419 PA3BFH        599 14     UR7EU         599 16
QSO: 14062 CW 2019-11-23 1422 PA3BFH        599 14     IT9SSI        599 15
QSO: 14063 CW 2019-11-23 1423 PA3BFH        599 14     K1TTT         599 05
QSO: 14066 CW 2019-11-23 1424 PA3BFH        599 14     LZ7J          599 20
QSO: 14067 CW 2019-11-23 1425 PA3BFH        599 14     IK8UND        599 15
QSO: 14069 CW 2019-11-23 1426 PA3BFH        599 14     Z39Z          599 15
QSO: 14071 CW 2019-11-23 1428 PA3BFH        599 14     K5KU          599 04
QSO: 14072 CW 2019-11-23 1428 PA3BFH        599 14     N0AX          599 04
QSO: 14074 CW 2019-11-23 1430 PA3BFH        599 14     K4TCG         599 04
QSO: 21019 CW 2019-11-23 1431 PA3BFH        599 14     NR4M          599 05
QSO: 21031 CW 2019-11-23 1432 PA3BFH        599 14     EA8/IK1PMR    599 33
QSO: 21047 CW 2019-11-23 1433 PA3BFH        599 14     OP5T          599 14
QSO: 21052 CW 2019-11-23 1435 PA3BFH        599 14     PJ4K          599 09
QSO: 21009 CW 2019-11-23 1438 PA3BFH        599 14     W3LPL         599 05
QSO: 21028 CW 2019-11-23 1503 PA3BFH        599 14     CN3A          599 33
QSO: 21043 CW 2019-11-23 1509 PA3BFH        599 14     CR2X          599 14
QSO: 21062 CW 2019-11-23 1514 PA3BFH        599 14     9G5W          599 35
QSO: 21044 CW 2019-11-23 1521 PA3BFH        599 14     LT1F          599 13
QSO: 21055 CW 2019-11-23 1523 PA3BFH        599 14     CR3X          599 33
QSO: 14033 CW 2019-11-23 1525 PA3BFH        599 14     RT6A          599 16
QSO: 14035 CW 2019-11-23 1526 PA3BFH        599 14     VE3VN         599 04
QSO: 14036 CW 2019-11-23 1527 PA3BFH        599 14     EF3A          599 14
QSO: 14036 CW 2019-11-23 1528 PA3BFH        599 14     IB9T          599 15
QSO: 14043 CW 2019-11-23 1530 PA3BFH        599 14     N4WW          599 05
QSO: 14050 CW 2019-11-23 1532 PA3BFH        599 14     K5TR          599 04
QSO: 14061 CW 2019-11-23 1534 PA3BFH        599 14     N3ER          599 05
QSO: 14061 CW 2019-11-23 1535 PA3BFH        599 14     K2QMF         599 05
QSO:  7022 CW 2019-11-23 1542 PA3BFH        599 14     SN5T          599 15
QSO:  7022 CW 2019-11-23 1542 PA3BFH        599 14     G3TXF         599 14
QSO:  7023 CW 2019-11-23 1543 PA3BFH        599 14     SN3A          599 15
QSO:  7024 CW 2019-11-23 1544 PA3BFH        599 14     ES9C          599 15
QSO:  7027 CW 2019-11-23 1545 PA3BFH        599 14     YT7KM         599 15
QSO:  7028 CW 2019-11-23 1546 PA3BFH        599 14     YL7X          599 15
QSO:  7029 CW 2019-11-23 1548 PA3BFH        599 14     SO7M          599 15
QSO:  7032 CW 2019-11-23 1549 PA3BFH        599 14     HA8TP         599 15
QSO:  7032 CW 2019-11-23 1550 PA3BFH        599 14     M6T           599 14
QSO:  7032 CW 2019-11-23 1550 PA3BFH        599 14     IZ2DLV        599 15
QSO:  7034 CW 2019-11-23 1551 PA3BFH        599 14     S53EO         599 15
QSO:  7036 CW 2019-11-23 1552 PA3BFH        599 14     LZ9W          599 20
QSO:  7036 CW 2019-11-23 1553 PA3BFH        599 14     HG7T          599 15
QSO:  7037 CW 2019-11-23 1554 PA3BFH        599 14     A44A          599 21
QSO:  7037 CW 2019-11-23 1555 PA3BFH        599 14     OM7JG         599 15
QSO:  7038 CW 2019-11-23 1555 PA3BFH        599 14     F5JVP         599 14
QSO:  7042 CW 2019-11-23 1558 PA3BFH        599 14     HG3N          599 15
QSO:  7042 CW 2019-11-23 1559 PA3BFH        599 14     SO9M          599 15
QSO:  7043 CW 2019-11-23 1559 PA3BFH        599 14     UB7K          599 16
QSO:  7043 CW 2019-11-23 1600 PA3BFH        599 14     OZ0TX         599 14
QSO:  7045 CW 2019-11-23 1601 PA3BFH        599 14     OH3FM         599 15
QSO:  7050 CW 2019-11-23 1602 PA3BFH        599 14     ER4A          599 16
QSO:  7051 CW 2019-11-23 1603 PA3BFH        599 14     OG6N          599 15
QSO:  7051 CW 2019-11-23 1603 PA3BFH        599 14     LZ7DX         599 20
QSO:  7055 CW 2019-11-23 1604 PA3BFH        599 14     RL3A          599 16
QSO:  7056 CW 2019-11-23 1605 PA3BFH        599 14     YU1LA         599 15
QSO:  7057 CW 2019-11-23 1605 PA3BFH        599 14     LZ7J          599 20
QSO:  7058 CW 2019-11-23 1606 PA3BFH        599 14     LZ5AW         599 20
QSO:  7059 CW 2019-11-23 1607 PA3BFH        599 14     YO4NF         599 20
QSO:  7060 CW 2019-11-23 1608 PA3BFH        599 14     G4FKA         599 14
QSO:  7067 CW 2019-11-23 1610 PA3BFH        599 14     LZ5QZ         599 20
QSO:  7067 CW 2019-11-23 1611 PA3BFH        599 14     LY2J          599 15
QSO:  7067 CW 2019-11-23 1611 PA3BFH        599 14     SE4E          599 14
QSO:  7068 CW 2019-11-23 1612 PA3BFH        599 14     OH/M0CFW      599 15
QSO:  7068 CW 2019-11-23 1614 PA3BFH        599 14     9A/AI6V       599 15
QSO:  7069 CW 2019-11-23 1615 PA3BFH        599 14     OL5J          599 15
QSO:  7070 CW 2019-11-23 1616 PA3BFH        599 14     YT2RX         599 15
QSO:  7038 CW 2019-11-23 1617 PA3BFH        599 14     OK1CF         599 15
QSO:  7030 CW 2019-11-23 1619 PA3BFH        599 14     SK3W          599 14
QSO:  7030 CW 2019-11-23 1620 PA3BFH        599 14     YT7A          599 15
QSO:  7026 CW 2019-11-23 1621 PA3BFH        599 14     DD1A          599 14
QSO:  7021 CW 2019-11-23 1622 PA3BFH        599 14     SQ9C          599 15
QSO:  7018 CW 2019-11-23 1624 PA3BFH        599 14     LY4A          599 15
QSO:  7014 CW 2019-11-23 1626 PA3BFH        599 14     OQ5M          599 14
QSO:  7013 CW 2019-11-23 1627 PA3BFH        599 14     UC5D          599 16
QSO:  7011 CW 2019-11-23 1629 PA3BFH        599 14     M7W           599 14
QSO:  7010 CW 2019-11-23 1630 PA3BFH        599 14     IU5ASA        599 15
QSO:  7009 CW 2019-11-23 1631 PA3BFH        599 14     9A7A          599 15
QSO:  7009 CW 2019-11-23 1632 PA3BFH        599 14     ED8W          599 33
QSO:  7009 CW 2019-11-23 1633 PA3BFH        599 14     LY2XW         599 15
QSO:  7008 CW 2019-11-23 1634 PA3BFH        599 14     YU1RA         599 15
QSO:  7007 CW 2019-11-23 1634 PA3BFH        599 14     DF0UK         599 14
QSO:  7010 CW 2019-11-23 2150 PA3BFH        599 14     E7DX          599 15
QSO:  7011 CW 2019-11-23 2152 PA3BFH        599 14     W3LPL         599 05
QSO:  7012 CW 2019-11-23 2153 PA3BFH        599 14     YT5A          599 15
QSO:  7014 CW 2019-11-23 2153 PA3BFH        599 14     4L8A          599 21
QSO:  7016 CW 2019-11-23 2154 PA3BFH        599 14     S53A          599 15
QSO:  7018 CW 2019-11-23 2156 PA3BFH        599 14     OL5Y          599 15
QSO:  7019 CW 2019-11-23 2157 PA3BFH        599 14     IK3SSO        599 15
QSO:  7020 CW 2019-11-23 2157 PA3BFH        599 14     UW2M          599 16
QSO:  7021 CW 2019-11-23 2158 PA3BFH        599 14     N3RS          599 05
QSO:  7025 CW 2019-11-23 2159 PA3BFH        599 14     IR4M          599 15
QSO:  7026 CW 2019-11-23 2200 PA3BFH        599 14     RT6A          599 16
QSO:  7027 CW 2019-11-23 2201 PA3BFH        599 14     IR4X          599 15
QSO:  7028 CW 2019-11-23 2201 PA3BFH        599 14     IR2R          599 15
QSO:  7032 CW 2019-11-23 2203 PA3BFH        599 14     S57K          599 15
QSO:  7034 CW 2019-11-23 2206 PA3BFH        599 14     HB90TOC       599 14
QSO:  7033 CW 2019-11-23 2207 PA3BFH        599 14     9A5Y          599 15
QSO:  7035 CW 2019-11-23 2207 PA3BFH        599 14     SP8R          599 15
QSO:  7039 CW 2019-11-23 2210 PA3BFH        599 14     EM2Q          599 16
QSO:  7043 CW 2019-11-23 2211 PA3BFH        599 14     K8CX          599 04
QSO:  7045 CW 2019-11-23 2213 PA3BFH        599 14     EF2X          599 14
QSO:  7049 CW 2019-11-23 2215 PA3BFH        599 14     HB9CA         599 14
QSO:  7050 CW 2019-11-23 2216 PA3BFH        599 14     SX2I          599 20
QSO:  7053 CW 2019-11-23 2220 PA3BFH        599 14     OK1DTC        599 15
QSO:  7054 CW 2019-11-23 2221 PA3BFH        599 14     YU1KT         599 15
QSO:  7056 CW 2019-11-23 2223 PA3BFH        599 14     JT5DX         599 23
QSO:  7057 CW 2019-11-23 2224 PA3BFH        599 14     EU1A          599 16
QSO:  7057 CW 2019-11-23 2224 PA3BFH        599 14     HG1S          599 15
QSO:  7057 CW 2019-11-23 2225 PA3BFH        599 14     OL1C          599 15
QSO:  7058 CW 2019-11-23 2225 PA3BFH        599 14     OE5OHO        599 15
QSO:  7058 CW 2019-11-23 2226 PA3BFH        599 14     DL3ANK        599 14
QSO:  7059 CW 2019-11-23 2227 PA3BFH        599 14     EF8R          599 33
QSO:  7060 CW 2019-11-23 2228 PA3BFH        599 14     CR5E          599 14
QSO:  7060 CW 2019-11-23 2229 PA3BFH        599 14     HA1AG         599 15
QSO:  7060 CW 2019-11-23 2230 PA3BFH        599 14     5N7Q          599 35
QSO:  7063 CW 2019-11-23 2233 PA3BFH        599 14     S51F          599 15
QSO:  7064 CW 2019-11-23 2233 PA3BFH        599 14     YP8T          599 20
QSO:  7065 CW 2019-11-23 2234 PA3BFH        599 14     EA5RS         599 14
QSO:  7067 CW 2019-11-23 2235 PA3BFH        599 14     IR2C          599 15
QSO:  7068 CW 2019-11-23 2237 PA3BFH        599 14     IW7DMH        599 15
QSO:  7069 CW 2019-11-23 2238 PA3BFH        599 14     EA3ICJ        599 14
QSO:  7070 CW 2019-11-23 2239 PA3BFH        599 14     YT5DXX        599 15
QSO:  7072 CW 2019-11-23 2240 PA3BFH        599 14     HA6NL         599 15
QSO:  7072 CW 2019-11-23 2240 PA3BFH        599 14     E7CW          599 15
QSO:  7073 CW 2019-11-23 2241 PA3BFH        599 14     IB9T          599 15
QSO:  3515 CW 2019-11-23 2244 PA3BFH        599 14     DL4UNY        599 14
