START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: K8GL
LOCATION: MI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 1593086
NAME: Greg Surma
OPERATORS: K8GL
CLUB: Bay Area DXers
CREATED-BY: NA Version 10.53
SOAPBOX: Excellent! Thanks for all the QSO's.  Africa was well represented.
QSO: 14000 CW 2019-11-23 1521 K8GL         599  04   DK4QT        599 14
QSO: 14000 CW 2019-11-23 1522 K8GL         599  04   M0PTZ        599 14
QSO: 14000 CW 2019-11-23 1523 K8GL         599  04   DL7SI        599 14
QSO: 14000 CW 2019-11-23 1523 K8GL         599  04   G3L          599 14
QSO: 14000 CW 2019-11-23 1524 K8GL         599  04   PA2A         599 14
QSO: 14000 CW 2019-11-23 1524 K8GL         599  04   DF9GR        599 14
QSO: 14000 CW 2019-11-23 1525 K8GL         599  04   SP3DOF       599 15
QSO: 14000 CW 2019-11-23 1525 K8GL         599  04   IK1MEG       599 15
QSO: 14000 CW 2019-11-23 1525 K8GL         599  04   F5JU         599 14
QSO: 14000 CW 2019-11-23 1526 K8GL         599  04   IZ8EFD       599 15
QSO: 14000 CW 2019-11-23 1526 K8GL         599  04   2E0CVN       599 14
QSO: 14000 CW 2019-11-23 1527 K8GL         599  04   OK3DM        599 15
QSO: 14000 CW 2019-11-23 1527 K8GL         599  04   DL0GL        599 14
QSO: 14000 CW 2019-11-23 1528 K8GL         599  04   SP9EMI       599 15
QSO: 14000 CW 2019-11-23 1528 K8GL         599  04   PA4O         599 14
QSO: 14000 CW 2019-11-23 1529 K8GL         599  04   OM0ATP       599 15
QSO: 14000 CW 2019-11-23 1535 K8GL         599  04   IU6AIG       599 15
QSO: 14000 CW 2019-11-23 1536 K8GL         599  04   EF8R         599 33
QSO: 14000 CW 2019-11-23 1537 K8GL         599  04   OK7PN        599 15
QSO: 14000 CW 2019-11-23 1539 K8GL         599  04   IK2XSL       599 15
QSO: 14000 CW 2019-11-23 1539 K8GL         599  04   EE5X         599 14
QSO: 14000 CW 2019-11-23 1539 K8GL         599  04   ON3PJA       599 14
QSO: 14000 CW 2019-11-23 1540 K8GL         599  04   G3LIK        599 14
QSO: 14000 CW 2019-11-23 1540 K8GL         599  04   DF2LH        599 14
QSO: 14000 CW 2019-11-23 1541 K8GL         599  04   EA1CS        599 14
QSO: 14000 CW 2019-11-23 1541 K8GL         599  04   OH1XY        599 15
QSO: 14000 CW 2019-11-23 1541 K8GL         599  04   DR7T         599 14
QSO: 14000 CW 2019-11-23 1542 K8GL         599  04   YO6HSU       599 20
QSO: 14000 CW 2019-11-23 1543 K8GL         599  04   OK2FD        599 15
QSO: 14000 CW 2019-11-23 1544 K8GL         599  04   SQ8N         599 15
QSO: 14000 CW 2019-11-23 1545 K8GL         599  04   OM3CM        599 15
QSO: 14000 CW 2019-11-23 1545 K8GL         599  04   LZ5R         599 20
QSO: 14000 CW 2019-11-23 1546 K8GL         599  04   DL0CS        599 14
QSO: 14000 CW 2019-11-23 1546 K8GL         599  04   DL3DRN       599 14
QSO: 14000 CW 2019-11-23 1547 K8GL         599  04   DL7UXG       599 14
QSO: 14000 CW 2019-11-23 1548 K8GL         599  04   G3PHO        599 14
QSO: 14000 CW 2019-11-23 1548 K8GL         599  04   F5OHM        599 14
QSO: 14000 CW 2019-11-23 1548 K8GL         599  04   LX1RFJ       599 14
QSO: 14000 CW 2019-11-23 1548 K8GL         599  04   DR4A         599 14
QSO: 14000 CW 2019-11-23 1549 K8GL         599  04   IB2LV        599 15
QSO: 14000 CW 2019-11-23 1549 K8GL         599  04   F4EFI        599 14
QSO: 14000 CW 2019-11-23 1549 K8GL         599  04   DL4LAM       599 14
QSO: 14000 CW 2019-11-23 1550 K8GL         599  04   DJ6XB        599 14
QSO: 14000 CW 2019-11-23 1551 K8GL         599  04   DF1LX        599 14
QSO: 14000 CW 2019-11-23 1551 K8GL         599  04   DF4TD        599 14
QSO: 14000 CW 2019-11-23 1552 K8GL         599  04   5B/RN3QO     599 20
QSO: 14000 CW 2019-11-23 1553 K8GL         599  04   F8CRS        599 14
QSO: 14000 CW 2019-11-23 1553 K8GL         599  04   LZ2JA        599 20
QSO: 14000 CW 2019-11-23 1554 K8GL         599  04   DJ3NJ        599 14
QSO: 14000 CW 2019-11-23 1555 K8GL         599  04   LZ4W         599 20
QSO: 14000 CW 2019-11-23 1602 K8GL         599  04   EA5FIV       599 14
QSO: 14000 CW 2019-11-23 1602 K8GL         599  04   EI4II        599 14
QSO: 14000 CW 2019-11-23 1603 K8GL         599  04   ON4VT        599 14
QSO: 14000 CW 2019-11-23 1604 K8GL         599  04   F5NLX        599 14
QSO: 14000 CW 2019-11-23 1605 K8GL         599  04   DL1NKS       599 14
QSO: 14000 CW 2019-11-23 1605 K8GL         599  04   SZ1A         599 20
QSO: 14000 CW 2019-11-23 1606 K8GL         599  04   YO7ARZ       599 20
QSO: 14000 CW 2019-11-23 1606 K8GL         599  04   DK2GZ        599 14
QSO: 14000 CW 2019-11-23 1606 K8GL         599  04   EA2ASB       599 14
QSO: 14000 CW 2019-11-23 1606 K8GL         599  04   IS0/LZ5F     599 15
QSO: 14000 CW 2019-11-23 1607 K8GL         599  04   DQ1P         599 14
QSO: 14000 CW 2019-11-23 1607 K8GL         599  04   OK6Y         599 15
QSO: 14000 CW 2019-11-23 1607 K8GL         599  04   SP9H         599 15
QSO: 14000 CW 2019-11-23 1608 K8GL         599  04   EA8/DL2DXA   599 33
QSO: 14000 CW 2019-11-23 1609 K8GL         599  04   DM3XI        599 14
QSO: 14000 CW 2019-11-23 1609 K8GL         599  04   DJ3HW        599 14
QSO: 14000 CW 2019-11-23 1609 K8GL         599  04   G3VYI        599 14
QSO: 14000 CW 2019-11-23 1610 K8GL         599  04   G5D          599 14
QSO: 14000 CW 2019-11-23 1610 K8GL         599  04   EA2HW        599 14
QSO: 14000 CW 2019-11-23 1610 K8GL         599  04   IK7XNF       599 15
QSO: 14000 CW 2019-11-23 1611 K8GL         599  04   EA3QC        599 14
QSO: 14000 CW 2019-11-23 1611 K8GL         599  04   OE2BZL       599 15
QSO: 14000 CW 2019-11-23 1613 K8GL         599  04   OK2BUT       599 15
QSO: 14000 CW 2019-11-23 1614 K8GL         599  04   IU1LCU       599 15
QSO: 14000 CW 2019-11-23 1614 K8GL         599  04   IK2FIR       599 15
QSO: 14000 CW 2019-11-23 1614 K8GL         599  04   S53M         599 15
QSO: 14000 CW 2019-11-23 1615 K8GL         599  04   DJ5MO        599 14
QSO: 14000 CW 2019-11-23 1616 K8GL         599  04   IK3YBX       599 15
QSO: 14000 CW 2019-11-23 1617 K8GL         599  04   S59X         599 15
QSO: 14000 CW 2019-11-23 1617 K8GL         599  04   S53FO        599 15
QSO: 14000 CW 2019-11-23 1617 K8GL         599  04   S53V         599 15
QSO: 14000 CW 2019-11-23 1618 K8GL         599  04   DP5L         599 14
QSO: 14000 CW 2019-11-23 1618 K8GL         599  04   HA3HX        599 15
QSO: 14000 CW 2019-11-23 1619 K8GL         599  04   F4GOU        599 14
QSO: 14000 CW 2019-11-23 1620 K8GL         599  04   F6FTB        599 14
QSO: 14000 CW 2019-11-23 1620 K8GL         599  04   DJ3CQ        599 14
QSO: 14000 CW 2019-11-23 1620 K8GL         599  04   DM7W         599 14
QSO: 14000 CW 2019-11-23 1621 K8GL         599  04   F4CVQ        599 14
QSO: 14000 CW 2019-11-23 1621 K8GL         599  04   HA3HK        599 15
QSO: 14000 CW 2019-11-23 1621 K8GL         599  04   PG2AA        599 14
QSO: 14000 CW 2019-11-23 1622 K8GL         599  04   OH6DX        599 15
QSO: 14000 CW 2019-11-23 1624 K8GL         599  04   DL4RDJ       599 14
QSO: 14000 CW 2019-11-23 1624 K8GL         599  04   DM3F         599 14
QSO: 14000 CW 2019-11-23 1625 K8GL         599  04   OK1TA        599 15
QSO: 14000 CW 2019-11-23 1625 K8GL         599  04   S53EA        599 15
QSO: 14000 CW 2019-11-23 1625 K8GL         599  04   SN7O         599 15
QSO: 14000 CW 2019-11-23 1626 K8GL         599  04   F6GCI        599 14
QSO: 14000 CW 2019-11-23 1626 K8GL         599  04   IS0LYN       599 15
QSO: 14000 CW 2019-11-23 1627 K8GL         599  04   OL3E         599 15
QSO: 14000 CW 2019-11-23 1627 K8GL         599  04   VA3AMX       599 04
QSO: 14000 CW 2019-11-23 1628 K8GL         599  04   TM20CI       599 14
QSO: 14000 CW 2019-11-23 1628 K8GL         599  04   VE3MGY       599 04
QSO: 14000 CW 2019-11-23 1629 K8GL         599  04   EI2FG        599 14
QSO: 14000 CW 2019-11-23 1629 K8GL         599  04   DL5MFF       599 14
QSO: 14000 CW 2019-11-23 1629 K8GL         599  04   DD1A         599 14
QSO: 14000 CW 2019-11-23 1630 K8GL         599  04   DL8CA        599 14
QSO: 14000 CW 2019-11-23 1630 K8GL         599  04   DL4WA        599 14
QSO: 14000 CW 2019-11-23 1631 K8GL         599  04   SP3ZHP       599 15
QSO: 14000 CW 2019-11-23 1632 K8GL         599  04   LZ0M         599 20
QSO: 14000 CW 2019-11-23 1632 K8GL         599  04   IK3SSJ       599 15
QSO: 14000 CW 2019-11-23 1633 K8GL         599  04   G3ZRJ        599 14
QSO: 14000 CW 2019-11-23 1633 K8GL         599  04   DK3DUA       599 14
QSO: 14000 CW 2019-11-23 1634 K8GL         599  04   IZ4JMA       599 15
QSO: 14000 CW 2019-11-23 1634 K8GL         599  04   IZ5VCI       599 15
QSO: 14000 CW 2019-11-23 1635 K8GL         599  04   PA5WT        599 14
QSO: 14000 CW 2019-11-23 1635 K8GL         599  04   OK5OK        599 15
QSO: 14000 CW 2019-11-23 1636 K8GL         599  04   G9F          599 14
QSO: 14000 CW 2019-11-23 1637 K8GL         599  04   UT1DX        599 16
QSO: 14000 CW 2019-11-23 1640 K8GL         599  04   S52GO        599 15
QSO: 14000 CW 2019-11-23 1640 K8GL         599  04   IR4X         599 15
QSO: 14000 CW 2019-11-23 1641 K8GL         599  04   DL5PW        599 14
QSO: 14000 CW 2019-11-23 1642 K8GL         599  04   OR4DN        599 14
QSO: 14000 CW 2019-11-23 1642 K8GL         599  04   DH0GHU       599 14
QSO: 14000 CW 2019-11-23 1643 K8GL         599  04   LA4C         599 14
QSO: 14000 CW 2019-11-23 1644 K8GL         599  04   W8IQ         599 04
QSO: 14000 CW 2019-11-23 1644 K8GL         599  04   TM3R         599 14
QSO: 14000 CW 2019-11-23 1645 K8GL         599  04   DL2NBU       599 14
QSO: 14000 CW 2019-11-23 1645 K8GL         599  04   G0BVD        599 14
QSO: 14000 CW 2019-11-23 1647 K8GL         599  04   DL0UM        599 14
QSO: 14000 CW 2019-11-23 1647 K8GL         599  04   G4IIY        599 14
QSO: 14000 CW 2019-11-23 1648 K8GL         599  04   OM7RU        599 15
QSO: 14000 CW 2019-11-23 1650 K8GL         599  04   IH9/OL3R     599 33
QSO: 14000 CW 2019-11-23 1651 K8GL         599  04   HA8IB        599 15
QSO: 14000 CW 2019-11-23 1651 K8GL         599  04   MW2I         599 14
QSO: 14000 CW 2019-11-23 1654 K8GL         599  04   VO2AC        599 02
QSO: 14000 CW 2019-11-23 1655 K8GL         599  04   J68GD        599 08
QSO: 14000 CW 2019-11-23 1657 K8GL         599  04   C56XA        599 35
QSO: 14000 CW 2019-11-23 1658 K8GL         599  04   TI7W         599 07
QSO: 14000 CW 2019-11-23 1659 K8GL         599  04   F5MUX        599 14
QSO: 14000 CW 2019-11-23 1700 K8GL         599  04   DM4X         599 14
QSO: 14000 CW 2019-11-23 1701 K8GL         599  04   IB9A         599 15
QSO: 14000 CW 2019-11-23 1701 K8GL         599  04   HA5PP        599 15
QSO: 14000 CW 2019-11-23 1702 K8GL         599  04   ZF1A         599 08
QSO: 14000 CW 2019-11-23 1702 K8GL         599  04   OK2QA        599 15
QSO: 14000 CW 2019-11-23 1703 K8GL         599  04   DF0CHE       599 14
QSO: 14000 CW 2019-11-23 1704 K8GL         599  04   HA9A         599 15
QSO: 14000 CW 2019-11-23 1705 K8GL         599  04   PR7AB        599 11
QSO: 14000 CW 2019-11-23 1711 K8GL         599  04   V26K         599 08
QSO: 14000 CW 2019-11-23 1712 K8GL         599  04   ED5O         599 14
QSO: 14000 CW 2019-11-23 1713 K8GL         599  04   DL5JS        599 14
QSO: 14000 CW 2019-11-23 1713 K8GL         599  04   G6XX         599 14
QSO: 14000 CW 2019-11-23 1714 K8GL         599  04   F6KOP        599 14
QSO: 14000 CW 2019-11-23 1714 K8GL         599  04   S57DX        599 15
QSO: 14000 CW 2019-11-23 1715 K8GL         599  04   9G5W         599 35
QSO: 14000 CW 2019-11-23 1715 K8GL         599  04   OL1C         599 15
QSO: 14000 CW 2019-11-23 1716 K8GL         599  04   CR3X         599 33
QSO: 14000 CW 2019-11-23 1716 K8GL         599  04   YT1A         599 15
QSO: 14000 CW 2019-11-23 1717 K8GL         599  04   VA3SY        599 04
QSO: 14000 CW 2019-11-23 1718 K8GL         599  04   6W7PCT       599 35
QSO: 14000 CW 2019-11-23 1718 K8GL         599  04   HI3CC        599 08
QSO: 14000 CW 2019-11-23 1719 K8GL         599  04   S53A         599 15
QSO: 14000 CW 2019-11-23 1719 K8GL         599  04   IK2SND       599 15
QSO: 14000 CW 2019-11-23 1719 K8GL         599  04   LX7I         599 14
QSO: 14000 CW 2019-11-23 1721 K8GL         599  04   G3V          599 14
QSO: 14000 CW 2019-11-23 1721 K8GL         599  04   PJ4A         599 09
QSO: 14000 CW 2019-11-23 1722 K8GL         599  04   PY4LH        599 11
QSO: 14000 CW 2019-11-23 1723 K8GL         599  04   VE9CB        599 05
QSO: 14000 CW 2019-11-23 1723 K8GL         599  04   G5PY         599 14
QSO: 14000 CW 2019-11-23 1724 K8GL         599  04   PY0FR        599 11
QSO: 14000 CW 2019-11-23 1724 K8GL         599  04   ZF9CW        599 08
QSO: 14000 CW 2019-11-23 1725 K8GL         599  04   CO6RD        599 08
QSO: 14000 CW 2019-11-23 1726 K8GL         599  04   PJ4K         599 09
QSO: 14000 CW 2019-11-23 1727 K8GL         599  04   II1A         599 15
QSO: 14000 CW 2019-11-23 1729 K8GL         599  04   9A/AI6V      599 15
QSO: 14000 CW 2019-11-23 1730 K8GL         599  04   9A1A         599 15
QSO: 14000 CW 2019-11-23 1731 K8GL         599  04   DF0HQ        599 14
QSO: 14000 CW 2019-11-23 1731 K8GL         599  04   LZ9W         599 20
QSO: 14000 CW 2019-11-23 1732 K8GL         599  04   OH8L         599 15
QSO: 14000 CW 2019-11-23 1733 K8GL         599  04   PJ2T         599 09
QSO: 14000 CW 2019-11-23 1733 K8GL         599  04   9A3XV        599 15
QSO: 14000 CW 2019-11-23 1734 K8GL         599  04   F5TRO        599 14
QSO: 14000 CW 2019-11-23 1736 K8GL         599  04   ZM4T         599 32
QSO: 14000 CW 2019-11-23 1737 K8GL         599  04   SJ2W         599 14
QSO: 14000 CW 2019-11-23 1738 K8GL         599  04   F5IN         599 14
QSO: 14000 CW 2019-11-23 1739 K8GL         599  04   IB9T         599 15
QSO: 14000 CW 2019-11-23 1740 K8GL         599  04   IR4M         599 15
QSO: 14000 CW 2019-11-23 1742 K8GL         599  04   HA8M         599 15
QSO: 14000 CW 2019-11-23 1742 K8GL         599  04   YT3X         599 15
QSO: 14000 CW 2019-11-23 1744 K8GL         599  04   VE3EJ        599 04
QSO: 14000 CW 2019-11-23 1744 K8GL         599  04   OH8X         599 15
QSO: 14000 CW 2019-11-23 1747 K8GL         599  04   MU2K         599 14
QSO: 14000 CW 2019-11-23 1748 K8GL         599  04   EI5KF        599 14
QSO: 14000 CW 2019-11-23 1748 K8GL         599  04   CS2C         599 14
QSO: 14000 CW 2019-11-23 1749 K8GL         599  04   IO3F         599 15
QSO: 14000 CW 2019-11-23 1750 K8GL         599  04   TM6M         599 14
QSO: 14000 CW 2019-11-23 1750 K8GL         599  04   I3FIY        599 15
QSO: 14000 CW 2019-11-23 1751 K8GL         599  04   S52CO        599 15
QSO: 14000 CW 2019-11-23 1752 K8GL         599  04   C6AGU        599 08
QSO: 14000 CW 2019-11-23 1753 K8GL         599  04   ZM1A         599 32
QSO: 14000 CW 2019-11-23 1755 K8GL         599  04   8R1/AG6UT    599 09
QSO: 14000 CW 2019-11-23 1757 K8GL         599  04   DP7X         599 14
QSO: 14000 CW 2019-11-23 1758 K8GL         599  04   EA3IN        599 14
QSO: 14000 CW 2019-11-23 1800 K8GL         599  04   VY2TT        599 05
QSO: 14000 CW 2019-11-23 1801 K8GL         599  04   IK8SEU       599 15
QSO: 14000 CW 2019-11-23 1801 K8GL         599  04   IZ2FME       599 15
QSO: 14000 CW 2019-11-23 1802 K8GL         599  04   DK1NO        599 14
QSO: 14000 CW 2019-11-23 1804 K8GL         599  04   VY0ERC       599 02
QSO: 14000 CW 2019-11-23 1804 K8GL         599  04   S51J         599 15
QSO: 14000 CW 2019-11-23 1805 K8GL         599  04   P33W         599 20
QSO: 14000 CW 2019-11-23 1807 K8GL         599  04   W3FA         599 05
QSO: 14000 CW 2019-11-23 1807 K8GL         599  04   NW7M         599 03
QSO: 14000 CW 2019-11-23 1807 K8GL         599  04   OH6LW        599 15
QSO: 14000 CW 2019-11-23 1808 K8GL         599  04   N7RO         599 03
QSO: 14000 CW 2019-11-23 1809 K8GL         599  04   EC1DD        599 14
QSO: 14000 CW 2019-11-23 1809 K8GL         599  04   AB8YZ        599 04
QSO: 14000 CW 2019-11-23 1810 K8GL         599  04   ZL3X         599 32
QSO: 14000 CW 2019-11-23 1811 K8GL         599  04   9L1YXJ       599 35
QSO: 14000 CW 2019-11-23 1812 K8GL         599  04   J42L         599 20
QSO: 14000 CW 2019-11-23 1813 K8GL         599  04   IR3C         599 15
QSO: 14000 CW 2019-11-23 1814 K8GL         599  04   EA1ND        599 14
QSO: 14000 CW 2019-11-23 1815 K8GL         599  04   UB7K         599 16
QSO: 14000 CW 2019-11-23 1817 K8GL         599  04   I1NVU        599 15
QSO: 14000 CW 2019-11-23 1817 K8GL         599  04   IO3X         599 15
QSO: 14000 CW 2019-11-23 1818 K8GL         599  04   LZ2HR        599 20
QSO: 14000 CW 2019-11-23 1818 K8GL         599  04   EA8BQM       599 33
QSO: 14000 CW 2019-11-23 1819 K8GL         599  04   9A5Y         599 15
QSO: 14000 CW 2019-11-23 1820 K8GL         599  04   IK6VXO       599 15
QSO: 14000 CW 2019-11-23 1821 K8GL         599  04   IR4B         599 15
QSO: 14000 CW 2019-11-23 1821 K8GL         599  04   E7DX         599 15
QSO: 14000 CW 2019-11-23 1822 K8GL         599  04   KW2E         599 03
QSO: 14000 CW 2019-11-23 1823 K8GL         599  04   IK4EWX       599 15
QSO: 21000 CW 2019-11-23 1825 K8GL         599  04   5W1SA        599 32
QSO: 21000 CW 2019-11-23 1828 K8GL         599  04   V47T         599 08
QSO: 21000 CW 2019-11-23 1828 K8GL         599  04   PJ4K         599 09
QSO: 21000 CW 2019-11-23 1829 K8GL         599  04   PY1VOY       599 11
QSO: 21000 CW 2019-11-23 1830 K8GL         599  04   3G1D         599 12
QSO: 21000 CW 2019-11-23 1830 K8GL         599  04   LO5D         599 13
QSO: 21000 CW 2019-11-23 1837 K8GL         599  04   TO1A         599 09
QSO: 21000 CW 2019-11-23 1841 K8GL         599  04   HH2AA        599 08
QSO: 21000 CW 2019-11-23 1842 K8GL         599  04   CE2LR        599 12
QSO: 21000 CW 2019-11-23 1843 K8GL         599  04   ZD7W         599 36
QSO: 21000 CW 2019-11-23 1845 K8GL         599  04   HI8A         599 08
QSO: 21000 CW 2019-11-23 1846 K8GL         599  04   VE3YAA       599 04
QSO: 21000 CW 2019-11-23 1847 K8GL         599  04   PR4T         599 11
QSO: 21000 CW 2019-11-23 1848 K8GL         599  04   PT9DX        599 11
QSO: 21000 CW 2019-11-23 1848 K8GL         599  04   CE3CT        599 12
QSO: 21000 CW 2019-11-23 1848 K8GL         599  04   CO6RD        599 08
QSO: 21000 CW 2019-11-23 1850 K8GL         599  04   VA2EW        599 05
QSO: 21000 CW 2019-11-23 1850 K8GL         599  04   LU8QT        599 13
QSO: 21000 CW 2019-11-23 1852 K8GL         599  04   OA4O         599 10
QSO: 21000 CW 2019-11-23 1853 K8GL         599  04   9Z4Y         599 09
QSO: 21000 CW 2019-11-23 1854 K8GL         599  04   XE1AY        599 06
QSO: 21000 CW 2019-11-23 1855 K8GL         599  04   HI3CC        599 08
QSO: 21000 CW 2019-11-23 1857 K8GL         599  04   CO2RQ        599 08
QSO: 21000 CW 2019-11-23 1859 K8GL         599  04   PT9AL        599 11
QSO: 21000 CW 2019-11-23 1903 K8GL         599  04   CO8LY        599 08
QSO: 21000 CW 2019-11-23 1905 K8GL         599  04   KP3DX        599 08
QSO: 21000 CW 2019-11-23 1905 K8GL         599  04   LU4HK        599 13
QSO: 28000 CW 2019-11-23 1908 K8GL         599  04   L55D         599 13
QSO: 28000 CW 2019-11-23 1909 K8GL         599  04   V47T         599 08
QSO: 28000 CW 2019-11-23 1911 K8GL         599  04   OA4SS        599 10
QSO: 28000 CW 2019-11-23 1912 K8GL         599  04   P40W         599 09
QSO: 28000 CW 2019-11-23 1912 K8GL         599  04   NP2X         599 08
QSO: 28000 CW 2019-11-23 1913 K8GL         599  04   HH2AA        599 08
QSO: 28000 CW 2019-11-23 1921 K8GL         599  04   CE2ML        599 12
QSO: 28000 CW 2019-11-23 1923 K8GL         599  04   CE2SV        599 12
QSO: 28000 CW 2019-11-23 1929 K8GL         599  04   PJ2T         599 09
QSO: 28000 CW 2019-11-23 1929 K8GL         599  04   ZW5B         599 11
QSO: 28000 CW 2019-11-23 1932 K8GL         599  04   PY2EX        599 11
QSO: 28000 CW 2019-11-23 1933 K8GL         599  04   LU6FLZ       599 13
QSO: 28000 CW 2019-11-23 1934 K8GL         599  04   PJ4K         599 09
QSO: 28000 CW 2019-11-23 1934 K8GL         599  04   PP5BZ        599 11
QSO: 28000 CW 2019-11-23 1936 K8GL         599  04   PJ4A         599 09
QSO: 28000 CW 2019-11-23 1939 K8GL         599  04   LT7D         599 13
QSO: 28000 CW 2019-11-23 1942 K8GL         599  04   LS2D         599 13
QSO: 28000 CW 2019-11-23 1942 K8GL         599  04   PY3DX        599 11
QSO: 21000 CW 2019-11-23 1955 K8GL         599  04   ZL4TT        599 32
QSO: 21000 CW 2019-11-23 2002 K8GL         599  04   VP5M         599 08
QSO: 21000 CW 2019-11-23 2003 K8GL         599  04   NP2P         599 08
QSO: 14000 CW 2019-11-23 2006 K8GL         599  04   IK0YUT       599 15
QSO: 14000 CW 2019-11-23 2010 K8GL         599  04   8P5A         599 08
QSO: 14000 CW 2019-11-23 2012 K8GL         599  04   NP2P         599 08
QSO: 14000 CW 2019-11-23 2014 K8GL         599  04   IS0SWW       599 15
QSO: 14000 CW 2019-11-23 2014 K8GL         599  04   VE7JH        599 03
QSO: 14000 CW 2019-11-23 2014 K8GL         599  04   XL3A         599 04
QSO: 14000 CW 2019-11-23 2016 K8GL         599  04   EA3DU        599 14
QSO: 14000 CW 2019-11-23 2018 K8GL         599  04   YV4ABR       599 09
QSO: 14000 CW 2019-11-23 2019 K8GL         599  04   V4/WX4G      599 08
QSO: 14000 CW 2019-11-23 2020 K8GL         599  04   VE7DZO       599 03
QSO: 14000 CW 2019-11-23 2021 K8GL         599  04   LU7YS        599 13
QSO: 14000 CW 2019-11-23 2022 K8GL         599  04   SM2EKM       599 14
QSO: 14000 CW 2019-11-23 2025 K8GL         599  04   II9P         599 15
QSO: 14000 CW 2019-11-23 2026 K8GL         599  04   AA0CW        599 04
QSO: 14000 CW 2019-11-23 2026 K8GL         599  04   VY1AAA       599 01
QSO: 14000 CW 2019-11-23 2027 K8GL         599  04   TR8CR        599 36
QSO: 14000 CW 2019-11-23 2029 K8GL         599  04   OH6OS        599 15
QSO: 14000 CW 2019-11-23 2030 K8GL         599  04   SM2BLY       599 14
QSO: 14000 CW 2019-11-23 2033 K8GL         599  04   VE7BC        599 03
QSO: 14000 CW 2019-11-23 2033 K8GL         599  04   RM9A         599 17
QSO: 14000 CW 2019-11-23 2035 K8GL         599  04   N9EN         599 04
QSO: 14000 CW 2019-11-23 2035 K8GL         599  04   SM2CVH       599 14
QSO: 14000 CW 2019-11-23 2037 K8GL         599  04   VE7ZX        599 03
QSO: 14000 CW 2019-11-23 2039 K8GL         599  04   XP2I         599 40
QSO: 14000 CW 2019-11-23 2040 K8GL         599  04   VE9HF        599 05
QSO: 14000 CW 2019-11-23 2042 K8GL         599  04   XE1CT        599 06
QSO: 14000 CW 2019-11-23 2043 K8GL         599  04   6V7A         599 35
QSO: 14000 CW 2019-11-23 2045 K8GL         599  04   R1ZY         599 16
QSO: 14000 CW 2019-11-23 2045 K8GL         599  04   UN4L         599 17
QSO: 14000 CW 2019-11-23 2048 K8GL         599  04   S50K         599 15
QSO: 14000 CW 2019-11-23 2049 K8GL         599  04   KL7RA        599 01
QSO: 14000 CW 2019-11-23 2057 K8GL         599  04   VK3JA        599 30
QSO: 14000 CW 2019-11-23 2100 K8GL         599  04   VE3RZ        599 04
QSO:  7000 CW 2019-11-23 2115 K8GL         599  04   YU1RA        599 15
QSO:  7000 CW 2019-11-23 2119 K8GL         599  04   DR4A         599 14
QSO:  7000 CW 2019-11-23 2120 K8GL         599  04   OK2D         599 15
QSO:  7000 CW 2019-11-23 2121 K8GL         599  04   S52C         599 15
QSO:  7000 CW 2019-11-23 2127 K8GL         599  04   P33W         599 20
QSO:  7000 CW 2019-11-23 2128 K8GL         599  04   DR1A         599 14
QSO:  7000 CW 2019-11-23 2129 K8GL         599  04   9A4WY        599 15
QSO:  7000 CW 2019-11-23 2131 K8GL         599  04   VE3YAA       599 04
QSO:  7000 CW 2019-11-23 2132 K8GL         599  04   IR4X         599 15
QSO:  7000 CW 2019-11-23 2133 K8GL         599  04   IR2R         599 15
QSO:  7000 CW 2019-11-23 2134 K8GL         599  04   DD5XX        599 14
QSO:  7000 CW 2019-11-23 2139 K8GL         599  04   IK5ZWU       599 15
QSO:  7000 CW 2019-11-23 2140 K8GL         599  04   HB9CA        599 14
QSO:  7000 CW 2019-11-23 2141 K8GL         599  04   DD1A         599 14
QSO:  7000 CW 2019-11-23 2147 K8GL         599  04   IB9A         599 15
QSO:  7000 CW 2019-11-23 2148 K8GL         599  04   EW5A         599 16
QSO:  7000 CW 2019-11-23 2150 K8GL         599  04   IO5O         599 15
QSO:  7000 CW 2019-11-23 2151 K8GL         599  04   HG7T         599 15
QSO:  7000 CW 2019-11-23 2153 K8GL         599  04   TM6M         599 14
QSO:  7000 CW 2019-11-23 2158 K8GL         599  04   SN3A         599 15
QSO:  7000 CW 2019-11-23 2200 K8GL         599  04   SO9M         599 15
QSO:  7000 CW 2019-11-23 2202 K8GL         599  04   UB7K         599 16
QSO:  7000 CW 2019-11-23 2202 K8GL         599  04   ED5O         599 14
QSO: 14000 CW 2019-11-23 2232 K8GL         599  04   JH4UYB       599 25
QSO:  7000 CW 2019-11-23 2234 K8GL         599  04   GW5R         599 14
QSO:  7000 CW 2019-11-23 2235 K8GL         599  04   I2IFT        599 15
QSO:  7000 CW 2019-11-23 2235 K8GL         599  04   OL9Z         599 15
QSO:  7000 CW 2019-11-23 2237 K8GL         599  04   OK1DTC       599 15
QSO:  7000 CW 2019-11-23 2238 K8GL         599  04   F5BSB        599 14
QSO:  7000 CW 2019-11-23 2240 K8GL         599  04   OE5OHO       599 15
QSO:  7000 CW 2019-11-23 2243 K8GL         599  04   DL3ANK       599 14
