START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: RV6AVU
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: kn94ws
CLAIMED-SCORE: 508326
NAME: Peter
OPERATORS: RV6AVU
CLUB: Shakhan Contest Club
CREATED-BY: N1MM Logger+ 1.0.7704.0
QSO:  7007 CW 2019-11-23 0004 RV6AVU        599 16     K1LZ          599 05
QSO:  7041 CW 2019-11-23 0006 RV6AVU        599 16     OK1AWZ        599 15
QSO:  7038 CW 2019-11-23 0008 RV6AVU        599 16     SO9M          599 15
QSO:  7013 CW 2019-11-23 0008 RV6AVU        599 16     9A7A          599 15
QSO:  7014 CW 2019-11-23 0010 RV6AVU        599 16     SA1AG         599 14
QSO:  7015 CW 2019-11-23 0011 RV6AVU        599 16     YL7X          599 15
QSO:  7028 CW 2019-11-23 0013 RV6AVU        599 16     OK5Z          599 15
QSO:  7002 CW 2019-11-23 0015 RV6AVU        599 16     CN3A          599 33
QSO:  7002 CW 2019-11-23 0016 RV6AVU        599 16     DF0HQ         599 14
QSO:  7001 CW 2019-11-23 0017 RV6AVU        599 16     OM4Q          599 15
QSO:  7007 CW 2019-11-23 0020 RV6AVU        599 16     OH5Z          599 15
QSO:  7005 CW 2019-11-23 0025 RV6AVU        599 16     PJ4A          599 09
QSO:  7005 CW 2019-11-23 0028 RV6AVU        599 16     HG6N          599 15
QSO:  7006 CW 2019-11-23 0030 RV6AVU        599 16     KV2K          599 05
QSO:  7008 CW 2019-11-23 0032 RV6AVU        599 16     CR3DX         599 33
QSO:  7040 CW 2019-11-23 0033 RV6AVU        599 16     ED1R          599 14
QSO:  7033 CW 2019-11-23 0036 RV6AVU        599 16     IR2Q          599 15
QSO:  7034 CW 2019-11-23 0037 RV6AVU        599 16     R7AB          599 16
QSO:  7037 CW 2019-11-23 0038 RV6AVU        599 16     OK1FPS        599 15
QSO:  7038 CW 2019-11-23 0039 RV6AVU        599 16     HG3N          599 15
QSO:  7039 CW 2019-11-23 0041 RV6AVU        599 16     SN7Q          599 15
QSO:  7040 CW 2019-11-23 0043 RV6AVU        599 16     K3CCR         599 05
QSO:  7008 CW 2019-11-23 0044 RV6AVU        599 16     TM6M          599 14
QSO:  7009 CW 2019-11-23 0046 RV6AVU        599 16     4O3A          599 15
QSO:  7004 CW 2019-11-23 0048 RV6AVU        599 16     LY2K          599 15
QSO:  7006 CW 2019-11-23 0051 RV6AVU        599 16     N2IC          599 05
QSO:  7006 CW 2019-11-23 0052 RV6AVU        599 16     SO7M          599 15
QSO:  7008 CW 2019-11-23 0054 RV6AVU        599 16     UA9CTT        599 17
QSO:  7011 CW 2019-11-23 0055 RV6AVU        599 16     YU1A          599 15
QSO:  7012 CW 2019-11-23 0059 RV6AVU        599 16     EI5KF         599 14
QSO:  7014 CW 2019-11-23 0100 RV6AVU        599 16     HA1AG         599 15
QSO:  7016 CW 2019-11-23 0102 RV6AVU        599 16     W3LPL         599 05
QSO:  7016 CW 2019-11-23 0104 RV6AVU        599 16     W3UA          599 05
QSO:  7019 CW 2019-11-23 0106 RV6AVU        599 16     9A3XU         599 15
QSO:  7019 CW 2019-11-23 0106 RV6AVU        599 16     SN2B          599 15
QSO:  7019 CW 2019-11-23 0107 RV6AVU        599 16     TK0C          599 15
QSO:  7021 CW 2019-11-23 0109 RV6AVU        599 16     UN6LN         599 17
QSO:  7024 CW 2019-11-23 0112 RV6AVU        599 16     S53M          599 15
QSO:  7025 CW 2019-11-23 0114 RV6AVU        599 16     EF2X          599 14
QSO:  7025 CW 2019-11-23 0114 RV6AVU        599 16     OK2D          599 15
QSO:  7027 CW 2019-11-23 0116 RV6AVU        599 16     DR4A          599 14
QSO:  7030 CW 2019-11-23 0118 RV6AVU        599 16     OL9Z          599 15
