START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: N6WS
LOCATION: SB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: CM95
CLAIMED-SCORE: 192794
NAME: Bill Shell
OPERATORS: N6WS
CLUB: Southern California Contest Club
CREATED-BY: N1MM Logger+ 1.0.8014.0
SOAPBOX: Just played whenever I was available.
SOAPBOX: Had a great time chasing some of the DX stations.
QSO:  7012 CW 2019-11-23 0305 N6WS          599 3      EF8R          599 33
QSO:  7086 CW 2019-11-23 0306 N6WS          599 3      9G5W          599 35
QSO:  7056 CW 2019-11-23 0308 N6WS          599 3      C56DF         599 35
QSO:  7048 CW 2019-11-23 0310 N6WS          599 3      D4C           599 35
QSO:  7052 CW 2019-11-23 0312 N6WS          599 3      ZD7W          599 36
QSO:  7061 CW 2019-11-23 0315 N6WS          599 3      V55A          599 38
QSO:  7033 CW 2019-11-23 0317 N6WS          599 3      C6AGU         599 08
QSO:  7066 CW 2019-11-23 0317 N6WS          599 3      V26K          599 08
QSO:  7044 CW 2019-11-23 0322 N6WS          599 3      PJ2T          599 09
QSO:  7030 CW 2019-11-23 0323 N6WS          599 3      PJ4TT         599 09
QSO:  7059 CW 2019-11-23 0332 N6WS          599 3      5U9AMO        599 35
QSO:  7064 CW 2019-11-23 0335 N6WS          599 3      5N7Q          599 35
QSO:  3558 CW 2019-11-23 0341 N6WS          599 3      6V7A          599 35
QSO:  3540 CW 2019-11-23 0344 N6WS          599 3      CN3A          599 33
QSO:  3515 CW 2019-11-23 0353 N6WS          599 3      C6AGU         599 08
QSO:  3546 CW 2019-11-23 0354 N6WS          599 3      EF8R          599 33
QSO:  3518 CW 2019-11-23 0357 N6WS          599 3      CR3W          599 33
QSO:  3506 CW 2019-11-23 0358 N6WS          599 3      NP2X          599 08
QSO:  3585 CW 2019-11-23 0404 N6WS          599 3      HI3CC         599 08
QSO:  3544 CW 2019-11-23 0405 N6WS          599 3      J35X          599 08
QSO:  3552 CW 2019-11-23 0406 N6WS          599 3      P40W          599 09
QSO:  3519 CW 2019-11-23 0409 N6WS          599 3      CR3DX         599 33
QSO:  3567 CW 2019-11-23 0411 N6WS          599 3      VP9I          599 05
QSO:  3560 CW 2019-11-23 0416 N6WS          599 3      TI7W          599 07
QSO:  3545 CW 2019-11-23 0418 N6WS          599 3      KH6LC         599 31
QSO:  3588 CW 2019-11-23 0422 N6WS          599 3      ZF9CW         599 08
QSO:  3512 CW 2019-11-23 0429 N6WS          599 3      PJ4A          599 09
QSO:  3542 CW 2019-11-23 0433 N6WS          599 3      NP4AW         599 08
QSO:  7046 CW 2019-11-23 0437 N6WS          599 3      KH6LC         599 31
QSO:  7039 CW 2019-11-23 0438 N6WS          599 3      ZL3X          599 32
QSO:  7002 CW 2019-11-23 0439 N6WS          599 3      CN3A          599 33
QSO:  7026 CW 2019-11-23 0458 N6WS          599 3      6V7A          599 35
QSO:  7011 CW 2019-11-23 0459 N6WS          599 3      ED8W          599 33
QSO:  7026 CW 2019-11-23 0502 N6WS          599 3      ZS2NF         599 38
QSO:  7009 CW 2019-11-23 0502 N6WS          599 3      KP2M          599 08
QSO:  7078 CW 2019-11-23 0503 N6WS          599 3      KP3DX         599 08
QSO:  7038 CW 2019-11-23 0508 N6WS          599 3      V31CQ         599 07
QSO:  7019 CW 2019-11-23 0512 N6WS          599 3      HC5DX         599 10
QSO:  1819 CW 2019-11-23 0545 N6WS          599 3      KH7B          599 31
QSO:  7062 CW 2019-11-23 0549 N6WS          599 3      5T0AA         599 35
QSO:  7057 CW 2019-11-23 0550 N6WS          599 3      CR3X          599 33
QSO:  7040 CW 2019-11-23 0553 N6WS          599 3      EL2DT         599 35
QSO:  7024 CW 2019-11-23 0555 N6WS          599 3      ED5O          599 14
QSO:  7074 CW 2019-11-23 0558 N6WS          599 3      PJ5/SP6EQZ    599 08
QSO:  7044 CW 2019-11-23 0559 N6WS          599 3      V47T          599 08
QSO:  7054 CW 2019-11-23 0601 N6WS          599 3      VP2VWW        599 08
QSO:  7058 CW 2019-11-23 0602 N6WS          599 3      HI3CC         599 08
QSO:  7014 CW 2019-11-23 0602 N6WS          599 3      CM8NMN        599 08
QSO:  7035 CW 2019-11-23 0603 N6WS          599 3      PZ5W          599 09
QSO:  7084 CW 2019-11-23 0604 N6WS          599 3      8P5A          599 08
QSO:  7081 CW 2019-11-23 0605 N6WS          599 3      HK3TU         599 09
QSO:  7046 CW 2019-11-23 0607 N6WS          599 3      CE3CT         599 12
QSO:  7016 CW 2019-11-23 0609 N6WS          599 3      ZW8T          599 11
QSO:  7019 CW 2019-11-23 0616 N6WS          599 3      LS2D          599 13
QSO:  7089 CW 2019-11-23 0617 N6WS          599 3      TG0AA         599 07
QSO:  7046 CW 2019-11-23 0622 N6WS          599 3      CX9AU         599 13
QSO:  7057 CW 2019-11-23 0624 N6WS          599 3      FO/K5PI       599 32
QSO:  7005 CW 2019-11-23 0625 N6WS          599 3      ZM4T          599 32
QSO:  7032 CW 2019-11-23 0627 N6WS          599 3      ZM1A          599 32
QSO:  3530 CW 2019-11-23 0635 N6WS          599 3      CE2LR         599 12
QSO:  3518 CW 2019-11-23 0638 N6WS          599 3      TI9P          599 07
QSO:  1837 CW 2019-11-23 0641 N6WS          599 3      EF8R          599 33
QSO:  3511 CW 2019-11-23 0653 N6WS          599 3      P40C          599 09
QSO:  3508 CW 2019-11-23 0655 N6WS          599 3      V31CQ         599 07
QSO:  3550 CW 2019-11-23 0657 N6WS          599 3      LU8DPM        599 13
QSO:  3509 CW 2019-11-23 0700 N6WS          599 3      ZM4T          599 32
QSO:  3551 CW 2019-11-23 0701 N6WS          599 3      WH7M          599 31
QSO:  3511 CW 2019-11-23 1421 N6WS          599 3      ZM1A          599 32
QSO:  3527 CW 2019-11-23 1425 N6WS          599 3      JM3URL        599 25
QSO:  1813 CW 2019-11-23 1428 N6WS          599 3      JI3KDH        599 25
QSO:  1822 CW 2019-11-23 1430 N6WS          599 3      KL7RA         599 01
QSO:  3505 CW 2019-11-23 1434 N6WS          599 3      VK2DX         599 30
QSO:  7039 CW 2019-11-23 1454 N6WS          599 3      9M6NA         599 28
QSO:  7003 CW 2019-11-23 1455 N6WS          599 3      KL7RA         599 01
QSO:  7036 CW 2019-11-23 1456 N6WS          599 3      VR2XAN        599 24
QSO:  7021 CW 2019-11-23 1456 N6WS          599 3      HS0ZAR        599 26
QSO:  7016 CW 2019-11-23 1457 N6WS          599 3      JM1TUY        599 25
QSO:  7045 CW 2019-11-23 1458 N6WS          599 3      BU2EO         599 24
QSO:  7047 CW 2019-11-23 1459 N6WS          599 3      9M2TO         599 28
QSO:  7028 CW 2019-11-23 1501 N6WS          599 3      VK2IA         599 30
QSO:  3532 CW 2019-11-23 1508 N6WS          599 3      HS0ZAR        599 26
QSO:  3512 CW 2019-11-23 1510 N6WS          599 3      JA7NPV        599 25
QSO:  3526 CW 2019-11-23 1511 N6WS          599 3      JA3YBK        599 25
QSO:  3505 CW 2019-11-23 1512 N6WS          599 3      AH2R          599 27
QSO: 14086 CW 2019-11-23 1604 N6WS          599 3      3V8SS         599 33
QSO: 14096 CW 2019-11-23 1606 N6WS          599 3      3B8M          599 39
QSO: 14009 CW 2019-11-23 1628 N6WS          599 3      J42L          599 20
QSO: 14108 CW 2019-11-23 1630 N6WS          599 3      IH9/OL3R      599 33
QSO: 14109 CW 2019-11-23 1633 N6WS          599 3      GJ4YOX        599 14
QSO: 14065 CW 2019-11-23 1634 N6WS          599 3      TM5T          599 14
QSO: 14067 CW 2019-11-23 1642 N6WS          599 3      IR2C          599 15
QSO: 21027 CW 2019-11-23 1646 N6WS          599 3      TI7W          599 07
QSO: 21022 CW 2019-11-23 1647 N6WS          599 3      OA4O          599 10
QSO: 21024 CW 2019-11-23 1648 N6WS          599 3      LU6UO         599 13
QSO: 21070 CW 2019-11-23 1649 N6WS          599 3      8P5A          599 08
QSO: 21049 CW 2019-11-23 1712 N6WS          599 3      ZF1A          599 08
QSO: 21040 CW 2019-11-23 1713 N6WS          599 3      KP3DX         599 08
QSO: 21006 CW 2019-11-23 1723 N6WS          599 3      EF8R          599 33
QSO: 21027 CW 2019-11-23 1728 N6WS          599 3      V26K          599 08
QSO: 21042 CW 2019-11-23 1732 N6WS          599 3      PJ2T          599 09
QSO: 21052 CW 2019-11-23 1732 N6WS          599 3      PJ4K          599 09
QSO: 21032 CW 2019-11-23 1733 N6WS          599 3      PZ5W          599 09
QSO: 21017 CW 2019-11-23 1734 N6WS          599 3      9Z4Y          599 09
QSO: 21049 CW 2019-11-23 1735 N6WS          599 3      V47T          599 08
QSO: 21028 CW 2019-11-23 1750 N6WS          599 3      CN3A          599 33
QSO: 21047 CW 2019-11-23 1750 N6WS          599 3      CT3KN         599 33
QSO: 21045 CW 2019-11-23 1758 N6WS          599 3      ZD7W          599 36
QSO: 21011 CW 2019-11-23 1806 N6WS          599 3      HC0T          599 10
QSO: 28004 CW 2019-11-23 1813 N6WS          599 3      PY2EX         599 11
QSO: 28031 CW 2019-11-23 1817 N6WS          599 3      PJ2T          599 09
QSO: 28014 CW 2019-11-23 1820 N6WS          599 3      CX9AU         599 13
QSO: 28015 CW 2019-11-23 1821 N6WS          599 3      LT1F          599 13
QSO: 28034 CW 2019-11-23 1822 N6WS          599 3      CE2SV         599 12
QSO: 21033 CW 2019-11-23 1834 N6WS          599 3      V31CQ         599 07
QSO: 21021 CW 2019-11-23 1836 N6WS          599 3      HQ9M          599 07
QSO: 21050 CW 2019-11-23 1837 N6WS          599 3      YN2CC         599 07
QSO: 21013 CW 2019-11-23 1838 N6WS          599 3      CE3CT         599 12
QSO: 21054 CW 2019-11-23 1839 N6WS          599 3      PX2A          599 11
QSO: 21060 CW 2019-11-23 1840 N6WS          599 3      HH2AA         599 08
QSO: 21034 CW 2019-11-23 1854 N6WS          599 3      PY0F          599 11
QSO: 21038 CW 2019-11-23 1855 N6WS          599 3      CX2BR         599 13
QSO: 21025 CW 2019-11-23 1856 N6WS          599 3      XE1AY         599 06
QSO: 21025 CW 2019-11-23 1904 N6WS          599 3      HI3CC         599 08
QSO: 21016 CW 2019-11-23 1919 N6WS          599 3      6V7A          599 35
QSO: 21062 CW 2019-11-23 1921 N6WS          599 3      VP2MDM        599 08
QSO: 21037 CW 2019-11-23 1921 N6WS          599 3      VP5M          599 08
QSO: 21020 CW 2019-11-23 1922 N6WS          599 3      C6AGU         599 08
QSO: 21033 CW 2019-11-23 2211 N6WS          599 3      ZM1A          599 32
QSO: 21020 CW 2019-11-23 2211 N6WS          599 3      VK2PW         599 30
QSO: 14042 CW 2019-11-23 2222 N6WS          599 3      V47T          599 08
QSO: 14027 CW 2019-11-23 2223 N6WS          599 3      C6AGU         599 08
QSO: 14000 CW 2019-11-23 2224 N6WS          599 3      VP2VWW        599 08
QSO: 14033 CW 2019-11-23 2226 N6WS          599 3      EF8R          599 33
QSO: 14014 CW 2019-11-23 2227 N6WS          599 3      6V7A          599 35
QSO: 14062 CW 2019-11-23 2227 N6WS          599 3      D4C           599 35
QSO: 14038 CW 2019-11-23 2232 N6WS          599 3      CN3A          599 33
QSO: 14036 CW 2019-11-23 2233 N6WS          599 3      ZF1A          599 08
QSO: 14065 CW 2019-11-23 2233 N6WS          599 3      KP3DX         599 08
QSO: 14017 CW 2019-11-23 2254 N6WS          599 3      BH7JUO        599 24
QSO: 14021 CW 2019-11-23 2320 N6WS          599 3      VR2XAN        599 24
QSO: 14047 CW 2019-11-23 2347 N6WS          599 3      9M2YDX        599 28
QSO: 14051 CW 2019-11-23 2348 N6WS          599 3      4E1A          599 27
QSO: 14064 CW 2019-11-23 2349 N6WS          599 3      V85RH         599 28
QSO: 14014 CW 2019-11-23 2351 N6WS          599 3      VK6LW         599 29
QSO: 14038 CW 2019-11-23 2352 N6WS          599 3      KH7B          599 31
QSO: 14042 CW 2019-11-23 2353 N6WS          599 3      KH6LC         599 31
QSO:  7094 CW 2019-11-24 0233 N6WS          599 3      YN2CC         599 07
QSO:  7064 CW 2019-11-24 0234 N6WS          599 3      TI7W          599 07
QSO:  7022 CW 2019-11-24 0236 N6WS          599 3      JT5DX         599 23
QSO:  7041 CW 2019-11-24 0241 N6WS          599 3      LT1F          599 13
QSO:  7070 CW 2019-11-24 0242 N6WS          599 3      CE2LR         599 12
QSO:  7062 CW 2019-11-24 0242 N6WS          599 3      HC0T          599 10
QSO:  7039 CW 2019-11-24 0246 N6WS          599 3      XE2S          599 06
QSO:  7027 CW 2019-11-24 0254 N6WS          599 3      RM9I          599 18
QSO:  3567 CW 2019-11-24 0304 N6WS          599 3      8P5A          599 08
QSO:  3570 CW 2019-11-24 0315 N6WS          599 3      CO2JD         599 08
QSO:  3510 CW 2019-11-24 0522 N6WS          599 3      VY1CO         599 01
QSO:  1825 CW 2019-11-24 0525 N6WS          599 3      NP2J          599 08
QSO:  3519 CW 2019-11-24 0536 N6WS          599 3      ZD7W          599 36
QSO:  3549 CW 2019-11-24 0539 N6WS          599 3      VP5M          599 08
QSO:  7062 CW 2019-11-24 0543 N6WS          599 3      FY5KE         599 09
QSO:  7038 CW 2019-11-24 0544 N6WS          599 3      VP2MDM        599 08
QSO:  7066 CW 2019-11-24 0545 N6WS          599 3      CR5E          599 14
QSO:  7014 CW 2019-11-24 0548 N6WS          599 3      ED1R          599 14
QSO:  7035 CW 2019-11-24 0549 N6WS          599 3      FO/F6BCW      599 31
QSO:  7023 CW 2019-11-24 1227 N6WS          599 3      XV9D          599 26
QSO:  7011 CW 2019-11-24 1232 N6WS          599 3      BH1NGG        599 24
QSO:  7047 CW 2019-11-24 1235 N6WS          599 3      AH2R          599 27
QSO:  7048 CW 2019-11-24 1237 N6WS          599 3      VK3MI         599 30
QSO:  3521 CW 2019-11-24 1240 N6WS          599 3      JT5DX         599 23
QSO:  3514 CW 2019-11-24 1241 N6WS          599 3      RT0F          599 19
QSO:  7032 CW 2019-11-24 1303 N6WS          599 3      V85RH         599 28
QSO:  7033 CW 2019-11-24 1304 N6WS          599 3      HL2BQG        599 25
QSO:  7023 CW 2019-11-24 1308 N6WS          599 3      3D2AG         599 32
QSO:  7038 CW 2019-11-24 1309 N6WS          599 3      RT0C          599 19
QSO:  3509 CW 2019-11-24 1345 N6WS          599 3      JF3BFS        599 25
QSO:  3506 CW 2019-11-24 1347 N6WS          599 3      JE6RPM        599 25
QSO:  3504 CW 2019-11-24 1347 N6WS          599 3      JJ5GMJ        599 25
QSO:  3516 CW 2019-11-24 1348 N6WS          599 3      KH7B          599 31
QSO:  3525 CW 2019-11-24 1404 N6WS          599 3      FO/F6BCW      599 31
QSO:  1816 CW 2019-11-24 1431 N6WS          599 3      JA3YBK        599 25
QSO:  1813 CW 2019-11-24 1433 N6WS          599 3      JN4MMO        599 25
QSO:  1815 CW 2019-11-24 1435 N6WS          599 3      JE1SPY        599 25
QSO:  7067 CW 2019-11-24 1436 N6WS          599 3      H40TT         599 32
QSO: 21039 CW 2019-11-24 2010 N6WS          599 3      FM5KC         599 08
QSO: 21049 CW 2019-11-24 2014 N6WS          599 3      D4C           599 35
QSO: 21045 CW 2019-11-24 2020 N6WS          599 3      TG0AA         599 07
QSO: 21038 CW 2019-11-24 2021 N6WS          599 3      OA4SS         599 10
QSO: 21032 CW 2019-11-24 2022 N6WS          599 3      TO1A          599 09
END-OF-LOG:
