START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: DL9JON
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: JO60GP
CLAIMED-SCORE: 282875
NAME: Heiko Gruner
OPERATORS: DL9JON
CLUB: RHEIN RUHR DX ASSOCIATION
CREATED-BY: N1MM Logger+ 1.0.8014.0
SOAPBOX: Tnx for all QSOs. Tnx to all operators and crews.
QSO: 21000 CW 2019-11-23 0831 DL9JON        599 14     VK3JA         599 30
QSO: 21000 CW 2019-11-23 0832 DL9JON        599 14     DU3DW         599 27
QSO: 21000 CW 2019-11-23 0838 DL9JON        599 14     VK9CZ         599 29
QSO: 21000 CW 2019-11-23 0842 DL9JON        599 14     HZ1TT/QRP     599 21
QSO: 21000 CW 2019-11-23 0843 DL9JON        599 14     9M8YY         599 28
QSO: 21000 CW 2019-11-23 0847 DL9JON        599 14     XV1X          599 26
QSO: 21000 CW 2019-11-23 0848 DL9JON        599 14     4X6FR         599 20
QSO: 21000 CW 2019-11-23 0850 DL9JON        599 14     3B8M          599 39
QSO: 21000 CW 2019-11-23 0856 DL9JON        599 14     V55A          599 38
QSO: 21000 CW 2019-11-23 0858 DL9JON        599 14     OD5ZF         599 20
QSO: 21000 CW 2019-11-23 0859 DL9JON        599 14     MM1E          599 14
QSO: 21000 CW 2019-11-23 0859 DL9JON        599 14     LY9A          599 15
QSO: 21000 CW 2019-11-23 0900 DL9JON        599 14     V51WH         599 38
QSO: 21000 CW 2019-11-23 0901 DL9JON        599 14     VK3BDX        599 30
QSO: 21000 CW 2019-11-23 0902 DL9JON        599 14     RA9CCK        599 17
QSO: 21000 CW 2019-11-23 0903 DL9JON        599 14     VK2GR         599 30
QSO: 21000 CW 2019-11-23 0903 DL9JON        599 14     ZL4TT         599 32
QSO: 28000 CW 2019-11-23 0910 DL9JON        599 14     LZ8R          599 20
QSO: 28000 CW 2019-11-23 0915 DL9JON        599 14     M6T           599 14
QSO: 21000 CW 2019-11-23 0922 DL9JON        599 14     9K2NO         599 21
QSO: 21000 CW 2019-11-23 0924 DL9JON        599 14     CR2X          599 14
QSO: 21000 CW 2019-11-23 0925 DL9JON        599 14     R4GM          599 16
QSO: 21000 CW 2019-11-23 0926 DL9JON        599 14     IB4P          599 15
QSO: 21000 CW 2019-11-23 0926 DL9JON        599 14     UN7ID         599 17
QSO: 21000 CW 2019-11-23 0930 DL9JON        599 14     4X2M          599 20
QSO: 21000 CW 2019-11-23 0931 DL9JON        599 14     VR2EH         599 24
QSO: 21000 CW 2019-11-23 0934 DL9JON        599 14     CT3KN         599 33
QSO: 14000 CW 2019-11-23 0937 DL9JON        599 14     LZ5QZ         599 20
QSO: 14000 CW 2019-11-23 0940 DL9JON        599 14     6W7PCT        599 35
QSO: 14000 CW 2019-11-23 0941 DL9JON        599 14     IH9/OL3R      599 33
QSO: 14000 CW 2019-11-23 0941 DL9JON        599 14     YO4NF         599 20
QSO: 14000 CW 2019-11-23 0945 DL9JON        599 14     J42L          599 20
QSO: 14000 CW 2019-11-23 0948 DL9JON        599 14     C4W           599 20
QSO: 14000 CW 2019-11-23 0949 DL9JON        599 14     EU8U          599 16
QSO: 14000 CW 2019-11-23 0950 DL9JON        599 14     ER1OO         599 16
QSO: 14000 CW 2019-11-23 0951 DL9JON        599 14     C56XA         599 35
QSO: 14000 CW 2019-11-23 0952 DL9JON        599 14     9H3TX         599 15
QSO: 14000 CW 2019-11-23 0956 DL9JON        599 14     PX2C          599 11
QSO: 14000 CW 2019-11-23 0956 DL9JON        599 14     EL2DT         599 35
QSO: 14000 CW 2019-11-23 0959 DL9JON        599 14     PZ5W          599 09
QSO: 14000 CW 2019-11-23 1000 DL9JON        599 14     CR3W          599 33
QSO: 14000 CW 2019-11-23 1001 DL9JON        599 14     CN3A          599 33
QSO: 14000 CW 2019-11-23 1008 DL9JON        599 14     JE6RPM        599 25
QSO: 14000 CW 2019-11-23 1012 DL9JON        599 14     A44A          599 21
QSO: 14000 CW 2019-11-23 1016 DL9JON        599 14     T6A           599 21
QSO: 14000 CW 2019-11-23 1021 DL9JON        599 14     D4C           599 35
QSO: 14000 CW 2019-11-23 1022 DL9JON        599 14     YW1K          599 09
QSO: 14000 CW 2019-11-23 1025 DL9JON        599 14     8P5A          599 08
QSO: 14000 CW 2019-11-23 1026 DL9JON        599 14     FS/VA3DF      599 08
QSO: 14000 CW 2019-11-23 1028 DL9JON        599 14     ZW5B          599 11
QSO: 14000 CW 2019-11-23 1029 DL9JON        599 14     XR1D          599 12
QSO: 14000 CW 2019-11-23 1031 DL9JON        599 14     PY0FR         599 11
QSO: 14000 CW 2019-11-23 1036 DL9JON        599 14     KP3DX         599 08
QSO: 14000 CW 2019-11-23 1038 DL9JON        599 14     P40W          599 09
QSO: 14000 CW 2019-11-23 1041 DL9JON        599 14     AH2R          599 27
QSO: 21000 CW 2019-11-23 1238 DL9JON        599 14     FR4SC         599 39
QSO: 21000 CW 2019-11-23 1240 DL9JON        599 14     CN3A          599 33
QSO: 21000 CW 2019-11-23 1243 DL9JON        599 14     HI3CC         599 08
QSO: 21000 CW 2019-11-23 1244 DL9JON        599 14     V47T          599 08
QSO: 21000 CW 2019-11-23 1246 DL9JON        599 14     TO1A          599 09
QSO: 21000 CW 2019-11-23 1247 DL9JON        599 14     D4C           599 35
QSO: 21000 CW 2019-11-23 1250 DL9JON        599 14     LQ3D          599 13
QSO: 21000 CW 2019-11-23 1253 DL9JON        599 14     CE3CT         599 12
QSO: 21000 CW 2019-11-23 1256 DL9JON        599 14     PJ4K          599 09
QSO: 21000 CW 2019-11-23 1259 DL9JON        599 14     C6AGU         599 08
QSO: 14000 CW 2019-11-23 1303 DL9JON        599 14     KQ2M          599 05
QSO: 14000 CW 2019-11-23 1305 DL9JON        599 14     N9SE          599 04
QSO: 14000 CW 2019-11-23 1311 DL9JON        599 14     MI5I          599 14
QSO: 14000 CW 2019-11-23 1314 DL9JON        599 14     PJ4K          599 09
QSO: 14000 CW 2019-11-23 1318 DL9JON        599 14     K5GN          599 04
QSO: 14000 CW 2019-11-23 1319 DL9JON        599 14     IT9SSI        599 15
QSO: 14000 CW 2019-11-23 1321 DL9JON        599 14     HI3CC         599 08
QSO: 14000 CW 2019-11-23 1321 DL9JON        599 14     VA2UR         599 05
QSO: 14000 CW 2019-11-23 1323 DL9JON        599 14     VE3JM         599 04
QSO: 14000 CW 2019-11-23 1324 DL9JON        599 14     EI0R          599 14
QSO: 14000 CW 2019-11-23 1325 DL9JON        599 14     N8II          599 05
QSO: 14000 CW 2019-11-23 1326 DL9JON        599 14     N1MM          599 05
QSO: 14000 CW 2019-11-23 1328 DL9JON        599 14     KU2C          599 05
QSO: 14000 CW 2019-11-23 1329 DL9JON        599 14     TI7W          599 07
QSO: 14000 CW 2019-11-23 1330 DL9JON        599 14     K8MFO         599 04
QSO: 14000 CW 2019-11-23 1331 DL9JON        599 14     VE2IM         599 02
QSO: 14000 CW 2019-11-23 1332 DL9JON        599 14     EM2Q          599 16
QSO: 14000 CW 2019-11-23 1333 DL9JON        599 14     ZF9CW         599 08
QSO: 14000 CW 2019-11-23 1333 DL9JON        599 14     NY6DX         599 05
QSO: 14000 CW 2019-11-23 1336 DL9JON        599 14     K2NV          599 05
QSO: 14000 CW 2019-11-23 1338 DL9JON        599 14     IK8SEU        599 15
QSO: 14000 CW 2019-11-23 1341 DL9JON        599 14     VA2EW         599 05
QSO: 14000 CW 2019-11-23 1346 DL9JON        599 14     VU2CPL        599 22
QSO: 14000 CW 2019-11-23 1347 DL9JON        599 14     TC0F          599 20
QSO: 14000 CW 2019-11-23 1348 DL9JON        599 14     4U1A          599 15
QSO: 14000 CW 2019-11-23 1349 DL9JON        599 14     Z35F          599 15
QSO: 14000 CW 2019-11-23 1354 DL9JON        599 14     VK9CZ         599 29
QSO: 14000 CW 2019-11-23 1356 DL9JON        599 14     9M6NA         599 28
QSO: 14000 CW 2019-11-23 1400 DL9JON        599 14     VP2MDM        599 08
QSO: 14000 CW 2019-11-23 1404 DL9JON        599 14     N4OX          599 05
QSO: 14000 CW 2019-11-23 1409 DL9JON        599 14     ZF1A          599 08
QSO: 14000 CW 2019-11-23 1411 DL9JON        599 14     V26K          599 08
QSO:  7000 CW 2019-11-23 1417 DL9JON        599 14     Z3K           599 15
QSO:  7000 CW 2019-11-23 1419 DL9JON        599 14     RK9AX         599 17
QSO:  7000 CW 2019-11-23 1420 DL9JON        599 14     4O3A          599 15
QSO:  7000 CW 2019-11-23 1422 DL9JON        599 14     ZM4T          599 32
QSO:  7000 CW 2019-11-23 1423 DL9JON        599 14     LY8O          599 15
QSO:  7000 CW 2019-11-23 1424 DL9JON        599 14     A44A          599 21
QSO:  7000 CW 2019-11-23 1436 DL9JON        599 14     BY1CW         599 24
QSO:  7000 CW 2019-11-23 1438 DL9JON        599 14     OM0M          599 15
QSO:  7000 CW 2019-11-23 1439 DL9JON        599 14     SC0N          599 14
QSO:  7000 CW 2019-11-23 1439 DL9JON        599 14     YL7X          599 15
QSO:  7000 CW 2019-11-23 1443 DL9JON        599 14     JA3YBK        599 25
QSO:  7000 CW 2019-11-23 1444 DL9JON        599 14     GW5R          599 14
QSO:  7000 CW 2019-11-23 1446 DL9JON        599 14     UA6CT         599 16
QSO:  7000 CW 2019-11-23 1447 DL9JON        599 14     E73PY         599 15
QSO:  7000 CW 2019-11-23 1447 DL9JON        599 14     RW0A          599 18
QSO:  7000 CW 2019-11-23 1448 DL9JON        599 14     UN6LN         599 17
QSO:  7000 CW 2019-11-23 1503 DL9JON        599 14     YT2RX         599 15
QSO:  7000 CW 2019-11-23 1504 DL9JON        599 14     EU8F          599 16
QSO:  7000 CW 2019-11-23 1505 DL9JON        599 14     UR5MM         599 16
QSO:  7000 CW 2019-11-23 1505 DL9JON        599 14     PA5KT         599 14
QSO:  7000 CW 2019-11-23 1506 DL9JON        599 14     E27EK         599 26
QSO:  7000 CW 2019-11-23 1507 DL9JON        599 14     IK1RQQ        599 15
QSO:  7000 CW 2019-11-23 1508 DL9JON        599 14     YP8T          599 20
QSO:  7000 CW 2019-11-23 1509 DL9JON        599 14     OL6T          599 15
QSO:  7000 CW 2019-11-23 1511 DL9JON        599 14     LY2PX         599 15
QSO:  7000 CW 2019-11-23 1512 DL9JON        599 14     LZ4AW         599 20
QSO:  7000 CW 2019-11-23 1516 DL9JON        599 14     G3TXF         599 14
QSO:  7000 CW 2019-11-23 1518 DL9JON        599 14     9A/AI6V       599 15
QSO:  7000 CW 2019-11-23 1519 DL9JON        599 14     ER4A          599 16
QSO:  7000 CW 2019-11-23 1523 DL9JON        599 14     9M2TO         599 28
QSO:  7000 CW 2019-11-23 1524 DL9JON        599 14     OH1F          599 15
QSO:  7000 CW 2019-11-23 1525 DL9JON        599 14     SO9M          599 15
QSO:  7000 CW 2019-11-23 1527 DL9JON        599 14     JE6RPM        599 25
QSO:  7000 CW 2019-11-23 1529 DL9JON        599 14     HG7T          599 15
QSO:  7000 CW 2019-11-23 1532 DL9JON        599 14     JH4UYB        599 25
QSO:  7000 CW 2019-11-23 1534 DL9JON        599 14     LA4C          599 14
QSO:  7000 CW 2019-11-23 1535 DL9JON        599 14     4L8A          599 21
QSO:  7000 CW 2019-11-23 1536 DL9JON        599 14     F6KOP         599 14
QSO:  7000 CW 2019-11-23 1537 DL9JON        599 14     JT5DX         599 23
QSO:  7000 CW 2019-11-23 1538 DL9JON        599 14     ES9C          599 15
QSO:  7000 CW 2019-11-23 1540 DL9JON        599 14     VK2IA         599 30
QSO:  7000 CW 2019-11-23 1543 DL9JON        599 14     7A0I          599 28
QSO:  7000 CW 2019-11-23 1548 DL9JON        599 14     4X6FR         599 20
QSO:  7000 CW 2019-11-23 1550 DL9JON        599 14     S58J          599 15
QSO:  7000 CW 2019-11-23 1555 DL9JON        599 14     IH9/OK6RA     599 33
QSO: 14000 CW 2019-11-23 1609 DL9JON        599 14     3B8M          599 39
QSO: 14000 CW 2019-11-23 1610 DL9JON        599 14     NF9V          599 04
QSO: 14000 CW 2019-11-23 1615 DL9JON        599 14     V47T          599 08
QSO: 14000 CW 2019-11-23 1624 DL9JON        599 14     5H3UA         599 37
QSO: 14000 CW 2019-11-23 1628 DL9JON        599 14     PJ4A          599 09
QSO: 14000 CW 2019-11-23 1629 DL9JON        599 14     VP9I          599 05
QSO: 14000 CW 2019-11-23 1633 DL9JON        599 14     V4/WX4G       599 08
QSO: 14000 CW 2019-11-23 1644 DL9JON        599 14     HP3SS         599 07
QSO: 14000 CW 2019-11-23 1651 DL9JON        599 14     VP2VWW        599 08
QSO: 14000 CW 2019-11-23 1653 DL9JON        599 14     J68GD         599 08
QSO: 14000 CW 2019-11-23 1654 DL9JON        599 14     MW2I          599 14
QSO: 14000 CW 2019-11-23 1656 DL9JON        599 14     K3MD          599 05
QSO: 14000 CW 2019-11-23 1657 DL9JON        599 14     N0NI          599 04
QSO: 14000 CW 2019-11-23 1707 DL9JON        599 14     PR7AB         599 11
QSO: 14000 CW 2019-11-23 1717 DL9JON        599 14     VY2TT         599 05
QSO: 14000 CW 2019-11-23 1720 DL9JON        599 14     XL3A          599 04
QSO: 14000 CW 2019-11-23 1724 DL9JON        599 14     CE3DNP        599 12
QSO: 28000 CW 2019-11-23 1749 DL9JON        599 14     LZ9W          599 20
QSO: 28000 CW 2019-11-23 1749 DL9JON        599 14     TK0C          599 15
QSO: 28000 CW 2019-11-23 1750 DL9JON        599 14     YT5A          599 15
QSO: 28000 CW 2019-11-23 1754 DL9JON        599 14     F5NBX         599 14
QSO: 28000 CW 2019-11-23 1758 DL9JON        599 14     PS2T          599 11
QSO: 28000 CW 2019-11-23 1805 DL9JON        599 14     D4C           599 35
QSO: 28000 CW 2019-11-23 1807 DL9JON        599 14     EE3X          599 14
QSO: 28000 CW 2019-11-23 1813 DL9JON        599 14     CR5E          599 14
QSO: 28000 CW 2019-11-23 1817 DL9JON        599 14     EA5HRT        599 14
QSO: 21000 CW 2019-11-23 1829 DL9JON        599 14     PP1CZ         599 11
QSO: 21000 CW 2019-11-23 1832 DL9JON        599 14     ED1R          599 14
QSO: 14000 CW 2019-11-23 1842 DL9JON        599 14     TK0C          599 15
QSO: 14000 CW 2019-11-23 1843 DL9JON        599 14     IB9T          599 15
QSO: 14000 CW 2019-11-23 1850 DL9JON        599 14     V55A          599 38
QSO: 14000 CW 2019-11-23 1913 DL9JON        599 14     M6T           599 14
QSO: 14000 CW 2019-11-23 1915 DL9JON        599 14     FR4SC         599 39
QSO:  7000 CW 2019-11-23 1930 DL9JON        599 14     7I1A          599 28
QSO:  7000 CW 2019-11-23 1935 DL9JON        599 14     5N7Q          599 35
QSO:  7000 CW 2019-11-23 1936 DL9JON        599 14     T6A           599 21
QSO:  7000 CW 2019-11-23 1940 DL9JON        599 14     ED5R          599 14
QSO:  7000 CW 2019-11-23 1942 DL9JON        599 14     EA8DIG        599 33
QSO:  7000 CW 2019-11-23 1945 DL9JON        599 14     BY8DX         599 24
QSO:  7000 CW 2019-11-23 1946 DL9JON        599 14     K1LZ          599 05
QSO:  7000 CW 2019-11-23 1957 DL9JON        599 14     RN2FA         599 15
QSO:  7000 CW 2019-11-23 2007 DL9JON        599 14     KP2M          599 08
QSO:  7000 CW 2019-11-23 2014 DL9JON        599 14     CR3DX         599 33
QSO:  7000 CW 2019-11-23 2015 DL9JON        599 14     N2IC          599 05
QSO:  7000 CW 2019-11-23 2016 DL9JON        599 14     W3LPL         599 05
QSO:  7000 CW 2019-11-23 2020 DL9JON        599 14     CN3A          599 33
QSO:  7000 CW 2019-11-23 2021 DL9JON        599 14     W1KM          599 05
QSO:  7000 CW 2019-11-23 2023 DL9JON        599 14     IB9T          599 15
QSO:  7000 CW 2019-11-23 2034 DL9JON        599 14     VE2AW         599 05
QSO:  7000 CW 2019-11-23 2036 DL9JON        599 14     K8AZ          599 04
QSO:  7000 CW 2019-11-23 2039 DL9JON        599 14     PJ5/SQ6EQZ    599 08
QSO:  7000 CW 2019-11-23 2045 DL9JON        599 14     VY2TT         599 05
QSO:  7000 CW 2019-11-23 2048 DL9JON        599 14     KU2C          599 05
QSO:  3500 CW 2019-11-23 2055 DL9JON        599 14     LY9A          599 15
QSO:  3500 CW 2019-11-23 2057 DL9JON        599 14     TC0F          599 20
QSO:  3500 CW 2019-11-23 2059 DL9JON        599 14     PA1T          599 14
QSO:  3500 CW 2019-11-23 2101 DL9JON        599 14     LY4L          599 15
QSO:  3500 CW 2019-11-23 2103 DL9JON        599 14     Z37Y          599 15
QSO:  3500 CW 2019-11-23 2103 DL9JON        599 14     OL1C          599 15
QSO:  3500 CW 2019-11-23 2105 DL9JON        599 14     SP3CW         599 15
QSO:  3500 CW 2019-11-23 2107 DL9JON        599 14     9H3TX         599 15
QSO:  3500 CW 2019-11-23 2108 DL9JON        599 14     E74UK         599 15
QSO:  3500 CW 2019-11-23 2109 DL9JON        599 14     SF6W          599 14
QSO:  3500 CW 2019-11-23 2110 DL9JON        599 14     OH2BAH        599 15
QSO:  3500 CW 2019-11-23 2112 DL9JON        599 14     LA5UF         599 14
QSO:  3500 CW 2019-11-23 2113 DL9JON        599 14     ED1R          599 14
QSO:  3500 CW 2019-11-23 2114 DL9JON        599 14     YP0HQ         599 20
QSO:  3500 CW 2019-11-23 2116 DL9JON        599 14     HG6N          599 15
QSO: 21000 CW 2019-11-24 0806 DL9JON        599 14     JT5DX         599 23
QSO: 21000 CW 2019-11-24 0810 DL9JON        599 14     JA5FDJ        599 25
QSO: 21000 CW 2019-11-24 0811 DL9JON        599 14     V85RH         599 28
QSO: 21000 CW 2019-11-24 0813 DL9JON        599 14     JE6RPM        599 25
QSO: 21000 CW 2019-11-24 0815 DL9JON        599 14     9M2TO         599 28
QSO: 21000 CW 2019-11-24 0817 DL9JON        599 14     AH2R          599 27
QSO: 21000 CW 2019-11-24 0849 DL9JON        599 14     YC9FAR        599 28
QSO: 28000 CW 2019-11-24 0903 DL9JON        599 14     OL0M          599 15
QSO: 28000 CW 2019-11-24 0905 DL9JON        599 14     ES9C          599 15
QSO: 21000 CW 2019-11-24 0919 DL9JON        599 14     A44A          599 21
QSO: 21000 CW 2019-11-24 0922 DL9JON        599 14     VU2CPL        599 22
QSO: 21000 CW 2019-11-24 0929 DL9JON        599 14     ZD7W          599 36
QSO: 21000 CW 2019-11-24 0933 DL9JON        599 14     EF8R          599 33
QSO: 21000 CW 2019-11-24 0945 DL9JON        599 14     VK7GN         599 30
QSO: 21000 CW 2019-11-24 0954 DL9JON        599 14     PY0F          599 11
QSO: 28000 CW 2019-11-24 1004 DL9JON        599 14     SK3W          599 14
QSO: 28000 CW 2019-11-24 1011 DL9JON        599 14     LZ4TX         599 20
QSO: 28000 CW 2019-11-24 1017 DL9JON        599 14     OH0R          599 15
QSO: 28000 CW 2019-11-24 1017 DL9JON        599 14     OH6AC         599 15
QSO: 28000 CW 2019-11-24 1018 DL9JON        599 14     RA1AL         599 16
QSO: 28000 CW 2019-11-24 1019 DL9JON        599 14     OH5Z          599 15
QSO: 28000 CW 2019-11-24 1020 DL9JON        599 14     EW5A          599 16
QSO: 28000 CW 2019-11-24 1022 DL9JON        599 14     9A5Y          599 15
QSO: 21000 CW 2019-11-24 1048 DL9JON        599 14     5T0AA         599 35
QSO: 21000 CW 2019-11-24 1056 DL9JON        599 14     6V7A          599 35
QSO: 28000 CW 2019-11-24 1321 DL9JON        599 14     V55A          599 38
QSO: 21000 CW 2019-11-24 1327 DL9JON        599 14     PJ2T          599 09
QSO: 21000 CW 2019-11-24 1334 DL9JON        599 14     KP3DX         599 08
QSO: 21000 CW 2019-11-24 1342 DL9JON        599 14     CR3DX         599 33
QSO: 21000 CW 2019-11-24 1345 DL9JON        599 14     LO5D          599 13
QSO: 21000 CW 2019-11-24 1347 DL9JON        599 14     TI7W          599 07
QSO: 21000 CW 2019-11-24 1352 DL9JON        599 14     P40W          599 09
QSO: 21000 CW 2019-11-24 1356 DL9JON        599 14     OA4O          599 10
QSO: 21000 CW 2019-11-24 1401 DL9JON        599 14     CR3W          599 33
QSO: 21000 CW 2019-11-24 1410 DL9JON        599 14     YT9A          599 15
QSO: 21000 CW 2019-11-24 1411 DL9JON        599 14     II9P          599 15
QSO: 21000 CW 2019-11-24 1412 DL9JON        599 14     9A7A          599 15
QSO: 21000 CW 2019-11-24 1421 DL9JON        599 14     CE2LR         599 12
QSO: 21000 CW 2019-11-24 1429 DL9JON        599 14     8P5A          599 08
QSO: 21000 CW 2019-11-24 1430 DL9JON        599 14     PJ4A          599 09
QSO: 21000 CW 2019-11-24 1434 DL9JON        599 14     PX2A          599 11
QSO: 21000 CW 2019-11-24 1435 DL9JON        599 14     PZ5W          599 09
QSO: 21000 CW 2019-11-24 1436 DL9JON        599 14     PP5KR         599 11
QSO: 14000 CW 2019-11-24 1449 DL9JON        599 14     VP5M          599 08
QSO: 14000 CW 2019-11-24 1458 DL9JON        599 14     YN2CC         599 07
QSO: 14000 CW 2019-11-24 1505 DL9JON        599 14     TF3SG         599 40
QSO: 14000 CW 2019-11-24 1510 DL9JON        599 14     C6AGU         599 08
QSO: 14000 CW 2019-11-24 1519 DL9JON        599 14     HH2AA         599 08
QSO:  1800 CW 2019-11-24 1523 DL9JON        599 14     S59A          599 15
QSO:  1800 CW 2019-11-24 1525 DL9JON        599 14     RM9A          599 17
QSO:  1800 CW 2019-11-24 1526 DL9JON        599 14     S53O          599 15
QSO:  1800 CW 2019-11-24 1527 DL9JON        599 14     OK7W          599 15
QSO:  1800 CW 2019-11-24 1528 DL9JON        599 14     OU2V          599 14
QSO:  1800 CW 2019-11-24 1528 DL9JON        599 14     LY5W          599 15
QSO:  1800 CW 2019-11-24 1530 DL9JON        599 14     UT3QU         599 16
QSO:  1800 CW 2019-11-24 1530 DL9JON        599 14     HA7I          599 15
QSO:  1800 CW 2019-11-24 1531 DL9JON        599 14     G5W           599 14
QSO:  1800 CW 2019-11-24 1532 DL9JON        599 14     S57Q          599 15
QSO:  1800 CW 2019-11-24 1532 DL9JON        599 14     UA2FF         599 15
QSO:  1800 CW 2019-11-24 1533 DL9JON        599 14     LZ9W          599 20
QSO:  1800 CW 2019-11-24 1538 DL9JON        599 14     R1DX          599 16
QSO:  1800 CW 2019-11-24 1541 DL9JON        599 14     SE5L          599 14
QSO:  1800 CW 2019-11-24 1544 DL9JON        599 14     LN8W          599 14
QSO:  1800 CW 2019-11-24 1546 DL9JON        599 14     OH2XX         599 15
QSO:  1800 CW 2019-11-24 1552 DL9JON        599 14     YL2KO         599 15
QSO:  1800 CW 2019-11-24 1553 DL9JON        599 14     9A1A          599 15
QSO:  1800 CW 2019-11-24 1554 DL9JON        599 14     M6T           599 14
QSO:  1800 CW 2019-11-24 1600 DL9JON        599 14     SN0R          599 15
QSO:  1800 CW 2019-11-24 1601 DL9JON        599 14     YT5A          599 15
QSO:  1800 CW 2019-11-24 1610 DL9JON        599 14     PA6X          599 14
QSO:  1800 CW 2019-11-24 1611 DL9JON        599 14     PI4DX         599 14
QSO:  1800 CW 2019-11-24 1649 DL9JON        599 14     MW5B          599 14
QSO:  1800 CW 2019-11-24 1651 DL9JON        599 14     LY5R          599 15
QSO:  1800 CW 2019-11-24 1651 DL9JON        599 14     YL2SM         599 15
QSO:  1800 CW 2019-11-24 1654 DL9JON        599 14     LY2NK         599 15
QSO:  1800 CW 2019-11-24 1656 DL9JON        599 14     SM0T          599 14
QSO:  1800 CW 2019-11-24 1658 DL9JON        599 14     LX75V         599 14
QSO:  1800 CW 2019-11-24 1704 DL9JON        599 14     9A2AJ         599 15
QSO:  3500 CW 2019-11-24 1710 DL9JON        599 14     4U1A          599 15
QSO:  3500 CW 2019-11-24 1712 DL9JON        599 14     IZ8VYU        599 15
QSO:  3500 CW 2019-11-24 1713 DL9JON        599 14     9A2KI         599 15
QSO:  3500 CW 2019-11-24 1714 DL9JON        599 14     3Z50GR        599 15
QSO:  3500 CW 2019-11-24 1716 DL9JON        599 14     RT9U          599 18
QSO:  3500 CW 2019-11-24 1717 DL9JON        599 14     M0BEW         599 14
QSO:  3500 CW 2019-11-24 1718 DL9JON        599 14     LX7I          599 14
QSO:  3500 CW 2019-11-24 1719 DL9JON        599 14     YT1R          599 15
QSO:  3500 CW 2019-11-24 1719 DL9JON        599 14     US3IZ         599 16
QSO:  3500 CW 2019-11-24 1720 DL9JON        599 14     EF8R          599 33
QSO:  3500 CW 2019-11-24 1722 DL9JON        599 14     RW0A          599 18
QSO:  3500 CW 2019-11-24 1723 DL9JON        599 14     R7NW          599 16
QSO:  3500 CW 2019-11-24 1724 DL9JON        599 14     S56A          599 15
QSO:  3500 CW 2019-11-24 1728 DL9JON        599 14     EU4E          599 16
QSO:  3500 CW 2019-11-24 1729 DL9JON        599 14     OM8AA         599 15
