START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: R2HM
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: LN04AU
CLAIMED-SCORE: 343026
NAME: Shkurin Ivan
CLUB:
CREATED-BY: 5MContest ver.7.0.5
QSO:  1812 CW 2019-11-23 0041 R2HM          599 16     G4IIY         599 14
QSO:  1813 CW 2019-11-23 0042 R2HM          599 16     OG7A          599 15
QSO:  1815 CW 2019-11-23 0042 R2HM          599 16     DF0HQ         599 14
QSO:  1821 CW 2019-11-23 0045 R2HM          599 16     S59A          599 15
QSO:  1822 CW 2019-11-23 0046 R2HM          599 16     DM7C          599 14
QSO:  1823 CW 2019-11-23 0046 R2HM          599 16     LY2XW         599 15
QSO:  1824 CW 2019-11-23 0047 R2HM          599 16     RM9A          599 17
QSO:  1825 CW 2019-11-23 0048 R2HM          599 16     LZ9W          599 20
QSO:  1826 CW 2019-11-23 0049 R2HM          599 16     OU4N          599 14
QSO:  1827 CW 2019-11-23 0050 R2HM          599 16     UT6UD         599 16
QSO:  1829 CW 2019-11-23 0054 R2HM          599 16     4O7CC         599 15
QSO:  1831 CW 2019-11-23 0055 R2HM          599 16     LY5W          599 15
QSO:  1833 CW 2019-11-23 0055 R2HM          599 16     OK7W          599 15
QSO:  1834 CW 2019-11-23 0056 R2HM          599 16     RM2U          599 16
QSO:  1835 CW 2019-11-23 0056 R2HM          599 16     LY7M          599 15
QSO:  1835 CW 2019-11-23 0058 R2HM          599 16     MW5B          599 14
QSO:  1836 CW 2019-11-23 0058 R2HM          599 16     UP0L          599 17
QSO:  1836 CW 2019-11-23 0100 R2HM          599 16     EW8R          599 16
QSO:  1837 CW 2019-11-23 0100 R2HM          599 16     DJ0MDR        599 14
QSO:  1837 CW 2019-11-23 0101 R2HM          599 16     9A2AJ         599 15
QSO:  1838 CW 2019-11-23 0104 R2HM          599 16     HB9CA         599 14
QSO:  1838 CW 2019-11-23 0107 R2HM          599 16     YL2SM         599 15
QSO:  1839 CW 2019-11-23 0107 R2HM          599 16     UA1OMS        599 16
QSO:  1810 CW 2019-11-23 0108 R2HM          599 16     R9PS          599 18
QSO:  1812 CW 2019-11-23 0109 R2HM          599 16     RM1Q          599 16
QSO:  1813 CW 2019-11-23 0111 R2HM          599 16     RW0A          599 18
QSO:  1813 CW 2019-11-23 0114 R2HM          599 16     R5QQ          599 16
QSO:  1813 CW 2019-11-23 0114 R2HM          599 16     G9Y           599 14
QSO:  1815 CW 2019-11-23 0115 R2HM          599 16     LB4UH         599 14
QSO:  1815 CW 2019-11-23 0116 R2HM          599 16     S57Q          599 15
QSO:  1816 CW 2019-11-23 0116 R2HM          599 16     YT6T          599 15
QSO:  1817 CW 2019-11-23 0117 R2HM          599 16     RC3W          599 16
QSO:  1817 CW 2019-11-23 0118 R2HM          599 16     RK9AX         599 17
QSO:  1818 CW 2019-11-23 0118 R2HM          599 16     YT5A          599 15
QSO:  1819 CW 2019-11-23 0119 R2HM          599 16     SN5T          599 15
QSO:  1820 CW 2019-11-23 0119 R2HM          599 16     HA7I          599 15
QSO:  1822 CW 2019-11-23 0120 R2HM          599 16     EU1WW         599 16
QSO:  1825 CW 2019-11-23 0121 R2HM          599 16     DL6MHW        599 14
QSO:  1826 CW 2019-11-23 0122 R2HM          599 16     OM6AL         599 15
QSO:  1829 CW 2019-11-23 0124 R2HM          599 16     EF8R          599 33
QSO:  1831 CW 2019-11-23 0125 R2HM          599 16     UA9BA         599 17
QSO:  1834 CW 2019-11-23 0128 R2HM          599 16     OK1TN         599 15
QSO:  1836 CW 2019-11-23 0130 R2HM          599 16     UA6LFQ        599 16
QSO:  1837 CW 2019-11-23 0130 R2HM          599 16     RA3W          599 16
QSO:  1838 CW 2019-11-23 0131 R2HM          599 16     UA9MA         599 17
QSO:  1842 CW 2019-11-23 0132 R2HM          599 16     OH3RF         599 15
QSO:  1854 CW 2019-11-23 0133 R2HM          599 16     SP3GTS        599 15
QSO:  1828 CW 2019-11-23 0133 R2HM          599 16     OH2XX         599 15
QSO:  1824 CW 2019-11-23 0136 R2HM          599 16     SM0T          599 14
