START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: KQ2M
LOCATION: CT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 6090850
NAME: Robert L. Shohet
CLUB: Yankee Clipper Contest Club
CREATED-BY: CT Version 9.65
SOAPBOX: Fun! 224 hour + VK9CZ, JH4IFF, T6A, UA9W calling Sunday on 40! 73 Bob KQ2M
QSO:  7072 CW 2019-11-23 0001 KQ2M          599 5      UT6EE         599 16
QSO:  7072 CW 2019-11-23 0002 KQ2M          599 5      EA5/PA3FOC    599 14
QSO:  7072 CW 2019-11-23 0002 KQ2M          599 5      HA6IAM        599 15
QSO:  7072 CW 2019-11-23 0003 KQ2M          599 5      UR5MM         599 16
QSO:  7072 CW 2019-11-23 0003 KQ2M          599 5      E70W          599 15
QSO:  7072 CW 2019-11-23 0004 KQ2M          599 5      DK1VD         599 14
QSO:  7072 CW 2019-11-23 0004 KQ2M          599 5      SQ8LUU        599 15
QSO:  7072 CW 2019-11-23 0005 KQ2M          599 5      S54X          599 15
QSO:  7072 CW 2019-11-23 0007 KQ2M          599 5      EA4FET        599 14
QSO:  7072 CW 2019-11-23 0007 KQ2M          599 5      OL0W          599 15
QSO:  7072 CW 2019-11-23 0009 KQ2M          599 5      DK3YD         599 14
QSO:  7072 CW 2019-11-23 0010 KQ2M          599 5      LZ1BP         599 20
QSO:  7073 CW 2019-11-23 0010 KQ2M          599 5      DJ1AA         599 14
QSO:  7073 CW 2019-11-23 0011 KQ2M          599 5      N4UU          599 05
QSO:  7073 CW 2019-11-23 0011 KQ2M          599 5      DK0AE         599 14
QSO:  7073 CW 2019-11-23 0011 KQ2M          599 5      PB7Z          599 14
QSO:  7073 CW 2019-11-23 0011 KQ2M          599 5      IZ4JMA        599 15
QSO:  7073 CW 2019-11-23 0012 KQ2M          599 5      OQ5M          599 14
QSO:  7070 CW 2019-11-23 0016 KQ2M          599 5      GM3WIJ        599 14
QSO:  7070 CW 2019-11-23 0017 KQ2M          599 5      YO4RDW        599 20
QSO:  7073 CW 2019-11-23 0018 KQ2M          599 5      VP2VWW        599 8
QSO:  7073 CW 2019-11-23 0018 KQ2M          599 5      VY2TT         599 05
QSO:  7068 CW 2019-11-23 0019 KQ2M          599 5      8P5A          599 08
QSO:  3564 CW 2019-11-23 0023 KQ2M          599 5      V26K          599 08
QSO:  3561 CW 2019-11-23 0024 KQ2M          599 5      ZF1A          599 08
QSO:  3560 CW 2019-11-23 0024 KQ2M          599 5      EA8/OK5D      599 33
QSO:  3559 CW 2019-11-23 0025 KQ2M          599 5      J35X          599 08
QSO:  7070 CW 2019-11-23 0026 KQ2M          599 5      R4LR          599 16
QSO:  7070 CW 2019-11-23 0027 KQ2M          599 5      YU1RA         599 15
QSO:  7070 CW 2019-11-23 0027 KQ2M          599 5      UW1M          599 16
QSO:  3553 CW 2019-11-23 0028 KQ2M          599 5      IO6A          599 15
QSO:  7070 CW 2019-11-23 0029 KQ2M          599 5      N7RCS         599 5
QSO:  7070 CW 2019-11-23 0030 KQ2M          599 5      LZ5QZ         599 20
QSO:  7070 CW 2019-11-23 0030 KQ2M          599 5      S55O          599 15
QSO:  7070 CW 2019-11-23 0030 KQ2M          599 5      VE5MX         599 4
QSO:  7070 CW 2019-11-23 0031 KQ2M          599 5      W3TB          599 4
QSO:  7070 CW 2019-11-23 0032 KQ2M          599 5      EF8R          599 33
QSO:  7070 CW 2019-11-23 0032 KQ2M          599 5      EA3CWT        599 14
QSO:  7070 CW 2019-11-23 0034 KQ2M          599 5      UZ4U          599 16
QSO:  7070 CW 2019-11-23 0034 KQ2M          599 5      IK8UND        599 15
QSO:  7070 CW 2019-11-23 0036 KQ2M          599 5      IU8DKG        599 15
QSO:  7070 CW 2019-11-23 0036 KQ2M          599 5      I2IFT         599 15
QSO:  7070 CW 2019-11-23 0037 KQ2M          599 5      LZ2PS         599 20
QSO:  3546 CW 2019-11-23 0038 KQ2M          599 5      G3V           599 14
QSO:  7070 CW 2019-11-23 0039 KQ2M          599 5      G4FKA         599 14
QSO:  3542 CW 2019-11-23 0040 KQ2M          599 5      VE9AA         599 05
QSO:  3540 CW 2019-11-23 0040 KQ2M          599 5      LY2W          599 15
QSO:  7070 CW 2019-11-23 0040 KQ2M          599 5      SP3A          599 15
QSO:  7070 CW 2019-11-23 0041 KQ2M          599 5      UT5YY         599 16
QSO:  3537 CW 2019-11-23 0041 KQ2M          599 5      PJ2T          599 09
QSO:  3537 CW 2019-11-23 0041 KQ2M          599 5      OM0WR         599 15
QSO:  7070 CW 2019-11-23 0042 KQ2M          599 5      G8X           599 14
QSO:  7070 CW 2019-11-23 0042 KQ2M          599 5      HA2MN         599 15
QSO:  3537 CW 2019-11-23 0042 KQ2M          599 5      S52AW         599 15
QSO:  3536 CW 2019-11-23 0043 KQ2M          599 5      YT5A          599 15
QSO:  3531 CW 2019-11-23 0044 KQ2M          599 5      LZ9W          599 20
QSO:  7070 CW 2019-11-23 0045 KQ2M          599 5      IZ2DLV        599 15
QSO:  3527 CW 2019-11-23 0046 KQ2M          599 5      M6T           599 14
QSO:  7070 CW 2019-11-23 0046 KQ2M          599 5      HG6N          599 15
QSO:  7070 CW 2019-11-23 0046 KQ2M          599 5      EM2Q          599 16
QSO:  7070 CW 2019-11-23 0047 KQ2M          599 5      CR3DX         599 33
QSO:  7070 CW 2019-11-23 0047 KQ2M          599 5      CR5O          599 14
QSO:  7070 CW 2019-11-23 0048 KQ2M          599 5      TK0C          599 15
QSO:  3520 CW 2019-11-23 0049 KQ2M          599 5      XL3A          599 04
QSO:  7070 CW 2019-11-23 0050 KQ2M          599 5      E73B          599 15
QSO:  7070 CW 2019-11-23 0050 KQ2M          599 5      SV2HXX        599 20
QSO:  7070 CW 2019-11-23 0051 KQ2M          599 5      VE4VT         599 04
QSO:  7070 CW 2019-11-23 0051 KQ2M          599 5      EA3BRL        599 14
QSO:  7070 CW 2019-11-23 0054 KQ2M          599 5      P33W          599 20
QSO:  7070 CW 2019-11-23 0054 KQ2M          599 5      SP9IHP        599 15
QSO:  7070 CW 2019-11-23 0054 KQ2M          599 5      WA2JQK        599 05
QSO:  7070 CW 2019-11-23 0055 KQ2M          599 5      VE2FK         599 05
QSO:  7070 CW 2019-11-23 0055 KQ2M          599 5      S52D          599 15
QSO:  7070 CW 2019-11-23 0056 KQ2M          599 5      OE8TED        599 15
QSO:  7070 CW 2019-11-23 0057 KQ2M          599 5      SP6OJE        599 15
QSO:  7070 CW 2019-11-23 0057 KQ2M          599 5      LZ5R          599 20
QSO:  7070 CW 2019-11-23 0058 KQ2M          599 5      OM3YDX        599 15
QSO:  7070 CW 2019-11-23 0059 KQ2M          599 5      DK3WW         599 14
QSO:  3514 CW 2019-11-23 0100 KQ2M          599 5      UR5R          599 16
QSO:  7070 CW 2019-11-23 0100 KQ2M          599 5      ON3DI         599 14
QSO:  3509 CW 2019-11-23 0101 KQ2M          599 5      YQ6A          599 20
QSO:  7070 CW 2019-11-23 0102 KQ2M          599 5      DQ5M          599 14
