START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: S52AU
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 590742
NAME: Borut Voncina
OPERATORS: S52AU
CLUB: Slovenia contest club
CREATED-BY: N1MM Logger+ 1.0.8014.0
QSO: 21067 CW 2019-11-23 1352 S52AU         599 15     PJ4A          599 09
QSO: 21053 CW 2019-11-23 1638 S52AU         599 15     N4BP          599 05
QSO: 21003 CW 2019-11-23 1643 S52AU         599 15     K1TTT         599 05
QSO: 21028 CW 2019-11-23 1644 S52AU         599 15     K0NM          599 04
QSO: 21067 CW 2019-11-23 1645 S52AU         599 15     K5TR          599 04
QSO: 21049 CW 2019-11-23 1651 S52AU         599 15     ZF1A          599 08
QSO: 21037 CW 2019-11-23 1653 S52AU         599 15     VP5M          599 08
QSO: 21003 CW 2019-11-23 1654 S52AU         599 15     SX1T          599 20
QSO: 21024 CW 2019-11-23 1655 S52AU         599 15     LU6UO         599 13
QSO: 21029 CW 2019-11-23 1656 S52AU         599 15     6V7A          599 35
QSO: 21034 CW 2019-11-23 1657 S52AU         599 15     TK0C          599 15
QSO: 14004 CW 2019-11-23 1702 S52AU         599 15     P40W          599 09
QSO: 14006 CW 2019-11-23 1704 S52AU         599 15     SX2I          599 20
QSO: 14007 CW 2019-11-23 1706 S52AU         599 15     NR4M          599 05
QSO: 14013 CW 2019-11-23 1707 S52AU         599 15     DP7D          599 14
QSO: 14022 CW 2019-11-23 1707 S52AU         599 15     EA3IN         599 14
QSO: 14022 CW 2019-11-23 1708 S52AU         599 15     K1DG          599 05
QSO: 14024 CW 2019-11-23 1708 S52AU         599 15     EA2AZ         599 14
QSO: 14032 CW 2019-11-23 1710 S52AU         599 15     VP2MDM        599 08
QSO: 14038 CW 2019-11-23 1711 S52AU         599 15     EA/WE9V       599 14
QSO: 14047 CW 2019-11-23 1711 S52AU         599 15     K1KI          599 05
QSO: 14048 CW 2019-11-23 1712 S52AU         599 15     W1WEF         599 05
QSO: 14049 CW 2019-11-23 1712 S52AU         599 15     DL5AXX        599 14
QSO: 14050 CW 2019-11-23 1713 S52AU         599 15     OR2M          599 14
QSO: 14051 CW 2019-11-23 1714 S52AU         599 15     ZF9CW         599 08
QSO: 14051 CW 2019-11-23 1715 S52AU         599 15     9A5Y          599 15
QSO: 14052 CW 2019-11-23 1716 S52AU         599 15     G5O           599 14
QSO: 14052 CW 2019-11-23 1716 S52AU         599 15     VE9CB         599 05
QSO: 14053 CW 2019-11-23 1718 S52AU         599 15     VA2WA         599 05
QSO: 14054 CW 2019-11-23 1718 S52AU         599 15     EI0R          599 14
QSO: 14055 CW 2019-11-23 1719 S52AU         599 15     G3V           599 14
QSO: 14056 CW 2019-11-23 1719 S52AU         599 15     LX7I          599 14
QSO: 14059 CW 2019-11-23 1719 S52AU         599 15     K3CT          599 05
QSO: 14065 CW 2019-11-23 1726 S52AU         599 15     DL5JS         599 14
QSO: 14069 CW 2019-11-23 1727 S52AU         599 15     DR4A          599 14
QSO: 14080 CW 2019-11-23 1729 S52AU         599 15     F6KJS         599 14
QSO: 14084 CW 2019-11-23 1729 S52AU         599 15     W7SW          599 03
QSO: 14086 CW 2019-11-23 1731 S52AU         599 15     OE5OHO        599 15
QSO: 14087 CW 2019-11-23 1731 S52AU         599 15     EA8/OK2GG     599 33
QSO: 14088 CW 2019-11-23 1732 S52AU         599 15     K2NV          599 05
QSO: 14092 CW 2019-11-23 1733 S52AU         599 15     TI7W          599 07
QSO: 14094 CW 2019-11-23 1733 S52AU         599 15     C56XA         599 35
QSO: 14096 CW 2019-11-23 1734 S52AU         599 15     3B8M          599 39
QSO: 14080 CW 2019-11-23 1735 S52AU         599 15     VC3T          599 04
QSO: 14073 CW 2019-11-23 1736 S52AU         599 15     EA8/IK1PMR    599 33
QSO: 14070 CW 2019-11-23 1738 S52AU         599 15     5H3UA         599 37
QSO: 14061 CW 2019-11-23 1740 S52AU         599 15     9G5W          599 35
QSO: 14058 CW 2019-11-23 1756 S52AU         599 15     HI3CC         599 08
QSO: 14043 CW 2019-11-23 1759 S52AU         599 15     9A/AI6V       599 15
QSO: 14036 CW 2019-11-23 1800 S52AU         599 15     PZ5W          599 09
QSO: 14034 CW 2019-11-23 1800 S52AU         599 15     VE3EJ         599 04
QSO: 14030 CW 2019-11-23 1801 S52AU         599 15     CS2C          599 14
QSO: 14024 CW 2019-11-23 1803 S52AU         599 15     K1VMT         599 05
QSO: 14020 CW 2019-11-23 1804 S52AU         599 15     W1KM          599 05
QSO: 14015 CW 2019-11-23 1805 S52AU         599 15     DK1NO         599 14
QSO: 14005 CW 2019-11-23 1805 S52AU         599 15     W2FU          599 05
QSO: 14005 CW 2019-11-23 1806 S52AU         599 15     HG8R          599 15
QSO: 14002 CW 2019-11-23 1806 S52AU         599 15     KC1XX         599 05
QSO: 14010 CW 2019-11-23 1807 S52AU         599 15     N2IC          599 05
QSO: 14019 CW 2019-11-23 1809 S52AU         599 15     VY2TT         599 05
QSO: 14028 CW 2019-11-23 1813 S52AU         599 15     HC5DX         599 10
QSO: 14020 CW 2019-11-23 1827 S52AU         599 15     W3LPL         599 05
QSO: 14012 CW 2019-11-23 1827 S52AU         599 15     NN7CW         599 05
QSO: 14008 CW 2019-11-23 1828 S52AU         599 15     YL3IZ/MM      599 05
QSO: 14005 CW 2019-11-23 1829 S52AU         599 15     UB7K          599 16
QSO: 14033 CW 2019-11-23 1831 S52AU         599 15     EF8R          599 33
QSO: 14038 CW 2019-11-23 1831 S52AU         599 15     FS/VA3DF      599 08
QSO: 14045 CW 2019-11-23 1833 S52AU         599 15     K1IR          599 05
QSO: 14048 CW 2019-11-23 1833 S52AU         599 15     MW/R6AF       599 14
QSO: 14050 CW 2019-11-23 1834 S52AU         599 15     IR4E          599 15
QSO: 14051 CW 2019-11-23 1835 S52AU         599 15     PY0FR         599 11
QSO: 14055 CW 2019-11-23 1837 S52AU         599 15     K5TR          599 04
QSO: 14068 CW 2019-11-23 1838 S52AU         599 15     YW1K          599 09
QSO: 14109 CW 2019-11-23 1839 S52AU         599 15     N3XF          599 05
QSO: 14100 CW 2019-11-23 1840 S52AU         599 15     VE2IM         599 02
QSO: 14094 CW 2019-11-23 1841 S52AU         599 15     IR2L          599 15
QSO: 14087 CW 2019-11-23 1847 S52AU         599 15     F6HKA         599 14
QSO: 14085 CW 2019-11-23 1847 S52AU         599 15     F5MUX         599 14
QSO: 14071 CW 2019-11-23 1851 S52AU         599 15     PR7AB         599 11
QSO: 14064 CW 2019-11-23 1851 S52AU         599 15     D4C           599 35
QSO: 14046 CW 2019-11-23 1855 S52AU         599 15     R3FA          599 16
QSO: 14037 CW 2019-11-23 1856 S52AU         599 15     6V7A          599 35
QSO: 14026 CW 2019-11-23 1857 S52AU         599 15     M6T           599 14
QSO: 14024 CW 2019-11-23 1857 S52AU         599 15     TK0C          599 15
QSO: 14017 CW 2019-11-23 1859 S52AU         599 15     F8OOI         599 14
QSO: 14016 CW 2019-11-23 1859 S52AU         599 15     EF2X          599 14
QSO: 14009 CW 2019-11-23 1900 S52AU         599 15     N3RS          599 05
QSO: 14009 CW 2019-11-23 1901 S52AU         599 15     P40C          599 09
QSO: 14002 CW 2019-11-23 1902 S52AU         599 15     K3LR          599 05
QSO: 14001 CW 2019-11-23 1902 S52AU         599 15     K2LE          599 05
QSO: 14015 CW 2019-11-23 1905 S52AU         599 15     CO2AME        599 08
QSO: 14027 CW 2019-11-23 1906 S52AU         599 15     AA1ON         599 05
QSO: 14030 CW 2019-11-23 1906 S52AU         599 15     RT6A          599 16
QSO: 14040 CW 2019-11-23 1908 S52AU         599 15     PJ2T          599 09
QSO: 14041 CW 2019-11-23 1909 S52AU         599 15     9A1A          599 15
QSO: 14043 CW 2019-11-23 1909 S52AU         599 15     IO5O          599 15
QSO: 14049 CW 2019-11-23 1910 S52AU         599 15     PY2NY         599 11
QSO: 14060 CW 2019-11-23 1911 S52AU         599 15     PX2C          599 11
QSO: 14064 CW 2019-11-23 1914 S52AU         599 15     PY4XX         599 11
QSO: 14078 CW 2019-11-23 1914 S52AU         599 15     IK0YUT        599 15
QSO: 14094 CW 2019-11-23 1915 S52AU         599 15     CR3W          599 33
QSO: 14108 CW 2019-11-23 1917 S52AU         599 15     IS9/OL3R      599 33
QSO: 14017 CW 2019-11-23 1924 S52AU         599 15     N9RV          599 04
QSO: 14012 CW 2019-11-23 1924 S52AU         599 15     NY3A          599 05
QSO: 14010 CW 2019-11-23 1927 S52AU         599 15     K1LZ          599 05
QSO: 14028 CW 2019-11-23 1929 S52AU         599 15     N4UU          599 05
QSO:  7051 CW 2019-11-23 1934 S52AU         599 15     OH9W          599 15
QSO:  7051 CW 2019-11-23 1935 S52AU         599 15     YO4DW         599 20
QSO:  7052 CW 2019-11-23 1936 S52AU         599 15     Z33F          599 15
QSO:  7052 CW 2019-11-23 1936 S52AU         599 15     YP5A          599 20
QSO:  7053 CW 2019-11-23 1937 S52AU         599 15     DL5GAC        599 14
QSO:  7054 CW 2019-11-23 1938 S52AU         599 15     PJ5/SP6EQZ    599 08
QSO:  7055 CW 2019-11-23 1938 S52AU         599 15     OZ1AA         599 14
QSO:  7056 CW 2019-11-23 1939 S52AU         599 15     PI4COM        599 14
QSO:  7057 CW 2019-11-23 1940 S52AU         599 15     RL3A          599 16
QSO:  7057 CW 2019-11-23 1941 S52AU         599 15     OE5OHO        599 15
QSO:  7058 CW 2019-11-23 1941 S52AU         599 15     UA3WF         599 16
QSO:  7059 CW 2019-11-23 1941 S52AU         599 15     SP2AYC        599 15
QSO:  7060 CW 2019-11-23 1942 S52AU         599 15     RL8C          599 17
QSO:  7061 CW 2019-11-23 1944 S52AU         599 15     5N7Q          599 35
QSO:  7061 CW 2019-11-23 1944 S52AU         599 15     OR1Z          599 14
QSO:  7062 CW 2019-11-23 1945 S52AU         599 15     T6A           599 21
QSO:  7064 CW 2019-11-23 1946 S52AU         599 15     YP8T          599 20
QSO:  7065 CW 2019-11-23 1947 S52AU         599 15     VY2TT         599 05
QSO:  7066 CW 2019-11-23 1947 S52AU         599 15     JA3YBK        599 25
QSO:  7058 CW 2019-11-23 1949 S52AU         599 15     VK9CZ         599 29
QSO:  7054 CW 2019-11-23 1951 S52AU         599 15     C56DF         599 35
QSO:  7048 CW 2019-11-23 1954 S52AU         599 15     PJ2T          599 09
QSO:  7042 CW 2019-11-23 1955 S52AU         599 15     EF8R          599 33
QSO:  7001 CW 2019-11-23 1956 S52AU         599 15     N5DX          599 05
QSO:  7002 CW 2019-11-23 1956 S52AU         599 15     MU2K          599 14
QSO:  7002 CW 2019-11-23 1957 S52AU         599 15     DF0HQ         599 14
QSO:  7003 CW 2019-11-23 1957 S52AU         599 15     R5AJ          599 16
QSO:  7002 CW 2019-11-23 1958 S52AU         599 15     AA1K          599 05
QSO:  7004 CW 2019-11-23 1958 S52AU         599 15     UA4S          599 16
QSO:  7006 CW 2019-11-23 2001 S52AU         599 15     VK2IM         599 30
QSO:  7008 CW 2019-11-23 2002 S52AU         599 15     DP7D          599 14
QSO:  7008 CW 2019-11-23 2002 S52AU         599 15     K3WW          599 05
QSO:  7009 CW 2019-11-23 2003 S52AU         599 15     UA4M          599 16
QSO:  7009 CW 2019-11-23 2003 S52AU         599 15     9A7A          599 15
QSO:  7011 CW 2019-11-23 2004 S52AU         599 15     N2IC          599 05
QSO:  7004 CW 2019-11-23 2008 S52AU         599 15     KC1XX         599 05
QSO:  7007 CW 2019-11-23 2009 S52AU         599 15     CR3DX         599 33
QSO:  7007 CW 2019-11-23 2009 S52AU         599 15     SK3W          599 14
QSO:  7009 CW 2019-11-23 2011 S52AU         599 15     ED8W          599 33
QSO:  7013 CW 2019-11-23 2011 S52AU         599 15     UY2UQ         599 16
QSO:  7014 CW 2019-11-23 2012 S52AU         599 15     4L8A          599 21
QSO:  7015 CW 2019-11-23 2013 S52AU         599 15     LN8W          599 14
QSO:  7016 CW 2019-11-23 2014 S52AU         599 15     DL6DH         599 14
QSO:  7016 CW 2019-11-23 2015 S52AU         599 15     G3TXF         599 14
QSO:  7017 CW 2019-11-23 2015 S52AU         599 15     LY4A          599 15
QSO:  7018 CW 2019-11-23 2016 S52AU         599 15     G3P           599 14
QSO:  7018 CW 2019-11-23 2016 S52AU         599 15     NR4M          599 05
QSO:  7018 CW 2019-11-23 2017 S52AU         599 15     4X6FR         599 20
QSO:  7019 CW 2019-11-23 2018 S52AU         599 15     VA2WA         599 05
QSO:  7020 CW 2019-11-23 2019 S52AU         599 15     OM4Q          599 15
QSO:  7021 CW 2019-11-23 2019 S52AU         599 15     K1IR          599 05
QSO:  7021 CW 2019-11-23 2020 S52AU         599 15     DR1A          599 14
QSO:  7022 CW 2019-11-23 2021 S52AU         599 15     K1RX          599 05
QSO:  7022 CW 2019-11-23 2023 S52AU         599 15     LZ5R          599 20
QSO:  7023 CW 2019-11-23 2024 S52AU         599 15     RC1W          599 16
QSO:  7023 CW 2019-11-23 2025 S52AU         599 15     K8AZ          599 04
QSO:  7024 CW 2019-11-23 2026 S52AU         599 15     K3LR          599 05
QSO:  7024 CW 2019-11-23 2026 S52AU         599 15     UR7EU         599 16
QSO:  7025 CW 2019-11-23 2027 S52AU         599 15     A44A          599 21
QSO:  7026 CW 2019-11-23 2028 S52AU         599 15     RT6A          599 16
QSO:  7014 CW 2019-11-23 2033 S52AU         599 15     7A2A          599 28
QSO:  7024 CW 2019-11-23 2034 S52AU         599 15     WW4LL         599 05
QSO:  7025 CW 2019-11-23 2034 S52AU         599 15     R4RT          599 16
QSO:  7026 CW 2019-11-23 2035 S52AU         599 15     KP2M          599 08
QSO:  7027 CW 2019-11-23 2036 S52AU         599 15     SZ1A          599 20
QSO:  7030 CW 2019-11-23 2038 S52AU         599 15     CR3W          599 33
QSO:  7031 CW 2019-11-23 2040 S52AU         599 15     JH4UTP        599 25
QSO:  7032 CW 2019-11-23 2041 S52AU         599 15     M6T           599 14
QSO:  7033 CW 2019-11-23 2041 S52AU         599 15     SN3A          599 15
QSO:  7035 CW 2019-11-23 2042 S52AU         599 15     SP8R          599 15
QSO:  7035 CW 2019-11-23 2042 S52AU         599 15     EW5A          599 16
QSO:  7038 CW 2019-11-23 2043 S52AU         599 15     VE3EJ         599 04
QSO:  7038 CW 2019-11-23 2044 S52AU         599 15     LY2XW         599 15
QSO:  7039 CW 2019-11-23 2045 S52AU         599 15     EW2Q          599 16
QSO:  7039 CW 2019-11-23 2046 S52AU         599 15     K1KP          599 05
QSO:  7041 CW 2019-11-23 2046 S52AU         599 15     UB7K          599 16
QSO:  7041 CW 2019-11-23 2048 S52AU         599 15     EA5RS         599 14
QSO:  7042 CW 2019-11-23 2048 S52AU         599 15     OM0M          599 15
QSO:  7044 CW 2019-11-23 2049 S52AU         599 15     SO4M          599 15
QSO:  7045 CW 2019-11-23 2050 S52AU         599 15     EF2X          599 14
QSO:  7045 CW 2019-11-23 2051 S52AU         599 15     ED7K          599 14
QSO:  7046 CW 2019-11-23 2051 S52AU         599 15     YU7KW         599 15
QSO:  7046 CW 2019-11-23 2052 S52AU         599 15     DL1T          599 14
QSO:  7047 CW 2019-11-23 2052 S52AU         599 15     CR3X          599 33
QSO:  7050 CW 2019-11-23 2053 S52AU         599 15     W1MK          599 05
QSO:  7051 CW 2019-11-23 2054 S52AU         599 15     GW5R          599 14
QSO:  7052 CW 2019-11-23 2054 S52AU         599 15     PA3AAV        599 14
QSO:  7053 CW 2019-11-23 2055 S52AU         599 15     PA1T          599 14
QSO:  7056 CW 2019-11-23 2056 S52AU         599 15     JT5DX         599 23
QSO:  7056 CW 2019-11-23 2057 S52AU         599 15     V47T          599 08
QSO:  7067 CW 2019-11-23 2059 S52AU         599 15     HS0ZAR        599 26
QSO:  7069 CW 2019-11-23 2101 S52AU         599 15     MJ0X          599 14
QSO:  7069 CW 2019-11-23 2102 S52AU         599 15     W1WEF         599 05
QSO:  7073 CW 2019-11-23 2103 S52AU         599 15     IB9T          599 15
QSO:  7074 CW 2019-11-23 2104 S52AU         599 15     DM4X          599 14
QSO:  7078 CW 2019-11-23 2104 S52AU         599 15     DL6MHW        599 14
QSO:  7081 CW 2019-11-23 2105 S52AU         599 15     DL3ANK        599 14
QSO:  7079 CW 2019-11-23 2107 S52AU         599 15     KP3DX         599 08
QSO:  7073 CW 2019-11-23 2107 S52AU         599 15     K2AX          599 05
QSO:  7070 CW 2019-11-23 2108 S52AU         599 15     EA3ICJ        599 14
QSO:  7070 CW 2019-11-23 2111 S52AU         599 15     V26K          599 08
QSO:  7060 CW 2019-11-23 2112 S52AU         599 15     CR5E          599 14
QSO:  7052 CW 2019-11-23 2116 S52AU         599 15     JH4UYB        599 25
QSO:  7046 CW 2019-11-23 2117 S52AU         599 15     N2SR          599 05
QSO:  7045 CW 2019-11-23 2118 S52AU         599 15     ED5O          599 14
QSO:  7039 CW 2019-11-23 2119 S52AU         599 15     EI0R          599 14
QSO:  7037 CW 2019-11-23 2120 S52AU         599 15     HG7T          599 15
QSO:  7036 CW 2019-11-23 2121 S52AU         599 15     SP2QG         599 15
QSO:  7027 CW 2019-11-23 2123 S52AU         599 15     W1JQ          599 05
QSO:  7026 CW 2019-11-23 2124 S52AU         599 15     RT7A          599 16
QSO:  7023 CW 2019-11-23 2130 S52AU         599 15     C6AGU         599 08
QSO:  7022 CW 2019-11-23 2130 S52AU         599 15     K8CX          599 04
QSO:  7009 CW 2019-11-23 2140 S52AU         599 15     EA8DIG        599 33
QSO:  7005 CW 2019-11-23 2141 S52AU         599 15     IH9/OK6RA     599 33
QSO:  7004 CW 2019-11-23 2141 S52AU         599 15     RM9A          599 17
QSO:  7003 CW 2019-11-23 2142 S52AU         599 15     K1TTT         599 05
QSO:  7002 CW 2019-11-23 2142 S52AU         599 15     RW0A          599 18
QSO:  7016 CW 2019-11-23 2149 S52AU         599 15     YW5R          599 09
QSO:  7012 CW 2019-11-23 2151 S52AU         599 15     SX1T          599 20
QSO:  7001 CW 2019-11-23 2155 S52AU         599 15     BY8DX         599 24
QSO:  7008 CW 2019-11-23 2157 S52AU         599 15     WY3A          599 05
QSO:  7010 CW 2019-11-23 2223 S52AU         599 15     TK0C          599 15
QSO:  7005 CW 2019-11-23 2224 S52AU         599 15     K1LZ          599 05
QSO:  7015 CW 2019-11-23 2226 S52AU         599 15     EI5KF         599 14
QSO:  7020 CW 2019-11-23 2227 S52AU         599 15     UW2M          599 16
QSO:  7021 CW 2019-11-23 2228 S52AU         599 15     P33W          599 20
QSO:  3501 CW 2019-11-23 2240 S52AU         599 15     UA4M          599 16
QSO:  3502 CW 2019-11-23 2241 S52AU         599 15     OK6W          599 15
QSO:  3503 CW 2019-11-23 2241 S52AU         599 15     W3LPL         599 05
QSO:  3504 CW 2019-11-23 2241 S52AU         599 15     HA6FQ         599 15
QSO:  3504 CW 2019-11-23 2242 S52AU         599 15     Z37Y          599 15
QSO:  3505 CW 2019-11-23 2242 S52AU         599 15     LY3DA         599 15
QSO:  3506 CW 2019-11-23 2244 S52AU         599 15     HG5N          599 15
QSO:  3506 CW 2019-11-23 2245 S52AU         599 15     RW0A          599 18
QSO:  3507 CW 2019-11-23 2246 S52AU         599 15     OM8CW         599 15
QSO:  3508 CW 2019-11-23 2246 S52AU         599 15     YO4NU         599 20
QSO:  3510 CW 2019-11-23 2247 S52AU         599 15     HA5JI         599 15
QSO:  3511 CW 2019-11-23 2247 S52AU         599 15     IR3C          599 15
QSO:  3513 CW 2019-11-23 2249 S52AU         599 15     W1KM          599 05
QSO:  3515 CW 2019-11-23 2249 S52AU         599 15     G0TN          599 14
QSO:  3516 CW 2019-11-23 2250 S52AU         599 15     UA4W          599 16
QSO:  3518 CW 2019-11-23 2253 S52AU         599 15     UR5IRM        599 16
QSO:  3517 CW 2019-11-23 2253 S52AU         599 15     YT1R          599 15
QSO:  3517 CW 2019-11-23 2254 S52AU         599 15     R1AT          599 16
QSO:  3507 CW 2019-11-23 2255 S52AU         599 15     RT3F          599 16
QSO:  3503 CW 2019-11-23 2255 S52AU         599 15     UP0L          599 17
