START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: MM3T
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR:
CLAIMED-SCORE: 573361
NAME: Douglas Maxwell
OPERATORS: MM3T
CLUB:
CREATED-BY: N1MM Logger+ 1.0.8014.0
SOAPBOX: FTDX101D worked well. Thanks to all who worked me.
QSO:  3516 CW 2019-11-23 0732 MM3T          599 14     M0SAR         599 14
QSO:  3516 CW 2019-11-23 0733 MM3T          599 14     NR4M          599 05
QSO:  3516 CW 2019-11-23 0733 MM3T          599 14     OK1OA         599 15
QSO:  3516 CW 2019-11-23 0735 MM3T          599 14     DL4CF         599 14
QSO:  3516 CW 2019-11-23 0737 MM3T          599 14     G1SCT         599 14
QSO:  3516 CW 2019-11-23 0739 MM3T          599 14     K2LE          599 05
QSO:  3516 CW 2019-11-23 0739 MM3T          599 14     DL1ATZ        599 14
QSO:  3516 CW 2019-11-23 0740 MM3T          599 14     DJ2YA         599 14
QSO:  3516 CW 2019-11-23 0740 MM3T          599 14     DF6FQ         599 14
QSO:  7018 CW 2019-11-23 0742 MM3T          599 14     DK8AX         599 14
QSO:  7018 CW 2019-11-23 0743 MM3T          599 14     DL6RAI        599 14
QSO:  7018 CW 2019-11-23 0743 MM3T          599 14     EA5ICS        599 14
QSO:  7018 CW 2019-11-23 0744 MM3T          599 14     RU5TT         599 16
QSO:  7018 CW 2019-11-23 0744 MM3T          599 14     OM2RA         599 15
QSO:  7018 CW 2019-11-23 0745 MM3T          599 14     DL0GL         599 14
QSO:  7018 CW 2019-11-23 0745 MM3T          599 14     OM7RU         599 15
QSO:  7018 CW 2019-11-23 0745 MM3T          599 14     R8FF/8        599 17
QSO:  7018 CW 2019-11-23 0746 MM3T          599 14     R7RC          599 16
QSO:  7018 CW 2019-11-23 0746 MM3T          599 14     DL4LAM        599 14
QSO:  7018 CW 2019-11-23 0746 MM3T          599 14     SO9M          599 15
QSO:  7018 CW 2019-11-23 0747 MM3T          599 14     SP4DZT        599 15
QSO:  7018 CW 2019-11-23 0747 MM3T          599 14     F4HMX         599 14
QSO:  7018 CW 2019-11-23 0748 MM3T          599 14     UT7AXA        599 16
QSO:  7018 CW 2019-11-23 0749 MM3T          599 14     HG6L          599 15
QSO:  7018 CW 2019-11-23 0749 MM3T          599 14     LY2DX         599 15
QSO:  7018 CW 2019-11-23 0750 MM3T          599 14     SQ9IWT        599 15
QSO:  7018 CW 2019-11-23 0751 MM3T          599 14     DK3GI         599 14
QSO:  7018 CW 2019-11-23 0751 MM3T          599 14     DH0GHU        599 14
QSO:  7018 CW 2019-11-23 0751 MM3T          599 14     OZ8AE         599 14
QSO:  7018 CW 2019-11-23 0753 MM3T          599 14     LY5G          599 15
QSO:  7018 CW 2019-11-23 0754 MM3T          599 14     I2IFT         599 15
