START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: DL9FBF
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 460739
NAME: Kurt
OPERATORS: DL9FBF
CLUB: UKRAINIAN CONTEST CLUB
CREATED-BY: N1MM Logger+ 1.0.8014.0
SOAPBOX: K3 100wtts, 3 Bander, 40m Rotary Dipole and LW for 80/160
QSO: 14000 CW 2019-11-23 0938 DL9FBF        599 14     RK9AX         599 17
QSO: 14036 CW 2019-11-23 1021 DL9FBF        599 14     PZ5W          599 09
QSO: 14037 CW 2019-11-23 1023 DL9FBF        599 14     M6T           599 14
QSO: 14039 CW 2019-11-23 1023 DL9FBF        599 14     PJ2T          599 09
QSO: 14040 CW 2019-11-23 1024 DL9FBF        599 14     YR8D          599 20
QSO: 14046 CW 2019-11-23 1026 DL9FBF        599 14     PJ4K          599 09
QSO: 14048 CW 2019-11-23 1028 DL9FBF        599 14     OH8X          599 15
QSO: 14048 CW 2019-11-23 1029 DL9FBF        599 14     CS2C          599 14
QSO: 14049 CW 2019-11-23 1030 DL9FBF        599 14     CR3W          599 33
QSO: 14051 CW 2019-11-23 1032 DL9FBF        599 14     UB7K          599 16
QSO: 14053 CW 2019-11-23 1033 DL9FBF        599 14     KP3DX         599 08
QSO: 14056 CW 2019-11-23 1034 DL9FBF        599 14     EU8U          599 16
QSO: 14060 CW 2019-11-23 1036 DL9FBF        599 14     T6A           599 21
QSO: 14060 CW 2019-11-23 1037 DL9FBF        599 14     K2AX          599 05
QSO: 14065 CW 2019-11-23 1041 DL9FBF        599 14     HS0ZAR        599 26
QSO: 14065 CW 2019-11-23 1046 DL9FBF        599 14     CE3CT         599 12
QSO: 14067 CW 2019-11-23 1049 DL9FBF        599 14     8R1/AG6UT     599 09
QSO: 14068 CW 2019-11-23 1050 DL9FBF        599 14     HI3CC         599 08
QSO: 14070 CW 2019-11-23 1050 DL9FBF        599 14     YW1K          599 09
QSO: 14070 CW 2019-11-23 1051 DL9FBF        599 14     YW1K          599 09
QSO: 14073 CW 2019-11-23 1052 DL9FBF        599 14     GJ4YOX        599 14
QSO: 14085 CW 2019-11-23 1103 DL9FBF        599 14     LZ6Y          599 20
QSO: 14089 CW 2019-11-23 1104 DL9FBF        599 14     NR4M          599 05
QSO: 14090 CW 2019-11-23 1105 DL9FBF        599 14     FS/VA3DF      599 08
QSO: 14091 CW 2019-11-23 1107 DL9FBF        599 14     9H3TX         599 15
QSO: 14093 CW 2019-11-23 1108 DL9FBF        599 14     PY0FR         599 11
QSO: 14094 CW 2019-11-23 1109 DL9FBF        599 14     IH9/OL3R      599 33
QSO: 14100 CW 2019-11-23 1113 DL9FBF        599 14     SM3PZG        599 14
QSO: 14103 CW 2019-11-23 1114 DL9FBF        599 14     ZW5B          599 11
QSO: 14004 CW 2019-11-23 1116 DL9FBF        599 14     N2MM          599 05
QSO: 14006 CW 2019-11-23 1117 DL9FBF        599 14     K2QMF         599 05
QSO: 14007 CW 2019-11-23 1117 DL9FBF        599 14     K3WW          599 05
QSO: 14007 CW 2019-11-23 1120 DL9FBF        599 14     XV1X          599 26
QSO: 14011 CW 2019-11-23 1123 DL9FBF        599 14     P40W          599 09
QSO: 14078 CW 2019-11-23 1123 DL9FBF        599 14     8P5A          599 08
QSO: 14015 CW 2019-11-23 1125 DL9FBF        599 14     DQ4Q          599 14
QSO: 14019 CW 2019-11-23 1127 DL9FBF        599 14     YP0HQ         599 20
QSO: 14020 CW 2019-11-23 1128 DL9FBF        599 14     W9RE          599 04
QSO: 14025 CW 2019-11-23 1130 DL9FBF        599 14     OY1CT         599 14
QSO: 14034 CW 2019-11-23 1133 DL9FBF        599 14     VP2MDM        599 08
QSO: 14034 CW 2019-11-23 1133 DL9FBF        599 14     VY2TT         599 05
QSO: 14044 CW 2019-11-23 1135 DL9FBF        599 14     YT8T          599 15
QSO: 14044 CW 2019-11-23 1135 DL9FBF        599 14     OL1C          599 15
QSO: 14049 CW 2019-11-23 1138 DL9FBF        599 14     IT9SSI        599 15
QSO: 14061 CW 2019-11-23 1141 DL9FBF        599 14     VP9I          599 05
QSO: 14065 CW 2019-11-23 1142 DL9FBF        599 14     N4AF          599 05
QSO: 14069 CW 2019-11-23 1143 DL9FBF        599 14     V26K          599 08
QSO: 14071 CW 2019-11-23 1145 DL9FBF        599 14     C56XA         599 35
QSO: 14079 CW 2019-11-23 1147 DL9FBF        599 14     3V8SS         599 33
QSO: 14086 CW 2019-11-23 1148 DL9FBF        599 14     ZF1A          599 08
QSO: 14087 CW 2019-11-23 1150 DL9FBF        599 14     OH0Z          599 15
QSO: 14093 CW 2019-11-23 1151 DL9FBF        599 14     C4W           599 20
QSO: 14096 CW 2019-11-23 1152 DL9FBF        599 14     SW9AA         599 20
QSO: 14098 CW 2019-11-23 1153 DL9FBF        599 14     4X6FR         599 20
QSO: 14104 CW 2019-11-23 1155 DL9FBF        599 14     YL5T          599 15
QSO: 21001 CW 2019-11-23 1206 DL9FBF        599 14     LQ3D          599 13
QSO: 21002 CW 2019-11-23 1206 DL9FBF        599 14     LX7I          599 14
QSO: 21004 CW 2019-11-23 1209 DL9FBF        599 14     6V7A          599 35
QSO: 21006 CW 2019-11-23 1210 DL9FBF        599 14     EF8R          599 33
QSO: 21007 CW 2019-11-23 1212 DL9FBF        599 14     CR3DX         599 33
QSO: 21011 CW 2019-11-23 1213 DL9FBF        599 14     PY5ZHP        599 11
QSO: 21014 CW 2019-11-23 1214 DL9FBF        599 14     3B8M          599 39
QSO: 21019 CW 2019-11-23 1215 DL9FBF        599 14     4Z5ML         599 20
QSO: 21025 CW 2019-11-23 1216 DL9FBF        599 14     CN3A          599 33
QSO: 21026 CW 2019-11-23 1222 DL9FBF        599 14     FR4SC         599 39
QSO: 21027 CW 2019-11-23 1333 DL9FBF        599 14     KP3DX         599 08
QSO: 21028 CW 2019-11-23 1336 DL9FBF        599 14     V26K          599 08
QSO: 21030 CW 2019-11-23 1337 DL9FBF        599 14     CT3KN         599 33
QSO: 21031 CW 2019-11-23 1338 DL9FBF        599 14     EA8/IK1PMR    599 33
QSO: 21042 CW 2019-11-23 1343 DL9FBF        599 14     PJ2T          599 09
QSO: 21043 CW 2019-11-23 1344 DL9FBF        599 14     CR2X          599 14
QSO: 21048 CW 2019-11-23 1346 DL9FBF        599 14     N3QE          599 05
QSO: 21049 CW 2019-11-23 1347 DL9FBF        599 14     V47T          599 08
QSO: 21053 CW 2019-11-23 1349 DL9FBF        599 14     CR3W          599 33
QSO: 21054 CW 2019-11-23 1350 DL9FBF        599 14     PX2A          599 11
QSO: 21064 CW 2019-11-23 1354 DL9FBF        599 14     9G5W          599 35
QSO: 21071 CW 2019-11-23 1355 DL9FBF        599 14     5B/RN3QO      599 20
QSO: 21072 CW 2019-11-23 1356 DL9FBF        599 14     PJ4A          599 09
QSO: 21052 CW 2019-11-23 1359 DL9FBF        599 14     S50U          599 15
QSO: 21045 CW 2019-11-23 1400 DL9FBF        599 14     HI3CC         599 08
QSO: 21020 CW 2019-11-23 1403 DL9FBF        599 14     CX9AU         599 13
QSO: 21008 CW 2019-11-23 1406 DL9FBF        599 14     P40C          599 09
QSO: 21004 CW 2019-11-23 1407 DL9FBF        599 14     SW9AA         599 20
QSO: 21003 CW 2019-11-23 1407 DL9FBF        599 14     K4TCG         599 04
QSO: 14000 CW 2019-11-23 1410 DL9FBF        599 14     KQ2M          599 05
QSO: 14000 CW 2019-11-23 1410 DL9FBF        599 14     K2LE          599 05
QSO: 14001 CW 2019-11-23 1412 DL9FBF        599 14     VA2EW         599 05
QSO: 14002 CW 2019-11-23 1413 DL9FBF        599 14     AA1K          599 05
QSO: 14002 CW 2019-11-23 1413 DL9FBF        599 14     KC1XX         599 05
QSO: 14003 CW 2019-11-23 1414 DL9FBF        599 14     N5DX          599 05
QSO: 14004 CW 2019-11-23 1415 DL9FBF        599 14     K8AC          599 05
QSO: 14006 CW 2019-11-23 1418 DL9FBF        599 14     W3FV          599 05
QSO: 14006 CW 2019-11-23 1419 DL9FBF        599 14     W3UA          599 05
QSO: 14008 CW 2019-11-23 1420 DL9FBF        599 14     K1RX          599 05
QSO: 14011 CW 2019-11-23 1421 DL9FBF        599 14     KD8BBK        599 04
QSO: 14015 CW 2019-11-23 1422 DL9FBF        599 14     WA2CP         599 05
QSO: 14017 CW 2019-11-23 1423 DL9FBF        599 14     RC3W          599 16
QSO: 14017 CW 2019-11-23 1424 DL9FBF        599 14     K3ATO         599 05
QSO: 14018 CW 2019-11-23 1424 DL9FBF        599 14     HG1S          599 15
QSO: 14025 CW 2019-11-23 1428 DL9FBF        599 14     CO2AME        599 08
QSO: 14028 CW 2019-11-23 1429 DL9FBF        599 14     K1LZ          599 05
QSO: 14028 CW 2019-11-23 1441 DL9FBF        599 14     9Z4Y          599 09
QSO: 14039 CW 2019-11-23 1447 DL9FBF        599 14     9A1A          599 15
QSO: 14040 CW 2019-11-23 1447 DL9FBF        599 14     AB7E          599 03
QSO: 14041 CW 2019-11-23 1449 DL9FBF        599 14     XL3A          599 04
QSO: 14042 CW 2019-11-23 1449 DL9FBF        599 14     LZ1QN         599 20
QSO: 14045 CW 2019-11-23 1450 DL9FBF        599 14     K5ZD          599 05
QSO: 14047 CW 2019-11-23 1451 DL9FBF        599 14     VA2UR         599 05
QSO: 14047 CW 2019-11-23 1453 DL9FBF        599 14     VA1MM         599 05
QSO: 14050 CW 2019-11-23 1454 DL9FBF        599 14     NN7CW         599 05
QSO: 14055 CW 2019-11-23 1456 DL9FBF        599 14     VE9CB         599 05
QSO: 14058 CW 2019-11-23 1458 DL9FBF        599 14     V47T          599 08
QSO: 14058 CW 2019-11-23 1459 DL9FBF        599 14     OZ1AA         599 14
QSO: 14063 CW 2019-11-23 1501 DL9FBF        599 14     VK9CZ         599 29
QSO: 14060 CW 2019-11-23 1502 DL9FBF        599 14     9M2YDX        599 28
QSO: 14078 CW 2019-11-23 1506 DL9FBF        599 14     VP5M          599 08
QSO: 14097 CW 2019-11-23 1508 DL9FBF        599 14     VE2IM         599 02
QSO: 21038 CW 2019-11-23 1518 DL9FBF        599 14     IR2Q          599 15
QSO: 21034 CW 2019-11-23 1521 DL9FBF        599 14     TK0C          599 15
QSO: 21033 CW 2019-11-23 1531 DL9FBF        599 14     PZ5W          599 09
QSO: 14001 CW 2019-11-23 1533 DL9FBF        599 14     K5KG          599 05
QSO: 14002 CW 2019-11-23 1534 DL9FBF        599 14     K3LR          599 05
QSO: 14005 CW 2019-11-23 1536 DL9FBF        599 14     W2FU          599 05
QSO: 14006 CW 2019-11-23 1536 DL9FBF        599 14     MD4K          599 14
QSO: 14008 CW 2019-11-23 1538 DL9FBF        599 14     W2JU          599 05
QSO: 14013 CW 2019-11-23 1540 DL9FBF        599 14     N7DD          599 03
QSO: 14016 CW 2019-11-23 1541 DL9FBF        599 14     NY3A          599 05
QSO: 14026 CW 2019-11-23 1545 DL9FBF        599 14     C6AGU         599 08
QSO: 14028 CW 2019-11-23 1546 DL9FBF        599 14     FM5KC         599 08
QSO: 14029 CW 2019-11-23 1548 DL9FBF        599 14     E7DX          599 15
QSO: 14035 CW 2019-11-23 1549 DL9FBF        599 14     VE3NE         599 04
QSO: 14035 CW 2019-11-23 1550 DL9FBF        599 14     WW4LL         599 05
QSO: 14035 CW 2019-11-23 1550 DL9FBF        599 14     VE3VN         599 04
QSO: 14037 CW 2019-11-23 1551 DL9FBF        599 14     K1KP          599 05
QSO: 14043 CW 2019-11-23 1552 DL9FBF        599 14     WY3A          599 05
QSO: 14043 CW 2019-11-23 1553 DL9FBF        599 14     K8AZ          599 04
QSO: 14043 CW 2019-11-23 1553 DL9FBF        599 14     N4WW          599 05
QSO: 14044 CW 2019-11-23 1554 DL9FBF        599 14     W7SW          599 03
QSO: 14045 CW 2019-11-23 1555 DL9FBF        599 14     VE3YAA        599 04
QSO: 14045 CW 2019-11-23 1556 DL9FBF        599 14     K1RM          599 05
QSO: 14047 CW 2019-11-23 1557 DL9FBF        599 14     N4OGW         599 04
QSO: 14048 CW 2019-11-23 1558 DL9FBF        599 14     N2SR          599 05
QSO: 14050 CW 2019-11-23 1559 DL9FBF        599 14     K9BGL         599 04
QSO: 14050 CW 2019-11-23 1600 DL9FBF        599 14     K5TR          599 04
QSO: 14053 CW 2019-11-23 1601 DL9FBF        599 14     W3IUU         599 05
QSO: 14056 CW 2019-11-23 1602 DL9FBF        599 14     NW3Y          599 05
QSO: 14058 CW 2019-11-23 1603 DL9FBF        599 14     K9PPY         599 04
QSO: 14059 CW 2019-11-23 1604 DL9FBF        599 14     K3EL          599 05
QSO: 14061 CW 2019-11-23 1605 DL9FBF        599 14     N3ER          599 05
QSO: 14063 CW 2019-11-23 1606 DL9FBF        599 14     K1TTT         599 05
QSO: 14067 CW 2019-11-23 1608 DL9FBF        599 14     TM3R          599 14
QSO: 14070 CW 2019-11-23 1618 DL9FBF        599 14     5U9AMO        599 35
QSO: 14071 CW 2019-11-23 1620 DL9FBF        599 14     WX0B          599 04
QSO: 14072 CW 2019-11-23 1623 DL9FBF        599 14     KB3Z          599 05
QSO: 14072 CW 2019-11-23 1625 DL9FBF        599 14     W3KB          599 05
QSO: 14072 CW 2019-11-23 1625 DL9FBF        599 14     K1VU          599 05
QSO: 14097 CW 2019-11-23 1627 DL9FBF        599 14     D4C           599 35
QSO: 14098 CW 2019-11-23 1629 DL9FBF        599 14     IM0SDX        599 15
QSO: 14066 CW 2019-11-23 1632 DL9FBF        599 14     SN7Q          599 15
QSO: 14055 CW 2019-11-23 1635 DL9FBF        599 14     PJ4A          599 09
QSO: 14054 CW 2019-11-23 1636 DL9FBF        599 14     EI0R          599 14
QSO: 14054 CW 2019-11-23 1637 DL9FBF        599 14     K3UL          599 05
QSO: 14016 CW 2019-11-23 1703 DL9FBF        599 14     4U1A          599 15
QSO: 14008 CW 2019-11-23 1704 DL9FBF        599 14     MU2K          599 14
QSO: 14006 CW 2019-11-23 1706 DL9FBF        599 14     N2IC          599 05
QSO: 14007 CW 2019-11-23 1707 DL9FBF        599 14     HG0Y          599 15
QSO: 14015 CW 2019-11-23 1709 DL9FBF        599 14     GM4X          599 14
QSO: 14018 CW 2019-11-23 1710 DL9FBF        599 14     IK3ORD        599 15
QSO: 14023 CW 2019-11-23 1712 DL9FBF        599 14     EA6UP         599 14
QSO:  7072 CW 2019-11-23 1714 DL9FBF        599 14     BD7DT         599 24
QSO:  7069 CW 2019-11-23 1718 DL9FBF        599 14     PA3AAV        599 14
QSO:  7068 CW 2019-11-23 1719 DL9FBF        599 14     SZ1A          599 20
QSO:  7066 CW 2019-11-23 1720 DL9FBF        599 14     S58J          599 15
QSO:  7065 CW 2019-11-23 1721 DL9FBF        599 14     YO4RDW        599 20
QSO:  7064 CW 2019-11-23 1722 DL9FBF        599 14     HA1AG         599 15
QSO:  7063 CW 2019-11-23 1723 DL9FBF        599 14     HA8TP         599 15
QSO:  7062 CW 2019-11-23 1731 DL9FBF        599 14     T6A           599 21
QSO:  7058 CW 2019-11-23 1737 DL9FBF        599 14     S53EO         599 15
QSO:  7054 CW 2019-11-23 1739 DL9FBF        599 14     UW1GZ         599 16
QSO:  7047 CW 2019-11-23 1740 DL9FBF        599 14     LZ5K          599 20
QSO:  7046 CW 2019-11-23 1741 DL9FBF        599 14     CN3A          599 33
QSO:  7042 CW 2019-11-23 1743 DL9FBF        599 14     9M6NA         599 28
QSO:  7042 CW 2019-11-23 1743 DL9FBF        599 14     EF8R          599 33
QSO:  7042 CW 2019-11-23 1744 DL9FBF        599 14     YP0HQ         599 20
QSO:  7040 CW 2019-11-23 1746 DL9FBF        599 14     R7CD          599 16
QSO:  7040 CW 2019-11-23 1746 DL9FBF        599 14     SO4M          599 15
QSO:  7040 CW 2019-11-23 1749 DL9FBF        599 14     JE6RPM        599 25
QSO:  7039 CW 2019-11-23 1750 DL9FBF        599 14     IV3ZXQ        599 15
QSO:  7036 CW 2019-11-23 1753 DL9FBF        599 14     LZ9W          599 20
QSO:  7036 CW 2019-11-23 1753 DL9FBF        599 14     OL9Z          599 15
QSO:  7035 CW 2019-11-23 1754 DL9FBF        599 14     5B4AGU        599 20
QSO:  7033 CW 2019-11-23 1755 DL9FBF        599 14     G6T           599 14
QSO:  7032 CW 2019-11-23 1757 DL9FBF        599 14     RW9QA         599 17
QSO:  7032 CW 2019-11-23 1757 DL9FBF        599 14     M6T           599 14
QSO:  7031 CW 2019-11-23 1758 DL9FBF        599 14     S57Z          599 15
QSO:  7031 CW 2019-11-23 1803 DL9FBF        599 14     TC0F          599 20
QSO:  7027 CW 2019-11-23 1805 DL9FBF        599 14     OM0M          599 15
QSO:  7027 CW 2019-11-23 1807 DL9FBF        599 14     YT7KM         599 15
QSO:  7026 CW 2019-11-23 1807 DL9FBF        599 14     EM2Q          599 16
QSO:  7026 CW 2019-11-23 1808 DL9FBF        599 14     9A1A          599 15
QSO:  7024 CW 2019-11-23 1810 DL9FBF        599 14     DR4A          599 14
QSO:  7024 CW 2019-11-23 1811 DL9FBF        599 14     CR3W          599 33
QSO:  7018 CW 2019-11-23 1813 DL9FBF        599 14     UA9BA         599 17
QSO:  7016 CW 2019-11-23 1815 DL9FBF        599 14     YL7X          599 15
QSO:  7016 CW 2019-11-23 1817 DL9FBF        599 14     7A2A          599 28
QSO:  7014 CW 2019-11-23 1819 DL9FBF        599 14     UP0L          599 17
QSO:  7014 CW 2019-11-23 1820 DL9FBF        599 14     4L8A          599 21
QSO:  7004 CW 2019-11-23 1823 DL9FBF        599 14     RM9A          599 17
QSO:  7004 CW 2019-11-23 1823 DL9FBF        599 14     UA4S          599 16
QSO:  7004 CW 2019-11-23 1824 DL9FBF        599 14     RT8U          599 18
QSO:  7003 CW 2019-11-23 1825 DL9FBF        599 14     EF5F          599 14
QSO:  7003 CW 2019-11-23 1826 DL9FBF        599 14     4O3A          599 15
QSO:  7040 CW 2019-11-23 1828 DL9FBF        599 14     3V8SS         599 33
QSO:  7080 CW 2019-11-23 1831 DL9FBF        599 14     4U1A          599 15
QSO:  7025 CW 2019-11-23 1833 DL9FBF        599 14     A44A          599 21
QSO:  7025 CW 2019-11-23 1834 DL9FBF        599 14     9H6A          599 15
QSO:  7068 CW 2019-11-23 1840 DL9FBF        599 14     EU1A          599 16
QSO:  7001 CW 2019-11-23 1841 DL9FBF        599 14     MU2K          599 14
QSO:  7087 CW 2019-11-23 1844 DL9FBF        599 14     HZ1TT/QRP     599 21
QSO:  7037 CW 2019-11-23 1846 DL9FBF        599 14     LY4A          599 15
QSO:  7037 CW 2019-11-23 1848 DL9FBF        599 14     LX7I          599 14
QSO:  7006 CW 2019-11-23 1850 DL9FBF        599 14     ZA1EM         599 15
QSO:  7018 CW 2019-11-23 1851 DL9FBF        599 14     Z3B           599 15
QSO:  7007 CW 2019-11-23 1853 DL9FBF        599 14     OU4N          599 14
QSO:  7034 CW 2019-11-23 1855 DL9FBF        599 14     OR2M          599 14
QSO:  7034 CW 2019-11-23 1856 DL9FBF        599 14     OH5Z          599 15
QSO:  7074 CW 2019-11-23 1858 DL9FBF        599 14     E7CW          599 15
QSO:  7073 CW 2019-11-23 1900 DL9FBF        599 14     IS0/LZ5F      599 15
QSO:  7058 CW 2019-11-23 1904 DL9FBF        599 14     VK9CZ         599 29
QSO:  7059 CW 2019-11-23 1906 DL9FBF        599 14     OE6MMD        599 15
QSO:  7007 CW 2019-11-23 1910 DL9FBF        599 14     ES7A          599 15
QSO:  7053 CW 2019-11-23 1911 DL9FBF        599 14     ER4A          599 16
QSO:  7006 CW 2019-11-23 1912 DL9FBF        599 14     VK2IM         599 30
QSO:  7005 CW 2019-11-23 1913 DL9FBF        599 14     IH9/OK6RA     599 33
QSO:  7045 CW 2019-11-23 1916 DL9FBF        599 14     SM7GVF        599 14
QSO:  7007 CW 2019-11-23 1918 DL9FBF        599 14     VK3JA         599 30
QSO:  7043 CW 2019-11-23 1920 DL9FBF        599 14     F5VBU         599 14
QSO:  7043 CW 2019-11-23 1922 DL9FBF        599 14     4U25B         599 15
QSO:  7061 CW 2019-11-23 1923 DL9FBF        599 14     CR5E          599 14
QSO:  7067 CW 2019-11-23 1927 DL9FBF        599 14     9G5W          599 35
QSO:  7071 CW 2019-11-23 1931 DL9FBF        599 14     UN7PGA        599 17
QSO:  7047 CW 2019-11-23 1935 DL9FBF        599 14     9K2NO         599 21
QSO:  7068 CW 2019-11-23 1938 DL9FBF        599 14     OR4ACA        599 14
QSO:  7066 CW 2019-11-23 1939 DL9FBF        599 14     JA3YBK        599 25
QSO:  7065 CW 2019-11-23 1941 DL9FBF        599 14     3B8M          599 39
QSO:  7065 CW 2019-11-23 1942 DL9FBF        599 14     VY2TT         599 05
QSO:  7065 CW 2019-11-23 1944 DL9FBF        599 14     BA7NQ         599 24
QSO:  7060 CW 2019-11-23 1948 DL9FBF        599 14     5N7Q          599 35
QSO:  7051 CW 2019-11-23 1950 DL9FBF        599 14     6V7A          599 35
QSO:  7033 CW 2019-11-23 1951 DL9FBF        599 14     K3LR          599 05
QSO:  7046 CW 2019-11-23 1952 DL9FBF        599 14     N2SR          599 05
QSO:  7048 CW 2019-11-23 1952 DL9FBF        599 14     PJ2T          599 09
QSO:  7054 CW 2019-11-23 1953 DL9FBF        599 14     PJ5/SP6EQZ    599 08
QSO:  7054 CW 2019-11-23 1954 DL9FBF        599 14     C56DF         599 35
QSO:  7055 CW 2019-11-23 1955 DL9FBF        599 14     JT5DX         599 23
QSO:  7057 CW 2019-11-23 1959 DL9FBF        599 14     N2LBR         599 05
QSO:  7050 CW 2019-11-23 2003 DL9FBF        599 14     JS3CTQ        599 25
QSO:  7092 CW 2019-11-23 2010 DL9FBF        599 14     5T0AA         599 35
QSO:  7053 CW 2019-11-23 2011 DL9FBF        599 14     GW5R          599 14
QSO:  7033 CW 2019-11-23 2013 DL9FBF        599 14     GM0GAV        599 14
QSO:  7031 CW 2019-11-23 2015 DL9FBF        599 14     YW5R          599 09
QSO:  7058 CW 2019-11-23 2017 DL9FBF        599 14     K1RV          599 05
QSO:  7059 CW 2019-11-23 2018 DL9FBF        599 14     SN7Q          599 15
QSO:  7062 CW 2019-11-23 2019 DL9FBF        599 14     HB9FBM        599 14
QSO:  7026 CW 2019-11-23 2020 DL9FBF        599 14     KP2M          599 08
QSO:  7015 CW 2019-11-23 2021 DL9FBF        599 14     LN8W          599 14
QSO:  7073 CW 2019-11-23 2022 DL9FBF        599 14     IB9T          599 15
QSO:  7074 CW 2019-11-23 2023 DL9FBF        599 14     VE3JM         599 04
QSO:  7073 CW 2019-11-23 2024 DL9FBF        599 14     RT2F          599 15
QSO:  7070 CW 2019-11-23 2026 DL9FBF        599 14     J42L          599 20
QSO:  7082 CW 2019-11-23 2028 DL9FBF        599 14     D4C           599 35
QSO:  7081 CW 2019-11-23 2028 DL9FBF        599 14     LY8O          599 15
QSO:  7080 CW 2019-11-23 2029 DL9FBF        599 14     VE2IM         599 02
QSO:  7050 CW 2019-11-23 2032 DL9FBF        599 14     FY5KE         599 09
QSO:  7017 CW 2019-11-23 2040 DL9FBF        599 14     A65CA         599 21
QSO:  7018 CW 2019-11-23 2046 DL9FBF        599 14     4X6FR         599 20
QSO:  7023 CW 2019-11-23 2047 DL9FBF        599 14     C6AGU         599 08
QSO:  7056 CW 2019-11-23 2050 DL9FBF        599 14     V47T          599 08
QSO:  7047 CW 2019-11-23 2056 DL9FBF        599 14     CR3X          599 33
QSO:  7039 CW 2019-11-23 2059 DL9FBF        599 14     EI0R          599 14
QSO:  7039 CW 2019-11-23 2059 DL9FBF        599 14     K1KP          599 05
QSO:  7040 CW 2019-11-23 2100 DL9FBF        599 14     N4AF          599 05
QSO:  7024 CW 2019-11-23 2102 DL9FBF        599 14     MD4K          599 14
QSO:  7070 CW 2019-11-23 2104 DL9FBF        599 14     V26K          599 08
QSO:  7069 CW 2019-11-23 2105 DL9FBF        599 14     KU2C          599 05
QSO:  7069 CW 2019-11-23 2105 DL9FBF        599 14     W1WEF         599 05
QSO:  7070 CW 2019-11-23 2106 DL9FBF        599 14     YT5DXX        599 15
QSO:  7070 CW 2019-11-23 2107 DL9FBF        599 14     EA3ICJ        599 14
QSO:  7073 CW 2019-11-23 2108 DL9FBF        599 14     K2AX          599 05
QSO:  7079 CW 2019-11-23 2110 DL9FBF        599 14     KP3DX         599 08
QSO:  7081 CW 2019-11-23 2111 DL9FBF        599 14     N0KK          599 04
QSO:  7082 CW 2019-11-23 2112 DL9FBF        599 14     LY2PX         599 15
QSO:  7083 CW 2019-11-23 2113 DL9FBF        599 14     N4QS          599 04
QSO:  7084 CW 2019-11-23 2114 DL9FBF        599 14     4O7CC         599 15
QSO:  7086 CW 2019-11-23 2115 DL9FBF        599 14     N2MM          599 05
