START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: PC1PM
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 243694
NAME: Peter Mulder
OPERATORS: PC1PM
CLUB:
CREATED-BY: N1MM Logger+ 1.0.8014.0
QSO: 14004 CW 2019-11-23 0829 PC1PM         599 14     YT1A          599 15
QSO: 14049 CW 2019-11-23 1059 PC1PM         599 14     YU5M          599 15
QSO: 14050 CW 2019-11-23 1059 PC1PM         599 14     RK3PWR        599 16
QSO: 14053 CW 2019-11-23 1100 PC1PM         599 14     R7CD          599 16
QSO: 14064 CW 2019-11-23 1105 PC1PM         599 14     EA7KB         599 14
QSO: 14003 CW 2019-11-23 1111 PC1PM         599 14     JA6LCJ        599 25
QSO: 14084 CW 2019-11-23 1127 PC1PM         599 14     N1MM          599 05
QSO: 14074 CW 2019-11-23 1134 PC1PM         599 14     UR4RWW        599 16
QSO: 14072 CW 2019-11-23 1135 PC1PM         599 14     RQ3M          599 16
QSO: 14070 CW 2019-11-23 1137 PC1PM         599 14     9K2NO         599 21
QSO: 14069 CW 2019-11-23 1138 PC1PM         599 14     R2VA          599 16
QSO: 14036 CW 2019-11-23 1308 PC1PM         599 14     N2SF          599 05
QSO: 14030 CW 2019-11-23 1309 PC1PM         599 14     K1RM          599 05
QSO: 14124 CW 2019-11-23 1310 PC1PM         599 14     N1XS          599 04
QSO: 14084 CW 2019-11-23 1312 PC1PM         599 14     VE3VN         599 04
QSO: 14002 CW 2019-11-23 1313 PC1PM         599 14     K3LR          599 05
QSO: 14053 CW 2019-11-23 1314 PC1PM         599 14     W2FU          599 05
QSO: 14011 CW 2019-11-23 1314 PC1PM         599 14     J42L          599 20
QSO: 14113 CW 2019-11-23 1318 PC1PM         599 14     N3QE          599 05
QSO: 14025 CW 2019-11-23 1319 PC1PM         599 14     N4BP          599 05
QSO: 14111 CW 2019-11-23 1320 PC1PM         599 14     AB3CX         599 05
QSO: 14094 CW 2019-11-23 1320 PC1PM         599 14     PY0FR         599 11
QSO: 14013 CW 2019-11-23 1322 PC1PM         599 14     N4ZR          599 05
QSO: 14052 CW 2019-11-23 1323 PC1PM         599 14     N3ND          599 05
QSO: 14060 CW 2019-11-23 1323 PC1PM         599 14     K3EL          599 05
QSO: 14007 CW 2019-11-23 1324 PC1PM         599 14     N3RS          599 05
QSO: 14005 CW 2019-11-23 1324 PC1PM         599 14     N1UR          599 05
QSO: 14089 CW 2019-11-23 1325 PC1PM         599 14     ES9C          599 15
QSO: 14006 CW 2019-11-23 1326 PC1PM         599 14     W3UA          599 05
QSO: 14045 CW 2019-11-23 1326 PC1PM         599 14     K5ZD          599 05
QSO: 14063 CW 2019-11-23 1328 PC1PM         599 14     K1TTT         599 05
QSO: 14093 CW 2019-11-23 1329 PC1PM         599 14     N3JT          599 05
QSO: 14077 CW 2019-11-23 1335 PC1PM         599 14     VE3JM         599 04
QSO: 14089 CW 2019-11-23 1336 PC1PM         599 14     4X6FR         599 20
QSO: 14073 CW 2019-11-23 1337 PC1PM         599 14     K1DG          599 05
QSO: 14079 CW 2019-11-23 1338 PC1PM         599 14     VE3EJ         599 04
QSO: 14000 CW 2019-11-23 1338 PC1PM         599 14     K2LE          599 05
QSO: 14000 CW 2019-11-23 1339 PC1PM         599 14     KQ2M          599 05
QSO: 14072 CW 2019-11-23 1340 PC1PM         599 14     VA3WA         599 05
QSO: 14002 CW 2019-11-23 1342 PC1PM         599 14     AA1K          599 05
QSO: 14003 CW 2019-11-23 1345 PC1PM         599 14     N5DX          599 05
QSO: 14059 CW 2019-11-23 1346 PC1PM         599 14     KU2M          599 05
QSO: 14005 CW 2019-11-23 1347 PC1PM         599 14     N9NC          599 05
QSO: 14066 CW 2019-11-23 1349 PC1PM         599 14     K8AZ          599 04
QSO: 14118 CW 2019-11-23 1349 PC1PM         599 14     W1KM          599 05
QSO: 14008 CW 2019-11-23 1350 PC1PM         599 14     K1RX          599 05
QSO: 14036 CW 2019-11-23 1351 PC1PM         599 14     K9CT          599 04
QSO: 14046 CW 2019-11-23 1352 PC1PM         599 14     DK3T          599 14
QSO: 14023 CW 2019-11-23 1353 PC1PM         599 14     N4WW          599 05
QSO: 14002 CW 2019-11-23 1354 PC1PM         599 14     K2LR          599 05
QSO: 14013 CW 2019-11-23 1355 PC1PM         599 14     NY3A          599 05
QSO: 14096 CW 2019-11-23 1357 PC1PM         599 14     N4UU          599 05
QSO: 14088 CW 2019-11-23 1357 PC1PM         599 14     K1BX          599 05
QSO: 14107 CW 2019-11-23 1358 PC1PM         599 14     K3WJV         599 05
QSO: 14091 CW 2019-11-23 1359 PC1PM         599 14     WO4O          599 05
QSO: 14050 CW 2019-11-23 1401 PC1PM         599 14     NN7CW         599 05
QSO: 14072 CW 2019-11-23 1403 PC1PM         599 14     VA2WA         599 05
QSO: 14023 CW 2019-11-23 1404 PC1PM         599 14     W8FJ          599 05
QSO: 14007 CW 2019-11-23 1405 PC1PM         599 14     NR4M          599 05
QSO: 14006 CW 2019-11-23 1406 PC1PM         599 14     K2QMF         599 05
QSO: 14002 CW 2019-11-23 1408 PC1PM         599 14     KC1XX         599 05
QSO: 14003 CW 2019-11-23 1410 PC1PM         599 14     K3RR          599 05
QSO: 14012 CW 2019-11-23 1411 PC1PM         599 14     IS0SWW        599 15
QSO: 14020 CW 2019-11-23 1413 PC1PM         599 14     W3LPL         599 05
QSO: 14037 CW 2019-11-23 1415 PC1PM         599 14     K1KP          599 05
QSO: 14041 CW 2019-11-23 1418 PC1PM         599 14     XL3A          599 04
QSO: 14046 CW 2019-11-23 1419 PC1PM         599 14     PJ4K          599 09
QSO: 14080 CW 2019-11-23 1425 PC1PM         599 14     K1AR          599 05
QSO: 14085 CW 2019-11-23 1427 PC1PM         599 14     ZF1A          599 08
QSO: 14086 CW 2019-11-23 1428 PC1PM         599 14     3V8SS         599 33
QSO: 14105 CW 2019-11-23 1431 PC1PM         599 14     K2LNS         599 05
QSO: 14107 CW 2019-11-23 1433 PC1PM         599 14     N1TO          599 05
QSO: 14126 CW 2019-11-23 1435 PC1PM         599 14     VY2TT         599 05
QSO: 14056 CW 2019-11-23 1440 PC1PM         599 14     EA5RS         599 14
QSO: 14000 CW 2019-11-23 1440 PC1PM         599 14     K1RE          599 05
QSO: 14004 CW 2019-11-23 1443 PC1PM         599 14     K8AC          599 05
QSO: 14005 CW 2019-11-23 1445 PC1PM         599 14     UB7K          599 16
QSO: 14035 CW 2019-11-23 1454 PC1PM         599 14     W8MJ          599 04
QSO: 14078 CW 2019-11-23 1456 PC1PM         599 14     K4TCG         599 04
QSO: 14097 CW 2019-11-23 1501 PC1PM         599 14     VE2IM         599 02
QSO:  7000 CW 2019-11-23 1519 PC1PM         599 14     OG7A          599 15
QSO:  7001 CW 2019-11-23 1520 PC1PM         599 14     UA4W          599 16
QSO:  7003 CW 2019-11-23 1521 PC1PM         599 14     OH1VR         599 15
QSO:  7004 CW 2019-11-23 1522 PC1PM         599 14     UA4M          599 16
QSO:  7004 CW 2019-11-23 1523 PC1PM         599 14     RM9A          599 17
QSO:  7005 CW 2019-11-23 1526 PC1PM         599 14     OM6AL         599 15
QSO:  7006 CW 2019-11-23 1526 PC1PM         599 14     S57Z          599 15
QSO:  7007 CW 2019-11-23 1527 PC1PM         599 14     R3XA          599 16
QSO:  7009 CW 2019-11-23 1528 PC1PM         599 14     UV5U          599 16
QSO:  7009 CW 2019-11-23 1529 PC1PM         599 14     OH2N          599 15
QSO:  7011 CW 2019-11-23 1531 PC1PM         599 14     OM3CW         599 15
QSO:  7011 CW 2019-11-23 1532 PC1PM         599 14     S51F          599 15
QSO:  7012 CW 2019-11-23 1534 PC1PM         599 14     TM6V          599 14
QSO:  7014 CW 2019-11-23 1535 PC1PM         599 14     A44A          599 21
QSO:  7016 CW 2019-11-23 1538 PC1PM         599 14     OK2D          599 15
QSO:  7018 CW 2019-11-23 1538 PC1PM         599 14     EM2Q          599 16
QSO:  7019 CW 2019-11-23 1539 PC1PM         599 14     OH5Z          599 15
QSO:  7019 CW 2019-11-23 1541 PC1PM         599 14     IV3ZXQ        599 15
QSO:  7020 CW 2019-11-23 1541 PC1PM         599 14     EW8DX         599 16
QSO:  7022 CW 2019-11-23 1544 PC1PM         599 14     G3TXF         599 14
QSO:  7027 CW 2019-11-23 1546 PC1PM         599 14     OM0M          599 15
QSO:  7028 CW 2019-11-23 1547 PC1PM         599 14     YL7X          599 15
QSO:  7029 CW 2019-11-23 1547 PC1PM         599 14     SC0N          599 14
QSO:  7030 CW 2019-11-23 1550 PC1PM         599 14     YT7A          599 15
QSO:  7031 CW 2019-11-23 1550 PC1PM         599 14     3Z100PIP      599 15
QSO:  7032 CW 2019-11-23 1552 PC1PM         599 14     RW7M          599 16
QSO:  7032 CW 2019-11-23 1553 PC1PM         599 14     IZ2DLV        599 15
QSO:  7034 CW 2019-11-23 1553 PC1PM         599 14     S53EO         599 15
QSO:  7035 CW 2019-11-23 1554 PC1PM         599 14     F5OHM         599 14
QSO:  7036 CW 2019-11-23 1554 PC1PM         599 14     LZ9W          599 20
QSO:  7041 CW 2019-11-23 1556 PC1PM         599 14     SO4M          599 15
QSO:  7042 CW 2019-11-23 1557 PC1PM         599 14     HG3N          599 15
QSO:  7044 CW 2019-11-23 1558 PC1PM         599 14     OH3OJ         599 15
QSO:  7045 CW 2019-11-23 1559 PC1PM         599 14     OH3FM         599 15
QSO:  7047 CW 2019-11-23 1602 PC1PM         599 14     LY7Z          599 15
QSO:  7051 CW 2019-11-23 1603 PC1PM         599 14     OG6N          599 15
QSO:  7051 CW 2019-11-23 1604 PC1PM         599 14     LZ7DX         599 20
QSO:  7039 CW 2019-11-23 1608 PC1PM         599 14     YL3GQ         599 15
QSO:  7004 CW 2019-11-23 1611 PC1PM         599 14     LY2K          599 15
QSO:  7008 CW 2019-11-23 1612 PC1PM         599 14     OK7Y          599 15
QSO:  7008 CW 2019-11-23 1612 PC1PM         599 14     YO7CW         599 20
QSO:  7009 CW 2019-11-23 1613 PC1PM         599 14     LY2XW         599 15
QSO:  7021 CW 2019-11-23 1617 PC1PM         599 14     SA1AD         599 14
QSO:  7021 CW 2019-11-23 1617 PC1PM         599 14     DL4WA         599 14
QSO:  7021 CW 2019-11-23 1617 PC1PM         599 14     IZ2DII        599 15
QSO:  7021 CW 2019-11-23 1618 PC1PM         599 14     SP6OJE        599 15
QSO:  7021 CW 2019-11-23 1620 PC1PM         599 14     SP9SDR        599 15
QSO:  7021 CW 2019-11-23 1620 PC1PM         599 14     EW5A          599 16
QSO:  7021 CW 2019-11-23 1620 PC1PM         599 14     IO3F          599 15
QSO:  7021 CW 2019-11-23 1621 PC1PM         599 14     RT5G          599 16
QSO:  7021 CW 2019-11-23 1622 PC1PM         599 14     ES9C          599 15
QSO:  7021 CW 2019-11-23 1623 PC1PM         599 14     OZ4CG         599 14
QSO:  7021 CW 2019-11-23 1624 PC1PM         599 14     G3V           599 14
QSO:  7021 CW 2019-11-23 1627 PC1PM         599 14     GM6NX         599 14
QSO:  7021 CW 2019-11-23 1629 PC1PM         599 14     LZ1AQ         599 20
QSO:  7021 CW 2019-11-23 1630 PC1PM         599 14     F5MYH         599 14
QSO:  7021 CW 2019-11-23 1632 PC1PM         599 14     LY5I          599 15
QSO:  7032 CW 2019-11-23 1634 PC1PM         599 14     M6T           599 14
QSO:  7032 CW 2019-11-23 1637 PC1PM         599 14     R6CC          599 16
QSO:  7032 CW 2019-11-23 1639 PC1PM         599 14     G3P           599 14
QSO:  7032 CW 2019-11-23 1640 PC1PM         599 14     RA6C          599 16
QSO:  7032 CW 2019-11-23 1640 PC1PM         599 14     YT7M          599 15
QSO:  7032 CW 2019-11-23 1644 PC1PM         599 14     UR6EA         599 16
QSO:  7032 CW 2019-11-23 1644 PC1PM         599 14     IZ1PKV        599 15
QSO:  7032 CW 2019-11-23 1646 PC1PM         599 14     G8X           599 14
QSO:  7032 CW 2019-11-23 1647 PC1PM         599 14     OK1FIM        599 15
QSO:  7019 CW 2019-11-23 1650 PC1PM         599 14     IZ2MGN        599 15
QSO:  7064 CW 2019-11-23 1656 PC1PM         599 14     HA1AG         599 15
QSO:  7037 CW 2019-11-23 1657 PC1PM         599 14     HG7T          599 15
QSO:  7002 CW 2019-11-23 1700 PC1PM         599 14     DF0HQ         599 14
QSO:  7035 CW 2019-11-23 1702 PC1PM         599 14     IR2L          599 15
QSO:  7050 CW 2019-11-23 1704 PC1PM         599 14     CN3A          599 33
QSO:  7014 CW 2019-11-23 1704 PC1PM         599 14     OQ5M          599 14
QSO:  7035 CW 2019-11-23 1712 PC1PM         599 14     5B4AGU        599 20
QSO:  7026 CW 2019-11-23 1714 PC1PM         599 14     DL4UNY        599 14
QSO:  7057 CW 2019-11-23 1714 PC1PM         599 14     RL4A          599 16
QSO:  7060 CW 2019-11-23 1715 PC1PM         599 14     YU7KW         599 15
QSO:  7051 CW 2019-11-23 1717 PC1PM         599 14     IV3SKB        599 15
QSO:  7050 CW 2019-11-23 1718 PC1PM         599 14     UR7EU         599 16
QSO:  7046 CW 2019-11-23 1719 PC1PM         599 14     SP2QG         599 15
QSO:  7045 CW 2019-11-23 1719 PC1PM         599 14     RT4F          599 16
QSO:  7039 CW 2019-11-23 1722 PC1PM         599 14     HB0A          599 14
QSO:  7029 CW 2019-11-23 1917 PC1PM         599 14     IR4K          599 15
QSO:  7004 CW 2019-11-23 1920 PC1PM         599 14     UA4S          599 16
QSO:  7005 CW 2019-11-23 1921 PC1PM         599 14     OK5Z          599 15
QSO:  7006 CW 2019-11-23 1924 PC1PM         599 14     UT4U          599 16
QSO:  7008 CW 2019-11-23 1925 PC1PM         599 14     OK1TN         599 15
QSO:  7010 CW 2019-11-23 1928 PC1PM         599 14     9A7A          599 15
QSO:  7010 CW 2019-11-23 1929 PC1PM         599 14     IO6A          599 15
QSO:  7011 CW 2019-11-23 1930 PC1PM         599 14     HG5C          599 15
QSO:  7014 CW 2019-11-23 1932 PC1PM         599 14     S53X          599 15
QSO:  7020 CW 2019-11-23 1938 PC1PM         599 14     E74X          599 15
QSO:  7020 CW 2019-11-23 1940 PC1PM         599 14     OM4Q          599 15
QSO:  7021 CW 2019-11-23 1940 PC1PM         599 14     LZ5R          599 20
QSO:  7021 CW 2019-11-23 1941 PC1PM         599 14     ED5R          599 14
QSO:  7023 CW 2019-11-23 1942 PC1PM         599 14     IU0LJD        599 15
QSO:  7025 CW 2019-11-23 1942 PC1PM         599 14     9A1A          599 15
QSO:  7027 CW 2019-11-23 1943 PC1PM         599 14     YT7KM         599 15
QSO:  7033 CW 2019-11-23 1946 PC1PM         599 14     SN3A          599 15
QSO:  7035 CW 2019-11-23 1947 PC1PM         599 14     SP8R          599 15
QSO:  7036 CW 2019-11-23 1948 PC1PM         599 14     OL9Z          599 15
QSO:  7015 CW 2019-11-23 1954 PC1PM         599 14     LN8W          599 14
QSO:  7043 CW 2019-11-23 1956 PC1PM         599 14     SO9M          599 15
QSO:  7045 CW 2019-11-23 1957 PC1PM         599 14     TM5T          599 14
QSO:  7050 CW 2019-11-23 2001 PC1PM         599 14     IR2C          599 15
QSO:  7053 CW 2019-11-23 2002 PC1PM         599 14     HG1S          599 15
QSO:  7053 CW 2019-11-23 2003 PC1PM         599 14     DL5GAC        599 14
QSO:  7057 CW 2019-11-23 2005 PC1PM         599 14     RL3A          599 16
QSO:  7057 CW 2019-11-23 2006 PC1PM         599 14     OE5OHO        599 15
QSO:  7058 CW 2019-11-23 2007 PC1PM         599 14     S57WJ         599 15
QSO:  7059 CW 2019-11-23 2008 PC1PM         599 14     EA1DAV        599 14
QSO:  7009 CW 2019-11-23 2012 PC1PM         599 14     ED8W          599 33
QSO:  7014 CW 2019-11-23 2013 PC1PM         599 14     4L8A          599 21
QSO:  7030 CW 2019-11-23 2016 PC1PM         599 14     CR3W          599 33
QSO:  3502 CW 2019-11-23 2019 PC1PM         599 14     OK6W          599 15
QSO:  3506 CW 2019-11-23 2022 PC1PM         599 14     RK9AX         599 17
QSO:  3506 CW 2019-11-23 2023 PC1PM         599 14     YO7CW         599 20
QSO:  3509 CW 2019-11-23 2025 PC1PM         599 14     LY5R          599 15
QSO:  3509 CW 2019-11-23 2025 PC1PM         599 14     LZ5XQ         599 20
QSO:  3509 CW 2019-11-23 2026 PC1PM         599 14     R3AP          599 16
QSO:  3511 CW 2019-11-23 2028 PC1PM         599 14     OK2EA         599 15
QSO:  3513 CW 2019-11-23 2030 PC1PM         599 14     IK2AOO        599 15
QSO:  3515 CW 2019-11-23 2031 PC1PM         599 14     DP9A          599 14
QSO:  3515 CW 2019-11-23 2035 PC1PM         599 14     F5IN          599 14
QSO:  3516 CW 2019-11-23 2036 PC1PM         599 14     OH8A          599 15
QSO:  3517 CW 2019-11-23 2037 PC1PM         599 14     SB7S          599 14
QSO:  3517 CW 2019-11-23 2038 PC1PM         599 14     OH9W          599 15
QSO:  3518 CW 2019-11-23 2039 PC1PM         599 14     9A7A          599 15
QSO:  3519 CW 2019-11-23 2040 PC1PM         599 14     LA0CX         599 14
QSO:  3519 CW 2019-11-23 2041 PC1PM         599 14     IU1JCZ        599 15
QSO:  3520 CW 2019-11-23 2041 PC1PM         599 14     YL3FT         599 15
QSO:  3523 CW 2019-11-23 2044 PC1PM         599 14     DF0HQ         599 14
QSO:  3523 CW 2019-11-23 2045 PC1PM         599 14     MM0T          599 14
QSO:  3525 CW 2019-11-23 2046 PC1PM         599 14     HA8A          599 15
QSO:  3528 CW 2019-11-23 2048 PC1PM         599 14     F6KOP         599 14
QSO:  3528 CW 2019-11-23 2049 PC1PM         599 14     OK1MDK        599 15
QSO:  3529 CW 2019-11-23 2049 PC1PM         599 14     S52AW         599 15
QSO:  3529 CW 2019-11-23 2050 PC1PM         599 14     SP4G          599 15
QSO:  3529 CW 2019-11-23 2051 PC1PM         599 14     DH8BQA        599 14
QSO:  3533 CW 2019-11-23 2052 PC1PM         599 14     RT5G          599 16
QSO:  3535 CW 2019-11-23 2053 PC1PM         599 14     RM1Q          599 16
QSO:  3537 CW 2019-11-23 2054 PC1PM         599 14     R2DFD         599 16
QSO:  3537 CW 2019-11-23 2056 PC1PM         599 14     HG7T          599 15
QSO:  3538 CW 2019-11-23 2057 PC1PM         599 14     LX7I          599 14
QSO:  3538 CW 2019-11-23 2057 PC1PM         599 14     HB9FAP        599 14
QSO:  3539 CW 2019-11-23 2058 PC1PM         599 14     3Z0X          599 15
QSO:  3540 CW 2019-11-23 2059 PC1PM         599 14     M6T           599 14
QSO:  3541 CW 2019-11-23 2059 PC1PM         599 14     DL9ZP         599 14
QSO:  3541 CW 2019-11-23 2102 PC1PM         599 14     EU1AI         599 16
QSO:  3542 CW 2019-11-23 2102 PC1PM         599 14     DL5YM         599 14
QSO:  3544 CW 2019-11-23 2104 PC1PM         599 14     S58M          599 15
QSO:  3545 CW 2019-11-23 2107 PC1PM         599 14     PA0AA         599 14
QSO:  3546 CW 2019-11-23 2107 PC1PM         599 14     EF8R          599 33
QSO:  3547 CW 2019-11-23 2108 PC1PM         599 14     DJ0DZ         599 14
QSO:  3550 CW 2019-11-23 2110 PC1PM         599 14     MW2I          599 14
QSO:  3550 CW 2019-11-23 2110 PC1PM         599 14     OH3RB         599 15
QSO:  3555 CW 2019-11-23 2112 PC1PM         599 14     ED1R          599 14
QSO:  3555 CW 2019-11-23 2113 PC1PM         599 14     OZ0TX         599 14
QSO:  3556 CW 2019-11-23 2114 PC1PM         599 14     LA5UF         599 14
QSO:  3559 CW 2019-11-23 2115 PC1PM         599 14     UA1ANA        599 16
QSO:  3561 CW 2019-11-23 2116 PC1PM         599 14     OH2BAH        599 15
QSO:  7031 CW 2019-11-23 2120 PC1PM         599 14     OM8AA         599 15
QSO:  7012 CW 2019-11-23 2120 PC1PM         599 14     YT5A          599 15
QSO:  7012 CW 2019-11-23 2121 PC1PM         599 14     9A3XV         599 15
QSO:  7032 CW 2019-11-23 2122 PC1PM         599 14     9A6AR         599 15
QSO:  7019 CW 2019-11-23 2123 PC1PM         599 14     OL5Y          599 15
QSO:  7007 CW 2019-11-23 2132 PC1PM         599 14     IK0XFD        599 15
QSO:  7008 CW 2019-11-23 2133 PC1PM         599 14     RA3W          599 16
QSO:  3508 CW 2019-11-23 2139 PC1PM         599 14     OM4Q          599 15
QSO:  3520 CW 2019-11-23 2140 PC1PM         599 14     IS0SWW        599 15
QSO:  3510 CW 2019-11-23 2140 PC1PM         599 14     OR1Z          599 14
QSO:  3526 CW 2019-11-23 2143 PC1PM         599 14     DD1A          599 14
QSO:  3526 CW 2019-11-23 2144 PC1PM         599 14     SP5ELA        599 15
QSO:  3526 CW 2019-11-23 2144 PC1PM         599 14     G3V           599 14
QSO:  3526 CW 2019-11-23 2145 PC1PM         599 14     LY3B          599 15
QSO:  3526 CW 2019-11-23 2145 PC1PM         599 14     UP4L          599 17
QSO:  3526 CW 2019-11-23 2146 PC1PM         599 14     DO1RFR        599 14
QSO:  3526 CW 2019-11-23 2147 PC1PM         599 14     LY2DX         599 15
QSO:  3526 CW 2019-11-23 2147 PC1PM         599 14     TM7A          599 14
QSO:  3526 CW 2019-11-23 2148 PC1PM         599 14     S57AW         599 15
QSO:  3526 CW 2019-11-23 2149 PC1PM         599 14     SP2EWQ        599 15
QSO:  3526 CW 2019-11-23 2150 PC1PM         599 14     OK2HBR        599 15
QSO:  3526 CW 2019-11-23 2151 PC1PM         599 14     DL4CF         599 14
QSO:  3526 CW 2019-11-23 2152 PC1PM         599 14     DR4A          599 14
QSO:  3526 CW 2019-11-23 2153 PC1PM         599 14     RM9A          599 17
QSO:  3526 CW 2019-11-23 2153 PC1PM         599 14     M9N           599 14
QSO:  3526 CW 2019-11-23 2154 PC1PM         599 14     ES9C          599 15
