START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: KB3Z
LOCATION: EPA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 1174985
NAME: Mark Griffin
OPERATORS: KB3Z
CLUB: Frankford Radio Club
CREATED-BY: N1MM Logger+ 1.0.8014.0
QSO:  7006 CW 2019-11-23 0053 KB3Z          599 5      HB9CA         599 14
QSO:  7008 CW 2019-11-23 0054 KB3Z          599 5      TM6M          599 14
QSO:  7002 CW 2019-11-23 0056 KB3Z          599 5      4X6FR         599 20
QSO:  7003 CW 2019-11-23 0057 KB3Z          599 5      SP8PAI        599 15
QSO:  7005 CW 2019-11-23 0059 KB3Z          599 5      HG6N          599 15
QSO:  7002 CW 2019-11-23 0100 KB3Z          599 5      DF0HQ         599 14
QSO:  7009 CW 2019-11-23 0101 KB3Z          599 5      4O3A          599 15
QSO:  7018 CW 2019-11-23 0103 KB3Z          599 5      OL3A          599 15
QSO:  7022 CW 2019-11-23 0104 KB3Z          599 5      G6T           599 14
QSO:  7023 CW 2019-11-23 0105 KB3Z          599 5      IO5O          599 15
QSO:  7017 CW 2019-11-23 0106 KB3Z          599 5      K3WW          599 05
QSO:  7017 CW 2019-11-23 0107 KB3Z          599 5      S57Z          599 15
QSO:  7018 CW 2019-11-23 0107 KB3Z          599 5      9A3XV         599 15
QSO:  7021 CW 2019-11-23 0108 KB3Z          599 5      VA2WA         599 05
QSO:  7021 CW 2019-11-23 0109 KB3Z          599 5      UW2M          599 16
QSO:  7022 CW 2019-11-23 0110 KB3Z          599 5      IS0/LZ5F      599 15
QSO:  7025 CW 2019-11-23 0112 KB3Z          599 5      EF2X          599 14
QSO:  7026 CW 2019-11-23 0113 KB3Z          599 5      HA8A          599 15
QSO:  7027 CW 2019-11-23 0113 KB3Z          599 5      OK1CF         599 15
QSO:  7028 CW 2019-11-23 0114 KB3Z          599 5      LY5R          599 15
QSO:  7029 CW 2019-11-23 0115 KB3Z          599 5      IS0SWW        599 15
QSO:  7031 CW 2019-11-23 0117 KB3Z          599 5      RL3A          599 16
QSO:  7034 CW 2019-11-23 0118 KB3Z          599 5      RT6A          599 16
QSO:  7034 CW 2019-11-23 0121 KB3Z          599 5      SX2I          599 20
QSO:  7035 CW 2019-11-23 0121 KB3Z          599 5      HG7T          599 15
QSO:  7035 CW 2019-11-23 0122 KB3Z          599 5      ED5R          599 14
QSO:  7036 CW 2019-11-23 0122 KB3Z          599 5      IR4K          599 15
QSO:  7036 CW 2019-11-23 0124 KB3Z          599 5      EA3DU         599 14
QSO:  7037 CW 2019-11-23 0124 KB3Z          599 5      VA1MM         599 05
QSO:  7038 CW 2019-11-23 0126 KB3Z          599 5      SO4M          599 15
QSO:  7039 CW 2019-11-23 0127 KB3Z          599 5      SN7Q          599 15
QSO:  7040 CW 2019-11-23 0129 KB3Z          599 5      ED1R          599 14
QSO:  7043 CW 2019-11-23 0130 KB3Z          599 5      CR3X          599 33
QSO:  7044 CW 2019-11-23 0131 KB3Z          599 5      W9RE          599 04
QSO:  7045 CW 2019-11-23 0131 KB3Z          599 5      OU2W          599 14
QSO:  7046 CW 2019-11-23 0135 KB3Z          599 5      D4C           599 35
QSO:  7047 CW 2019-11-23 0136 KB3Z          599 5      9H3TX         599 15
QSO:  7048 CW 2019-11-23 0137 KB3Z          599 5      CR3W          599 33
QSO:  7048 CW 2019-11-23 0138 KB3Z          599 5      PI4COM        599 14
QSO:  7049 CW 2019-11-23 0140 KB3Z          599 5      HB90TOC       599 14
QSO:  7051 CW 2019-11-23 0140 KB3Z          599 5      ZF9CW         599 08
QSO:  7052 CW 2019-11-23 0141 KB3Z          599 5      VP9I          599 05
QSO:  7052 CW 2019-11-23 0142 KB3Z          599 5      HG5A          599 15
QSO:  7055 CW 2019-11-23 0144 KB3Z          599 5      EA5RS         599 14
