START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: AA4DD
LOCATION: TN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: EM86un
CLAIMED-SCORE: 553863
NAME: Dave Saul
OPERATORS: AA4DD
CLUB: Bristol (TN/VA) ARC
CREATED-BY: N1MM Logger+ 1.0.8014.0
QSO:  7069 CW 2019-11-23 0054 AA4DD         599 4      S56X          599 15
QSO:  7070 CW 2019-11-23 0054 AA4DD         599 4      CO6RD         599 08
QSO:  7067 CW 2019-11-23 0057 AA4DD         599 4      CT3KN         599 33
QSO:  7067 CW 2019-11-23 0058 AA4DD         599 4      OM7RU         599 15
QSO:  7066 CW 2019-11-23 0058 AA4DD         599 4      S53A          599 15
QSO:  7066 CW 2019-11-23 0059 AA4DD         599 4      HH2AA         599 08
QSO:  7064 CW 2019-11-23 0103 AA4DD         599 4      E7DX          599 15
QSO:  7062 CW 2019-11-23 0105 AA4DD         599 4      9G5W          599 35
QSO:  7062 CW 2019-11-23 0107 AA4DD         599 4      PJ5/SP6EQZ    599 08
QSO:  7061 CW 2019-11-23 0110 AA4DD         599 4      YO9HP         599 20
QSO:  7061 CW 2019-11-23 0112 AA4DD         599 4      V55A          599 38
QSO:  7061 CW 2019-11-23 0113 AA4DD         599 4      KP2M          599 08
QSO:  7060 CW 2019-11-23 0116 AA4DD         599 4      EU1A          599 16
QSO:  7059 CW 2019-11-23 0117 AA4DD         599 4      LZ5K          599 20
QSO:  7059 CW 2019-11-23 0118 AA4DD         599 4      DJ5MW         599 14
QSO:  7057 CW 2019-11-23 0122 AA4DD         599 4      S51F          599 15
QSO:  7057 CW 2019-11-23 0123 AA4DD         599 4      KP3DX         599 08
QSO:  7056 CW 2019-11-23 0124 AA4DD         599 4      VP5M          599 08
QSO:  7055 CW 2019-11-23 0125 AA4DD         599 4      ED7K          599 14
QSO:  7054 CW 2019-11-23 0126 AA4DD         599 4      S57K          599 15
QSO:  7053 CW 2019-11-23 0129 AA4DD         599 4      P40C          599 09
QSO:  7052 CW 2019-11-23 0131 AA4DD         599 4      HG5A          599 15
QSO:  7052 CW 2019-11-23 0132 AA4DD         599 4      VE7JH         599 03
QSO:  7052 CW 2019-11-23 0133 AA4DD         599 4      VP9I          599 05
QSO:  7051 CW 2019-11-23 0134 AA4DD         599 4      PP5BZ         599 11
QSO:  7051 CW 2019-11-23 0135 AA4DD         599 4      VE7DZO        599 03
QSO:  7050 CW 2019-11-23 0139 AA4DD         599 4      5B4AGU        599 20
QSO:  7048 CW 2019-11-23 0140 AA4DD         599 4      S58M          599 15
QSO:  7048 CW 2019-11-23 0142 AA4DD         599 4      PI4COM        599 14
QSO:  7048 CW 2019-11-23 0143 AA4DD         599 4      CR3W          599 33
QSO:  7047 CW 2019-11-23 0146 AA4DD         599 4      FM5KC         599 08
QSO:  7045 CW 2019-11-23 0155 AA4DD         599 4      IO3F          599 15
QSO:  7044 CW 2019-11-23 0158 AA4DD         599 4      PJ2T          599 09
QSO:  7044 CW 2019-11-23 0159 AA4DD         599 4      V47T          599 08
QSO:  7043 CW 2019-11-23 0201 AA4DD         599 4      CR3X          599 33
QSO:  7043 CW 2019-11-23 0204 AA4DD         599 4      RA7A          599 16
QSO:  7042 CW 2019-11-23 0206 AA4DD         599 4      ZF1A          599 08
QSO:  7042 CW 2019-11-23 0207 AA4DD         599 4      HA7A          599 15
QSO:  7039 CW 2019-11-23 0217 AA4DD         599 4      OK1FPS        599 15
QSO:  7039 CW 2019-11-23 0218 AA4DD         599 4      SN7Q          599 15
QSO:  7038 CW 2019-11-23 0219 AA4DD         599 4      HG3N          599 15
QSO:  7038 CW 2019-11-23 0219 AA4DD         599 4      SO4M          599 15
QSO:  7036 CW 2019-11-23 0226 AA4DD         599 4      HG1S          599 15
QSO:  7036 CW 2019-11-23 0227 AA4DD         599 4      EA3DU         599 14
