START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: WAE CW
CALLSIGN: IK3UNA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IK3UNA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for WAE CW WAE/CW/2020.
QSO: 14019 CW 2020-08-08 1728 IK3UNA        599 W6YX          599 283
QSO:  7032 CW 2020-08-09 0507 IK3UNA        599 0132 NR4M          599 1481
QSO:  7002 CW 2020-08-09 0509 IK3UNA        599 0133 CO8NMN        599 0195
QSO:  7032 CW 2020-08-09 0509 IK3UNA        599 0135 VE3NNT        599 0851
QSO:  7003 CW 2020-08-09 0511 IK3UNA        599 0136 KP2M          599 1117
QSO:  7017 CW 2020-08-09 0523 IK3UNA        599 138 P33W          599 1372
QSO:  7017 CW 2020-08-09 0524 IK3UNA        599 0139 NN1C          599 1093
QSO:  7017 CW 2020-08-09 0527 IK3UNA        599 0140 N2KW          599 0679
QSO:  7017 CW 2020-08-09 0529 IK3UNA        599 0143 KR2DX         599 0618
QSO:  7017 CW 2020-08-09 0529 IK3UNA        599 0141 W2LCQ         599 0118
QSO:  7017 CW 2020-08-09 0530 IK3UNA        599 0145 K9NW          599 0412
QSO:  7017 CW 2020-08-09 0530 IK3UNA        599 0146 KE2D          599 0170
QSO: 14008 CW 2020-08-09 0543 IK3UNA        599 0148 4X6FR         599 1360
QSO: 14008 CW 2020-08-09 0543 IK3UNA        599 0147 UP2L          599 1844
QSO: 14008 CW 2020-08-09 0544 IK3UNA        599 149 P33W          599 1389
QSO: 14012 CW 2020-08-09 0545 IK3UNA        599 0150 RN0A          599 0454
QSO: 14012 CW 2020-08-09 0547 IK3UNA        599 151 RX0L          599 1393
QSO: 14000 CW 2020-08-09 0553 IK3UNA        599 152 4L2M          599 1127
QSO: 14030 CW 2020-08-09 0554 IK3UNA        599 0163 A42K          599 0736
QSO: 14025 CW 2020-08-09 0555 IK3UNA        599 0154 RZ9L          599 0815
QSO: 14026 CW 2020-08-09 0645 IK3UNA        599 155 UN8PT         599 264
QSO: 14026 CW 2020-08-09 0646 IK3UNA        599 0156 YB1TIA        599 0119
QSO: 14025 CW 2020-08-09 0648 IK3UNA        599 158 RA9DZ         599 805
QSO: 14026 CW 2020-08-09 0648 IK3UNA        599 0157 RG9A          599 1593
QSO: 21002 CW 2020-08-09 0653 IK3UNA        599 0159 4X6FR         599 1413
QSO: 21026 CW 2020-08-09 0655 IK3UNA        599 160 VR2XAN        599 0505
QSO: 21020 CW 2020-08-09 0659 IK3UNA        599 0161 RZ9L          599 0825
QSO: 21017 CW 2020-08-09 0701 IK3UNA        599 0162 JA6GCE        599 0861
QSO: 21024 CW 2020-08-09 0702 IK3UNA        599 0163 UP2L          599 1890
QSO: 21035 CW 2020-08-09 0703 IK3UNA        599 165 VK2IA         599 0271
QSO: 21039 CW 2020-08-09 0703 IK3UNA        599 0164 HZ7C          599 0913
QSO: 21008 CW 2020-08-09 0708 IK3UNA        599 0166 HS5NMF        599 0163
QSO: 21011 CW 2020-08-09 0708 IK3UNA        599 167 RK8I          599 418
QSO: 21016 CW 2020-08-09 0710 IK3UNA        599 168 RX0L          599 1459
QSO: 21022 CW 2020-08-09 0716 IK3UNA        599 0169 RA9AP         599 0715
QSO: 21022 CW 2020-08-09 0724 IK3UNA        599 0170 RG9A          599 1624
QSO: 21025 CW 2020-08-09 1011 IK3UNA        599 0171 TA7I          599 0739
QSO: 21046 CW 2020-08-09 1013 IK3UNA        599 0172 9M2YDX        599 0319
QSO: 21044 CW 2020-08-09 1014 IK3UNA        599 0173 4Z4AK         599 1144
QSO: 21027 CW 2020-08-09 1016 IK3UNA        599 0174 4Z5LY         599 0958
QSO: 28032 CW 2020-08-09 1019 IK3UNA        599 0175 4X6FR         599 1642
QSO: 14027 CW 2020-08-09 1024 IK3UNA        599 0176 RM9I          599 1334
QSO: 14048 CW 2020-08-09 1029 IK3UNA        599 0177 W4YY          599 0715
QSO: 14048 CW 2020-08-09 1031 IK3UNA        599 0179 N3RS          599 1160
QSO: 14048 CW 2020-08-09 1031 IK3UNA        599 0178 W1UE          599 1120
QSO: 14047 CW 2020-08-09 1032 IK3UNA        599 180 UC0A          599 347
QSO: 14048 CW 2020-08-09 1034 IK3UNA        599 0181 N9NB          599 0807
QSO: 14048 CW 2020-08-09 1035 IK3UNA        599 0182 N4BP          599 0507
QSO: 14048 CW 2020-08-09 1043 IK3UNA        599 0184 K9RS          599 0409
QSO: 14048 CW 2020-08-09 1045 IK3UNA        599 0185 VE3DZ         599 1104
QSO: 14035 CW 2020-08-09 1048 IK3UNA        599 186 K1AR          599 0427
QSO: 14048 CW 2020-08-09 1050 IK3UNA        599 0187 K9NW          599 0448
QSO: 14048 CW 2020-08-09 1052 IK3UNA        599 188 RA0AY         599 171
QSO: 14048 CW 2020-08-09 1053 IK3UNA        599 0189 KO8SCA        599 0703
QSO: 14000 CW 2020-08-09 1054 IK3UNA        599 191 W3AKD         599 020
QSO: 14048 CW 2020-08-09 1054 IK3UNA        599 0190 KE2WY         599 0188
QSO: 14000 CW 2020-08-09 1058 IK3UNA        599 192 W8MET         599 172
QSO: 14047 CW 2020-08-09 1101 IK3UNA        599 0193 UP5B          599 0409
QSO: 14048 CW 2020-08-09 1101 IK3UNA        599 0194 N2NT          599 0749
QSO: 14047 CW 2020-08-09 1104 IK3UNA        599 195 R0WC          599 102
QSO: 14048 CW 2020-08-09 1107 IK3UNA        599 0196 5B4APL        599 0417
QSO: 14048 CW 2020-08-09 1112 IK3UNA        599 0197 RV9UP         599 0754
QSO: 21024 CW 2020-08-09 1250 IK3UNA        599 0198 NW3Y          599 0721
QSO: 21024 CW 2020-08-09 1251 IK3UNA        599 0199 AB3CX         599 0950
QSO: 21024 CW 2020-08-09 1255 IK3UNA        599 201 KA1IS         599 666
QSO: 21024 CW 2020-08-09 1255 IK3UNA        599 202 NA8V          599 978
QSO: 21024 CW 2020-08-09 1257 IK3UNA        599 203 K8AZ          599 1252
QSO: 21018 CW 2020-08-09 1301 IK3UNA        599 204 K5ZD          599 1089
QSO: 21025 CW 2020-08-09 1302 IK3UNA        599 0205 N4BP          599 0580
QSO: 21000 CW 2020-08-09 1304 IK3UNA        599 206 KC1XX         599 1992
QSO: 21035 CW 2020-08-09 1305 IK3UNA        599 0207 KP2M          599 1447
QSO: 21001 CW 2020-08-09 1306 IK3UNA        599 0208 VE9AA         599 0663
QSO: 21014 CW 2020-08-09 1308 IK3UNA        599 0209 VA2WA         599 1361
QSO: 21039 CW 2020-08-09 1310 IK3UNA        599 0210 N9NB          599 0874
QSO: 21037 CW 2020-08-09 1313 IK3UNA        599 0211 PJ4A          599 1322
QSO: 21037 CW 2020-08-09 1315 IK3UNA        599 213 K2QMF         599 446
QSO: 21037 CW 2020-08-09 1315 IK3UNA        599 211 KV2K          599 1237
QSO: 21037 CW 2020-08-09 1317 IK3UNA        599 0214 K9NW          599 0527
QSO: 21037 CW 2020-08-09 1317 IK3UNA        599 0215 N4RV          599 0646
QSO: 21037 CW 2020-08-09 1318 IK3UNA        599 0217 K3RA          599 1228
QSO: 21037 CW 2020-08-09 1319 IK3UNA        599 0217 AA3B          599 1509
QSO: 21037 CW 2020-08-09 1320 IK3UNA        599 0218 VE9OA         599 0189
QSO: 21037 CW 2020-08-09 1321 IK3UNA        599 0219 N4ZZ          599 0182
QSO: 21036 CW 2020-08-09 1322 IK3UNA        599 0220 K1XM          599 0975
QSO: 21036 CW 2020-08-09 1324 IK3UNA        599 221 K1AR          599 0447
QSO: 21037 CW 2020-08-09 1324 IK3UNA        599 0222 K8MFO         599 0492
QSO: 21000 CW 2020-08-09 1327 IK3UNA        599 224 W8MET         599 189
QSO: 21037 CW 2020-08-09 1327 IK3UNA        599 0225 N3RD          599 0533
QSO: 21037 CW 2020-08-09 1328 IK3UNA        599 0226 N3AD          599 1047
QSO: 21037 CW 2020-08-09 1329 IK3UNA        599 0227 K2LE          599 1286
QSO: 21036 CW 2020-08-09 1331 IK3UNA        599 0228 N4AF          599 0703
QSO: 21037 CW 2020-08-09 1335 IK3UNA        599 0230 N4YDU         599 0105
QSO: 21037 CW 2020-08-09 1341 IK3UNA        599 0231 W1GD          599 0245
QSO: 21036 CW 2020-08-09 1342 IK3UNA        599 232 W9RE          599 1053
QSO: 21008 CW 2020-08-09 1347 IK3UNA        599 0233 EA8RM         599 2087
QSO: 21000 CW 2020-08-09 1349 IK3UNA        599 234 4L2M          599 1432
QSO: 21038 CW 2020-08-09 1355 IK3UNA        599 0235 W1UE          599 1196
QSO: 21038 CW 2020-08-09 1401 IK3UNA        599 0236 N1LN          599 0617
QSO: 21038 CW 2020-08-09 1401 IK3UNA        599 0237 VE9CB         599 0010
QSO: 21038 CW 2020-08-09 1404 IK3UNA        599 0238 KD4D          599 1634
QSO: 21037 CW 2020-08-09 1407 IK3UNA        599 0240 N4TZ          599 0223
QSO: 21038 CW 2020-08-09 1407 IK3UNA        599 0239 NN1C          599 1181
QSO: 21038 CW 2020-08-09 1410 IK3UNA        599 0241 K0LUZ         599 0603
QSO: 21038 CW 2020-08-09 1415 IK3UNA        599 0232 N7WY          599 0101
QSO: 14048 CW 2020-08-09 1424 IK3UNA        599 0243 UA9CTT        599 0639
QSO: 14033 CW 2020-08-09 1426 IK3UNA        599 244 VR2XAN        599 0666
QSO: 14038 CW 2020-08-09 1428 IK3UNA        599 0245 EA8RM         599 2118
QSO: 14045 CW 2020-08-09 1430 IK3UNA        599 0246 JA0FVU        599 0569
QSO: 14040 CW 2020-08-09 1906 IK3UNA        599 0247 AB3CV         599 0570
QSO: 14040 CW 2020-08-09 1906 IK3UNA        599 0248 W3FV          599 0584
QSO: 14040 CW 2020-08-09 1907 IK3UNA        599 0250 N1SNB         599 0467
QSO: 14040 CW 2020-08-09 1907 IK3UNA        599 0249 VE2FK         599 0228
QSO: 14040 CW 2020-08-09 1909 IK3UNA        599 0251 AD5A          599 0443
QSO: 14040 CW 2020-08-09 1909 IK3UNA        599 0252 KQ4R          599 0037
QSO: 14040 CW 2020-08-09 1910 IK3UNA        599 0253 KU7T          599 0364
QSO: 14040 CW 2020-08-09 1911 IK3UNA        599 0254 W9ILY         599 0069
QSO: 14040 CW 2020-08-09 1912 IK3UNA        599 0256 KM4M          599 0599
QSO: 14040 CW 2020-08-09 1912 IK3UNA        599 0255 N3AD          599 1143
QSO: 14040 CW 2020-08-09 1913 IK3UNA        599 0258 K4BAI         599 0529
QSO: 14040 CW 2020-08-09 1913 IK3UNA        599 0257 W4KZ          599 0540
QSO: 14040 CW 2020-08-09 1917 IK3UNA        599 0260 VE3TM         599 0198
QSO: 14040 CW 2020-08-09 1918 IK3UNA        599 0261 AE1T          599 0090
QSO: 14040 CW 2020-08-09 1924 IK3UNA        599 0263 JA1BJI        599 0592
QSO: 14039 CW 2020-08-09 1926 IK3UNA        599 0264 HZ7C          599 1232
QSO: 14060 CW 2020-08-09 1929 IK3UNA        599 0265 KE3X          599 0481
QSO: 14059 CW 2020-08-09 1930 IK3UNA        599 266 NA8V          599 1092
QSO: 14060 CW 2020-08-09 1931 IK3UNA        599 267 KA1IS         599 752
QSO: 14059 CW 2020-08-09 1934 IK3UNA        599 0268 K1DJ          599 0082
QSO: 14059 CW 2020-08-09 1934 IK3UNA        599 0270 N2BJ          599 0135
QSO: 14059 CW 2020-08-09 1934 IK3UNA        599 0269 NS4X          599 0083
QSO: 14059 CW 2020-08-09 1935 IK3UNA        599 0272 K2WK          599 0077
QSO: 14059 CW 2020-08-09 1935 IK3UNA        599 0271 W4VIC         599 0115
QSO: 14059 CW 2020-08-09 1936 IK3UNA        599 273 XE1EE         599 9
QSO: 14059 CW 2020-08-09 1937 IK3UNA        599 274 N9SE          599 134
QSO: 14059 CW 2020-08-09 1940 IK3UNA        599 0276 K1SM          599 0072
QSO: 14059 CW 2020-08-09 1940 IK3UNA        599 0275 N5RZ          599 0319
QSO: 14059 CW 2020-08-09 1941 IK3UNA        599 0277 BD4TUC        599 0503
QSO: 14059 CW 2020-08-09 1942 IK3UNA        599 0278 VE3BR         599 0267
QSO: 14059 CW 2020-08-09 1942 IK3UNA        599 0279 WB2NVR        599 0133
QSO: 14000 CW 2020-08-09 1943 IK3UNA        599 0280 WN4AFP        599 0032
QSO: 14059 CW 2020-08-09 1946 IK3UNA        599 281 K3MD          599 467
QSO: 14000 CW 2020-08-09 1948 IK3UNA        599 0283 NU4E          599 0227
QSO: 14000 CW 2020-08-09 1948 IK3UNA        599 0282 WS6X          599 0168
QSO: 14000 CW 2020-08-09 1951 IK3UNA        599 0286 JG7PSJ        599 0423
QSO: 14001 CW 2020-08-09 1953 IK3UNA        599 0277 K3AJ          599 1067
QSO: 14000 CW 2020-08-09 2109 IK3UNA        599 0288 K5LY          599 0197
QSO: 14023 CW 2020-08-09 2110 IK3UNA        599 0290 K4EJ          599 0197
QSO: 14055 CW 2020-08-09 2112 IK3UNA        599 0291 K8LS          599 0154
QSO: 14055 CW 2020-08-09 2117 IK3UNA        599 0293 NN3RP         599 0154
QSO: 14055 CW 2020-08-09 2118 IK3UNA        599 0295 N4CF          599 0103
QSO: 14055 CW 2020-08-09 2118 IK3UNA        599 294 NK4O          599 169
QSO: 14055 CW 2020-08-09 2119 IK3UNA        599 0296 K8MR          599 0228
QSO: 14055 CW 2020-08-09 2120 IK3UNA        599 0297 VE9AA         599 0756
QSO: 14055 CW 2020-08-09 2125 IK3UNA        599 0299 W5WZ          599 0047
QSO: 14055 CW 2020-08-09 2128 IK3UNA        599 0301 N4AF          599 0866
QSO: 14055 CW 2020-08-09 2128 IK3UNA        599 0300 WB4TDH        599 0163
QSO: 14025 CW 2020-08-09 2131 IK3UNA        599 0304 K5KLA         599 0150
QSO: 14055 CW 2020-08-09 2131 IK3UNA        599 0303 K2PJC         599 0226
QSO: 14055 CW 2020-08-09 2133 IK3UNA        599 0305 W1FA          599 0093
QSO: 14055 CW 2020-08-09 2139 IK3UNA        599 0306 W1MJ          599 0057
QSO: 14055 CW 2020-08-09 2140 IK3UNA        599 0307 K0TRL         599 0125
QSO: 14055 CW 2020-08-09 2141 IK3UNA        599 0308 N1LN          599 0717
QSO: 14055 CW 2020-08-09 2142 IK3UNA        599 0309 W4EE          599 0235
QSO: 14055 CW 2020-08-09 2144 IK3UNA        599 0310 XE2B          599 0115
QSO: 14055 CW 2020-08-09 2145 IK3UNA        599 0311 K7TAR         599 0111
QSO: 14000 CW 2020-08-09 2146 IK3UNA        599 313 JH8GEU        599 044
QSO: 14055 CW 2020-08-09 2149 IK3UNA        599 0315 N6MA          599 0116
QSO: 14055 CW 2020-08-09 2150 IK3UNA        599 0316 VE7IO         599 0056
QSO: 14055 CW 2020-08-09 2153 IK3UNA        599 0318 W1CTN         599 0149
QSO: 14005 CW 2020-08-09 2155 IK3UNA        599 321 VK2IA         599 0447
QSO: 14010 CW 2020-08-09 2156 IK3UNA        599 0320 ZM1A          599 1088
QSO: 14013 CW 2020-08-09 2158 IK3UNA        599 0322 ZM4T          599 0451
QSO: 14015 CW 2020-08-09 2159 IK3UNA        599 0323 JO4JKL        599 1235
QSO: 14025 CW 2020-08-09 2201 IK3UNA        599 324 YV4ABR        599 428
QSO: 14040 CW 2020-08-09 2203 IK3UNA        599 0325 PY2NY         599 0669
END-OF-LOG:
