START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KK6DDC
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KK6DDC
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 PH 2020-06-13 2040 KK6DDC        DM13 N2VAJ         DM13
QSO:   144 FM 2020-06-13 2051 KK6DDC        DM13 AE6GR         DM04
QSO:   144 FM 2020-06-13 2051 KK6DDC        DM13 K6QCB         DM14
QSO:   144 PH 2020-06-13 2052 KK6DDC        DM13 N6TEB         DM03
QSO:   144 PH 2020-06-13 2053 KK6DDC        DM13 K6FGV         DM03
QSO:   144 FM 2020-06-13 2116 KK6DDC        DM13 NT6X          DM13
QSO:   144 FM 2020-06-13 2132 KK6DDC        DM13 K6ZH          DM12
QSO:   432 PH 2020-06-13 2140 KK6DDC        DM13 NI6E          DM13
QSO:   144 FM 2020-06-13 2141 KK6DDC        DM13 K6NR          DM14
QSO:    50 PH 2020-06-13 2213 KK6DDC        DM13 K6KWI         DM13
QSO:    50 PH 2020-06-13 2217 KK6DDC        DM13 WA6EJO        DM04
QSO:   144 PH 2020-06-13 2347 KK6DDC        DM13 XE2CQ         DM12
QSO:   144 PH 2020-06-13 2349 KK6DDC        DM13 K6JO          DM13
QSO:   432 PH 2020-06-14 0019 KK6DDC        DM13 AF6AV/R       DM14
QSO:   432 PH 2020-06-14 1716 KK6DDC        DM13 KD6RMS        DM04
QSO:   432 PH 2020-06-14 1741 KK6DDC        DM13 XE2CQ         DM12
QSO:   432 PH 2020-06-14 1817 KK6DDC        DM13 K6FGV         DM03
QSO:    50 PH 2020-06-14 2137 KK6DDC        DM13 W6JK          DM03
END-OF-LOG:
