START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KU4FX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KU4FX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 PH 2020-06-14 1503 KU4FX         EL87 WB1GQR        FN33
QSO:    50 PH 2020-06-14 1518 KU4FX         EL87 W0RSJ         FN20
QSO:    50 PH 2020-06-14 1607 KU4FX         EL87 K9OM          EN65
QSO:    50 PH 2020-06-14 1610 KU4FX         EL87 K8ZR          EN91
QSO:    50 PH 2020-06-14 1626 KU4FX         EL87 VE3DS         FN03
QSO:    50 PH 2020-06-14 1628 KU4FX         EL87 W3PAW         FM19
QSO:    50 PH 2020-06-14 1633 KU4FX         EL87 KA2LIM/R      FN12
QSO:    50 PH 2020-06-14 1639 KU4FX         EL87 K3CT          FN20
QSO:    50 PH 2020-06-14 1644 KU4FX         EL87 K8MR          EN91
QSO:    50 DG 2020-06-14 1646 KU4FX         EL87 W3RFC         FM19
QSO:    50 PH 2020-06-14 1649 KU4FX         EL87 KR1ST         FN21
QSO:    50 PH 2020-06-14 1654 KU4FX         EL87 WA8TWM        EN91
QSO:    50 PH 2020-06-14 1702 KU4FX         EL87 N8IW          EN80
QSO:    50 PH 2020-06-14 1702 KU4FX         EL87 VE3WY         FN04
QSO:    50 PH 2020-06-14 1703 KU4FX         EL87 N3XF          FN00
QSO:    50 PH 2020-06-14 1716 KU4FX         EL87 WA3FET        FN00
QSO:    50 PH 2020-06-14 1736 KU4FX         EL87 W3EP          FN31
QSO:    50 PH 2020-06-14 1741 KU4FX         EL87 KC2KJO        FN13
QSO:    50 PH 2020-06-14 1754 KU4FX         EL87 K1BX          FN43
QSO:    50 DG 2020-06-14 1801 KU4FX         EL87 KD2LGX        FN13
END-OF-LOG:
