START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: VE1SKY
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: VE1SKY
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 DG 2020-06-13 2009 VE1SKY        FN74 KK4MA         EM92
QSO:    50 PH 2020-06-13 2015 VE1SKY        FN74 WA4GPM        EM90
QSO:    50 DG 2020-06-13 2018 VE1SKY        FN74 WA4CQG        EM72
QSO:    50 RY 2020-06-13 2021 VE1SKY        FN74 WD9EXD        EM57
QSO:    50 RY 2020-06-13 2022 VE1SKY        FN74 N3AIU         FM08
QSO:    50 DG 2020-06-13 2024 VE1SKY        FN74 KZ2I          FM29
QSO:    50 DG 2020-06-13 2025 VE1SKY        FN74 K2TXB         FN20
QSO:    50 DG 2020-06-13 2032 VE1SKY        FN74 K1HTV         FM18
QSO:    50 DG 2020-06-13 2033 VE1SKY        FN74 KJ6SDF        FM18
QSO:    50 DG 2020-06-13 2037 VE1SKY        FN74 WC3N          FM19
QSO:    50 PH 2020-06-13 2038 VE1SKY        FN74 WZ1V          FN31
QSO:    50 DG 2020-06-13 2041 VE1SKY        FN74 WA2FZW        FN20
QSO:    50 DG 2020-06-13 2050 VE1SKY        FN74 PV8DX         FJ92
QSO:    50 DG 2020-06-14 1404 VE1SKY        FN74 XE2X          EL06
QSO:    50 DG 2020-06-14 1415 VE1SKY        FN74 W5PR          EL29
QSO:    50 RY 2020-06-14 1419 VE1SKY        FN74 WG8S          EM64
QSO:    50 DG 2020-06-14 1428 VE1SKY        FN74 K1GG          EM97
QSO:    50 DG 2020-06-14 1439 VE1SKY        FN74 W3CP          EM74
END-OF-LOG:
