START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: AJ0O
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: AJ0O
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 RY 2020-06-13 2008 AJ0O          EN34 WI9WI         EN45
QSO:    50 DG 2020-06-13 2010 AJ0O          EN34 N0AT          EN34
QSO:    50 DG 2020-06-13 2024 AJ0O          EN34 W0ZQ          EN34
QSO:    50 RY 2020-06-13 2033 AJ0O          EN34 K0TC          EN35
QSO:    50 DG 2020-06-13 2037 AJ0O          EN34 KC0SKM        EN25
QSO:    50 DG 2020-06-13 2047 AJ0O          EN34 N0UR          EN33
QSO:    50 DG 2020-06-13 2101 AJ0O          EN34 W0VC          EN34
QSO:    50 DG 2020-06-13 2102 AJ0O          EN34 K7CA          DM26
QSO:    50 DG 2020-06-13 2123 AJ0O          EN34 W0SEI         EN35
QSO:    50 RY 2020-06-13 2128 AJ0O          EN34 N0AKC         EN44
QSO:    50 DG 2020-06-13 2134 AJ0O          EN34 K0MHC         EN26
QSO:    50 DG 2020-06-14 1606 AJ0O          EN34 AA5AU         EL49
QSO:    50 DG 2020-06-14 1616 AJ0O          EN34 K5EK          FM03
QSO:    50 DG 2020-06-14 1622 AJ0O          EN34 W4CWA         FM05
QSO:    50 DG 2020-06-14 1625 AJ0O          EN34 KU4V          FM05
QSO:    50 RY 2020-06-14 1638 AJ0O          EN34 KU4XO         EM84
QSO:    50 DG 2020-06-14 1647 AJ0O          EN34 ND4Y          EM86
END-OF-LOG:
