START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: WW0Z
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WW0Z
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 CW 2020-06-14 0140 WW0Z          EN31 W3EP          FN31
QSO:    50 CW 2020-06-14 0149 WW0Z          EN31 K9RS          FM28
QSO:    50 CW 2020-06-14 0152 WW0Z          EN31 K1RO          FN33
QSO:    50 CW 2020-06-14 0156 WW0Z          EN31 K1BX          FN43
QSO:    50 CW 2020-06-14 0157 WW0Z          EN31 W2AAU         FN22
QSO:    50 CW 2020-06-14 0159 WW0Z          EN31 K3CT          FN20
QSO:    50 CW 2020-06-14 1600 WW0Z          EN31 NR7T          DM38
QSO:    50 CW 2020-06-14 1603 WW0Z          EN31 K1KK          FM15
QSO:    50 CW 2020-06-14 2330 WW0Z          EN31 W3DF          FM19
QSO:    50 CW 2020-06-14 2337 WW0Z          EN31 K5AM          DM54
QSO:    50 CW 2020-06-14 2349 WW0Z          EN31 K1ZZ          FN31
QSO:    50 CW 2020-06-14 2352 WW0Z          EN31 N1KWF         FN32
QSO:    50 CW 2020-06-15 0033 WW0Z          EN31 VE3NE         FN03
QSO:    50 CW 2020-06-15 0038 WW0Z          EN31 K9IL          EM56
QSO:    50 CW 2020-06-15 0051 WW0Z          EN31 N5RZ          EM00
QSO:    50 CW 2020-06-15 0106 WW0Z          EN41 W2IRT         FN20
QSO:    50 CW 2020-06-15 0121 WW0Z          EN31 WA1T          FN43
QSO:    50 CW 2020-06-15 0128 WW0Z          EN31 WA1Z          FN42
QSO:    50 CW 2020-06-15 0133 WW0Z          EN31 NT2X          FN32
END-OF-LOG:
