START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KC1ERO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KC1ERO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 DG 2020-06-14 1811 KC1ERO        FN31 AC4G          EM65
QSO:    50 DG 2020-06-14 1812 KC1ERO        FN31 W3CP          EM74
QSO:    50 DG 2020-06-14 1813 KC1ERO        FN31 KY4G          EM64
QSO:    50 RY 2020-06-14 1813 KC1ERO        FN31 N3CMH         EM60
QSO:    50 RY 2020-06-14 1817 KC1ERO        FN31 KU4XO         EM84
QSO:    50 DG 2020-06-14 1820 KC1ERO        FN31 KC4GCK        EM74
QSO:    50 DG 2020-06-14 1821 KC1ERO        FN31 KN4CNU        EM75
QSO:    50 DG 2020-06-14 1821 KC1ERO        FN31 N7KDT         EM64
QSO:    50 DG 2020-06-14 1822 KC1ERO        FN31 W4ATL         EM73
QSO:    50 DG 2020-06-14 1824 KC1ERO        FN31 KK4MA         EM92
QSO:    50 DG 2020-06-14 1833 KC1ERO        FN31 N4YDU         FM06
QSO:    50 DG 2020-06-14 1835 KC1ERO        FN31 N4NT          EM86
QSO:    50 DG 2020-06-14 1836 KC1ERO        FN31 KI4US         EM72
QSO:    50 DG 2020-06-14 1838 KC1ERO        FN31 N4OGW         EM53
QSO:    50 DG 2020-06-14 1839 KC1ERO        FN31 N1IA          FM05
QSO:    50 DG 2020-06-14 1845 KC1ERO        FN31 W3GQ          EM95
QSO:    50 DG 2020-06-14 1847 KC1ERO        FN31 KD5J          EM45
END-OF-LOG:
