START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: VE6TN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: VE6TN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 DG 2020-06-13 1818 VE6TN         DO30 VE6MB         DO20
QSO:   144 PH 2020-06-14 1653 VE6TN         DO30 VE6MB         DO20
QSO:   144 PH 2020-06-14 1654 VE6TN         DO30 VE6IXD        DO21
QSO:   144 PH 2020-06-14 1656 VE6TN         DO30 VE6AO         DO31
QSO:    50 DG 2020-06-14 1659 VE6TN         DO30 VE4VT         EN19
QSO:   144 PH 2020-06-14 1700 VE6TN         DO30 VE6EI         DO30
QSO:    50 DG 2020-06-14 1722 VE6TN         DO30 KC0UDO        EN36
QSO:    50 DG 2020-06-14 1724 VE6TN         DO30 VE4VT         EN19
QSO:    50 RY 2020-06-14 1725 VE6TN         DO30 K0NR          DM78
QSO:    50 RY 2020-06-14 1726 VE6TN         DO30 WK9U          EN65
QSO:    50 DG 2020-06-14 1742 VE6TN         DO30 WA0CSL        EN17
QSO:    50 DG 2020-06-14 1747 VE6TN         DO30 VE4TV         EN19
QSO:    50 DG 2020-06-14 1751 VE6TN         DO30 KE4VCS        FM07
QSO:    50 RY 2020-06-14 1754 VE6TN         DO30 K0AWU         EN37
QSO:    50 DG 2020-06-14 1829 VE6TN         DO30 W4HFZ/R       EN10
QSO:    50 DG 2020-06-14 1835 VE6TN         DO30 N0EO          EN36
QSO:    50 DG 2020-06-14 1845 VE6TN         DO30 WB3LHD        EN90
QSO:    50 RY 2020-06-14 1902 VE6TN         DO30 N0AKC         EN44
QSO:    50 DG 2020-06-14 1903 VE6TN         DO30 WB2ZAB        FM19
END-OF-LOG:
