START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: N4KH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N4KH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 CW 2020-06-13 1817 N4KH          EM64 KR4F          EM64
QSO:   144 FM 2020-06-13 1820 N4KH          EM64 KJ4DWX        EM64
QSO:   144 FM 2020-06-13 1825 N4KH          EM64 KJ4DWX        EM64
QSO:    50 PH 2020-06-13 1836 N4KH          EM64 K4MMW         EM64
QSO:    50 PH 2020-06-13 1840 N4KH          EM64 KJ4DWX        EM64
QSO:    50 PH 2020-06-13 1842 N4KH          EM64 K4DED         EM64
QSO:    50 CW 2020-06-13 1846 N4KH          EM64 N4NM          EM64
QSO:    50 CW 2020-06-13 1848 N4KH          EM64 KG4CUY        EM64
QSO:    50 CW 2020-06-13 1849 N4KH          EM64 AG4W          EM64
QSO:   144 PH 2020-06-13 1910 N4KH          EM64 K4FTY         EM64
QSO:   144 PH 2020-06-13 1910 N4KH          EM64 K4MMW         EM64
QSO:    50 DG 2020-06-13 2208 N4KH          EM64 N7KDT         EM64
QSO:    50 DG 2020-06-14 0010 N4KH          EM64 VE3LC         FN25
QSO:   144 PH 2020-06-14 1236 N4KH          EM64 W5ZN          EM45
QSO:   144 FM 2020-06-14 1312 N4KH          EM64 N4BCD         EM65
QSO:   144 FM 2020-06-14 1315 N4KH          EM64 W1TV          EM64
QSO:    50 CW 2020-06-14 1741 N4KH          EM64 W2AAU         FN22
QSO:    50 CW 2020-06-14 1741 N4KH          EM64 W2FU          FN13
END-OF-LOG:
