START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KA0WAS
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KA0WAS
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 RY 2020-06-14 0216 KA0WAS        EN61 KF2TV         FN13
QSO:    50 RY 2020-06-14 0221 KA0WAS        EN61 WA1ORT        FN33
QSO:    50 RY 2020-06-14 0221 KA0WAS        EN61 WA2CLX        FN13
QSO:    50 RY 2020-06-14 0223 KA0WAS        EN61 N2MKT         FN13
QSO:    50 DG 2020-06-14 0226 KA0WAS        EN61 KA2ENE        FN13
QSO:    50 DG 2020-06-14 0228 KA0WAS        EN61 W1FKF         FN43
QSO:    50 DG 2020-06-14 0232 KA0WAS        EN61 AB1OC         FN42
QSO:    50 DG 2020-06-14 0242 KA0WAS        EN61 K9IJ          EN52
QSO:    50 DG 2020-06-14 0243 KA0WAS        EN61 W9ILY         EN51
QSO:    50 DG 2020-06-14 0248 KA0WAS        EN61 K9GY          EN61
QSO:    50 DG 2020-06-14 0258 KA0WAS        EN61 N9FN          EN60
QSO:    50 DG 2020-06-14 0259 KA0WAS        EN61 K9MMS         EN51
QSO:    50 DG 2020-06-14 0305 KA0WAS        EN61 W9XA          EN51
QSO:    50 CW 2020-06-14 0309 KA0WAS        EN61 KC4KK         EN71
QSO:    50 DG 2020-06-14 0420 KA0WAS        EN61 WE9V          EN52
QSO:    50 DG 2020-06-14 0421 KA0WAS        EN61 W9DUB         EN62
QSO:    50 RY 2020-06-14 0423 KA0WAS        EN61 WA9LEY        EN61
QSO:    50 DG 2020-06-14 0424 KA0WAS        EN61 KO9A          EN52
QSO:    50 DG 2020-06-14 0426 KA0WAS        EN61 N9LJX         EN60
END-OF-LOG:
