START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: N6GEO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N6GEO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2020.
QSO:    50 DG 2020-06-14 0039 N6GEO         CM98 W6DR          CM87
QSO:    50 DG 2020-06-14 0048 N6GEO         CM98 WA6ZTY        CM98
QSO:    50 DG 2020-06-14 0056 N6GEO         CM98 N6TCE         CM97
QSO:    50 DG 2020-06-14 0057 N6GEO         CM98 K6KM          CM97
QSO:    50 DG 2020-06-14 0059 N6GEO         CM98 K6EU          CM97
QSO:    50 DG 2020-06-14 0106 N6GEO         CM98 W7IV          CM95
QSO:    50 PH 2020-06-14 0106 N6GEO         CM98 K6KLY         CM87
QSO:   144 FM 2020-06-14 0132 N6GEO         CM98 W7AIT         CM97
QSO:    50 DG 2020-06-14 1553 N6GEO         CM98 W6TCP         CM97
QSO:    50 DG 2020-06-14 2030 N6GEO         CM98 AC6BW         CM97
QSO:    50 DG 2020-06-14 2102 N6GEO         CM98 N3RC          CM88
QSO:    50 DG 2020-06-14 2111 N6GEO         CM98 W6NCB         CM96
QSO:    50 DG 2020-06-14 2151 N6GEO         CM98 K6TQ          CM98
QSO:    50 DG 2020-06-14 2216 N6GEO         CM98 KW6S          CM96
QSO:    50 DG 2020-06-14 2257 N6GEO         CM98 N9JIM         CM87
QSO:    50 DG 2020-06-14 2259 N6GEO         CM98 KE6GLA        CM98
QSO:    50 DG 2020-06-14 2333 N6GEO         CM98 K6KM          CM97
QSO:    50 DG 2020-06-14 2349 N6GEO         CM98 W6XU          CM88
QSO:    50 DG 2020-06-15 0253 N6GEO         CM98 K6XC          CM88
QSO:    50 DG 2020-06-15 0255 N6GEO         CM98 W6AER         CM87
END-OF-LOG:
