START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WW-RTTY
CALLSIGN: IS0GQX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IS0GQX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WW-RTTY CQWWRTTY/2013.
QSO: 28089 RY 2013-09-28 1647 IS0GQX        599 15 DX 6V7X          599 35 DX
QSO: 21079 RY 2013-09-28 1733 IS0GQX        599 15 DX EA5HJO        599 14 DX
QSO: 21099 RY 2013-09-28 1734 IS0GQX        599 15 DX F8DBF         599 14 DX
QSO: 21100 RY 2013-09-28 1735 IS0GQX        599 15 DX EA7RU         599 14 DX
QSO: 21100 RY 2013-09-28 1736 IS0GQX        599 15 DX W4TTY         599 05 VA
QSO: 21100 RY 2013-09-28 1739 IS0GQX        599 15 DX K2RD          599 3 CA
QSO: 21100 RY 2013-09-28 1740 IS0GQX        599 15 DX N6ML          599 03 CA
QSO: 21100 RY 2013-09-28 1741 IS0GQX        599 15 DX G4EBK         599 14 DX
QSO: 21100 RY 2013-09-28 1742 IS0GQX        599 15 DX K3EST         599 03 CA
QSO: 21100 RY 2013-09-28 1742 IS0GQX        599 15 DX K4FJ          599 5 VA
QSO: 21100 RY 2013-09-28 1744 IS0GQX        599 15 DX N2FF          599 5 NY
QSO: 21100 RY 2013-09-28 1745 IS0GQX        599 15 DX N2YBB         599 05 NY
QSO: 21098 RY 2013-09-28 1747 IS0GQX        599 15 DX UX7LL         599 16 DX
QSO: 21100 RY 2013-09-28 1747 IS0GQX        599 15 DX N6QQ          599 03 CA
QSO: 21100 RY 2013-09-28 1749 IS0GQX        599 15 DX N0EKM         599 4 MN
QSO: 21098 RY 2013-09-28 1750 IS0GQX        599 15 DX K3NK          599 05 PA
QSO: 21099 RY 2013-09-28 1750 IS0GQX        599 15 DX GM1C          599 14 DX
QSO: 21102 RY 2013-09-28 1750 IS0GQX        599 15 DX NX0I          599 04 MO
QSO: 21100 RY 2013-09-28 1751 IS0GQX        599 15 DX K1DM          599 05 CT
QSO: 21000 RY 2013-09-28 1752 IS0GQX        599 15 DX W0OVM         599 04 CO
QSO: 21100 RY 2013-09-28 1752 IS0GQX        599 15 DX UX2KA         599 16 DX
QSO: 21000 RY 2013-09-28 1753 IS0GQX        599 15 DX WX4G          599 05 NC
QSO: 21098 RY 2013-09-28 1754 IS0GQX        599 15 DX OZ7DK         599 14 DX
QSO: 21100 RY 2013-09-28 1754 IS0GQX        599 15 DX AA5AU         599 4 LA
QSO: 21100 RY 2013-09-28 1754 IS0GQX        599 15 DX K9OM          599 04 WI
QSO: 21097 RY 2013-09-28 1756 IS0GQX        599 15 DX W9PA/4        599 05 NC
QSO: 21099 RY 2013-09-28 1756 IS0GQX        599 15 DX G0UGO         599 14 DX
QSO: 21100 RY 2013-09-28 1756 IS0GQX        599 15 DX CT1EEK        599 14 DX
QSO: 21101 RY 2013-09-28 1757 IS0GQX        599 15 DX K8PO          599 05 ME
QSO: 21098 RY 2013-09-28 1758 IS0GQX        599 15 DX N4FZ          599 04 KY
QSO: 21099 RY 2013-09-28 1759 IS0GQX        599 15 DX N7UVH         599 03 ID
QSO: 21000 RY 2013-09-28 1800 IS0GQX        599 15 DX UW3L          599 16 DX
QSO: 21099 RY 2013-09-28 1801 IS0GQX        599 15 DX SP3HLM        599 15 DX
QSO: 21100 RY 2013-09-28 1801 IS0GQX        599 15 DX N7AT          599 03 AZ
QSO: 21100 RY 2013-09-28 1803 IS0GQX        599 15 DX OH2ET         599 15 DX
QSO: 21100 RY 2013-09-28 1803 IS0GQX        599 15 DX W6TK          599 03 CA
QSO: 21100 RY 2013-09-28 1804 IS0GQX        599 15 DX AB4SF         599 05 VA
QSO: 21100 RY 2013-09-28 1805 IS0GQX        599 15 DX K7EG          599 03 WA
QSO: 21100 RY 2013-09-28 1806 IS0GQX        599 15 DX W1SRD         599 3 CA
QSO: 21100 RY 2013-09-28 1808 IS0GQX        599 15 DX W0ERP         599 04 MN
QSO: 21151 RY 2013-09-28 1810 IS0GQX        599 15 DX K4MM          599 05 FL
QSO: 21099 RY 2013-09-28 1811 IS0GQX        599 15 DX HA30S         599 15 DX
QSO: 21000 RY 2013-09-28 1812 IS0GQX        599 15 DX W0SHL         599 04 MN
QSO: 21100 RY 2013-09-28 1812 IS0GQX        599 15 DX W2YC          599 05 NJ
QSO: 21000 RY 2013-09-28 1815 IS0GQX        599 15 DX ON4TO         599 14 ON
QSO: 21000 RY 2013-09-28 1816 IS0GQX        599 15 DX K7WP          599 03 AZ
QSO: 21100 RY 2013-09-28 1816 IS0GQX        599 15 DX AE1P          599 05 NH
QSO: 21000 RY 2013-09-28 1817 IS0GQX        599 15 DX NN6XX         599 3 DX
QSO: 21100 RY 2013-09-28 1817 IS0GQX        599 15 DX KR4F          599 04 AL
QSO: 21100 RY 2013-09-28 1817 IS0GQX        599 15 DX LU7HF         599 13 DX
QSO: 21100 RY 2013-09-28 1818 IS0GQX        599 15 DX KS2G          599 05 NY
QSO: 21100 RY 2013-09-28 1818 IS0GQX        599 15 DX WN6K          599 3 CA
QSO: 21000 RY 2013-09-28 1820 IS0GQX        599 15 DX EA1VT         599 14 DX
QSO: 21100 RY 2013-09-28 1820 IS0GQX        599 15 DX VE7SQ         599 03 BC
QSO: 21100 RY 2013-09-28 1821 IS0GQX        599 15 DX W3DQN         599 05 MD
QSO: 21100 RY 2013-09-28 1822 IS0GQX        599 15 DX VE3XAT        599 04 ON
QSO: 21101 RY 2013-09-28 1823 IS0GQX        599 15 DX EA1HF         599 14 DX
QSO: 21100 RY 2013-09-28 1824 IS0GQX        599 15 DX WB2COY        599 05 NY
QSO: 21101 RY 2013-09-28 1824 IS0GQX        599 15 DX K6GHA         599 03 CA
QSO: 21099 RY 2013-09-28 1825 IS0GQX        599 15 DX KB5HPL        599 04 TX
QSO: 28088 RY 2013-09-29 0719 IS0GQX        599 15 DX KH7M          599 31 KH6
QSO: 28095 RY 2013-09-29 0721 IS0GQX        599 15 DX UA3TN         599 16 DX
QSO: 28000 RY 2013-09-29 0728 IS0GQX        599 15 DX JA6WJL        599 25 DX
QSO: 28095 RY 2013-09-29 0733 IS0GQX        599 15 DX RV4LC         599 16 DX
QSO: 28000 RY 2013-09-29 0736 IS0GQX        599 15 DX UA4NCI        599 16 DX
QSO: 28095 RY 2013-09-29 0738 IS0GQX        599 15 DX RA6XV         599 16 DX
QSO: 28095 RY 2013-09-29 0743 IS0GQX        599 15 DX RA3NC         599 16 DX
QSO: 28097 RY 2013-09-29 0743 IS0GQX        599 15 DX RV4HL         599 16 DX
QSO: 28095 RY 2013-09-29 0744 IS0GQX        599 15 DX UA4UT         599 16 DX
QSO: 28094 RY 2013-09-29 0745 IS0GQX        599 15 DX JI4UEN        599 25 DX
QSO: 28096 RY 2013-09-29 0749 IS0GQX        599 15 DX UA4FBG        599 16 DX
QSO: 28096 RY 2013-09-29 0751 IS0GQX        599 15 DX RW0A          599 18 DX
QSO: 28095 RY 2013-09-29 0755 IS0GQX        599 15 DX UN5J          599 17 DX
QSO: 28096 RY 2013-09-29 0758 IS0GQX        599 15 DX UA4M          599 16 DX
QSO: 28095 RY 2013-09-29 0801 IS0GQX        599 15 DX RV6LX         599 16 DX
QSO: 28096 RY 2013-09-29 0801 IS0GQX        599 15 DX RC9A          599 17 DX
QSO: 28095 RY 2013-09-29 0804 IS0GQX        599 15 DX RV3QK         599 16 DX
QSO: 28107 RY 2013-09-29 0808 IS0GQX        599 15 DX R4WT          599 16 DX
QSO: 28108 RY 2013-09-29 0810 IS0GQX        599 15 DX JE7HYK        599 25 DX
QSO: 28000 RY 2013-09-29 0813 IS0GQX        599 15 DX BD7BW         599 24 DX
QSO: 28107 RY 2013-09-29 0813 IS0GQX        599 15 DX RT4W          599 16 DX
QSO: 28000 RY 2013-09-29 0819 IS0GQX        599 15 DX JR2PAU        599 25 DX
QSO: 28108 RY 2013-09-29 0819 IS0GQX        599 15 DX RG9A          599 17 DX
QSO: 28107 RY 2013-09-29 0820 IS0GQX        599 15 DX RU4SS         599 16 DX
QSO: 28108 RY 2013-09-29 0820 IS0GQX        599 15 DX UZ2M          599 16 DX
QSO: 28000 RY 2013-09-29 0825 IS0GQX        599 15 DX JH9KVF        599 25 DX
QSO: 28108 RY 2013-09-29 0825 IS0GQX        599 15 DX UI9O          599 18 DX
QSO: 28108 RY 2013-09-29 0826 IS0GQX        599 15 DX RO1B          599 16 DX
QSO: 28108 RY 2013-09-29 0827 IS0GQX        599 15 DX RK9UC         599 18 DX
QSO: 28108 RY 2013-09-29 0828 IS0GQX        599 15 DX JS3CTQ        599 25 DX
QSO: 28109 RY 2013-09-29 0829 IS0GQX        599 15 DX UA7G          599 16 DX
QSO: 28108 RY 2013-09-29 0830 IS0GQX        599 15 DX JA1PCM        599 25 DX
QSO: 28108 RY 2013-09-29 0830 IS0GQX        599 15 DX OH3UU         599 15 DX
QSO: 28108 RY 2013-09-29 0831 IS0GQX        599 15 DX UA9AFS        599 17 DX
QSO: 28108 RY 2013-09-29 0832 IS0GQX        599 15 DX LA5TFA        599 14 DX
QSO: 28108 RY 2013-09-29 0833 IS0GQX        599 15 DX JA7GYP        599 25 DX
QSO: 28000 RY 2013-09-29 0837 IS0GQX        599 15 DX 9M6XRO        599 28 DX
QSO: 28108 RY 2013-09-29 0845 IS0GQX        599 15 DX IQ1RY         599 15 DX
QSO: 28108 RY 2013-09-29 0847 IS0GQX        599 15 DX JA6BZI        599 25 DX
QSO: 28108 RY 2013-09-29 0852 IS0GQX        599 15 DX JR7IWL        599 25 DX
QSO: 28108 RY 2013-09-29 0857 IS0GQX        599 15 DX JA8TR         599 25 DX
QSO: 28108 RY 2013-09-29 0857 IS0GQX        599 15 DX SJ2W          599 14 DX
QSO: 28000 RY 2013-09-29 0858 IS0GQX        599 15 DX RW3PF         599 16 DX
QSO: 28000 RY 2013-09-29 0902 IS0GQX        599 15 DX JE7JYE        599 25 DX
QSO: 28108 RY 2013-09-29 0903 IS0GQX        599 15 DX JA1QOW        599 25 DX
QSO: 28107 RY 2013-09-29 0904 IS0GQX        599 15 DX OH3EX         599 15 DX
QSO: 28108 RY 2013-09-29 0905 IS0GQX        599 15 DX RA3ATE        599 16 DX
QSO: 28108 RY 2013-09-29 0906 IS0GQX        599 15 DX RG5A          599 16 DX
QSO: 28108 RY 2013-09-29 0909 IS0GQX        599 15 DX JA2GHP        599 25 DX
QSO: 28108 RY 2013-09-29 0910 IS0GQX        599 15 DX OH2ET         599 15 DX
QSO: 28091 RY 2013-09-29 0917 IS0GQX        599 15 DX UN6P          599 17 DX
QSO: 21132 RY 2013-09-29 0928 IS0GQX        599 15 DX UR5FBM        599 16 DX
QSO: 21133 RY 2013-09-29 0929 IS0GQX        599 15 DX UY2RA         599 16 DX
QSO: 21000 RY 2013-09-29 0931 IS0GQX        599 15 DX GZ5Y          599 14 DX
QSO: 21000 RY 2013-09-29 0931 IS0GQX        599 15 DX JR3QHQ        599 25 DX
QSO: 21133 RY 2013-09-29 0931 IS0GQX        599 15 DX F5CQ          599 14 DX
QSO: 21000 RY 2013-09-29 0932 IS0GQX        599 15 DX JA2HNP        599 25 DX
QSO: 21000 RY 2013-09-29 0933 IS0GQX        599 15 DX DL6KO         599 14 DX
QSO: 21133 RY 2013-09-29 0933 IS0GQX        599 15 DX DL5KUD        599 14 DX
QSO: 21000 RY 2013-09-29 0934 IS0GQX        599 15 DX SA6CBY        599 14 DX
QSO: 21131 RY 2013-09-29 0935 IS0GQX        599 15 DX LA2HFA        599 14 DX
QSO: 21132 RY 2013-09-29 0936 IS0GQX        599 15 DX RV6LX         599 16 DX
QSO: 21133 RY 2013-09-29 0936 IS0GQX        599 15 DX UT3RS         599 16 DX
QSO: 21134 RY 2013-09-29 0940 IS0GQX        599 15 DX SE6C          599 14 DX
QSO: 21135 RY 2013-09-29 0940 IS0GQX        599 15 DX EI8FH         599 14 DX
QSO: 21133 RY 2013-09-29 0942 IS0GQX        599 15 DX EI3GC         599 14 DX
QSO: 21133 RY 2013-09-29 0943 IS0GQX        599 15 DX UW1M          599 16 DX
QSO: 21133 RY 2013-09-29 0943 IS0GQX        599 15 DX YL9T          599 15 DX
QSO: 21000 RY 2013-09-29 0945 IS0GQX        599 15 DX UN6G          599 17 DX
QSO: 21132 RY 2013-09-29 0945 IS0GQX        599 15 DX EW6EN         599 16 DX
QSO: 21133 RY 2013-09-29 0945 IS0GQX        599 15 DX R0FA          599 19 DX
QSO: 21080 RY 2013-09-29 0947 IS0GQX        599 15 DX DJ6TK         599 14 DX
QSO: 21000 RY 2013-09-29 0948 IS0GQX        599 15 DX SP5XSL        599 15 DX
QSO: 21133 RY 2013-09-29 0949 IS0GQX        599 15 DX LZ8E          599 20 DX
QSO: 21133 RY 2013-09-29 0953 IS0GQX        599 15 DX HF3A          599 15 DX
QSO: 21133 RY 2013-09-29 0955 IS0GQX        599 15 DX SQ8KFH        599 15 DX
QSO: 21133 RY 2013-09-29 0957 IS0GQX        599 15 DX HL2WP         599 25 DX
QSO: 21132 RY 2013-09-29 0958 IS0GQX        599 15 DX R0IT/6        599 16 DX
QSO: 21133 RY 2013-09-29 0958 IS0GQX        599 15 DX R7NK          599 16 DX
QSO: 21132 RY 2013-09-29 0959 IS0GQX        599 15 DX EW6FX         599 16 DX
QSO: 21000 RY 2013-09-29 1000 IS0GQX        599 15 DX YO3YV         599 20 DX
QSO: 21131 RY 2013-09-29 1001 IS0GQX        599 15 DX YO3RU         599 20 DX
QSO: 21000 RY 2013-09-29 1006 IS0GQX        599 15 DX CR2T          599 14 DX
QSO: 21081 RY 2013-09-29 1057 IS0GQX        599 15 DX SU9AF         599 34 DX
QSO: 28118 RY 2013-09-29 1103 IS0GQX        599 15 DX RX9SR         599 16 DX
QSO: 28117 RY 2013-09-29 1104 IS0GQX        599 15 DX VU2NKS        599 22 DX
QSO: 28113 RY 2013-09-29 1105 IS0GQX        599 15 DX RA9AU         599 17 DX
QSO: 28090 RY 2013-09-29 1111 IS0GQX        599 15 DX RA9JB         599 17 DX
QSO: 21079 RY 2013-09-29 1112 IS0GQX        599 15 DX RA6LIS        599 16 DX
QSO: 21000 RY 2013-09-29 1114 IS0GQX        599 15 DX IW3RUA/9      599 15 DX
QSO: 21078 RY 2013-09-29 1115 IS0GQX        599 15 DX ES9C          599 15 DX
QSO: 21084 RY 2013-09-29 1120 IS0GQX        599 15 DX RW0A          599 18 DX
QSO: 21086 RY 2013-09-29 1121 IS0GQX        599 15 DX 4L8A          599 21 DX
QSO: 21099 RY 2013-09-29 1124 IS0GQX        599 15 DX 5B4AIF        599 20 20
QSO: 21080 RY 2013-09-29 1125 IS0GQX        599 15 DX EW8DD         599 16 DX
QSO: 21000 RY 2013-09-29 1129 IS0GQX        599 15 DX YB0NDT        599 28 DX
QSO: 21098 RY 2013-09-29 1135 IS0GQX        599 15 DX CR3A          599 33 CT3
QSO: 21101 RY 2013-09-29 1136 IS0GQX        599 15 DX EU6AF         599 16 DX
QSO: 28081 RY 2013-09-29 1213 IS0GQX        599 15 IT J69DS         599 08 DX
QSO: 28109 RY 2013-09-29 1218 IS0GQX        599 15 DX W1UE          599 05 MA
QSO: 28117 RY 2013-09-29 1219 IS0GQX        599 15 DX PJ2/K8LEE     599 09 DX
QSO: 28111 RY 2013-09-29 1220 IS0GQX        599 15 DX AY2H          599 13 DX
QSO: 28110 RY 2013-09-29 1226 IS0GQX        599 15 DX LV6E          599 13 DX
QSO: 28000 RY 2013-09-29 1228 IS0GQX        599 15 DX CX2DK         599 13 DX
QSO: 28108 RY 2013-09-29 1229 IS0GQX        599 15 DX NP3U          599 08 DX
QSO: 28098 RY 2013-09-29 1231 IS0GQX        599 15 DX FG8OJ         599 08 DX
QSO: 28089 RY 2013-09-29 1234 IS0GQX        599 15 DX TF3AM         599 40 DX
QSO: 28088 RY 2013-09-29 1235 IS0GQX        599 15 DX NR4M          599 05 VA
QSO: 28000 RY 2013-09-29 1237 IS0GQX        599 15 DX YB0MWM        599 28 DX
QSO: 28082 RY 2013-09-29 1242 IS0GQX        599 15 DX ZS6GRL        599 38 DX
QSO: 28100 RY 2013-09-29 1510 IS0GQX        599 15 DX K1PU          599 05 CT
QSO: 28090 RY 2013-09-29 1512 IS0GQX        599 15 DX ZP5YW         599 11 DX
QSO: 28100 RY 2013-09-29 1512 IS0GQX        599 15 DX WA2LXE        599 05 NJ
QSO: 14090 RY 2013-09-29 1517 IS0GQX        599 15 DX VE3FJB        599 4 ON
QSO: 14090 RY 2013-09-29 1518 IS0GQX        599 15 DX UZ2M          599 16 DX
QSO: 14090 RY 2013-09-29 1519 IS0GQX        599 15 DX K6LRN         599 03 CA
QSO: 14090 RY 2013-09-29 1520 IS0GQX        599 15 DX DR5N          599 14 DX
QSO: 14090 RY 2013-09-29 1520 IS0GQX        599 15 DX UT8EL         599 16 DX
QSO: 14090 RY 2013-09-29 1521 IS0GQX        599 15 DX W9ILY         599 04 IL
QSO: 14000 RY 2013-09-29 1522 IS0GQX        599 15 DX K9BJM         599 04 IL
QSO: 14090 RY 2013-09-29 1522 IS0GQX        599 15 DX SJ2W          599 14 DX
QSO: 14090 RY 2013-09-29 1523 IS0GQX        599 15 DX DL3SYA        599 14 DX
QSO: 14090 RY 2013-09-29 1525 IS0GQX        599 15 DX I4DZ          599 15 DX
QSO: 14090 RY 2013-09-29 1526 IS0GQX        599 15 DX PA3BWD        599 14 DX
QSO: 14090 RY 2013-09-29 1527 IS0GQX        599 15 DX OG3I          599 15 DX
QSO: 14000 RY 2013-09-29 1529 IS0GQX        599 15 DX IZ8EFD        599 15 DX
QSO: 14090 RY 2013-09-29 1529 IS0GQX        599 15 DX IQ9UI         599 15 DX
QSO: 14089 RY 2013-09-29 1530 IS0GQX        599 15 DX RW4W          599 16 DX
QSO: 14090 RY 2013-09-29 1530 IS0GQX        599 15 DX YL2CI         599 15 DX
QSO: 14090 RY 2013-09-29 1531 IS0GQX        599 15 DX DJ6QT         599 14 DX
QSO: 14090 RY 2013-09-29 1531 IS0GQX        599 15 DX OK6DJ         599 15 DX
QSO: 14090 RY 2013-09-29 1531 IS0GQX        599 15 DX SP5T          599 15 DX
QSO: 14000 RY 2013-09-29 1533 IS0GQX        599 15 DX OO9O          599 14 DX
QSO: 14090 RY 2013-09-29 1533 IS0GQX        599 15 DX OH3CV         599 15 DX
QSO: 14080 RY 2013-09-29 1534 IS0GQX        599 15 DX YU8NU         599 15 DX
QSO: 14090 RY 2013-09-29 1535 IS0GQX        599 15 DX 3Z5W          599 15 DX
QSO: 14090 RY 2013-09-29 1535 IS0GQX        599 15 DX DD2ML         599 14 DX
QSO: 14088 RY 2013-09-29 1536 IS0GQX        599 15 DX DL2AL         599 14 DX
QSO: 14090 RY 2013-09-29 1536 IS0GQX        599 15 DX UA9MA         599 17 DX
QSO: 14090 RY 2013-09-29 1537 IS0GQX        599 15 DX UY7MM         599 16 DX
QSO: 14089 RY 2013-09-29 1538 IS0GQX        599 15 DX DB2KT         599 14 DX
QSO: 14090 RY 2013-09-29 1538 IS0GQX        599 15 DX IZ3SQW        599 15 DX
QSO: 14089 RY 2013-09-29 1539 IS0GQX        599 15 DX UY5ZZ         599 16 DX
QSO: 14090 RY 2013-09-29 1539 IS0GQX        599 15 DX N2QT          599 05 VA
QSO: 14090 RY 2013-09-29 1540 IS0GQX        599 15 DX AL9A          599 1 AK
QSO: 14000 RY 2013-09-29 1541 IS0GQX        599 15 DX LZ5R          599 20 DX
QSO: 14090 RY 2013-09-29 1541 IS0GQX        599 15 DX IN3VVK        599 15 DX
QSO: 14090 RY 2013-09-29 1543 IS0GQX        599 15 DX W6IHG         599 5 VA
QSO: 14000 RY 2013-09-29 1544 IS0GQX        599 15 DX DJ0MCZ        599 14 DX
QSO: 14090 RY 2013-09-29 1544 IS0GQX        599 15 DX PI4TUE        599 14 DX
QSO: 14090 RY 2013-09-29 1544 IS0GQX        599 15 DX RT9S          599 16 DX
QSO: 14090 RY 2013-09-29 1546 IS0GQX        599 15 DX R3QW          599 16 DX
QSO: 14090 RY 2013-09-29 1546 IS0GQX        599 15 DX S50W          599 15 DX
QSO: 14080 RY 2013-09-29 1547 IS0GQX        599 15 DX OK2PQS        599 15 DX
QSO: 14090 RY 2013-09-29 1548 IS0GQX        599 15 DX DL6LAU        599 14 DX
QSO: 14091 RY 2013-09-29 1548 IS0GQX        599 15 DX N7VPN         599 3 WA
QSO: 14090 RY 2013-09-29 1549 IS0GQX        599 15 DX NR0T          599 04 MN
QSO: 14090 RY 2013-09-29 1549 IS0GQX        599 15 DX VE7ACN        599 03 BC
QSO: 14088 RY 2013-09-29 1550 IS0GQX        599 15 DX N6JV          599 03 CA
QSO: 14000 RY 2013-09-29 1551 IS0GQX        599 15 DX NN6XX         599 3 DX
QSO: 14000 RY 2013-09-29 1551 IS0GQX        599 15 DX WA2HIP        599 5 ME
QSO: 14088 RY 2013-09-29 1552 IS0GQX        599 15 DX SP9CXN        599 15 DX
QSO: 14090 RY 2013-09-29 1552 IS0GQX        599 15 DX PD3EM         599 14 DX
QSO: 14000 RY 2013-09-29 1555 IS0GQX        599 15 DX M1BCM         599 14 DX
QSO: 14089 RY 2013-09-29 1555 IS0GQX        599 15 DX YU1LM/QRP     599 15 DX
QSO: 14090 RY 2013-09-29 1555 IS0GQX        599 15 DX DF1LX         599 14 DX
QSO: 14090 RY 2013-09-29 1555 IS0GQX        599 15 DX OH5EHC        599 15 DX
QSO: 14000 RY 2013-09-29 1556 IS0GQX        599 15 DX 9M6XRO        599 28 DX
QSO: 14091 RY 2013-09-29 1556 IS0GQX        599 15 DX OG6N          599 15 DX
QSO: 14090 RY 2013-09-29 1557 IS0GQX        599 15 DX OH2BBT        599 15 DX
QSO: 14090 RY 2013-09-29 1558 IS0GQX        599 15 DX EA1EVR        599 14 DX
QSO: 14090 RY 2013-09-29 1558 IS0GQX        599 15 DX OK8DD         599 15 DX
QSO: 14089 RY 2013-09-29 1559 IS0GQX        599 15 DX SQ7B          599 15 DX
QSO: 14090 RY 2013-09-29 1559 IS0GQX        599 15 DX OQ4B          599 14 DX
QSO: 14080 RY 2013-09-29 1601 IS0GQX        599 15 DX F2AR          599 14 DX
QSO: 14090 RY 2013-09-29 1601 IS0GQX        599 15 DX UA4M          599 16 DX
QSO: 14090 RY 2013-09-29 1602 IS0GQX        599 15 DX AA4VV         599 05 NC
QSO: 14091 RY 2013-09-29 1604 IS0GQX        599 15 DX DL5GAC        599 14 DX
QSO: 14000 RY 2013-09-29 1605 IS0GQX        599 15 DX G4SGI         599 14 DX
QSO: 14090 RY 2013-09-29 1606 IS0GQX        599 15 DX K2PLF         599 05 MD
