START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WW-RTTY
CALLSIGN: DO3ME
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DO3ME
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WW-RTTY CQWWRTTY/2013.
QSO: 21082 RY 2013-09-28 0721 DO3ME         599 14 DX CR3A          599 33 CT3
QSO: 21111 RY 2013-09-28 1303 DO3ME         599 14 DX WG0M          599 4 MN
QSO: 21111 RY 2013-09-28 1303 DO3ME         599 14 DX WG0M          599 4 MN
QSO: 21112 RY 2013-09-28 1306 DO3ME         599 14 DX UT0U          599 16 DX
QSO: 28121 RY 2013-09-28 1318 DO3ME         599 14 DX LV5V          599 13 DX
QSO: 28108 RY 2013-09-28 1320 DO3ME         599 14 DX W3FV          599 05 PA
QSO: 28104 RY 2013-09-28 1325 DO3ME         599 14 DX AA3B          599 5 PA
QSO: 28098 RY 2013-09-28 1327 DO3ME         599 14 DX W1UE          599 05 MA
QSO: 28096 RY 2013-09-28 1330 DO3ME         599 14 DX AY2H          599 13 DX
QSO: 28095 RY 2013-09-28 1332 DO3ME         599 14 DX N7US          599 04 IL
QSO: 28000 RY 2013-09-28 1334 DO3ME         599 14 DX CR2T          599 14 DX
QSO: 28086 RY 2013-09-28 1338 DO3ME         599 14 DX ZV2K          599 11 DX
QSO: 28080 RY 2013-09-28 1344 DO3ME         599 14 DX EF8U          599 33 DX
QSO: 28081 RY 2013-09-28 1500 DO3ME         599 14 DX N2WK          599 5 NY
QSO: 28122 RY 2013-09-28 1514 DO3ME         599 14 DX K9NR          599 04 IL
QSO: 28123 RY 2013-09-28 1515 DO3ME         599 14 DX AB5K          599 04 TX
QSO: 28124 RY 2013-09-28 1516 DO3ME         599 14 DX K4FJ          599 5 VA
QSO: 28128 RY 2013-09-28 1519 DO3ME         599 14 DX ZZ2T          599 11 DX
QSO: 21082 RY 2013-09-28 1527 DO3ME         599 14 DX VE2CSI        599 02 QC
QSO: 21132 RY 2013-09-28 1534 DO3ME         599 14 DX N0NI          599 04 IA
QSO: 21135 RY 2013-09-28 1536 DO3ME         599 14 DX N0BK          599 04 MN
QSO: 21136 RY 2013-09-28 1537 DO3ME         599 14 DX R5ACQ         599 16 DX
QSO: 21141 RY 2013-09-28 1540 DO3ME         599 14 DX KD7MSC        599 03 OR
QSO: 21142 RY 2013-09-28 1541 DO3ME         599 14 DX EA7RU         599 14 DX
QSO: 21154 RY 2013-09-28 1547 DO3ME         599 14 DX N1API         599 05 CT
QSO: 28000 RY 2013-09-28 1720 DO3ME         599 14 DX PP1CZ         599 11 DX
QSO: 21106 RY 2013-09-28 1729 DO3ME         599 14 DX KA4RRU        599 05 VA
QSO: 21095 RY 2013-09-28 1736 DO3ME         599 14 DX K7BTW         599 03 WA
QSO: 21101 RY 2013-09-28 1742 DO3ME         599 14 DX AB1QB         599 05 NH
QSO: 21106 RY 2013-09-28 1748 DO3ME         599 14 DX VE2FXL        599 05 QC
QSO: 21108 RY 2013-09-28 1754 DO3ME         599 14 DX 5B4AIF        599 20 20
QSO: 21000 RY 2013-09-28 1758 DO3ME         599 14 DX AJ7G          599 05 FL
QSO: 21117 RY 2013-09-28 1809 DO3ME         599 14 DX W1DX          599 05 CT
QSO: 21100 RY 2013-09-28 2013 DO3ME         599 14 DX WW4LL         599 05 GA
QSO: 21111 RY 2013-09-28 2016 DO3ME         599 14 DX AC0C          599 04 KS
QSO: 21114 RY 2013-09-28 2017 DO3ME         599 14 DX K0HB          599 04 MN
QSO: 21114 RY 2013-09-28 2019 DO3ME         599 14 DX K4VV          599 05 VA
QSO: 21120 RY 2013-09-28 2022 DO3ME         599 14 DX K3WW          599 5 PA
QSO: 21121 RY 2013-09-28 2024 DO3ME         599 14 DX VA2UP         599 05 QC
QSO: 21123 RY 2013-09-28 2025 DO3ME         599 14 DX K9CT          599 04 IL
QSO: 21090 RY 2013-09-28 2044 DO3ME         599 14 DX W7VXS         599 03 WA
QSO: 21094 RY 2013-09-28 2050 DO3ME         599 14 DX VA7ST         599 03 BC
QSO: 21100 RY 2013-09-28 2100 DO3ME         599 14 DX K6LL          599 03 AZ
QSO: 21101 RY 2013-09-28 2103 DO3ME         599 14 DX W4GKM         599 04 TN
QSO: 21115 RY 2013-09-28 2109 DO3ME         599 14 DX K8PO          599 05 ME
QSO: 21131 RY 2013-09-28 2113 DO3ME         599 14 DX AA0AW         599 04 MN
QSO: 21129 RY 2013-09-28 2115 DO3ME         599 14 DX K8LF          599 05 VA
QSO: 21084 RY 2013-09-28 2129 DO3ME         599 14 DX T40HE         599 08 DX
QSO: 21111 RY 2013-09-29 0614 DO3ME         599 14 DX UA3QGT        599 16 DX
QSO: 21114 RY 2013-09-29 0615 DO3ME         599 14 DX R5DT          599 16 DX
QSO: 21000 RY 2013-09-29 0618 DO3ME         599 14 DX JF1OPL        599 25 DX
QSO: 21128 RY 2013-09-29 0715 DO3ME         599 14 DX UN6LN         599 17 DX
QSO: 21124 RY 2013-09-29 0717 DO3ME         599 14 DX JA7BME        599 25 DX
QSO: 21000 RY 2013-09-29 0722 DO3ME         599 14 DX UN6G          599 17 DX
QSO: 21080 RY 2013-09-29 0724 DO3ME         599 14 DX JH4UYB        599 25 DX
QSO: 21147 RY 2013-09-29 0818 DO3ME         599 14 DX RN4SN         599 16 DX
QSO: 21120 RY 2013-09-29 0820 DO3ME         599 14 DX HZ1XB         599 21 DX
QSO: 21119 RY 2013-09-29 0933 DO3ME         599 14 DX EM0I          599 16 DX
QSO: 21128 RY 2013-09-29 0935 DO3ME         599 14 DX UA0AYA        599 18 DX
QSO: 21080 RY 2013-09-29 0941 DO3ME         599 14 DX SV2GJV        599 20 DX
QSO: 21101 RY 2013-09-29 0948 DO3ME         599 14 DX JO1COV        599 25 DX
QSO: 21110 RY 2013-09-29 0951 DO3ME         599 14 DX EA3KU         599 14 DX
QSO: 21079 RY 2013-09-29 0952 DO3ME         599 14 DX EE7Y          599 14 DX
QSO: 21125 RY 2013-09-29 1047 DO3ME         599 14 DX EA1EVR        599 14 DX
QSO: 21145 RY 2013-09-29 1051 DO3ME         599 14 DX R7NK          599 16 DX
QSO: 28113 RY 2013-09-29 1054 DO3ME         599 14 DX RA9AU         599 17 DX
QSO: 21090 RY 2013-09-29 1101 DO3ME         599 14 DX CT3FQ         599 33 DX
QSO: 21092 RY 2013-09-29 1102 DO3ME         599 14 DX ZV2K          599 11 DX
QSO: 21000 RY 2013-09-29 1153 DO3ME         599 14 DX VE2GSO        599 02 QC
QSO: 21094 RY 2013-09-29 1156 DO3ME         599 14 DX HK1NA         599 9 DX
QSO: 21116 RY 2013-09-29 1159 DO3ME         599 14 DX W2YC          599 05 NJ
QSO: 21131 RY 2013-09-29 1204 DO3ME         599 14 DX NB3R          599 05 PA
QSO: 21138 RY 2013-09-29 1207 DO3ME         599 14 DX K3MJW         599 05 PA
QSO: 21000 RY 2013-09-29 1209 DO3ME         599 14 DX R3PW          599 16 DX
QSO: 28085 RY 2013-09-29 1213 DO3ME         599 14 DX CR3L          599 33 DX
QSO: 28110 RY 2013-09-29 1219 DO3ME         599 14 DX LV6E          599 13 DX
QSO: 21083 RY 2013-09-29 1230 DO3ME         599 14 DX KC4HW         599 04 AL
QSO: 21086 RY 2013-09-29 1230 DO3ME         599 14 DX 4L8A          599 21 DX
QSO: 21147 RY 2013-09-29 1315 DO3ME         599 14 DX N2BJ          599 04 IL
QSO: 21147 RY 2013-09-29 1316 DO3ME         599 14 DX RA7A          599 16 DX
QSO: 28087 RY 2013-09-29 1323 DO3ME         599 14 DX CE3DNP        599 12 DX
QSO: 28082 RY 2013-09-29 1327 DO3ME         599 14 DX EA8AJO        599 33 DX
QSO: 21127 RY 2013-09-29 1709 DO3ME         599 14 DX WS7V          599 03 WA
QSO: 21130 RY 2013-09-29 1711 DO3ME         599 14 DX VA7KO         599 03 BC
QSO: 21000 RY 2013-09-29 1712 DO3ME         599 14 DX YU1JW         599 15 DX
QSO: 21130 RY 2013-09-29 1714 DO3ME         599 14 DX W6AEA         599 03 WA
QSO: 21136 RY 2013-09-29 1729 DO3ME         599 14 DX K9OM          599 04 WI
QSO: 21000 RY 2013-09-29 1731 DO3ME         599 14 DX S57DX         599 15 DX
QSO: 21145 RY 2013-09-29 1733 DO3ME         599 14 DX WR9D          599 04 IL
QSO: 21154 RY 2013-09-29 1735 DO3ME         599 14 DX K0CN          599 04 MN
QSO: 28081 RY 2013-09-29 1740 DO3ME         599 14 DX KU5B          599 04 TX
QSO: 28125 RY 2013-09-29 1752 DO3ME         599 14 DX LT0H          599 13 DX
QSO: 21082 RY 2013-09-29 1801 DO3ME         599 14 DX PY4EK         599 11 DX
QSO: 21091 RY 2013-09-29 1950 DO3ME         599 14 DX K4MM          599 05 FL
QSO: 21102 RY 2013-09-29 1957 DO3ME         599 14 DX AB5K          599 04 TX
QSO: 21105 RY 2013-09-29 2000 DO3ME         599 14 DX LV5V          599 13 DX
QSO: 21112 RY 2013-09-29 2004 DO3ME         599 14 DX K1SFA         599 05 MA
QSO: 21117 RY 2013-09-29 2006 DO3ME         599 14 DX N4BCB         599 04 AL
QSO: 21137 RY 2013-09-29 2012 DO3ME         599 14 DX VE9NC         599 05 NB
QSO: 21092 RY 2013-09-29 2019 DO3ME         599 14 DX K1IMI         599 05 ME
QSO: 21108 RY 2013-09-29 2026 DO3ME         599 14 DX W4PK          599 05 VA
QSO: 21000 RY 2013-09-29 2030 DO3ME         599 14 DX WX4G          599 05 NC
QSO: 21120 RY 2013-09-29 2032 DO3ME         599 14 DX N2PA          599 05 NY
QSO: 21087 RY 2013-09-29 2048 DO3ME         599 14 DX KA1C          599 05 ME
QSO: 21000 RY 2013-09-29 2055 DO3ME         599 14 DX AG4W          599 4 AL
QSO: 21111 RY 2013-09-29 2057 DO3ME         599 14 DX K1FWE         599 05 NH
QSO:  3583 RY 2013-09-29 2111 DO3ME         599 14 DX IQ9UI         599 15 DX
QSO:  3587 RY 2013-09-29 2113 DO3ME         599 14 DX HA30S         599 15 DX
QSO:  3585 RY 2013-09-29 2114 DO3ME         599 14 DX LX7I          599 14 14
QSO:  3582 RY 2013-09-29 2115 DO3ME         599 14 DX DL2SAX        599 14 DX
QSO:  3587 RY 2013-09-29 2116 DO3ME         599 14 DX IQ1RY         599 15 DX
QSO:  3588 RY 2013-09-29 2117 DO3ME         599 14 DX OK1KSL        599 15 DX
QSO:  3590 RY 2013-09-29 2119 DO3ME         599 14 DX LY9Y          599 15 DX
QSO:  3500 RY 2013-09-29 2124 DO3ME         599 14 DX ON4TO         599 14 ON
QSO:  3594 RY 2013-09-29 2124 DO3ME         599 14 DX 5P9X          599 14 DX
QSO:  3599 RY 2013-09-29 2125 DO3ME         599 14 DX F5VBT         599 14 DX
QSO:  3599 RY 2013-09-29 2126 DO3ME         599 14 DX EW8DD         599 16 DX
END-OF-LOG:
