START-OF-LOG: 2.0
REF-SECTION: DX
CALLSIGN: DK7HA
CLUB: None
CONTEST: REF-CW
CATEGORY: SINGLE-OP-ALL QRP CW
CLAIMED-SCORE: 
OPERATORS: DK7HA
NAME: Rudolf Rüffer
SOAPBOX: K3/10, 5 watt; spiderbeam + 40m add-on 
SOAPBOX: Thanks for the contest. Did not want to miss the event, being this 
SOAPBOX: year on the "other side" and not as f5vbt in Isere (38). It's an
SOAPBOX: entirely different contest, however, nice to meet/work a lot very
SOAPBOX: known call signs from France, thanks. With qrp and the antenna not 
SOAPBOX: really up in the sky it was going slowly, anyway, thanks for digging  
SOAPBOX: me out of the noise.
CREATED-BY: N1MM Logger V14.1.0
QSO:  7005 CW 2021-01-30 0835 DK7HA         599 0001   F4GYM         599 77      
QSO:  7004 CW 2021-01-30 0837 DK7HA         599 0002   F4BIT         599 54      
QSO:  7010 CW 2021-01-30 0839 DK7HA         599 0003   F6KHM         599 29      
QSO:  7010 CW 2021-01-30 0839 DK7HA         599 0004   F8DGY         599 77      
QSO:  7011 CW 2021-01-30 0840 DK7HA         599 0005   F6DYX         599 49      
QSO:  7013 CW 2021-01-30 0842 DK7HA         599 0006   F5IN          599 45      
QSO:  7015 CW 2021-01-30 0845 DK7HA         599 0007   F6CCZ         599 44      
QSO:  7016 CW 2021-01-30 0846 DK7HA         599 0008   F6KCS         599 41      
QSO:  7017 CW 2021-01-30 0850 DK7HA         599 0009   F6ENO         599 51      
QSO:  7022 CW 2021-01-30 0852 DK7HA         599 0010   F8FUA         599 14      
QSO:  7022 CW 2021-01-30 0853 DK7HA         599 0011   F6KEH         599 34      
QSO:  7023 CW 2021-01-30 0855 DK7HA         599 0012   F5JY          599 83      
QSO:  7023 CW 2021-01-30 0855 DK7HA         599 0013   F6GOE         599 19      
QSO:  7024 CW 2021-01-30 0856 DK7HA         599 0014   F5JKK         599 84      
QSO:  7025 CW 2021-01-30 0857 DK7HA         599 0015   F5OYM         599 81      
QSO:  7025 CW 2021-01-30 0858 DK7HA         599 0016   F6UGW         599 59      
QSO:  7026 CW 2021-01-30 0901 DK7HA         599 0017   F8EFU         599 57      
QSO:  7027 CW 2021-01-30 0903 DK7HA         599 0018   F5IAE         599 18      
QSO:  7028 CW 2021-01-30 0904 DK7HA         599 0019   F5XX          599 81      
QSO:  7031 CW 2021-01-30 0905 DK7HA         599 0020   F6FTB         599 21      
QSO:  7031 CW 2021-01-30 0905 DK7HA         599 0021   F5UTN         599 27      
QSO:  7032 CW 2021-01-30 0909 DK7HA         599 0022   F4CWN         599 32      
QSO:  7033 CW 2021-01-30 0911 DK7HA         599 0023   F6GCT         599 77      
QSO:  7034 CW 2021-01-30 0912 DK7HA         599 0024   F6ICX         599 77      
QSO:  7035 CW 2021-01-30 0913 DK7HA         599 0025   F6KNB         599 33      
QSO:  7036 CW 2021-01-30 0913 DK7HA         599 0026   F6IIT         599 86      
QSO:  7039 CW 2021-01-30 0914 DK7HA         599 0027   F6DZS         599 75      
QSO:  7003 CW 2021-01-30 0917 DK7HA         599 0028   TM9CR         599 13      
QSO:  7006 CW 2021-01-30 0917 DK7HA         599 0029   F5LPY         599 55      
QSO:  7008 CW 2021-01-30 0920 DK7HA         599 0030   F6BGH         599 57      
QSO:  7011 CW 2021-01-30 0922 DK7HA         599 0031   F4HMX         599 69      
QSO:  7013 CW 2021-01-30 0923 DK7HA         599 0032   F5LKW         599 13      
QSO:  7013 CW 2021-01-30 0925 DK7HA         599 0033   F5OWL         599 83      
QSO:  7014 CW 2021-01-30 0927 DK7HA         599 0034   F1MNQ         599 71      
QSO:  7018 CW 2021-01-30 0929 DK7HA         599 0035   F6KOP         599 77      
QSO:  7018 CW 2021-01-30 0931 DK7HA         599 0036   F5SDH         599 35      
QSO:  7019 CW 2021-01-30 0931 DK7HA         599 0037   F6GCP         599 77      
QSO:  7025 CW 2021-01-30 0933 DK7HA         599 0038   F5LKK         599 62      
QSO:  7030 CW 2021-01-30 0934 DK7HA         599 0039   F5PHW         599 56      
QSO:  7031 CW 2021-01-30 0936 DK7HA         599 0040   F5VHY         599 47      
QSO:  7040 CW 2021-01-30 0938 DK7HA         599 0041   F6HDI         599 57      
QSO:  7038 CW 2021-01-30 0945 DK7HA         599 0042   F5MXH         599 45      
QSO:  7032 CW 2021-01-30 0946 DK7HA         599 0043   F6KUQ         599 33      
QSO:  7020 CW 2021-01-30 0952 DK7HA         599 0044   F8OOI         599 82      
QSO:  7017 CW 2021-01-30 0954 DK7HA         599 0045   F6KRK         599 78      
QSO:  7017 CW 2021-01-30 0956 DK7HA         599 0046   F8NJ          599 10      
QSO:  7012 CW 2021-01-30 0959 DK7HA         599 0047   F5NTZ         599 77      
QSO:  7011 CW 2021-01-30 1001 DK7HA         599 0048   F5ROX         599 41      
QSO:  7009 CW 2021-01-30 1002 DK7HA         599 0049   F5OZC         599 49      
QSO:  7003 CW 2021-01-30 1005 DK7HA         599 0050   F5TGR         599 95      
QSO:  7004 CW 2021-01-30 1008 DK7HA         599 0051   F9OE          599 29      
QSO:  7007 CW 2021-01-30 1015 DK7HA         599 0052   F4ARU         599 31      
QSO:  7007 CW 2021-01-30 1017 DK7HA         599 0053   F8KLY/P       599 07      
QSO:  7008 CW 2021-01-30 1018 DK7HA         599 0054   F6CUC         599 57      
QSO:  7010 CW 2021-01-30 1020 DK7HA         599 0055   F5RAB         599 28      
QSO:  7015 CW 2021-01-30 1021 DK7HA         599 0056   F6KMX         599 94      
QSO:  7021 CW 2021-01-30 1031 DK7HA         599 0057   F5VV          599 01      
QSO:  7023 CW 2021-01-30 1032 DK7HA         599 0058   TM2Y          599 61      
QSO:  7025 CW 2021-01-30 1033 DK7HA         599 0059   F6DCQ         599 74      
