START-OF-LOG: 3.0
CATEGORY: Single operator, CW, high power
CONTEST: WAG
SPECIFIC: E14
CALLSIGN: DL6HCC
CLAIMED-SCORE: 619918
CREATED-BY: UcxLog 8.37, modified by DXHF upload.
OPERATORS: DL6HCC
CLUB: RHEIN RUHR DX ASSOCIATION
GRID-LOCATOR: JO53BQ
QSO: 28000 CW 2024-10-19 1509 DL6HCC        599 E14    DM2I          599 V14
QSO: 28000 CW 2024-10-19 1558 DL6HCC        599 E14    AA3B          599 130
QSO: 28000 CW 2024-10-19 1558 DL6HCC        599 E14    PY1VOY        599 4
QSO: 28000 CW 2024-10-19 1601 DL6HCC        599 E14    YL7X          599 75
QSO: 28000 CW 2024-10-19 1602 DL6HCC        599 E14    N5RZ          599 16
QSO: 28000 CW 2024-10-19 1603 DL6HCC        599 E14    OK2BRJ        599 47
QSO: 28000 CW 2024-10-19 1604 DL6HCC        599 E14    KY4GS         599 12
QSO: 28000 CW 2024-10-19 1606 DL6HCC        599 E14    PU5ALE        599 18
QSO: 28000 CW 2024-10-19 1607 DL6HCC        599 E14    N2GM          599 78
QSO: 28000 CW 2024-10-19 1609 DL6HCC        599 E14    WA3AER        599 67
QSO: 28000 CW 2024-10-19 1609 DL6HCC        599 E14    CT1ELZ        599 53
QSO: 28000 CW 2024-10-19 1610 DL6HCC        599 E14    WM9C          599 76
QSO: 28000 CW 2024-10-19 1612 DL6HCC        599 E14    PY1AX         599 38
QSO: 28000 CW 2024-10-19 1614 DL6HCC        599 E14    ZD7BG         599 18
QSO: 28000 CW 2024-10-19 1615 DL6HCC        599 E14    PY5AMF        599 30
QSO: 28000 CW 2024-10-19 1617 DL6HCC        599 E14    N7DR          599 82
QSO: 28000 CW 2024-10-19 1619 DL6HCC        599 E14    DD4A          599 N02
QSO: 28000 CW 2024-10-19 1622 DL6HCC        599 E14    K1VUT         599 53
QSO: 28000 CW 2024-10-19 1625 DL6HCC        599 E14    K0IR          599 203
QSO: 28000 CW 2024-10-19 1628 DL6HCC        599 E14    WA1Z          599 142
QSO: 28000 CW 2024-10-19 1630 DL6HCC        599 E14    W4RM          599 163
QSO: 28000 CW 2024-10-19 1631 DL6HCC        599 E14    AO7WPD        599 000
QSO: 28000 CW 2024-10-19 1633 DL6HCC        599 E14    PX0FF         599 000
QSO: 21000 CW 2024-10-19 1637 DL6HCC        599 E14    VE9AA         599 41
QSO: 21000 CW 2024-10-19 1637 DL6HCC        599 E14    K1ZZ          599 192
QSO: 21000 CW 2024-10-19 1638 DL6HCC        599 E14    VE3NZ         599 148
QSO: 21000 CW 2024-10-19 1640 DL6HCC        599 E14    AA3B          599 216
QSO: 21000 CW 2024-10-19 1640 DL6HCC        599 E14    HG6O          599 79
QSO: 21000 CW 2024-10-19 1641 DL6HCC        599 E14    EA1X          599 125
QSO: 21000 CW 2024-10-19 1642 DL6HCC        599 E14    LZ5R          599 54
QSO: 21000 CW 2024-10-19 1642 DL6HCC        599 E14    EA5ITT        599 73
QSO: 21000 CW 2024-10-19 1644 DL6HCC        599 E14    LY9A          599 87
QSO: 21000 CW 2024-10-19 1645 DL6HCC        599 E14    K3IE          599 100
QSO: 21000 CW 2024-10-19 1646 DL6HCC        599 E14    WM9C          599 113
QSO: 21000 CW 2024-10-19 1646 DL6HCC        599 E14    DL4XU         599 E02
QSO: 21000 CW 2024-10-19 1649 DL6HCC        599 E14    K2GO          599 172
QSO: 21000 CW 2024-10-19 1650 DL6HCC        599 E14    N4YDU         599 287
QSO: 21000 CW 2024-10-19 1650 DL6HCC        599 E14    K0IR          599 234
QSO: 21000 CW 2024-10-19 1651 DL6HCC        599 E14    DA3M          599 V22
QSO: 21000 CW 2024-10-19 1653 DL6HCC        599 E14    KL7SB         599 64
QSO: 21000 CW 2024-10-19 1654 DL6HCC        599 E14    K1VUT         599 71
QSO: 21000 CW 2024-10-19 1659 DL6HCC        599 E14    CQ9A          599 356
QSO: 21000 CW 2024-10-19 1700 DL6HCC        599 E14    N3QE          599 127
QSO: 21000 CW 2024-10-19 1702 DL6HCC        599 E14    N2GM          599 115
QSO: 21000 CW 2024-10-19 1702 DL6HCC        599 E14    K3AJ          599 199
QSO: 21000 CW 2024-10-19 1704 DL6HCC        599 E14    W8FJ          599 153
QSO: 21000 CW 2024-10-19 1708 DL6HCC        599 E14    VQ5Y          599 188
QSO: 21000 CW 2024-10-19 1710 DL6HCC        599 E14    W7VJ          599 41
QSO: 21000 CW 2024-10-19 1712 DL6HCC        599 E14    5B/OH5LLR     599 24
QSO: 21000 CW 2024-10-19 1714 DL6HCC        599 E14    OK1DOL        599 133
QSO: 21000 CW 2024-10-19 1715 DL6HCC        599 E14    N7DR          599 135
QSO: 21000 CW 2024-10-19 1717 DL6HCC        599 E14    W4RM          599 228
QSO: 21000 CW 2024-10-19 1717 DL6HCC        599 E14    DL7JV         599 D08
QSO: 21000 CW 2024-10-19 1719 DL6HCC        599 E14    PX0FF         599 000
QSO: 21000 CW 2024-10-19 1720 DL6HCC        599 E14    N3CW          599 31
QSO: 21000 CW 2024-10-19 1721 DL6HCC        599 E14    N5RZ          599 91
QSO: 21000 CW 2024-10-19 1722 DL6HCC        599 E14    CT1ELZ        599 76
QSO: 21000 CW 2024-10-19 1723 DL6HCC        599 E14    W4EE          599 83
QSO: 21000 CW 2024-10-19 1724 DL6HCC        599 E14    YO2IS         599 39
QSO: 21000 CW 2024-10-19 1728 DL6HCC        599 E14    YO8DOH        599 16
QSO: 21000 CW 2024-10-19 1729 DL6HCC        599 E14    N7EPD         599 18
QSO: 21000 CW 2024-10-19 1731 DL6HCC        599 E14    ZD7BG         599 97
QSO: 21000 CW 2024-10-19 1734 DL6HCC        599 E14    YL7X          599 191
QSO: 21000 CW 2024-10-19 1739 DL6HCC        599 E14    7Q2T          599 000
QSO: 21000 CW 2024-10-19 1740 DL6HCC        599 E14    AB3CX/OTS     599 000
QSO: 21000 CW 2024-10-19 1741 DL6HCC        599 E14    DL5JS         599 R01
QSO: 21000 CW 2024-10-19 1743 DL6HCC        599 E14    DL6DH         599 I09
QSO: 21000 CW 2024-10-19 1743 DL6HCC        599 E14    DQ5M          599 C25
QSO: 21000 CW 2024-10-19 1744 DL6HCC        599 E14    CT7BJG        599 274
QSO: 21000 CW 2024-10-19 1745 DL6HCC        599 E14    DQ2C          599 A24
QSO: 21000 CW 2024-10-19 1746 DL6HCC        599 E14    EA4HKF        599 55
QSO: 21000 CW 2024-10-19 1747 DL6HCC        599 E14    DD4A          599 N02
QSO: 21000 CW 2024-10-19 1748 DL6HCC        599 E14    DP6T          599 F49
QSO: 21000 CW 2024-10-19 1748 DL6HCC        599 E14    NM4AA         599 166
QSO: 21000 CW 2024-10-19 1751 DL6HCC        599 E14    AK1MD         599 112
QSO: 21000 CW 2024-10-19 1756 DL6HCC        599 E14    KM5G          599 199
QSO: 21000 CW 2024-10-19 1757 DL6HCC        599 E14    NM5M          599 39
QSO: 21000 CW 2024-10-19 1757 DL6HCC        599 E14    K2MK          599 67
QSO: 21000 CW 2024-10-19 1758 DL6HCC        599 E14    VE3TM         599 81
QSO: 21000 CW 2024-10-19 1803 DL6HCC        599 E14    PX0FF         599 000
QSO: 21000 CW 2024-10-19 1804 DL6HCC        599 E14    K3TN          599 85
QSO: 21000 CW 2024-10-19 1807 DL6HCC        599 E14    W2CDO         599 172
QSO: 21000 CW 2024-10-19 1808 DL6HCC        599 E14    KA8JBK        599 55
QSO: 21000 CW 2024-10-19 1809 DL6HCC        599 E14    FY5KE         599 371
QSO: 21000 CW 2024-10-19 1811 DL6HCC        599 E14    W3YQ          599 26
QSO: 21000 CW 2024-10-19 1813 DL6HCC        599 E14    PY5AMF        599 95
QSO: 21000 CW 2024-10-19 1814 DL6HCC        599 E14    K1LZ          599 282
QSO: 21000 CW 2024-10-19 1815 DL6HCC        599 E14    N6NT          599 34
QSO: 21000 CW 2024-10-19 1815 DL6HCC        599 E14    WQ6X          599 14
QSO: 14000 CW 2024-10-19 1826 DL6HCC        599 E14    WH0RU         599 000
QSO: 14000 CW 2024-10-19 1828 DL6HCC        599 E14    K3WW          599 492
QSO: 14000 CW 2024-10-19 1829 DL6HCC        599 E14    S51DX         599 142
QSO: 14000 CW 2024-10-19 1831 DL6HCC        599 E14    UW2U          599 53
QSO: 14000 CW 2024-10-19 1836 DL6HCC        599 E14    VE3NNT        599 336
QSO: 14000 CW 2024-10-19 1837 DL6HCC        599 E14    TA3RT         599 67
QSO: 14000 CW 2024-10-19 1840 DL6HCC        599 E14    J41J          599 98
QSO: 14000 CW 2024-10-19 1841 DL6HCC        599 E14    VR2NC         599 64
QSO: 14000 CW 2024-10-19 1843 DL6HCC        599 E14    RM4F          599 268
QSO: 14000 CW 2024-10-19 1844 DL6HCC        599 E14    DR5W          599 Y34
QSO: 14000 CW 2024-10-19 1844 DL6HCC        599 E14    DL5JS         599 R01
QSO: 14000 CW 2024-10-19 1845 DL6HCC        599 E14    EA4HKF        599 95
QSO: 14000 CW 2024-10-19 1846 DL6HCC        599 E14    ZD7BG         599 155
QSO: 14000 CW 2024-10-19 1848 DL6HCC        599 E14    SV8OVJ        599 91
QSO: 14000 CW 2024-10-19 1851 DL6HCC        599 E14    W4RM          599 269
QSO: 14000 CW 2024-10-19 1852 DL6HCC        599 E14    EA5OH         599 48
QSO: 14000 CW 2024-10-19 1853 DL6HCC        599 E14    AK1MD         599 153
QSO: 14000 CW 2024-10-19 1854 DL6HCC        599 E14    LZ3YY         599 105
QSO: 14000 CW 2024-10-19 1854 DL6HCC        599 E14    TF3VS         599 73
QSO: 14000 CW 2024-10-19 1855 DL6HCC        599 E14    EA5ITT        599 147
QSO: 14000 CW 2024-10-19 1856 DL6HCC        599 E14    K1ZZ          599 372
QSO: 14000 CW 2024-10-19 1857 DL6HCC        599 E14    AA3B          599 431
QSO: 14000 CW 2024-10-19 1858 DL6HCC        599 E14    YO8DOH        599 92
QSO: 14000 CW 2024-10-19 1859 DL6HCC        599 E14    OK1DOL        599 254
QSO: 14000 CW 2024-10-19 1859 DL6HCC        599 E14    WM9C          599 211
QSO: 14000 CW 2024-10-19 1900 DL6HCC        599 E14    WA3AER        599 118
QSO: 14000 CW 2024-10-19 1903 DL6HCC        599 E14    E77DX         599 141
QSO: 14000 CW 2024-10-19 1904 DL6HCC        599 E14    DL0GL         599 L03
QSO: 14000 CW 2024-10-19 1908 DL6HCC        599 E14    DK9PY         599 K04
QSO: 14000 CW 2024-10-19 1909 DL6HCC        599 E14    CT9ABN        599 011
QSO: 14000 CW 2024-10-19 1910 DL6HCC        599 E14    K0IR          599 405
QSO: 14000 CW 2024-10-19 1912 DL6HCC        599 E14    NM4AA         599 234
QSO: 14000 CW 2024-10-19 1913 DL6HCC        599 E14    K3UL          599 145
QSO: 14000 CW 2024-10-19 1914 DL6HCC        599 E14    FY5KE         599 466
QSO: 14000 CW 2024-10-19 1917 DL6HCC        599 E14    DL4FN         599 F35
QSO: 14000 CW 2024-10-19 1920 DL6HCC        599 E14    CT7BJG        599 369
QSO: 14000 CW 2024-10-19 1923 DL6HCC        599 E14    DJ8WK         599 O16
QSO: 14000 CW 2024-10-19 1924 DL6HCC        599 E14    K1LZ          599 369
QSO: 14000 CW 2024-10-19 1926 DL6HCC        599 E14    W8FJ          599 284
QSO: 14000 CW 2024-10-19 1926 DL6HCC        599 E14    N4ZR          599 66
QSO: 14000 CW 2024-10-19 1926 DL6HCC        599 E14    N8KH          599 123
QSO: 14000 CW 2024-10-19 1927 DL6HCC        599 E14    N4ZR          599 66
QSO: 14000 CW 2024-10-19 1928 DL6HCC        599 E14    AC5XK         599 177
QSO: 14000 CW 2024-10-19 1928 DL6HCC        599 E14    VE9AA         599 186
QSO: 14000 CW 2024-10-19 1928 DL6HCC        599 E14    KO4VW         599 91
QSO: 14000 CW 2024-10-19 1930 DL6HCC        599 E14    OM7LW         599 251
QSO: 14000 CW 2024-10-19 1933 DL6HCC        599 E14    K2GO          599 260
QSO: 14000 CW 2024-10-19 1934 DL6HCC        599 E14    KR2Q          599 8
QSO: 14000 CW 2024-10-19 1935 DL6HCC        599 E14    N4AF          599 52
QSO: 14000 CW 2024-10-19 1936 DL6HCC        599 E14    EI5KF         599 177
QSO: 14000 CW 2024-10-19 1937 DL6HCC        599 E14    N3QE          599 252
QSO: 14000 CW 2024-10-19 1939 DL6HCC        599 E14    CQ9A          599 680
QSO: 14000 CW 2024-10-19 1939 DL6HCC        599 E14    K1AR          599 247
QSO: 14000 CW 2024-10-19 1940 DL6HCC        599 E14    VQ5Y          599 393
QSO: 14000 CW 2024-10-19 1942 DL6HCC        599 E14    W2CDO         599 278
QSO: 14000 CW 2024-10-19 1944 DL6HCC        599 E14    VE3RIA        599 29
QSO: 14000 CW 2024-10-19 1945 DL6HCC        599 E14    LZ1515IW      599 6
QSO: 14000 CW 2024-10-19 1947 DL6HCC        599 E14    N2MM          599 20
QSO: 14000 CW 2024-10-19 1949 DL6HCC        599 E14    K4QPL         599 22
QSO: 14000 CW 2024-10-19 1951 DL6HCC        599 E14    W1ITU         599 2
QSO:  7000 CW 2024-10-19 1954 DL6HCC        599 E14    SV2DSJ        599 5
QSO:  7000 CW 2024-10-19 1955 DL6HCC        599 E14    SV8OVJ        599 133
QSO:  7000 CW 2024-10-19 1956 DL6HCC        599 E14    ES2MC         599 204
QSO:  7000 CW 2024-10-19 1957 DL6HCC        599 E14    R8TT          599 369
QSO:  7000 CW 2024-10-19 1958 DL6HCC        599 E14    EU8U          599 297
QSO:  7000 CW 2024-10-19 1958 DL6HCC        599 E14    UA5L          599 138
QSO:  7000 CW 2024-10-19 1959 DL6HCC        599 E14    LZ3V          599 128
QSO:  7000 CW 2024-10-19 2000 DL6HCC        599 E14    9A3VM         599 276
QSO:  7000 CW 2024-10-19 2001 DL6HCC        599 E14    UA6LCN        599 261
QSO:  7000 CW 2024-10-19 2002 DL6HCC        599 E14    HS0ZFV        599 347
QSO:  7000 CW 2024-10-19 2004 DL6HCC        599 E14    UI7D          599 42
QSO:  7000 CW 2024-10-19 2004 DL6HCC        599 E14    R3EG          599 233
QSO:  7000 CW 2024-10-19 2004 DL6HCC        599 E14    DK5XG         599 E22
QSO:  7000 CW 2024-10-19 2006 DL6HCC        599 E14    UW2U          599 136
QSO:  7000 CW 2024-10-19 2007 DL6HCC        599 E14    YU5T          599 38
QSO:  7000 CW 2024-10-19 2007 DL6HCC        599 E14    2E0CVN        599 81
QSO:  7000 CW 2024-10-19 2010 DL6HCC        599 E14    R4LR          599 150
QSO:  7000 CW 2024-10-19 2011 DL6HCC        599 E14    RN3BL         599 245
QSO:  7000 CW 2024-10-19 2011 DL6HCC        599 E14    RM4F          599 336
QSO:  7000 CW 2024-10-19 2012 DL6HCC        599 E14    OK2BRJ        599 172
QSO:  7000 CW 2024-10-19 2012 DL6HCC        599 E14    UR5EJ         599 83
QSO:  7000 CW 2024-10-19 2013 DL6HCC        599 E14    IK1YRA        599 72
QSO:  7000 CW 2024-10-19 2014 DL6HCC        599 E14    R4DI          599 6
QSO:  7000 CW 2024-10-19 2015 DL6HCC        599 E14    OR4T          599 161
QSO:  7000 CW 2024-10-19 2016 DL6HCC        599 E14    F5SGI         599 155
QSO:  7000 CW 2024-10-19 2017 DL6HCC        599 E14    YU1KW         599 51
QSO:  7000 CW 2024-10-19 2018 DL6HCC        599 E14    EW8OM         599 79
QSO:  7000 CW 2024-10-19 2018 DL6HCC        599 E14    YO6KPT        599 147
QSO:  7000 CW 2024-10-19 2019 DL6HCC        599 E14    R7MM          599 101
QSO:  7000 CW 2024-10-19 2019 DL6HCC        599 E14    RK3DK         599 163
QSO:  7000 CW 2024-10-19 2021 DL6HCC        599 E14    OE4AAC        599 3
QSO:  7000 CW 2024-10-19 2021 DL6HCC        599 E14    R6AF          599 358
QSO:  7000 CW 2024-10-19 2021 DL6HCC        599 E14    DK3UW         599 E06
QSO:  7000 CW 2024-10-19 2022 DL6HCC        599 E14    YO6DBL        599 42
QSO:  7000 CW 2024-10-19 2023 DL6HCC        599 E14    EA5ITT        599 197
QSO:  7000 CW 2024-10-19 2024 DL6HCC        599 E14    DL4HRM        599 W35
QSO:  7000 CW 2024-10-19 2024 DL6HCC        599 E14    UA5R          599 253
QSO:  7000 CW 2024-10-19 2024 DL6HCC        599 E14    MM4D          599 20
QSO:  7000 CW 2024-10-19 2025 DL6HCC        599 E14    IU0TID        599 033
QSO:  7000 CW 2024-10-19 2026 DL6HCC        599 E14    DL2VM         599 S36
QSO:  7000 CW 2024-10-19 2027 DL6HCC        599 E14    GI4SJQ        599 11
QSO:  7000 CW 2024-10-19 2029 DL6HCC        599 E14    DR7A          599 X28
QSO:  7000 CW 2024-10-19 2029 DL6HCC        599 E14    R6CC          599 125
QSO:  7000 CW 2024-10-19 2030 DL6HCC        599 E14    UA6YH         599 103
QSO:  7000 CW 2024-10-19 2030 DL6HCC        599 E14    RA6L          599 81
QSO:  7000 CW 2024-10-19 2031 DL6HCC        599 E14    R4PBJ         599 50
QSO:  7000 CW 2024-10-19 2031 DL6HCC        599 E14    UC7A          599 246
QSO:  7000 CW 2024-10-19 2032 DL6HCC        599 E14    ZA1RR         599 173
QSO:  7000 CW 2024-10-19 2035 DL6HCC        599 E14    W8FJ          599 311
QSO:  7000 CW 2024-10-19 2036 DL6HCC        599 E14    UY7LM         599 105
QSO:  7000 CW 2024-10-19 2036 DL6HCC        599 E14    RK4HYT        599 140
QSO:  7000 CW 2024-10-19 2037 DL6HCC        599 E14    IU8RQW        599 141
QSO:  7000 CW 2024-10-19 2038 DL6HCC        599 E14    UA4FCO        599 217
QSO:  7000 CW 2024-10-19 2038 DL6HCC        599 E14    CT7/PF5X      599 154
QSO:  7000 CW 2024-10-19 2039 DL6HCC        599 E14    DJ1OJ         599 C25
QSO:  7000 CW 2024-10-19 2040 DL6HCC        599 E14    DA2K          599 C37
QSO:  7000 CW 2024-10-19 2042 DL6HCC        599 E14    DF7TS         599 Z46
QSO:  7000 CW 2024-10-19 2043 DL6HCC        599 E14    DK4LX         599 F06
QSO:  7000 CW 2024-10-19 2043 DL6HCC        599 E14    DL3HR         599 F16
QSO:  7000 CW 2024-10-19 2044 DL6HCC        599 E14    CQ9A          599 771
QSO:  7000 CW 2024-10-19 2046 DL6HCC        599 E14    E77DX         599 204
QSO:  7000 CW 2024-10-19 2048 DL6HCC        599 E14    UA6LCN        599 310
QSO:  7000 CW 2024-10-19 2048 DL6HCC        599 E14    AA3B          599 541
QSO:  7000 CW 2024-10-19 2049 DL6HCC        599 E14    DF7CP         599 V19
QSO:  7000 CW 2024-10-19 2051 DL6HCC        599 E14    LZ7DX         599 63
QSO:  7000 CW 2024-10-19 2052 DL6HCC        599 E14    CT7BJG        599 496
QSO:  7000 CW 2024-10-19 2055 DL6HCC        599 E14    IR9RDIO       599 000
QSO:  7000 CW 2024-10-19 2058 DL6HCC        599 E14    FY5KE         599 592
QSO:  7000 CW 2024-10-19 2059 DL6HCC        599 E14    E77EA         599 4
QSO:  3500 CW 2024-10-19 2110 DL6HCC        599 E14    DA3M          599 V22
QSO:  3500 CW 2024-10-19 2111 DL6HCC        599 E14    SV1BJW/6      599 270
QSO:  3500 CW 2024-10-19 2112 DL6HCC        599 E14    HS0ZFV        599 406
QSO:  3500 CW 2024-10-19 2115 DL6HCC        599 E14    UW7X          599 313
QSO:  3500 CW 2024-10-19 2116 DL6HCC        599 E14    DA0BCC        599 BCC
QSO:  3500 CW 2024-10-19 2118 DL6HCC        599 E14    F8EFU         599 108
QSO:  3500 CW 2024-10-19 2118 DL6HCC        599 E14    DK3GI         599 B40
QSO:  3500 CW 2024-10-19 2119 DL6HCC        599 E14    E77EA         599 21
QSO:  3500 CW 2024-10-19 2119 DL6HCC        599 E14    YL1YF         599 185
QSO:  3500 CW 2024-10-19 2121 DL6HCC        599 E14    SP3CW         599 219
QSO:  3500 CW 2024-10-19 2122 DL6HCC        599 E14    DM3M          599 Q07
QSO:  3500 CW 2024-10-19 2122 DL6HCC        599 E14    DK5XG         599 E22
QSO:  3500 CW 2024-10-19 2123 DL6HCC        599 E14    OK2TJ         599 128
QSO:  3500 CW 2024-10-19 2124 DL6HCC        599 E14    SO5N          599 117
QSO:  3500 CW 2024-10-19 2125 DL6HCC        599 E14    LY6O          599 230
QSO:  3500 CW 2024-10-19 2126 DL6HCC        599 E14    9A1AA         599 268
QSO:  3500 CW 2024-10-19 2127 DL6HCC        599 E14    OR4T          599 235
QSO:  3500 CW 2024-10-19 2128 DL6HCC        599 E14    DL5NO         599 C01
QSO:  3500 CW 2024-10-19 2129 DL6HCC        599 E14    SP2QG         599 258
QSO:  3500 CW 2024-10-19 2130 DL6HCC        599 E14    EW8DX         599 309
QSO:  3500 CW 2024-10-19 2130 DL6HCC        599 E14    SP1AEN        599 252
QSO:  3500 CW 2024-10-19 2132 DL6HCC        599 E14    SC6O          599 91
QSO:  3500 CW 2024-10-19 2132 DL6HCC        599 E14    DK0OG         599 C15
QSO:  3500 CW 2024-10-19 2133 DL6HCC        599 E14    DF7CP         599 V19
QSO:  3500 CW 2024-10-19 2134 DL6HCC        599 E14    DC6K          599 I13
QSO:  3500 CW 2024-10-19 2134 DL6HCC        599 E14    DL2OM         599 K32
QSO:  3500 CW 2024-10-19 2135 DL6HCC        599 E14    EU2F          599 410
QSO:  3500 CW 2024-10-19 2137 DL6HCC        599 E14    DF1HC         599 E29
QSO:  3500 CW 2024-10-19 2139 DL6HCC        599 E14    UW2U          599 225
QSO:  3500 CW 2024-10-19 2140 DL6HCC        599 E14    SN7J          599 242
QSO:  3500 CW 2024-10-19 2141 DL6HCC        599 E14    9A3VM         599 369
QSO:  3500 CW 2024-10-19 2141 DL6HCC        599 E14    R6CC          599 156
QSO:  3500 CW 2024-10-19 2142 DL6HCC        599 E14    F5PAL         599 48
QSO:  3500 CW 2024-10-19 2142 DL6HCC        599 E14    UW3WF         599 27
QSO:  3500 CW 2024-10-19 2143 DL6HCC        599 E14    EU8U          599 422
QSO:  3500 CW 2024-10-19 2144 DL6HCC        599 E14    UA3QAM        599 60
QSO:  3500 CW 2024-10-19 2144 DL6HCC        599 E14    LY9A          599 456
QSO:  3500 CW 2024-10-19 2145 DL6HCC        599 E14    HB9HTF        599 128
QSO:  3500 CW 2024-10-19 2145 DL6HCC        599 E14    EI8JX         599 18
QSO:  3500 CW 2024-10-19 2146 DL6HCC        599 E14    RU1AC         599 436
QSO:  3500 CW 2024-10-19 2147 DL6HCC        599 E14    OK1DOL        599 433
QSO:  3500 CW 2024-10-19 2147 DL6HCC        599 E14    OM3CDN        599 102
QSO:  3500 CW 2024-10-19 2148 DL6HCC        599 E14    E7CW          599 409
QSO:  3500 CW 2024-10-19 2149 DL6HCC        599 E14    DF1MM         599 I18
QSO:  3500 CW 2024-10-19 2149 DL6HCC        599 E14    EU6RO         599 151
QSO:  3500 CW 2024-10-19 2150 DL6HCC        599 E14    DL4CF         599 D25
QSO:  3500 CW 2024-10-19 2151 DL6HCC        599 E14    PA9M          599 135
QSO:  3500 CW 2024-10-19 2152 DL6HCC        599 E14    R8TT          599 512
QSO:  3500 CW 2024-10-19 2153 DL6HCC        599 E14    S56C          599 27
QSO:  3500 CW 2024-10-19 2153 DL6HCC        599 E14    K1LZ          599 541
QSO:  3500 CW 2024-10-19 2155 DL6HCC        599 E14    G4SND         599 88
QSO:  3500 CW 2024-10-19 2156 DL6HCC        599 E14    DL1BUG        599 Y15
QSO:  3500 CW 2024-10-19 2156 DL6HCC        599 E14    OK1KKI        599 301
QSO:  3500 CW 2024-10-19 2158 DL6HCC        599 E14    SM5CSS        599 129
QSO:  3500 CW 2024-10-19 2159 DL6HCC        599 E14    F5SGI         599 190
QSO:  3500 CW 2024-10-19 2201 DL6HCC        599 E14    IR2RMAG       599 000
QSO:  3500 CW 2024-10-19 2201 DL6HCC        599 E14    DK5TA         599 C15
QSO:  3500 CW 2024-10-19 2202 DL6HCC        599 E14    DF0US         599 H34
QSO:  3500 CW 2024-10-19 2203 DL6HCC        599 E14    DK1WB         599 H24
QSO:  3500 CW 2024-10-19 2204 DL6HCC        599 E14    DF5EN         599 P51
QSO:  3500 CW 2024-10-19 2207 DL6HCC        599 E14    SM2M          599 341
QSO:  3500 CW 2024-10-19 2208 DL6HCC        599 E14    OM7LW         599 399
QSO:  3500 CW 2024-10-19 2209 DL6HCC        599 E14    OH2KW         599 278
QSO:  3500 CW 2024-10-19 2209 DL6HCC        599 E14    DK9PY         599 K04
QSO:  3500 CW 2024-10-19 2209 DL6HCC        599 E14    YQ6A          599 151
QSO:  3500 CW 2024-10-19 2210 DL6HCC        599 E14    R4PBJ         599 70
