START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: HA6NL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: HA6NL
QSO: 14000 CW 2020-04-12 1243 HA6NL         599 28     RM5F          599 29    
QSO: 14000 CW 2020-04-12 1245 HA6NL         599 28     EA7AAW        599 37    
QSO: 14000 CW 2020-04-12 1245 HA6NL         599 28     R6HV          599 29    
QSO: 14000 CW 2020-04-12 1245 HA6NL         599 28     IK0HBN        599 28    
QSO: 14000 CW 2020-04-12 1246 HA6NL         599 28     RN3S          599 29    
QSO: 14000 CW 2020-04-12 1247 HA6NL         599 28     R8CT          599 30    
QSO: 14000 CW 2020-04-12 1247 HA6NL         599 28     UA3RBR        599 29    
QSO: 14000 CW 2020-04-12 1247 HA6NL         599 28     SK0QO         599 18    
QSO: 14000 CW 2020-04-12 1248 HA6NL         599 28     RM9RZ         599 30    
QSO: 14000 CW 2020-04-12 1248 HA6NL         599 28     SM7RYR        599 18    
QSO: 14000 CW 2020-04-12 1250 HA6NL         599 28     LZ1DQ         599 28    
QSO: 14000 CW 2020-04-12 1251 HA6NL         599 28     RA1AL         599 29    
QSO: 14000 CW 2020-04-12 1251 HA6NL         599 28     UA5R          599 29    
QSO: 14000 CW 2020-04-12 1252 HA6NL         599 28     RX9CC         599 20    
QSO: 14000 CW 2020-04-12 1254 HA6NL         599 28     SK0QO         599 18    
QSO: 14000 CW 2020-04-12 1255 HA6NL         599 28     IZ5BRW        599 28    
QSO: 14000 CW 2020-04-12 1255 HA6NL         599 28     UF5A          599 29    
QSO: 14000 CW 2020-04-12 1255 HA6NL         599 28     DL2OM         599 28    
QSO: 14000 CW 2020-04-12 1256 HA6NL         599 28     R7AC          599 29    
QSO: 14000 CW 2020-04-12 1256 HA6NL         599 28     RN5AA         599 29    
QSO: 14000 CW 2020-04-12 1258 HA6NL         599 28     DH2URF        599 28    
QSO: 14000 CW 2020-04-12 1258 HA6NL         599 28     OM7LW         599 28    
QSO: 14000 CW 2020-04-12 1259 HA6NL         599 28     DL8WN         599 28    
QSO: 14000 CW 2020-04-12 1259 HA6NL         599 28     PA2REH        599 27    
QSO: 14000 CW 2020-04-12 1259 HA6NL         599 28     K8MP          599 08    
QSO: 14000 CW 2020-04-12 1300 HA6NL         599 28     LZ5IY         599 28    
QSO: 14000 CW 2020-04-12 1300 HA6NL         599 28     UA6LCJ        599 29    
QSO: 14000 CW 2020-04-12 1303 HA6NL         599 28     UT7E          599 29    
QSO: 14000 CW 2020-04-12 1305 HA6NL         599 28     SF6W          599 18    
QSO: 14000 CW 2020-04-12 1305 HA6NL         599 28     DL9ZP         599 28    
QSO: 14000 CW 2020-04-12 1306 HA6NL         599 28     R8MB/1        599 29    
QSO: 14000 CW 2020-04-12 1306 HA6NL         599 28     9A3NC         599 28    
QSO: 14000 CW 2020-04-12 1306 HA6NL         599 28     DK7HA         599 28    
QSO: 14000 CW 2020-04-12 1309 HA6NL         599 28     RD3MF         599 29    
QSO: 14000 CW 2020-04-12 1310 HA6NL         599 28     ON4LY         599 27    
QSO: 14000 CW 2020-04-12 1311 HA6NL         599 28     EA7URI        599 37    
QSO: 14000 CW 2020-04-12 1311 HA6NL         599 28     RC9A          599 30    
QSO: 14000 CW 2020-04-12 1312 HA6NL         599 28     IK2AUK        599 28    
QSO: 14000 CW 2020-04-12 1313 HA6NL         599 28     K2NV          599 08    
QSO: 14000 CW 2020-04-12 1313 HA6NL         599 28     RM4R          599 30    
QSO: 14000 CW 2020-04-12 1313 HA6NL         599 28     IZ4JMA        599 28    
QSO: 14000 CW 2020-04-12 1313 HA6NL         599 28     PA0CMF        599 27    
QSO: 14000 CW 2020-04-12 1314 HA6NL         599 28     EA8KW         599 36    
QSO: 14000 CW 2020-04-12 1314 HA6NL         599 28     UP4L          599 30    
QSO: 14000 CW 2020-04-12 1315 HA6NL         599 28     G4DBW         599 27    
QSO: 14000 CW 2020-04-12 1316 HA6NL         599 28     F8BJO         599 27    
QSO: 14000 CW 2020-04-12 1317 HA6NL         599 28     RL6M          599 29    
QSO: 14000 CW 2020-04-12 1317 HA6NL         599 28     SM6FPC        599 18    
QSO: 14000 CW 2020-04-12 1318 HA6NL         599 28     YO7ARZ        599 28    
QSO: 14000 CW 2020-04-12 1318 HA6NL         599 28     LZ1QN         599 28    
QSO: 14000 CW 2020-04-12 1319 HA6NL         599 28     SV2BXA        599 28    
QSO: 14000 CW 2020-04-12 1319 HA6NL         599 28     M0TDW         599 27    
QSO: 14000 CW 2020-04-12 1319 HA6NL         599 28     K1ETA         599 08    
QSO: 14000 CW 2020-04-12 1320 HA6NL         599 28     SE4E          599 18    
QSO: 14000 CW 2020-04-12 1320 HA6NL         599 28     P3X           599 39    
QSO: 14000 CW 2020-04-12 1321 HA6NL         599 28     PE2K          599 27    
QSO: 14000 CW 2020-04-12 1322 HA6NL         599 28     SN5J          599 28    
QSO: 14000 CW 2020-04-12 1324 HA6NL         599 28     PY5AMF        599 15    
QSO: 14000 CW 2020-04-12 1325 HA6NL         599 28     EA4XT         599 37    
QSO: 14000 CW 2020-04-12 1326 HA6NL         599 28     UA6CC         599 29    
QSO: 14000 CW 2020-04-12 1328 HA6NL         599 28     PA0RHA        599 27    
QSO: 14000 CW 2020-04-12 1328 HA6NL         599 28     VE1OP         599 09    
QSO: 14000 CW 2020-04-12 1329 HA6NL         599 28     EA1WH         599 37    
QSO: 14000 CW 2020-04-12 1329 HA6NL         599 28     UA9CHL        599 30    
QSO: 14000 CW 2020-04-12 1331 HA6NL         599 28     R3QA          599 29    
QSO: 21000 CW 2020-04-12 1338 HA6NL         599 28     F5IN          599 27    
QSO: 21000 CW 2020-04-12 1343 HA6NL         599 28     F5PAL         599 27    
QSO: 21000 CW 2020-04-12 1354 HA6NL         599 28     EI7KD         599 27    
QSO: 21000 CW 2020-04-12 1355 HA6NL         599 28     R7AW          599 29    
QSO: 21000 CW 2020-04-12 1400 HA6NL         599 28     OM7LW         599 28    
QSO: 21000 CW 2020-04-12 1400 HA6NL         599 28     G4DBW         599 27    
QSO: 21000 CW 2020-04-12 1403 HA6NL         599 28     RN5AA         599 29    
QSO: 21000 CW 2020-04-12 1403 HA6NL         599 28     EB5F          599 37    
QSO: 21000 CW 2020-04-12 1407 HA6NL         599 28     M0BEW         599 27    
QSO: 21000 CW 2020-04-12 1409 HA6NL         599 28     UC5D          599 29    
QSO: 21000 CW 2020-04-12 1410 HA6NL         599 28     G5LP          599 27    
QSO: 21000 CW 2020-04-12 1411 HA6NL         599 28     G0DVB         599 27    
QSO: 28000 CW 2020-04-12 1414 HA6NL         599 28     F5MUX         599 27    
QSO: 21000 CW 2020-04-12 1415 HA6NL         599 28     EA1X          599 37    
QSO: 21000 CW 2020-04-12 1417 HA6NL         599 28     5Z4/G3AB      599 48    
QSO: 21000 CW 2020-04-12 1417 HA6NL         599 28     F5LPY         599 27    
QSO: 21000 CW 2020-04-12 1419 HA6NL         599 28     LX5WARD       599 27    
QSO: 14000 CW 2020-04-12 1420 HA6NL         599 28     ON6PQ         599 27    
QSO: 14000 CW 2020-04-12 1421 HA6NL         599 28     EA5ITT        599 37    
QSO: 14000 CW 2020-04-12 1421 HA6NL         599 28     PA3DBS        599 27    
QSO: 14000 CW 2020-04-12 1422 HA6NL         599 28     ZB2CW         599 37    
QSO: 14000 CW 2020-04-12 1422 HA6NL         599 28     PA3DZM        599 27    
QSO: 14000 CW 2020-04-12 1423 HA6NL         599 28     UA6GO         599 29    
QSO: 14000 CW 2020-04-12 1425 HA6NL         599 28     RA5G          599 29    
QSO: 14000 CW 2020-04-12 1425 HA6NL         599 28     OR2A          599 27    
QSO: 14000 CW 2020-04-12 1427 HA6NL         599 28     CT1ELZ        599 37    
QSO: 14000 CW 2020-04-12 1428 HA6NL         599 28     IW3ILM        599 28    
QSO: 14000 CW 2020-04-12 1431 HA6NL         599 28     UA3LEO        599 29    
QSO: 14000 CW 2020-04-12 1432 HA6NL         599 28     F6FSW         599 27    
QSO: 14000 CW 2020-04-12 1433 HA6NL         599 28     MM3AWD        599 27    
QSO: 14000 CW 2020-04-12 1434 HA6NL         599 28     R9MM          599 30    
QSO: 14000 CW 2020-04-12 1436 HA6NL         599 28     I6FDJ         599 28    
QSO: 14000 CW 2020-04-12 1437 HA6NL         599 28     YU5R          599 28    
QSO: 14000 CW 2020-04-12 1438 HA6NL         599 28     EA1GT/QRP     599 37    
QSO: 14000 CW 2020-04-12 1439 HA6NL         599 28     VE3NNT        599 04    
QSO: 14000 CW 2020-04-12 1439 HA6NL         599 28     PA7LV         599 27    
QSO: 14000 CW 2020-04-12 1440 HA6NL         599 28     VE2FK         599 09    
QSO: 14000 CW 2020-04-12 1440 HA6NL         599 28     K5ZD          599 08    
QSO: 14000 CW 2020-04-12 1440 HA6NL         599 28     LY2A          599 29    
QSO: 14000 CW 2020-04-12 1442 HA6NL         599 28     AA3B          599 08    
QSO: 14000 CW 2020-04-12 1443 HA6NL         599 28     VE9ML         599 09    
QSO: 14000 CW 2020-04-12 1444 HA6NL         599 28     UA9LAO        599 30    
QSO: 14000 CW 2020-04-12 1445 HA6NL         599 28     RK9CYA        599 30    
QSO: 14000 CW 2020-04-12 1446 HA6NL         599 28     PA0FAW        599 27    
QSO: 14000 CW 2020-04-12 1447 HA6NL         599 28     I2IFT         599 28    
QSO: 14000 CW 2020-04-12 1447 HA6NL         599 28     PA3BFH        599 27    
QSO: 14000 CW 2020-04-12 1447 HA6NL         599 28     HG4I          599 28    
QSO: 14000 CW 2020-04-12 1450 HA6NL         599 28     I4LCK         599 28    
