START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: SP6CES
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: SP6CES
QSO: 14048 CW 2020-04-12 0846 SP6CES        599 28     UA9DR         599 30    
QSO: 14045 CW 2020-04-12 0906 SP6CES        599 28     RN0A          599 32    
QSO: 14047 CW 2020-04-12 0907 SP6CES        599 28     OH6LEZ        599 18    
QSO: 14047 CW 2020-04-12 0908 SP6CES        599 28     RT4W          599 30    
QSO: 14047 CW 2020-04-12 0909 SP6CES        599 28     RV3DBK        599 29    
QSO: 14047 CW 2020-04-12 0909 SP6CES        599 28     R1NI          599 19    
QSO: 14047 CW 2020-04-12 0910 SP6CES        599 28     UA9CHL        599 30    
QSO: 14047 CW 2020-04-12 0910 SP6CES        599 28     R6BT          599 29    
QSO: 14047 CW 2020-04-12 0910 SP6CES        599 28     RM4R          599 30    
QSO: 14047 CW 2020-04-12 0911 SP6CES        599 28     R7MT          599 29    
QSO: 14047 CW 2020-04-12 0911 SP6CES        599 28     EA3NO         599 37    
QSO: 14047 CW 2020-04-12 0911 SP6CES        599 28     EA5ITT        599 37    
QSO: 14047 CW 2020-04-12 0912 SP6CES        599 28     R3QA          599 29    
QSO: 14047 CW 2020-04-12 0912 SP6CES        599 28     UA4AGT        599 29    
QSO: 14047 CW 2020-04-12 0912 SP6CES        599 28     UN8PT         599 30    
QSO: 14047 CW 2020-04-12 0913 SP6CES        599 28     RW4HFH        599 30    
QSO: 14047 CW 2020-04-12 0913 SP6CES        599 28     RV7C          599 29    
QSO: 14047 CW 2020-04-12 0914 SP6CES        599 28     EA3ERD        599 37    
QSO: 14031 CW 2020-04-12 1546 SP6CES        599 28     LZ2HR         599 28    
QSO: 14031 CW 2020-04-12 1547 SP6CES        599 28     N6AA          599 06    
QSO: 14031 CW 2020-04-12 1548 SP6CES        599 28     UA3RBR        599 29    
QSO: 14031 CW 2020-04-12 1548 SP6CES        599 28     DH2URF        599 28    
QSO: 14031 CW 2020-04-12 1548 SP6CES        599 28     G4XWR         599 27    
QSO: 14031 CW 2020-04-12 1549 SP6CES        599 28     W0WP          599 07    
QSO: 14031 CW 2020-04-12 1549 SP6CES        599 28     ON6HV         599 27    
QSO: 14031 CW 2020-04-12 1549 SP6CES        599 28     N3BB          599 07    
QSO: 14031 CW 2020-04-12 1550 SP6CES        599 28     I6FDJ         599 28    
QSO: 14031 CW 2020-04-12 1551 SP6CES        599 28     K2SX          599 05    
QSO: 14031 CW 2020-04-12 1551 SP6CES        599 28     LY2A          599 29    
QSO: 14031 CW 2020-04-12 1551 SP6CES        599 28     4X1ST         599 39    
QSO: 14031 CW 2020-04-12 1552 SP6CES        599 28     YO7ARZ        599 28    
QSO: 14031 CW 2020-04-12 1552 SP6CES        599 28     NA6MG         599 06    
QSO: 14031 CW 2020-04-12 1553 SP6CES        599 28     W7VJ          599 06    
QSO: 14031 CW 2020-04-12 1553 SP6CES        599 28     DK1FT         599 28    
QSO: 14031 CW 2020-04-12 1553 SP6CES        599 28     N7RD          599 06    
QSO: 14031 CW 2020-04-12 1554 SP6CES        599 28     UA6HFI        599 29    
QSO: 14031 CW 2020-04-12 1555 SP6CES        599 28     RL6M          599 29    
QSO: 14031 CW 2020-04-12 1556 SP6CES        599 28     K1DJ          599 08    
QSO: 14031 CW 2020-04-12 1556 SP6CES        599 28     YO3GNF        599 28    
QSO: 14031 CW 2020-04-12 1556 SP6CES        599 28     TM0SOC        599 27    
QSO: 14031 CW 2020-04-12 1557 SP6CES        599 28     K3UA          599 08    
QSO: 14031 CW 2020-04-12 1557 SP6CES        599 28     W9GL          599 08    
QSO: 14031 CW 2020-04-12 1557 SP6CES        599 28     VE1ANU        599 09    
QSO: 14031 CW 2020-04-12 1557 SP6CES        599 28     N9CK          599 08    
QSO: 14031 CW 2020-04-12 1558 SP6CES        599 28     AI5IN         599 07    
QSO: 14031 CW 2020-04-12 1558 SP6CES        599 28     PG6F          599 27    
QSO: 14031 CW 2020-04-12 1559 SP6CES        599 28     K5LY          599 07    
QSO: 14031 CW 2020-04-12 1559 SP6CES        599 28     N7XM          599 06    
QSO: 14031 CW 2020-04-12 1600 SP6CES        599 28     K4RUM         599 08    
QSO: 14031 CW 2020-04-12 1600 SP6CES        599 28     KX2S          599 08    
QSO: 14031 CW 2020-04-12 1600 SP6CES        599 28     UR6EA         599 29    
QSO: 14031 CW 2020-04-12 1600 SP6CES        599 28     KC3DA         599 08    
QSO: 14031 CW 2020-04-12 1601 SP6CES        599 28     W5GN          599 07    
QSO: 14031 CW 2020-04-12 1601 SP6CES        599 28     NF9V          599 08    
QSO: 14031 CW 2020-04-12 1601 SP6CES        599 28     DF6FQ         599 28    
QSO: 14031 CW 2020-04-12 1601 SP6CES        599 28     DK3AX         599 28    
QSO: 14031 CW 2020-04-12 1602 SP6CES        599 28     DF1PY         599 28    
QSO: 14031 CW 2020-04-12 1602 SP6CES        599 28     ON4EM         599 27    
QSO: 14031 CW 2020-04-12 1602 SP6CES        599 28     K5RHZ         599 07    
QSO: 14031 CW 2020-04-12 1603 SP6CES        599 28     MM2T          599 27    
QSO: 14031 CW 2020-04-12 1603 SP6CES        599 28     VA3FN         599 04    
QSO: 14031 CW 2020-04-12 1604 SP6CES        599 28     N0YSQ         599 07    
QSO: 14031 CW 2020-04-12 1605 SP6CES        599 28     DM1LAN        599 28    
QSO: 14031 CW 2020-04-12 1605 SP6CES        599 28     US0ZK         599 29    
QSO: 14031 CW 2020-04-12 1605 SP6CES        599 28     W4PM          599 08    
QSO: 14031 CW 2020-04-12 1607 SP6CES        599 28     EA8/HB9FIH    599 36    
QSO: 14031 CW 2020-04-12 1607 SP6CES        599 28     K9GY          599 08    
QSO: 14031 CW 2020-04-12 1608 SP6CES        599 28     DK0SU         599 28    
QSO: 14031 CW 2020-04-12 1608 SP6CES        599 28     K2QO          599 08    
QSO: 14031 CW 2020-04-12 1608 SP6CES        599 28     EI8JX         599 27    
QSO: 14031 CW 2020-04-12 1609 SP6CES        599 28     K7TAR         599 08    
QSO: 14031 CW 2020-04-12 1609 SP6CES        599 28     DF8TY         599 28    
QSO: 14031 CW 2020-04-12 1609 SP6CES        599 28     RA7R          599 29    
QSO: 14031 CW 2020-04-12 1610 SP6CES        599 28     DM4CW         599 28    
QSO: 14031 CW 2020-04-12 1610 SP6CES        599 28     NJ4Q          599 08    
QSO: 14031 CW 2020-04-12 1610 SP6CES        599 28     LA2PU         599 18    
QSO: 14031 CW 2020-04-12 1611 SP6CES        599 28     WA3AER        599 08    
QSO: 14031 CW 2020-04-12 1611 SP6CES        599 28     WJ7W          599 06    
QSO: 14031 CW 2020-04-12 1611 SP6CES        599 28     AD5XI         599 08    
QSO: 14031 CW 2020-04-12 1612 SP6CES        599 28     UA6CC         599 29    
QSO: 14031 CW 2020-04-12 1612 SP6CES        599 28     DL2AWW        599 28    
QSO: 14031 CW 2020-04-12 1612 SP6CES        599 28     PG2AA         599 27    
QSO: 14031 CW 2020-04-12 1613 SP6CES        599 28     N5DDX         599 07    
QSO: 14031 CW 2020-04-12 1614 SP6CES        599 28     KR2AA         599 08    
QSO: 14031 CW 2020-04-12 1615 SP6CES        599 28     F5MXQ         599 27    
QSO: 14031 CW 2020-04-12 1615 SP6CES        599 28     AA3B          599 08    
QSO: 14031 CW 2020-04-12 1615 SP6CES        599 28     M8A           599 27    
QSO: 14031 CW 2020-04-12 1615 SP6CES        599 28     N1SOH         599 08    
