START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: EA3X
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: EA3X
QSO:  7019 CW 2020-04-12 0447 EA3X          599 37     R3FX          599 29    
QSO:  7006 CW 2020-04-12 0447 EA3X          599 37     OK2RZ         599 28    
QSO:  7011 CW 2020-04-12 0449 EA3X          599 37     UR7GO         599 29    
QSO:  7013 CW 2020-04-12 0449 EA3X          599 37     R3ZZ          599 29    
QSO:  7014 CW 2020-04-12 0450 EA3X          599 37     SP9JZT        599 28    
QSO:  7015 CW 2020-04-12 0451 EA3X          599 37     DK2FG         599 28    
QSO:  7016 CW 2020-04-12 0452 EA3X          599 37     UA5C          599 29    
QSO:  7017 CW 2020-04-12 0452 EA3X          599 37     RK3AW         599 29    
QSO:  7018 CW 2020-04-12 0454 EA3X          599 37     S57DX         599 28    
QSO:  7019 CW 2020-04-12 0455 EA3X          599 37     DL6KVA        599 28    
QSO:  7021 CW 2020-04-12 0455 EA3X          599 37     9A5Y          599 28    
QSO:  7024 CW 2020-04-12 0457 EA3X          599 37     RG4A          599 29    
QSO:  7026 CW 2020-04-12 0458 EA3X          599 37     RT4D          599 29    
QSO:  7026 CW 2020-04-12 0459 EA3X          599 37     LY6A          599 29    
QSO:  7028 CW 2020-04-12 0501 EA3X          599 37     R7AT          599 29    
QSO:  7029 CW 2020-04-12 0502 EA3X          599 37     9A3LG         599 28    
QSO:  7030 CW 2020-04-12 0503 EA3X          599 37     RM3TO         599 29    
QSO:  7031 CW 2020-04-12 0504 EA3X          599 37     LZ6F          599 28    
QSO:  7031 CW 2020-04-12 0504 EA3X          599 37     YL5T          599 29    
QSO:  7034 CW 2020-04-12 0505 EA3X          599 37     K0ZR          599 08    
QSO:  7035 CW 2020-04-12 0507 EA3X          599 37     HG6O          599 28    
QSO:  7036 CW 2020-04-12 0508 EA3X          599 37     EU5C          599 29    
QSO:  7037 CW 2020-04-12 0509 EA3X          599 37     RK4FM         599 29    
QSO:  7038 CW 2020-04-12 0510 EA3X          599 37     YT6M          599 28    
QSO:  7039 CW 2020-04-12 0511 EA3X          599 37     RT3N          599 29    
QSO:  7041 CW 2020-04-12 0511 EA3X          599 37     UA3VRV        599 29    
QSO:  7042 CW 2020-04-12 0512 EA3X          599 37     PY2KJ         599 15    
QSO:  7009 CW 2020-04-12 0515 EA3X          599 37     4U1A          599 28    
QSO:  7016 CW 2020-04-12 0517 EA3X          599 37     OK1HFP        599 28    
QSO:  7028 CW 2020-04-12 0519 EA3X          599 37     IT9RZU        599 28    
QSO:  7029 CW 2020-04-12 0521 EA3X          599 37     YL2TD         599 29    
QSO:  7030 CW 2020-04-12 0521 EA3X          599 37     LZ7G          599 28    
QSO:  7031 CW 2020-04-12 0522 EA3X          599 37     YO4NF         599 28    
QSO:  7032 CW 2020-04-12 0523 EA3X          599 37     RX3APM        599 29    
QSO:  7032 CW 2020-04-12 0524 EA3X          599 37     R1NW          599 19    
QSO:  7033 CW 2020-04-12 0525 EA3X          599 37     S58MU         599 28    
QSO:  7037 CW 2020-04-12 0526 EA3X          599 37     LZ2A          599 28    
QSO:  7025 CW 2020-04-12 0545 EA3X          599 37     UA3QGT        599 29    
QSO:  7022 CW 2020-04-12 0547 EA3X          599 37     LZ1QN         599 28    
QSO:  7016 CW 2020-04-12 0548 EA3X          599 37     CT1DRB        599 37    
QSO:  7014 CW 2020-04-12 0549 EA3X          599 37     OK4RQ         599 28    
QSO:  7009 CW 2020-04-12 0550 EA3X          599 37     RA5G          599 29    
QSO:  7014 CW 2020-04-12 0553 EA3X          599 37     G8AJM         599 27    
QSO:  7014 CW 2020-04-12 0555 EA3X          599 37     SM4W          599 18    
QSO:  7014 CW 2020-04-12 0556 EA3X          599 37     YT6W          599 28    
QSO:  7014 CW 2020-04-12 0557 EA3X          599 37     S52AW         599 28    
QSO:  7014 CW 2020-04-12 0557 EA3X          599 37     DL1RNN        599 28    
QSO:  7014 CW 2020-04-12 0558 EA3X          599 37     UR5WX         599 29    
QSO:  7014 CW 2020-04-12 0559 EA3X          599 37     YO9CB         599 28    
QSO:  7014 CW 2020-04-12 0559 EA3X          599 37     R3ZZ          599 29    
QSO:  7014 CW 2020-04-12 0600 EA3X          599 37     HG4I          599 28    
QSO:  7014 CW 2020-04-12 0600 EA3X          599 37     IN3OWY        599 28    
QSO:  7014 CW 2020-04-12 0601 EA3X          599 37     DF9ML         599 28    
QSO:  7014 CW 2020-04-12 0601 EA3X          599 37     LZ1PJ         599 28    
QSO:  7014 CW 2020-04-12 0602 EA3X          599 37     LA5LJA        599 18    
QSO:  7014 CW 2020-04-12 0602 EA3X          599 37     OK1HEH        599 28    
