START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: SP7P
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: SP7AH
QSO: 14005 CW 2020-04-12 1103 SP7P          599 28     UP4L          599 30    
QSO: 14009 CW 2020-04-12 1105 SP7P          599 28     F5MUX         599 27    
QSO: 14010 CW 2020-04-12 1105 SP7P          599 28     M0BEW         599 27    
QSO: 14010 CW 2020-04-12 1105 SP7P          599 28     RW3X          599 29    
QSO: 14011 CW 2020-04-12 1106 SP7P          599 28     YT2ISM        599 28    
QSO: 14011 CW 2020-04-12 1106 SP7P          599 28     LZ1QN         599 28    
QSO: 14015 CW 2020-04-12 1107 SP7P          599 28     RM2D          599 29    
QSO: 14018 CW 2020-04-12 1108 SP7P          599 28     LZ5R          599 28    
QSO: 14018 CW 2020-04-12 1109 SP7P          599 28     RZ9L          599 30    
QSO: 14019 CW 2020-04-12 1109 SP7P          599 28     EC1RS         599 37    
QSO: 14020 CW 2020-04-12 1110 SP7P          599 28     TA2SE         599 39    
QSO: 14021 CW 2020-04-12 1110 SP7P          599 28     LZ4AE         599 28    
QSO: 14022 CW 2020-04-12 1111 SP7P          599 28     RW0A          599 32    
QSO: 14024 CW 2020-04-12 1112 SP7P          599 28     4L8A          599 29    
QSO: 14024 CW 2020-04-12 1113 SP7P          599 28     R4OF          599 29    
QSO: 14024 CW 2020-04-12 1113 SP7P          599 28     R9MM          599 30    
QSO: 14026 CW 2020-04-12 1114 SP7P          599 28     RC6U          599 29    
QSO: 14027 CW 2020-04-12 1114 SP7P          599 28     UA4CC         599 29    
QSO: 14028 CW 2020-04-12 1115 SP7P          599 28     F5IN          599 27    
QSO: 14028 CW 2020-04-12 1115 SP7P          599 28     UA4FER        599 29    
QSO: 14030 CW 2020-04-12 1117 SP7P          599 28     LZ7HZZ        599 28    
QSO: 14033 CW 2020-04-12 1118 SP7P          599 28     OR5T          599 27    
QSO: 14034 CW 2020-04-12 1118 SP7P          599 28     F6IRA         599 27    
QSO: 14034 CW 2020-04-12 1119 SP7P          599 28     RK6HG         599 29    
QSO: 14035 CW 2020-04-12 1119 SP7P          599 28     UA5C          599 29    
QSO: 14039 CW 2020-04-12 1120 SP7P          599 28     RL3T          599 29    
QSO: 14040 CW 2020-04-12 1120 SP7P          599 28     R3OM          599 29    
QSO: 14040 CW 2020-04-12 1121 SP7P          599 28     UA9CDC        599 30    
QSO: 14040 CW 2020-04-12 1122 SP7P          599 28     OY1CT         599 18    
QSO: 14043 CW 2020-04-12 1123 SP7P          599 28     UN7ZO         599 30    
QSO: 14043 CW 2020-04-12 1123 SP7P          599 28     RT9S          599 30    
QSO: 14044 CW 2020-04-12 1124 SP7P          599 28     PI4RCB        599 27    
QSO: 14045 CW 2020-04-12 1125 SP7P          599 28     UA9XF         599 20    
QSO: 14046 CW 2020-04-12 1125 SP7P          599 28     RX3APM        599 29    
QSO: 14046 CW 2020-04-12 1126 SP7P          599 28     IK2SND        599 28    
QSO: 14048 CW 2020-04-12 1126 SP7P          599 28     LZ2CJ         599 28    
QSO: 14049 CW 2020-04-12 1127 SP7P          599 28     R6RA          599 29    
QSO: 14051 CW 2020-04-12 1128 SP7P          599 28     RN9RF         599 30    
QSO: 14052 CW 2020-04-12 1128 SP7P          599 28     UA9LAO        599 30    
QSO: 14053 CW 2020-04-12 1129 SP7P          599 28     YU1KX         599 28    
QSO: 14054 CW 2020-04-12 1129 SP7P          599 28     LX5WARD       599 27    
QSO: 14055 CW 2020-04-12 1130 SP7P          599 28     LZ2HR         599 28    
QSO: 14029 CW 2020-04-12 1132 SP7P          599 28     RA3UT         599 29    
QSO: 14029 CW 2020-04-12 1133 SP7P          599 28     UA6LCJ        599 29    
QSO: 14029 CW 2020-04-12 1133 SP7P          599 28     R7MM          599 29    
QSO: 14029 CW 2020-04-12 1134 SP7P          599 28     UR5FS         599 29    
QSO: 14029 CW 2020-04-12 1134 SP7P          599 28     UC0A          599 32    
QSO: 14029 CW 2020-04-12 1134 SP7P          599 28     UT7E          599 29    
QSO: 14029 CW 2020-04-12 1135 SP7P          599 28     RZ9A          599 30    
QSO: 14029 CW 2020-04-12 1135 SP7P          599 28     RK2M          599 29    
QSO: 14029 CW 2020-04-12 1135 SP7P          599 28     RA4Y          599 29    
QSO: 14029 CW 2020-04-12 1136 SP7P          599 28     R9AB          599 30    
QSO: 14029 CW 2020-04-12 1136 SP7P          599 28     UN9GD         599 31    
QSO: 14004 CW 2020-04-12 1138 SP7P          599 28     RK3TD         599 29    
QSO: 14005 CW 2020-04-12 1139 SP7P          599 28     4O4T          599 28    
QSO: 14012 CW 2020-04-12 1140 SP7P          599 28     YT4W          599 28    
QSO: 14014 CW 2020-04-12 1142 SP7P          599 28     YQ6A          599 28    
QSO: 14016 CW 2020-04-12 1142 SP7P          599 28     YU5R          599 28    
QSO: 14021 CW 2020-04-12 1143 SP7P          599 28     UA3RBR        599 29    
QSO: 14022 CW 2020-04-12 1144 SP7P          599 28     UN0LM         599 30    
QSO: 14022 CW 2020-04-12 1145 SP7P          599 28     RC9J          599 21    
QSO: 14023 CW 2020-04-12 1145 SP7P          599 28     G3TXF         599 27    
QSO: 14024 CW 2020-04-12 1146 SP7P          599 28     AA3B          599 08    
QSO: 14025 CW 2020-04-12 1146 SP7P          599 28     LA7GIA        599 18    
QSO: 14025 CW 2020-04-12 1147 SP7P          599 28     RA5G          599 29    
QSO: 14027 CW 2020-04-12 1152 SP7P          599 28     RM2U          599 29    
QSO: 14028 CW 2020-04-12 1153 SP7P          599 28     E74X          599 28    
QSO: 14030 CW 2020-04-12 1156 SP7P          599 28     UR4MF         599 29    
QSO: 14030 CW 2020-04-12 1156 SP7P          599 28     EA2AZ         599 37    
QSO: 14030 CW 2020-04-12 1156 SP7P          599 28     UA9CU         599 30    
QSO: 14030 CW 2020-04-12 1157 SP7P          599 28     UA6HFI        599 29    
QSO: 14030 CW 2020-04-12 1158 SP7P          599 28     LA5LJA        599 18    
QSO: 14030 CW 2020-04-12 1158 SP7P          599 28     PA2W          599 27    
QSO: 14030 CW 2020-04-12 1159 SP7P          599 28     R7MT          599 29    
QSO: 14030 CW 2020-04-12 1159 SP7P          599 28     K8MP          599 08    
QSO: 14030 CW 2020-04-12 1200 SP7P          599 28     EA1WH         599 37    
QSO: 14030 CW 2020-04-12 1200 SP7P          599 28     R7AC          599 29    
QSO: 14030 CW 2020-04-12 1201 SP7P          599 28     EA5ITT        599 37    
QSO: 14030 CW 2020-04-12 1201 SP7P          599 28     RA3TT         599 29    
QSO: 14030 CW 2020-04-12 1201 SP7P          599 28     YU1YV         599 28    
QSO: 14030 CW 2020-04-12 1201 SP7P          599 28     SM0FPR        599 18    
QSO: 14030 CW 2020-04-12 1202 SP7P          599 28     EX8MJ         599 30    
QSO: 14030 CW 2020-04-12 1202 SP7P          599 28     YO4BEX        599 28    
QSO: 14030 CW 2020-04-12 1203 SP7P          599 28     PA0GJV        599 27    
QSO: 14030 CW 2020-04-12 1203 SP7P          599 28     F6GCI         599 27    
QSO: 14030 CW 2020-04-12 1204 SP7P          599 28     RK3P          599 29    
QSO: 14030 CW 2020-04-12 1204 SP7P          599 28     PA3BFH        599 27    
QSO: 14030 CW 2020-04-12 1204 SP7P          599 28     LC8P          599 18    
QSO: 14030 CW 2020-04-12 1206 SP7P          599 28     SV1AJO        599 28    
QSO: 14030 CW 2020-04-12 1207 SP7P          599 28     R9CD          599 30    
QSO: 14030 CW 2020-04-12 1207 SP7P          599 28     UA6Y          599 29    
QSO: 14030 CW 2020-04-12 1207 SP7P          599 28     PA7LV         599 27    
QSO: 14030 CW 2020-04-12 1209 SP7P          599 28     LZ5IY         599 28    
QSO: 14030 CW 2020-04-12 1209 SP7P          599 28     PE2K          599 27    
QSO: 14030 CW 2020-04-12 1211 SP7P          599 28     MM2T          599 27    
QSO: 14030 CW 2020-04-12 1211 SP7P          599 28     R3QA          599 29    
QSO: 14030 CW 2020-04-12 1211 SP7P          599 28     IZ5BRW        599 28    
QSO: 14030 CW 2020-04-12 1212 SP7P          599 28     RU9SO         599 30    
QSO: 14033 CW 2020-04-12 1214 SP7P          599 28     UA3RF         599 29    
QSO: 14037 CW 2020-04-12 1215 SP7P          599 28     E77W          599 28    
QSO: 14048 CW 2020-04-12 1251 SP7P          599 28     LZ1ZM         599 28    
QSO: 14053 CW 2020-04-12 1252 SP7P          599 28     S52W          599 28    
QSO: 14055 CW 2020-04-12 1253 SP7P          599 28     DL9SEV        599 28    
QSO: 14058 CW 2020-04-12 1253 SP7P          599 28     RT3N          599 29    
QSO: 14016 CW 2020-04-12 1259 SP7P          599 28     G3SVK         599 27    
QSO: 14016 CW 2020-04-12 1300 SP7P          599 28     RA7KW         599 29    
QSO: 14016 CW 2020-04-12 1301 SP7P          599 28     RT6N          599 29    
QSO: 14016 CW 2020-04-12 1302 SP7P          599 28     ES2JJ         599 29    
QSO: 14016 CW 2020-04-12 1302 SP7P          599 28     IW3FVZ        599 28    
QSO: 14016 CW 2020-04-12 1303 SP7P          599 28     UN8PT         599 30    
QSO: 14016 CW 2020-04-12 1303 SP7P          599 28     LZ1DQ         599 28    
QSO: 14016 CW 2020-04-12 1304 SP7P          599 28     UA4Z          599 29    
QSO: 14016 CW 2020-04-12 1305 SP7P          599 28     R9QQ          599 30    
QSO: 14016 CW 2020-04-12 1305 SP7P          599 28     RK3DK         599 29    
QSO: 14016 CW 2020-04-12 1305 SP7P          599 28     R9XS          599 20    
QSO: 14016 CW 2020-04-12 1305 SP7P          599 28     R7AT          599 29    
QSO: 14016 CW 2020-04-12 1306 SP7P          599 28     RM3TO         599 29    
QSO: 14016 CW 2020-04-12 1308 SP7P          599 28     G3WBB         599 27    
QSO: 14016 CW 2020-04-12 1308 SP7P          599 28     I2ORX         599 28    
QSO: 14016 CW 2020-04-12 1308 SP7P          599 28     RN4SS         599 29    
QSO: 14016 CW 2020-04-12 1309 SP7P          599 28     UA3R          599 29    
QSO: 14016 CW 2020-04-12 1310 SP7P          599 28     GM0OPS        599 27    
QSO: 14020 CW 2020-04-12 1312 SP7P          599 28     UA6CC         599 29    
QSO: 14022 CW 2020-04-12 1313 SP7P          599 28     I6FDJ         599 28    
QSO: 14023 CW 2020-04-12 1314 SP7P          599 28     RM3M          599 29    
QSO: 14024 CW 2020-04-12 1316 SP7P          599 28     UN9L          599 30    
QSO: 14027 CW 2020-04-12 1318 SP7P          599 28     4X6FR         599 39    
QSO: 14029 CW 2020-04-12 1319 SP7P          599 28     IV3SKD        599 28    
QSO: 14031 CW 2020-04-12 1320 SP7P          599 28     UA9BA         599 30    
QSO: 14034 CW 2020-04-12 1429 SP7P          599 28     I3FIY         599 28    
QSO: 14035 CW 2020-04-12 1430 SP7P          599 28     I2WIJ         599 28    
QSO: 14038 CW 2020-04-12 1431 SP7P          599 28     MM3AWD        599 27    
QSO: 14038 CW 2020-04-12 1432 SP7P          599 28     UN7ID         599 30    
QSO: 14039 CW 2020-04-12 1445 SP7P          599 28     UA6G          599 29    
QSO: 14037 CW 2020-04-12 1445 SP7P          599 28     RQ4F          599 29    
QSO: 14029 CW 2020-04-12 1447 SP7P          599 28     C4W           599 39    
