START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: G4DBW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: G4DBW
QSO:  3511 CW 2020-04-11 2103 G4DBW         599 27     IV3SKB        599 28    
QSO:  3512 CW 2020-04-11 2104 G4DBW         599 27     E74X          599 28    
QSO:  3514 CW 2020-04-11 2105 G4DBW         599 27     G3TXF         599 27    
QSO:  3515 CW 2020-04-11 2105 G4DBW         599 27     LZ5R          599 28    
QSO:  3515 CW 2020-04-11 2105 G4DBW         599 27     YO4NF         599 28    
QSO:  3516 CW 2020-04-11 2106 G4DBW         599 27     R8TT          599 30    
QSO:  3516 CW 2020-04-11 2106 G4DBW         599 27     UR7GO         599 29    
QSO:  3517 CW 2020-04-11 2107 G4DBW         599 27     S58Q          599 28    
QSO:  3518 CW 2020-04-11 2107 G4DBW         599 27     UI3A          599 29    
QSO:  3519 CW 2020-04-11 2109 G4DBW         599 27     LZ1QN         599 28    
QSO:  3520 CW 2020-04-11 2112 G4DBW         599 27     E77EA         599 28    
QSO:  3521 CW 2020-04-11 2113 G4DBW         599 27     HA3NU         599 28    
QSO:  3522 CW 2020-04-11 2114 G4DBW         599 27     R3FX          599 29    
QSO:  3522 CW 2020-04-11 2114 G4DBW         599 27     LZ5N          599 28    
QSO:  3523 CW 2020-04-11 2115 G4DBW         599 27     OK4RQ         599 28    
QSO:  3523 CW 2020-04-11 2116 G4DBW         599 27     SN7Q          599 28    
QSO:  3524 CW 2020-04-11 2116 G4DBW         599 27     UA4FER        599 29    
QSO:  3524 CW 2020-04-11 2117 G4DBW         599 27     EU4E          599 29    
QSO:  3525 CW 2020-04-11 2119 G4DBW         599 27     PA8AD         599 27    
QSO:  3526 CW 2020-04-11 2119 G4DBW         599 27     UV2V          599 29    
QSO:  3528 CW 2020-04-11 2122 G4DBW         599 27     4O4T          599 28    
QSO:  3530 CW 2020-04-11 2122 G4DBW         599 27     9A1AA         599 28    
QSO:  3531 CW 2020-04-11 2123 G4DBW         599 27     DK2FG         599 28    
QSO:  3532 CW 2020-04-11 2124 G4DBW         599 27     RM3Z          599 29    
QSO:  3533 CW 2020-04-11 2126 G4DBW         599 27     LZ5XQ         599 28    
QSO:  3535 CW 2020-04-11 2127 G4DBW         599 27     EU5C          599 29    
QSO:  3536 CW 2020-04-11 2127 G4DBW         599 27     YU1KT         599 28    
QSO:  3536 CW 2020-04-11 2128 G4DBW         599 27     UN9L          599 30    
QSO:  3540 CW 2020-04-11 2129 G4DBW         599 27     R5FP          599 29    
QSO:  3541 CW 2020-04-11 2130 G4DBW         599 27     DL1CW         599 28    
QSO:  3542 CW 2020-04-11 2131 G4DBW         599 27     YT5M          599 28    
QSO:  3544 CW 2020-04-11 2131 G4DBW         599 27     PA4O          599 27    
QSO:  3548 CW 2020-04-11 2132 G4DBW         599 27     SE4E          599 18    
QSO:  3513 CW 2020-04-11 2136 G4DBW         599 27     9A3XV         599 28    
QSO:  3513 CW 2020-04-11 2136 G4DBW         599 27     EV6Z          599 29    
QSO:  3513 CW 2020-04-11 2137 G4DBW         599 27     S56A          599 28    
QSO:  3513 CW 2020-04-11 2138 G4DBW         599 27     F5VKT         599 27    
QSO:  3513 CW 2020-04-11 2139 G4DBW         599 27     SV2BXA        599 28    
QSO:  3513 CW 2020-04-11 2140 G4DBW         599 27     SN7O          599 28    
QSO:  3513 CW 2020-04-11 2140 G4DBW         599 27     OE1CIW        599 28    
QSO:  3513 CW 2020-04-11 2141 G4DBW         599 27     OM7LW         599 28    
QSO:  3513 CW 2020-04-11 2141 G4DBW         599 27     OK3X          599 28    
QSO:  3513 CW 2020-04-11 2141 G4DBW         599 27     DF5EG         599 28    
QSO:  3513 CW 2020-04-11 2142 G4DBW         599 27     SP7UWL        599 28    
QSO:  3513 CW 2020-04-11 2143 G4DBW         599 27     OK5OK         599 28    
QSO:  3513 CW 2020-04-11 2143 G4DBW         599 27     DL3DW         599 28    
QSO:  3513 CW 2020-04-11 2144 G4DBW         599 27     YU6DX         599 28    
QSO:  3513 CW 2020-04-11 2144 G4DBW         599 27     DK3PM         599 28    
QSO:  3513 CW 2020-04-11 2149 G4DBW         599 27     YO3GNF        599 28    
QSO:  3510 CW 2020-04-11 2151 G4DBW         599 27     RW0A          599 32    
QSO:  3509 CW 2020-04-11 2152 G4DBW         599 27     R8OM          599 31    
QSO:  3521 CW 2020-04-11 2153 G4DBW         599 27     OZ2TF         599 18    
