START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: YO4DW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: YO4DW
QSO:  7025 CW 2020-04-11 2114 YO4DW         599 28     SN5N          599 28    
QSO:  7016 CW 2020-04-11 2116 YO4DW         599 28     R5PW          599 29    
QSO:  7016 CW 2020-04-11 2116 YO4DW         599 28     EA1GT/QRP     599 37    
QSO:  7016 CW 2020-04-11 2117 YO4DW         599 28     LY3B          599 29    
QSO:  7016 CW 2020-04-11 2118 YO4DW         599 28     N4AF          599 08    
QSO:  7015 CW 2020-04-11 2120 YO4DW         599 28     KC1XX         599 08    
QSO:  7009 CW 2020-04-11 2122 YO4DW         599 28     4U1A          599 28    
QSO:  7010 CW 2020-04-11 2124 YO4DW         599 28     P3X           599 39    
QSO:  7011 CW 2020-04-11 2125 YO4DW         599 28     I2IFT         599 28    
QSO:  7011 CW 2020-04-11 2125 YO4DW         599 28     G4HOM         599 27    
QSO:  7011 CW 2020-04-11 2125 YO4DW         599 28     SE6N          599 18    
QSO:  7011 CW 2020-04-11 2126 YO4DW         599 28     DL7UXG        599 28    
QSO:  7011 CW 2020-04-11 2126 YO4DW         599 28     UA3QPA        599 29    
QSO:  7011 CW 2020-04-11 2127 YO4DW         599 28     IZ4BOY        599 28    
QSO:  7011 CW 2020-04-11 2128 YO4DW         599 28     4Z4UO         599 39    
QSO:  7011 CW 2020-04-11 2128 YO4DW         599 28     OK1DAR        599 28    
QSO:  7011 CW 2020-04-11 2128 YO4DW         599 28     N4RV          599 08    
QSO:  7011 CW 2020-04-11 2129 YO4DW         599 28     G3XTT         599 27    
QSO:  7011 CW 2020-04-11 2129 YO4DW         599 28     RA3YDA        599 29    
QSO:  7011 CW 2020-04-11 2129 YO4DW         599 28     RA5G          599 29    
QSO:  7011 CW 2020-04-11 2130 YO4DW         599 28     OK5OK         599 28    
QSO:  7011 CW 2020-04-11 2130 YO4DW         599 28     M1X           599 27    
QSO:  7011 CW 2020-04-11 2130 YO4DW         599 28     RA3XCZ        599 29    
QSO:  7011 CW 2020-04-11 2130 YO4DW         599 28     OM4O          599 28    
QSO:  7011 CW 2020-04-11 2131 YO4DW         599 28     K1ZZ          599 08    
QSO:  7011 CW 2020-04-11 2131 YO4DW         599 28     PA5WT         599 27    
QSO:  7011 CW 2020-04-11 2132 YO4DW         599 28     UA4FER        599 29    
QSO:  7011 CW 2020-04-11 2132 YO4DW         599 28     HB9DAX        599 28    
QSO:  7016 CW 2020-04-11 2230 YO4DW         599 28     RQ4F          599 29    
QSO:  7016 CW 2020-04-11 2232 YO4DW         599 28     DF5EG         599 28    
QSO:  7016 CW 2020-04-11 2232 YO4DW         599 28     DL6GCE        599 28    
QSO:  7016 CW 2020-04-11 2233 YO4DW         599 28     EA5IUY        599 37    
QSO:  7016 CW 2020-04-11 2234 YO4DW         599 28     KR2AA         599 08    
QSO:  7016 CW 2020-04-11 2235 YO4DW         599 28     SN7O          599 28    
QSO:  7016 CW 2020-04-11 2235 YO4DW         599 28     RM9X          599 20    
QSO:  7016 CW 2020-04-11 2236 YO4DW         599 28     DK7HA         599 28    
QSO:  7016 CW 2020-04-11 2236 YO4DW         599 28     RT5P          599 29    
QSO:  7016 CW 2020-04-11 2237 YO4DW         599 28     EA2DPA        599 37    
