START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: R2ZA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: R2ZA
QSO:  3535 CW 2019-04-13 2101 R2ZA          599 29     SN7Q          599 29    
QSO:  3534 CW 2019-04-13 2102 R2ZA          599 29     R8CT          599 30    
QSO:  3533 CW 2019-04-13 2103 R2ZA          599 29     YT6W          599 28    
QSO:  3532 CW 2019-04-13 2103 R2ZA          599 29     R7KX          599 29    
QSO:  3529 CW 2019-04-13 2104 R2ZA          599 29     RM1O          599 29    
QSO:  3528 CW 2019-04-13 2104 R2ZA          599 29     EW8DX         599 29    
QSO:  3526 CW 2019-04-13 2105 R2ZA          599 29     HG1G          599 29    
QSO:  3525 CW 2019-04-13 2106 R2ZA          599 29     4O/YU4YY      599 28    
QSO:  3523 CW 2019-04-13 2107 R2ZA          599 29     RW3X          599 29    
QSO:  3520 CW 2019-04-13 2108 R2ZA          599 29     OH8WW         599 18    
QSO:  3520 CW 2019-04-13 2109 R2ZA          599 29     UR7MZ         599 29    
QSO:  3519 CW 2019-04-13 2109 R2ZA          599 29     YO5OHO        599 28    
QSO:  3516 CW 2019-04-13 2110 R2ZA          599 29     YO4NF         599 28    
QSO:  3515 CW 2019-04-13 2111 R2ZA          599 29     P3X           599 39    
QSO:  3514 CW 2019-04-13 2113 R2ZA          599 29     LZ5XQ         599 27    
QSO:  3512 CW 2019-04-13 2114 R2ZA          599 29     EU5C          599 29    
QSO:  3511 CW 2019-04-13 2115 R2ZA          599 29     S53X          599 28    
QSO:  3524 CW 2019-04-13 2116 R2ZA          599 29     EU4E          599 29    
QSO:  3525 CW 2019-04-13 2118 R2ZA          599 29     EW8OM         599 29    
QSO:  3525 CW 2019-04-13 2118 R2ZA          599 29     UA6GO         599 29    
QSO:  3525 CW 2019-04-13 2119 R2ZA          599 29     R7RC          599 29    
QSO:  3525 CW 2019-04-13 2119 R2ZA          599 29     RN3F          599 29    
QSO:  3525 CW 2019-04-13 2120 R2ZA          599 29     UA4CNJ        599 29    
QSO:  3525 CW 2019-04-13 2121 R2ZA          599 29     RW1F          599 29    
QSO:  3525 CW 2019-04-13 2121 R2ZA          599 29     UB6X          599 29    
