START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RN4SS
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: RN4SS
QSO:  1819 CW 2019-04-14 0006 RN4SS         599 29     RT3T          599 29    
QSO:  1825 CW 2019-04-14 0007 RN4SS         599 29     UA5C          599 29    
QSO:  1829 CW 2019-04-14 0008 RN4SS         599 29     RK9LWA        599 30    
QSO:  1823 CW 2019-04-14 0009 RN4SS         599 29     R3OM          599 29    
QSO:  1823 CW 2019-04-14 0010 RN4SS         599 29     RK3ER         599 29    
QSO:  1817 CW 2019-04-14 0011 RN4SS         599 29     R8CT          599 30    
QSO:  1817 CW 2019-04-14 0011 RN4SS         599 29     RK3DK         599 29    
QSO:  1817 CW 2019-04-14 0012 RN4SS         599 29     9A2AJ         599 28    
QSO:  1817 CW 2019-04-14 0012 RN4SS         599 29     UA3LID        599 29    
QSO:  1817 CW 2019-04-14 0012 RN4SS         599 29     UG4I          599 29    
QSO:  1817 CW 2019-04-14 0013 RN4SS         599 29     LY2BMX        599 29    
QSO:  1817 CW 2019-04-14 0013 RN4SS         599 29     YQ6A          599 28    
QSO:  1817 CW 2019-04-14 0013 RN4SS         599 29     R3KQ          599 29    
QSO:  1817 CW 2019-04-14 0014 RN4SS         599 29     SN7O          599 28    
QSO:  1817 CW 2019-04-14 0015 RN4SS         599 29     UA9FGJ        599 30    
QSO:  1817 CW 2019-04-14 0016 RN4SS         599 29     R3EA          599 29    
QSO:  1817 CW 2019-04-14 0016 RN4SS         599 29     R3PIQ         599 29    
QSO:  1817 CW 2019-04-14 0017 RN4SS         599 29     UR7MZ         599 29    
QSO:  1817 CW 2019-04-14 0017 RN4SS         599 29     YT6W          599 28    
QSO:  1817 CW 2019-04-14 0018 RN4SS         599 29     R3XX          599 29    
QSO:  1817 CW 2019-04-14 0020 RN4SS         599 29     RV3MR         599 29    
QSO:  1817 CW 2019-04-14 0022 RN4SS         599 29     YO5AJR        599 28    
QSO:  1817 CW 2019-04-14 0024 RN4SS         599 29     RA3XCZ        599 29    
QSO:  1817 CW 2019-04-14 0025 RN4SS         599 29     R1NI          599 19    
QSO:  1817 CW 2019-04-14 0025 RN4SS         599 29     UI8C          599 30    
QSO:  3517 CW 2019-04-14 0028 RN4SS         599 29     E77W          599 28    
QSO:  3519 CW 2019-04-14 0029 RN4SS         599 29     UN9L          599 30    
QSO:  3523 CW 2019-04-14 0030 RN4SS         599 29     RM1O          599 19    
QSO:  3529 CW 2019-04-14 0031 RN4SS         599 29     RK3DK         599 29    
QSO:  3528 CW 2019-04-14 0031 RN4SS         599 29     R3OM          599 29    
QSO:  3530 CW 2019-04-14 0032 RN4SS         599 29     UA5C          599 29    
QSO:  3529 CW 2019-04-14 0032 RN4SS         599 29     R3FX          599 29    
QSO:  3533 CW 2019-04-14 0033 RN4SS         599 29     OK1DOR        599 28    
QSO:  3532 CW 2019-04-14 0033 RN4SS         599 29     RK9LWA        599 30    
QSO:  3515 CW 2019-04-14 0035 RN4SS         599 29     UA5R          599 29    
QSO:  3516 CW 2019-04-14 0035 RN4SS         599 29     RW4WA         599 30    
QSO:  3515 CW 2019-04-14 0036 RN4SS         599 29     LY9A          599 29    
QSO:  3515 CW 2019-04-14 0036 RN4SS         599 29     UI8C          599 30    
