START-OF-LOG: 2.0
CREATED-BY: Win-Test 4.24.0
CONTEST: EA-MAJESTAD-SSB
URE-SECTION: CE
CALLSIGN: ED9E
CATEGORY: MULTI-MULTI ALL
CLAIMED-SCORE: 449106
OPERATORS: EA9CD EA9FY EA9KB EA9ABC EA9ABE EA9ABV EA9ACD EA9ACE EA9ACF EA7KI
QSO:  7000 PH 2017-06-24 1305 ED9E          59  CE     EA4FYX        59  M     
QSO: 28000 PH 2017-06-24 1304 ED9E          59  CE     PA4VHF        59  088   
QSO:  7000 PH 2017-06-24 1306 ED9E          59  CE     EB5CUZ        59  CS    
QSO: 28000 PH 2017-06-24 1305 ED9E          59  CE     9H1AE         59  005   
QSO:  7000 PH 2017-06-24 1306 ED9E          59  CE     EA1HTF        59  PO    
QSO: 28000 PH 2017-06-24 1306 ED9E          59  CE     EA8AMY        59  GC    
QSO:  7000 PH 2017-06-24 1307 ED9E          59  CE     EA7BY         59  SE    
QSO:  7000 PH 2017-06-24 1307 ED9E          59  CE     EA5HDE        59  MU    
QSO: 28000 PH 2017-06-24 1308 ED9E          59  CE     ON3JMV        59  021   
QSO:  7000 PH 2017-06-24 1310 ED9E          59  CE     EA3HKY        59  B     
QSO:  7000 PH 2017-06-24 1310 ED9E          59  CE     EA3HLM        59  B     
QSO: 28000 PH 2017-06-24 1310 ED9E          59  CE     2E0YTX        59  012   
QSO: 28000 PH 2017-06-24 1313 ED9E          59  CE     IT9SSI        59  107   
QSO: 28000 PH 2017-06-24 1313 ED9E          59  CE     EA7KR         59  MA    
QSO:  7000 PH 2017-06-24 1314 ED9E          59  CE     EB4SM         59  CU    
QSO: 28000 PH 2017-06-24 1314 ED9E          59  CE     IK2HAB        59  017   
QSO:  7000 PH 2017-06-24 1315 ED9E          59  CE     EA3FZT        59  B     
QSO:  7000 PH 2017-06-24 1317 ED9E          59  CE     EA5DX         59  CS    
QSO:  7000 PH 2017-06-24 1318 ED9E          59  CE     EA4GVA        59  M     
QSO:  7000 PH 2017-06-24 1319 ED9E          59  CE     EA5GUQ        59  MU    
QSO: 28000 PH 2017-06-24 1318 ED9E          59  CE     HB9CIC        59  054   
QSO:  7000 PH 2017-06-24 1320 ED9E          59  CE     EA1WX         59  O     
QSO: 28000 PH 2017-06-24 1319 ED9E          59  CE     I4VIL         59  012   
QSO:  7000 PH 2017-06-24 1320 ED9E          59  CE     EA1ZW         59  VA    
QSO:  7000 PH 2017-06-24 1320 ED9E          59  CE     EA4AAZ        59  M     
QSO:  7000 PH 2017-06-24 1321 ED9E          59  CE     EA5ICS        59  A     
QSO:  7000 PH 2017-06-24 1321 ED9E          59  CE     EA5HAY        59  A     
QSO: 28000 PH 2017-06-24 1321 ED9E          59  CE     HB9ATX        59  016   
QSO:  7000 PH 2017-06-24 1322 ED9E          59  CE     EE4A          59  TO    
QSO: 28000 PH 2017-06-24 1323 ED9E          59  CE     F4FQZ         59  023   
QSO: 28000 PH 2017-06-24 1323 ED9E          59  CE     UT8LN         59  002   
QSO:  7000 PH 2017-06-24 1325 ED9E          59  CE     EA1GCR        59  O     
QSO:  7000 PH 2017-06-24 1325 ED9E          59  CE     EA5CRC        59  A     
QSO: 28000 PH 2017-06-24 1325 ED9E          59  CE     ON4JY         59  007   
QSO:  7000 PH 2017-06-24 1326 ED9E          59  CE     EA1BTG        59  PO    
QSO:  7000 PH 2017-06-24 1327 ED9E          59  CE     EA7DY         59  TE    
QSO:  7000 PH 2017-06-24 1327 ED9E          59  CE     EA7JIY        59  CA    
QSO: 28000 PH 2017-06-24 1327 ED9E          59  CE     HA4XH         59  081   
QSO:  7000 PH 2017-06-24 1327 ED9E          59  CE     EA4DXP        59  TO    
QSO:  7000 PH 2017-06-24 1329 ED9E          59  CE     EA7JZB        59  CA    
QSO: 28000 PH 2017-06-24 1328 ED9E          59  CE     HB9EGZ        59  003   
QSO: 28000 PH 2017-06-24 1329 ED9E          59  CE     DD2ML         59  003   
QSO: 28000 PH 2017-06-24 1329 ED9E          59  CE     HB9AT         59  023   
QSO: 28000 PH 2017-06-24 1331 ED9E          59  CE     SV2BBD        59  001   
QSO:  7000 PH 2017-06-24 1332 ED9E          59  CE     EA5HRT        59  V     
QSO: 28000 PH 2017-06-24 1333 ED9E          59  CE     PB8DX         59  015   
QSO:  7000 PH 2017-06-24 1334 ED9E          59  CE     EB6ABR        59  IB    
QSO: 28000 PH 2017-06-24 1334 ED9E          59  CE     HB9FWO        59  006   
QSO: 28000 PH 2017-06-24 1335 ED9E          59  CE     GJ7LJJ        59  008   
QSO:  7000 PH 2017-06-24 1336 ED9E          59  CE     EA1ABT        59  S     
QSO: 28000 PH 2017-06-24 1336 ED9E          59  CE     F6HLC         59  002   
QSO: 28000 PH 2017-06-24 1336 ED9E          59  CE     EA8CNR        59  GC    
QSO:  7000 PH 2017-06-24 1337 ED9E          59  CE     EA5GMB        59  MU    
QSO:  7000 PH 2017-06-24 1338 ED9E          59  CE     EB5AG         59  A     
QSO:  7000 PH 2017-06-24 1339 ED9E          59  CE     EA6DB         59  IB    
QSO:  7000 PH 2017-06-24 1340 ED9E          59  CE     ED7T          59  AL    
QSO: 28000 PH 2017-06-24 1340 ED9E          59  CE     EF8I          59  TF    
QSO:  7000 PH 2017-06-24 1340 ED9E          59  CE     ED4Y          59  CC    
QSO: 28000 PH 2017-06-24 1340 ED9E          59  CE     EA7EJF        59  GR    
QSO: 28000 PH 2017-06-24 1341 ED9E          59  CE     S500R         59  002   
QSO:  7000 PH 2017-06-24 1342 ED9E          59  CE     EA7JPL        59  CA    
QSO:  7000 PH 2017-06-24 1344 ED9E          59  CE     EA4FTV        59  M     
QSO:  7000 PH 2017-06-24 1346 ED9E          59  CE     EA4TD         59  M     
QSO:  7000 PH 2017-06-24 1350 ED9E          59  CE     EB1HTW        59  VA    
QSO: 28000 PH 2017-06-24 1350 ED9E          59  CE     DF8VV         59  023   
QSO:  7000 PH 2017-06-24 1351 ED9E          59  CE     EA1OC         59  VA    
QSO: 28000 PH 2017-06-24 1352 ED9E          59  CE     DL4VCV        59  024   
QSO:  7000 PH 2017-06-24 1353 ED9E          59  CE     EA4ASC        59  M     
QSO: 28000 PH 2017-06-24 1353 ED9E          59  CE     EA8AQV        59  GC    
QSO: 28000 PH 2017-06-24 1355 ED9E          59  CE     F1RHS         59  044   
QSO:  7000 PH 2017-06-24 1357 ED9E          59  CE     EA4ALK        59  CU    
QSO:  7000 PH 2017-06-24 1358 ED9E          59  CE     EC6PG         59  IB    
QSO:  7000 PH 2017-06-24 1400 ED9E          59  CE     EA5NX         59  V     
QSO:  7000 PH 2017-06-24 1402 ED9E          59  CE     EA7JMO        59  MA    
QSO: 14000 PH 2017-06-24 1403 ED9E          59  CE     YT6W          59  060   
QSO: 14000 PH 2017-06-24 1404 ED9E          59  CE     EA3FF         59  L     
QSO:  7000 PH 2017-06-24 1405 ED9E          59  CE     ED4SMR        59  CC    
QSO: 14000 PH 2017-06-24 1405 ED9E          59  CE     EA5ON         59  LE    
QSO: 14000 PH 2017-06-24 1405 ED9E          59  CE     EA8PT         59  GC    
QSO:  7000 PH 2017-06-24 1407 ED9E          59  CE     IZ0VXY        59  050   
QSO:  7000 PH 2017-06-24 1408 ED9E          59  CE     EA3DYB        59  B     
QSO: 14000 PH 2017-06-24 1408 ED9E          59  CE     OK2KFK        59  007   
QSO:  7000 PH 2017-06-24 1411 ED9E          59  CE     EA5IPN        59  AB    
QSO: 14000 PH 2017-06-24 1411 ED9E          59  CE     EA8DAU        59  GC    
QSO: 14000 PH 2017-06-24 1412 ED9E          59  CE     EA2GM         59  O     
QSO: 14000 PH 2017-06-24 1414 ED9E          59  CE     IZ8HUW        59  009   
QSO: 14000 PH 2017-06-24 1414 ED9E          59  CE     EA1AOQ        59  PO    
QSO: 14000 PH 2017-06-24 1415 ED9E          59  CE     IZ8NLQ        59  014   
QSO: 14000 PH 2017-06-24 1418 ED9E          59  CE     EC8AQQ        59  GC    
QSO:  7000 PH 2017-06-24 1419 ED9E          59  CE     EA4GMX        59  CU    
QSO: 14000 PH 2017-06-24 1419 ED9E          59  CE     EA2CCG        59  NA    
QSO:  7000 PH 2017-06-24 1422 ED9E          59  CE     EA7IOJ        59  GR    
QSO: 14000 PH 2017-06-24 1422 ED9E          59  CE     EA3AH         59  LE    
QSO:  7000 PH 2017-06-24 1423 ED9E          59  CE     EB1ASA        59  O     
QSO:  7000 PH 2017-06-24 1423 ED9E          59  CE     EA7HS         59  CO    
QSO:  7000 PH 2017-06-24 1423 ED9E          59  CE     EA5MX         59  CS    
QSO: 14000 PH 2017-06-24 1423 ED9E          59  CE     DK5KK         59  040   
QSO: 14000 PH 2017-06-24 1423 ED9E          59  CE     EA4EMC        59  M     
QSO:  7000 PH 2017-06-24 1424 ED9E          59  CE     EA7KK         59  SE    
QSO:  7000 PH 2017-06-24 1426 ED9E          59  CE     EA2GP         59  TE    
QSO:  7000 PH 2017-06-24 1426 ED9E          59  CE     EA7GT         59  MA    
QSO:  7000 PH 2017-06-24 1426 ED9E          59  CE     EA7MV         59  GR    
QSO:  7000 PH 2017-06-24 1427 ED9E          59  CE     EA5DNO        59  CS    
QSO: 14000 PH 2017-06-24 1427 ED9E          59  CE     DK4REX        59  010   
QSO:  7000 PH 2017-06-24 1427 ED9E          59  CE     EA5HVW        59  A     
QSO:  7000 PH 2017-06-24 1428 ED9E          59  CE     EA7JWF        59  CO    
QSO:  7000 PH 2017-06-24 1429 ED9E          59  CE     EA4CUN        59  TO    
QSO:  7000 PH 2017-06-24 1429 ED9E          59  CE     EA7JV         59  J     
QSO:  7000 PH 2017-06-24 1430 ED9E          59  CE     TM2F          59  170   
QSO: 14000 PH 2017-06-24 1431 ED9E          59  CE     EA8CZK        59  TF    
QSO: 14000 PH 2017-06-24 1433 ED9E          59  CE     IN3GZP        59  004   
QSO:  7000 PH 2017-06-24 1435 ED9E          59  CE     EA5EZ         59  IB    
QSO: 14000 PH 2017-06-24 1436 ED9E          59  CE     DL1HBD        59  036   
QSO: 14000 PH 2017-06-24 1438 ED9E          59  CE     EA2PLN        59  NA    
QSO: 14000 PH 2017-06-24 1438 ED9E          59  CE     IK1ODS        59  009   
QSO: 14000 PH 2017-06-24 1439 ED9E          59  CE     YT1HA         59  150   
QSO:  7000 PH 2017-06-24 1441 ED9E          59  CE     EA7GKB        59  CA    
QSO:  7000 PH 2017-06-24 1444 ED9E          59  CE     ED3S          59  GI    
QSO:  7000 PH 2017-06-24 1445 ED9E          59  CE     EH2SM         59  SS    
QSO:  7000 PH 2017-06-24 1446 ED9E          59  CE     EA1OL         59  LO    
QSO: 14000 PH 2017-06-24 1447 ED9E          59  CE     G3NDC         59  009   
QSO: 14000 PH 2017-06-24 1448 ED9E          59  CE     EB3FIS/P      59  GI    
QSO:  7000 PH 2017-06-24 1451 ED9E          59  CE     EA3FOA        59  B     
QSO: 14000 PH 2017-06-24 1450 ED9E          59  CE     EA1EX         59  ZA    
QSO:  7000 PH 2017-06-24 1451 ED9E          59  CE     EA1CZG        59  C     
QSO:  7000 PH 2017-06-24 1452 ED9E          59  CE     EA5CZM        59  A     
QSO: 14000 PH 2017-06-24 1452 ED9E          59  CE     IU3FBL        59  038   
QSO:  7000 PH 2017-06-24 1452 ED9E          59  CE     EA2KK         59  BI    
QSO: 14000 PH 2017-06-24 1453 ED9E          59  CE     OH9NB         59  014   
QSO:  7000 PH 2017-06-24 1454 ED9E          59  CE     EA4GE         59  CU    
QSO: 14000 PH 2017-06-24 1455 ED9E          59  CE     IZ8GUQ        59  021   
QSO:  7000 PH 2017-06-24 1456 ED9E          59  CE     EA7JSY        59  SE    
QSO: 14000 PH 2017-06-24 1456 ED9E          59  CE     IN3EIS        59  016   
QSO:  7000 PH 2017-06-24 1458 ED9E          59  CE     EA3CE         59  B     
QSO:  7000 PH 2017-06-24 1459 ED9E          59  CE     EA8URG        59  TF    
QSO: 14000 PH 2017-06-24 1459 ED9E          59  CE     HB9AT         59  044   
QSO:  7000 PH 2017-06-24 1500 ED9E          59  CE     EA5FIV        59  A     
QSO:  7000 PH 2017-06-24 1500 ED9E          59  CE     EA5ABE        59  A     
QSO:  7000 PH 2017-06-24 1502 ED9E          59  CE     EA4ZM         59  BA    
QSO: 14000 PH 2017-06-24 1501 ED9E          59  CE     F4HRM         59  007   
QSO:  7000 PH 2017-06-24 1502 ED9E          59  CE     EA4FXX        59  M     
QSO:  7000 PH 2017-06-24 1502 ED9E          59  CE     EA3ARP        59  B     
QSO:  7000 PH 2017-06-24 1504 ED9E          59  CE     IW1BEN        59  001   
QSO:  7000 PH 2017-06-24 1505 ED9E          59  CE     EA5INB        59  V     
QSO:  7000 PH 2017-06-24 1505 ED9E          59  CE     EA7ANC        59  GR    
QSO: 14000 PH 2017-06-24 1505 ED9E          59  CE     HA6NL         59  050   
QSO:  7000 PH 2017-06-24 1506 ED9E          59  CE     EA7JZW        59  CA    
QSO:  7000 PH 2017-06-24 1506 ED9E          59  CE     EA5AG         59  V     
QSO: 14000 PH 2017-06-24 1510 ED9E          59  CE     EA3AVN        59  B     
QSO:  7000 PH 2017-06-24 1512 ED9E          59  CE     EA1VM         59  P     
QSO: 14000 PH 2017-06-24 1515 ED9E          59  CE     ED3X          59  B     
QSO: 14000 PH 2017-06-24 1517 ED9E          59  CE     9A1CFR        59  034   
QSO: 14000 PH 2017-06-24 1520 ED9E          59  CE     F1RHS         59  103   
QSO: 14000 PH 2017-06-24 1520 ED9E          59  CE     CT7AMF        59  025   
QSO: 14000 PH 2017-06-24 1522 ED9E          59  CE     DL2DQF        59  022   
QSO:  7000 PH 2017-06-24 1523 ED9E          59  CE     EA5MB         59  V     
QSO:  7000 PH 2017-06-24 1525 ED9E          59  CE     EA4API        59  CR    
QSO:  7000 PH 2017-06-24 1526 ED9E          59  CE     EA2AK         59  Z     
QSO:  7000 PH 2017-06-24 1526 ED9E          59  CE     EA4URC        59  CU    
QSO: 14000 PH 2017-06-24 1525 ED9E          59  CE     EA7LC         59  S     
QSO:  7000 PH 2017-06-24 1527 ED9E          59  CE     EA4EUW        59  M     
QSO: 14000 PH 2017-06-24 1527 ED9E          59  CE     EA4CUN        59  TO    
QSO: 14000 PH 2017-06-24 1528 ED9E          59  CE     EA3FUJ        59  T     
QSO:  7000 PH 2017-06-24 1532 ED9E          59  CE     EA1ARJ        59  O     
QSO: 14000 PH 2017-06-24 1534 ED9E          59  CE     EA4DXP        59  TO    
QSO:  7000 PH 2017-06-24 1536 ED9E          59  CE     EA2EGZ        59  NA    
QSO: 14000 PH 2017-06-24 1536 ED9E          59  CE     G3YNN         59  014   
QSO: 14000 PH 2017-06-24 1539 ED9E          59  CE     EA8ZT         59  GC    
QSO: 14000 PH 2017-06-24 1540 ED9E          59  CE     DM5D          59  018   
QSO: 14000 PH 2017-06-24 1541 ED9E          59  CE     EA3IAA        59  B     
QSO: 14000 PH 2017-06-24 1542 ED9E          59  CE     PA4VHF        59  216   
QSO: 14000 PH 2017-06-24 1543 ED9E          59  CE     YO2MHF        59  027   
QSO: 14000 PH 2017-06-24 1544 ED9E          59  CE     EA8KW         59  GC    
QSO:  7000 PH 2017-06-24 1545 ED9E          59  CE     EE5T          59  V     
QSO: 14000 PH 2017-06-24 1545 ED9E          59  CE     EA2JE         59  NA    
QSO:  7000 PH 2017-06-24 1548 ED9E          59  CE     EA7HOH        59  CA    
QSO: 14000 PH 2017-06-24 1547 ED9E          59  CE     EA5RKO        59  V     
QSO:  7000 PH 2017-06-24 1548 ED9E          59  CE     EB3FIS        59  GI    
QSO:  7000 PH 2017-06-24 1550 ED9E          59  CE     F1PNJ         59  050   
QSO: 14000 PH 2017-06-24 1552 ED9E          59  CE     IW2HAJ        59  221   
QSO:  7000 PH 2017-06-24 1556 ED9E          59  CE     EA3EZD        59  B     
QSO:  7000 PH 2017-06-24 1556 ED9E          59  CE     EA1OT         59  P     
QSO: 14000 PH 2017-06-24 1555 ED9E          59  CE     9A9A          59  372   
QSO:  7000 PH 2017-06-24 1557 ED9E          59  CE     EA8PT         59  GC    
QSO:  7000 PH 2017-06-24 1557 ED9E          59  CE     EA8CBA        59  TF    
QSO: 14000 PH 2017-06-24 1558 ED9E          59  CE     PE1RUS        59  010   
QSO:  7000 PH 2017-06-24 1600 ED9E          59  CE     EA1KP         59  VA    
QSO: 14000 PH 2017-06-24 1600 ED9E          59  CE     IK0BZE        59  057   
QSO:  7000 PH 2017-06-24 1601 ED9E          59  CE     EA5PT         59  V     
QSO: 14000 PH 2017-06-24 1601 ED9E          59  CE     DL0ESA        59  133   
QSO: 14000 PH 2017-06-24 1601 ED9E          59  CE     EB4SM         59  CU    
QSO: 14000 PH 2017-06-24 1601 ED9E          59  CE     9A5Y          59  230   
QSO:  7000 PH 2017-06-24 1603 ED9E          59  CE     IU5HIW        59  007   
QSO: 14000 PH 2017-06-24 1605 ED9E          59  CE     ED4SMR        59  CC    
QSO: 14000 PH 2017-06-24 1606 ED9E          59  CE     IN3HDE        59  109   
QSO:  7000 PH 2017-06-24 1606 ED9E          59  CE     EA7QT         59  SE    
QSO: 14000 PH 2017-06-24 1606 ED9E          59  CE     EA1HTF        59  PO    
QSO:  7000 PH 2017-06-24 1607 ED9E          59  CE     F6IHY         59  011   
QSO: 14000 PH 2017-06-24 1606 ED9E          59  CE     EA8URG        59  TF    
QSO:  7000 PH 2017-06-24 1608 ED9E          59  CE     EA2RW         59  VI    
QSO: 14000 PH 2017-06-24 1607 ED9E          59  CE     EA8TV         59  TF    
QSO:  7000 PH 2017-06-24 1608 ED9E          59  CE     ED4W          59  GU    
QSO: 14000 PH 2017-06-24 1608 ED9E          59  CE     EC1DJ         59  PO    
QSO:  7000 PH 2017-06-24 1609 ED9E          59  CE     EA5CVS        59  V     
QSO: 14000 PH 2017-06-24 1609 ED9E          59  CE     EC1YL         59  PO    
QSO:  7000 PH 2017-06-24 1610 ED9E          59  CE     EA7IPY        59  H     
QSO:  7000 PH 2017-06-24 1611 ED9E          59  CE     EA5ISA        59  V     
QSO: 14000 PH 2017-06-24 1611 ED9E          59  CE     EA1WD         59  S     
QSO:  7000 PH 2017-06-24 1612 ED9E          59  CE     EA1DFQ        59  LO    
QSO:  7000 PH 2017-06-24 1612 ED9E          59  CE     EA4EMO        59  M     
QSO:  7000 PH 2017-06-24 1614 ED9E          59  CE     ED1MK         59  P     
QSO:  7000 PH 2017-06-24 1614 ED9E          59  CE     ED1R          59  AV    
QSO: 14000 PH 2017-06-24 1613 ED9E          59  CE     EA3MP         59  B     
QSO:  7000 PH 2017-06-24 1615 ED9E          59  CE     HA3MY         59  012   
QSO:  7000 PH 2017-06-24 1615 ED9E          59  CE     EA2BFM        59  BI    
QSO:  7000 PH 2017-06-24 1616 ED9E          59  CE     EF8I          59  TF    
QSO:  7000 PH 2017-06-24 1617 ED9E          59  CE     EA5INY        59  A     
QSO:  7000 PH 2017-06-24 1617 ED9E          59  CE     EA1IIC        59  LE    
QSO: 14000 PH 2017-06-24 1617 ED9E          59  CE     S57DX         59  310   
QSO:  7000 PH 2017-06-24 1618 ED9E          59  CE     EA3DFZ        59  B     
QSO: 14000 PH 2017-06-24 1618 ED9E          59  CE     DL7MPA        59  023   
QSO:  7000 PH 2017-06-24 1618 ED9E          59  CE     EC5AN         59  CS    
QSO: 14000 PH 2017-06-24 1618 ED9E          59  CE     SP3YM         59  016   
QSO:  7000 PH 2017-06-24 1619 ED9E          59  CE     EA1WO         59  LO    
QSO:  7000 PH 2017-06-24 1619 ED9E          59  CE     EA2DDE        59  NA    
QSO: 14000 PH 2017-06-24 1619 ED9E          59  CE     R3GS          59  033   
QSO:  7000 PH 2017-06-24 1620 ED9E          59  CE     EB4DDQ        59  TO    
QSO: 14000 PH 2017-06-24 1620 ED9E          59  CE     YT1A          59  288   
QSO: 14000 PH 2017-06-24 1620 ED9E          59  CE     YT0T          59  087   
QSO:  7000 PH 2017-06-24 1621 ED9E          59  CE     EA2AF         59  SS    
QSO:  7000 PH 2017-06-24 1621 ED9E          59  CE     EA5EE         59  V     
QSO: 14000 PH 2017-06-24 1621 ED9E          59  CE     OH2BAH        59  196   
QSO:  7000 PH 2017-06-24 1622 ED9E          59  CE     EA5YJ         59  V     
QSO: 14000 PH 2017-06-24 1621 ED9E          59  CE     EA2DP         59  BI    
QSO:  7000 PH 2017-06-24 1622 ED9E          59  CE     EA4URG        59  M     
QSO: 14000 PH 2017-06-24 1622 ED9E          59  CE     IV3KKW        59  047   
QSO: 14000 PH 2017-06-24 1623 ED9E          59  CE     RW4WA         59  091   
QSO: 14000 PH 2017-06-24 1623 ED9E          59  CE     IT9SSI        59  204   
QSO: 14000 PH 2017-06-24 1624 ED9E          59  CE     9A7C          59  174   
QSO:  7000 PH 2017-06-24 1625 ED9E          59  CE     9A7T          59  106   
QSO: 14000 PH 2017-06-24 1625 ED9E          59  CE     DJ9BO         59  025   
QSO:  7000 PH 2017-06-24 1626 ED9E          59  CE     WT0T          59  089   
QSO: 14000 PH 2017-06-24 1625 ED9E          59  CE     RW3XZ         59  337   
QSO: 14000 PH 2017-06-24 1626 ED9E          59  CE     SQ6LJV        59  036   
QSO: 14000 PH 2017-06-24 1627 ED9E          59  CE     SP3YM         59  019   
QSO:  7000 PH 2017-06-24 1628 ED9E          59  CE     ED5P          59  A     
QSO:  7000 PH 2017-06-24 1629 ED9E          59  CE     EA8ZT         59  GC    
QSO:  7000 PH 2017-06-24 1629 ED9E          59  CE     EA4EQU        59  M     
QSO: 14000 PH 2017-06-24 1631 ED9E          59  CE     IU2GLK        59  015   
QSO:  7000 PH 2017-06-24 1632 ED9E          59  CE     EA7CQQ        59  V     
