START-OF-LOG: 3.0
CONTEST: EA-MAJESTAD-SSB
CALLSIGN: EW4WE
CATEGORY: MULTI-MULTI ALL
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: 
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE 
CLAIMED-SCORE: 56515
CREATED-BY: UcxLog 7.35
OPERATORS: EU4BOC, EU4CK, EGOR IVANCHUK 11 YARES, ILYA BELAETS (11 YEARES)
QSO: 14000 PH 2017-06-24 1202 EW4WE         59  001    PD5MVH        59  003
QSO: 14000 PH 2017-06-24 1203 EW4WE         59  002    YT1A          59  003
QSO: 14000 PH 2017-06-24 1216 EW4WE         59  003    PD8DX         59  014
QSO: 14000 PH 2017-06-24 1219 EW4WE         59  004    EF9R          59  CE
QSO: 14000 PH 2017-06-24 1226 EW4WE         59  005    SK2T          59  019
QSO: 14000 PH 2017-06-24 1231 EW4WE         59  006    UA6YN         59  030
QSO: 14000 PH 2017-06-24 1234 EW4WE         59  007    IQ2DN         59  031
QSO: 14000 PH 2017-06-24 1236 EW4WE         59  008    IT9SSI        59  058
QSO: 14000 PH 2017-06-24 1238 EW4WE         59  009    IN3HDE        59  028
QSO: 14000 PH 2017-06-24 1242 EW4WE         59  010    ED3X          59  B
QSO: 14000 PH 2017-06-24 1244 EW4WE         59  011    TM2F          59  070
QSO: 14000 PH 2017-06-24 1303 EW4WE         59  012    S57DX         59  122
QSO: 14000 PH 2017-06-24 1321 EW4WE         59  013    EF0F          59  SMR
QSO: 14000 PH 2017-06-24 1325 EW4WE         59  014    LZ1ND         59  086
QSO: 14000 PH 2017-06-24 1327 EW4WE         59  015    9A3B          59  062
QSO: 14000 PH 2017-06-24 1330 EW4WE         59  016    9A9A          59  185
QSO: 14000 PH 2017-06-24 1336 EW4WE         59  017    EC7WR         59  CO
QSO: 14000 PH 2017-06-24 1337 EW4WE         59  018    EA8ZS         59  GC
QSO: 14000 PH 2017-06-24 1339 EW4WE         59  019    RT9L          59  001
QSO: 14000 PH 2017-06-24 1345 EW4WE         59  020    PY2DV         59  008
QSO: 14000 PH 2017-06-24 1346 EW4WE         59  021    US3LX         59  032
QSO: 14000 PH 2017-06-24 1347 EW4WE         59  022    PD7CJT        59  031
QSO: 14000 PH 2017-06-24 1348 EW4WE         59  023    OZ5VO         59  020
QSO: 14000 PH 2017-06-24 1350 EW4WE         59  024    PA2Z          59  017
QSO: 14000 PH 2017-06-24 1352 EW4WE         59  025    EA1WD         59  S
QSO: 14000 PH 2017-06-24 1352 EW4WE         59  026    UA4PAQ        59  020
QSO: 14000 PH 2017-06-24 1353 EW4WE         59  027    9A2TX         59  028
QSO: 14000 PH 2017-06-24 1404 EW4WE         59  028    EA5DY         59  M
QSO: 14000 PH 2017-06-24 1406 EW4WE         59  029    OU3U          59  040
QSO: 14000 PH 2017-06-24 1411 EW4WE         59  030    EE5T          59  V
QSO: 14000 PH 2017-06-24 1421 EW4WE         59  031    HB9ATX        59  044
QSO: 14000 PH 2017-06-24 1425 EW4WE         59  032    OZ1DYI        59  030
QSO: 14000 PH 2017-06-24 1427 EW4WE         59  033    9A6BND        59  016
QSO: 14000 PH 2017-06-24 1438 EW4WE         59  034    9A7T          59  074
QSO: 14000 PH 2017-06-24 1442 EW4WE         59  035    ED4W          59  GU
QSO: 14000 PH 2017-06-24 1449 EW4WE         59  036    F1DMR         59  002
QSO: 14000 PH 2017-06-24 1449 EW4WE         59  037    SM5NQB        59  026
QSO: 14000 PH 2017-06-24 1450 EW4WE         59  038    PB7Z          59  003
QSO: 14000 PH 2017-06-24 1451 EW4WE         59  039    DL1KVN        59  002
QSO: 14000 PH 2017-06-24 1457 EW4WE         59  040    DL0ESA        59  096
QSO: 14000 PH 2017-06-24 1458 EW4WE         59  041    RL4A          59  013
QSO: 14000 PH 2017-06-24 1458 EW4WE         59  042    SP3FSM        59  016
QSO: 14000 PH 2017-06-24 1459 EW4WE         59  043    PD7RF         59  025
QSO: 14000 PH 2017-06-24 1459 EW4WE         59  044    RW4WA         59  063
QSO: 14000 PH 2017-06-24 1500 EW4WE         59  045    PA4VHF        59  180
QSO: 14000 PH 2017-06-24 1501 EW4WE         59  046    SM5BS         59  014
QSO: 14000 PH 2017-06-24 1504 EW4WE         59  047    YU7BC         59  002
QSO: 14000 PH 2017-06-24 1505 EW4WE         59  048    PB8DX         59  069
QSO: 14000 PH 2017-06-24 1506 EW4WE         59  049    PA1BX         59  069
QSO: 14000 PH 2017-06-24 1508 EW4WE         59  050    ES0IA         59  018
QSO: 14000 PH 2017-06-24 1519 EW4WE         59  051    9A5Y          59  185
QSO: 14000 PH 2017-06-24 1520 EW4WE         59  052    PA4O          59  023
QSO: 14000 PH 2017-06-24 1524 EW4WE         59  053    PA3MM         59  037
QSO: 14000 PH 2017-06-24 1526 EW4WE         59  054    S500R         59  141
QSO: 14000 PH 2017-06-24 1529 EW4WE         59  055    ED1R          59  AV
QSO: 14000 PH 2017-06-24 1531 EW4WE         59  056    OH2BAH        59  174
QSO: 14000 PH 2017-06-24 1537 EW4WE         59  057    EA7ITL        59  CA
QSO: 14000 PH 2017-06-24 1540 EW4WE         59  058    LZ5R          59  085
QSO: 14000 PH 2017-06-24 1541 EW4WE         59  059    EF1W          59  O
QSO: 14000 PH 2017-06-24 1550 EW4WE         59  060    HA3MY         59  008
QSO: 14000 PH 2017-06-24 1555 EW4WE         59  061    RW3AI         59  019
QSO: 14000 PH 2017-06-24 1556 EW4WE         59  062    DL4VCV        59  022
QSO: 14000 PH 2017-06-24 1558 EW4WE         59  063    EA3FF         59  L
QSO: 14000 PH 2017-06-24 1558 EW4WE         59  064    DL7FB         59  043
QSO: 14000 PH 2017-06-24 1600 EW4WE         59  065    EA2DDE        59  NA
QSO: 14000 PH 2017-06-24 1602 EW4WE         59  066    YO7ARZ        59  058
QSO: 14000 PH 2017-06-24 1603 EW4WE         59  067    ON5LK         59  014
QSO: 14000 PH 2017-06-24 1608 EW4WE         59  068    DK2AY/P       59  014
QSO: 14000 PH 2017-06-24 1610 EW4WE         59  069    DL8BFV        59  006
QSO: 14000 PH 2017-06-24 1627 EW4WE         59  070    EA5KV         59  V
QSO: 14000 PH 2017-06-24 1628 EW4WE         59  071    LZ5Z          59  040
QSO: 14000 PH 2017-06-24 1644 EW4WE         59  072    RM2D          59  111
QSO: 14000 PH 2017-06-24 1648 EW4WE         59  073    US5QUB        59  048
QSO: 14000 PH 2017-06-24 1654 EW4WE         59  074    EA7GT         59  MA
QSO: 14000 PH 2017-06-24 1657 EW4WE         59  075    EA7P          59  CA
QSO: 14000 PH 2017-06-24 1703 EW4WE         59  076    EI1E          59  199
QSO: 14000 PH 2017-06-24 1704 EW4WE         59  077    RW3XZ         59  370
QSO: 14000 PH 2017-06-24 1709 EW4WE         59  078    EA2VE         59  VI
QSO: 14000 PH 2017-06-24 1711 EW4WE         59  079    ED4Y          59  CC
QSO: 14000 PH 2017-06-24 1715 EW4WE         59  080    EF8I          59  TF
QSO: 14000 PH 2017-06-24 1729 EW4WE         59  081    EA1AJV        59  PO
QSO: 14000 PH 2017-06-24 1730 EW4WE         59  082    ED4SMR        59  CC
QSO: 14000 PH 2017-06-24 1736 EW4WE         59  083    EA1HCB        59  PO
QSO: 14000 PH 2017-06-24 1738 EW4WE         59  084    EE7P          59  CA
QSO: 14000 PH 2017-06-24 1741 EW4WE         59  085    EA7PP         59  SE
QSO: 14000 PH 2017-06-24 1746 EW4WE         59  086    EA8URG        59  TF
QSO: 14000 PH 2017-06-24 1757 EW4WE         59  087    EA3FZT        59  B
QSO: 14000 PH 2017-06-24 1800 EW4WE         59  088    EA2GM         59  O
QSO: 14000 PH 2017-06-24 1804 EW4WE         59  089    EA5AJX        59  AB
QSO: 14000 PH 2017-06-24 1808 EW4WE         59  090    EB5KT         59  V
QSO: 14000 PH 2017-06-24 1816 EW4WE         59  091    EB7HQE        59  J
QSO: 14000 PH 2017-06-24 1818 EW4WE         59  092    EA5CN         59  CS
QSO: 14000 PH 2017-06-24 1822 EW4WE         59  093    EC7AT         59  AL
QSO: 14000 PH 2017-06-24 1826 EW4WE         59  094    A71AE         59  053
QSO: 14000 PH 2017-06-24 1829 EW4WE         59  095    UA4S          59  008
QSO: 14000 PH 2017-06-24 1831 EW4WE         59  096    EA2ECA        59  BI
QSO: 14000 PH 2017-06-24 1839 EW4WE         59  097    OM7LW         59  017
QSO: 14000 PH 2017-06-24 1840 EW4WE         59  098    EA5RKO        59  V
QSO: 14000 PH 2017-06-24 1841 EW4WE         59  099    EA4URL        59  M
QSO: 14000 PH 2017-06-24 1848 EW4WE         59  100    ED2A          59  BU
QSO: 14000 PH 2017-06-24 1851 EW4WE         59  101    EB1EB         59  S
QSO: 14000 PH 2017-06-24 1854 EW4WE         59  102    EB2RA         59  HU
QSO: 14000 PH 2017-06-24 1856 EW4WE         59  103    EA6DB         59  IB
QSO: 14000 PH 2017-06-24 1858 EW4WE         59  104    EC1DJ         59  PO
QSO: 14000 PH 2017-06-24 1900 EW4WE         59  105    EC5AN         59  CS
QSO: 14000 PH 2017-06-24 1906 EW4WE         59  106    A61FK         59  031
QSO: 14000 PH 2017-06-24 1907 EW4WE         59  107    EA6/EI6DX     59  IB
QSO: 14000 PH 2017-06-24 1912 EW4WE         59  108    ED9E          59  CE
QSO: 14000 PH 2017-06-24 1914 EW4WE         59  109    EA8KC         59  GC
QSO: 14000 PH 2017-06-24 1917 EW4WE         59  110    EC1ANS        59  VA
QSO: 14000 PH 2017-06-24 1922 EW4WE         59  111    EB3FIS/P      59  GI
QSO: 14000 PH 2017-06-24 1925 EW4WE         59  112    EA2BFM        59  BI
QSO: 14000 PH 2017-06-24 1927 EW4WE         59  113    EE5O          59  A
QSO: 14000 PH 2017-06-24 1931 EW4WE         59  114    R3GZ          59  079
QSO: 14000 PH 2017-06-24 1941 EW4WE         59  115    F4HRM         59  027
QSO: 14000 PH 2017-06-24 1942 EW4WE         59  116    EA2RCP        59  NA
QSO:  7000 PH 2017-06-24 2008 EW4WE         59  117    S51DD         59  048
QSO:  7000 PH 2017-06-24 2009 EW4WE         59  118    F5NBX         59  118
QSO:  7000 PH 2017-06-24 2010 EW4WE         59  119    HG7T          59  484
QSO:  7000 PH 2017-06-24 2011 EW4WE         59  120    OR1Z          59  100
QSO:  7000 PH 2017-06-24 2014 EW4WE         59  121    EF9R          59  CE
QSO:  7000 PH 2017-06-24 2018 EW4WE         59  122    IV3KKW        59  156
QSO:  7000 PH 2017-06-24 2019 EW4WE         59  123    RK3AW         59  138
QSO:  7000 PH 2017-06-24 2022 EW4WE         59  124    S900R         59  248
QSO:  7000 PH 2017-06-24 2023 EW4WE         59  125    EF1W          59  O
QSO:  7000 PH 2017-06-24 2051 EW4WE         59  126    EF0F          59  SMR
QSO:  7000 PH 2017-06-24 2059 EW4WE         59  127    UA4S          59  232
QSO:  7000 PH 2017-06-24 2102 EW4WE         59  128    YP0C          59  517
QSO:  7000 PH 2017-06-24 2105 EW4WE         59  129    9A3B          59  373
QSO:  7000 PH 2017-06-24 2116 EW4WE         59  130    LZ5R          59  247
QSO:  7000 PH 2017-06-24 2126 EW4WE         59  131    HG5A          59  017
QSO:  7000 PH 2017-06-24 2156 EW4WE         59  132    HA3MY         59  112
QSO:  7000 PH 2017-06-24 2201 EW4WE         59  133    EA3AQ         59  B
QSO:  7000 PH 2017-06-24 2205 EW4WE         59  134    EA5RC         59  CS
QSO:  7000 PH 2017-06-24 2208 EW4WE         59  135    DL2SAX        59  073
QSO:  7000 PH 2017-06-24 2216 EW4WE         59  136    HA4XH         59  475
QSO:  7000 PH 2017-06-24 2233 EW4WE         59  137    IZ4GMU        59  252
QSO:  7000 PH 2017-06-24 2234 EW4WE         59  138    ED1R          59  AV
QSO:  7000 PH 2017-06-24 2243 EW4WE         59  139    ED4Y          59  CC
QSO:  7000 PH 2017-06-24 2302 EW4WE         59  140    EA5SR         59  A
QSO:  7000 PH 2017-06-24 2303 EW4WE         59  141    ED9E          59  CE
