START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: WA4OFW
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WA4OFW
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2023.
QSO:    50 PH 2023-06-11 1651 WA4OFW        FM17 W3CCX         FN21
QSO:    50 PH 2023-06-11 1710 WA4OFW        FM17 W5PR          EL29
QSO:    50 PH 2023-06-11 1714 WA4OFW        FM17 K5LLL         EM10
QSO:    50 PH 2023-06-11 1717 WA4OFW        FM17 WA2VYA        EM10
QSO:    50 PH 2023-06-11 1722 WA4OFW        FM17 N5TJ          EM10
QSO:    50 PH 2023-06-11 1829 WA4OFW        FM17 WZ5M          EM40
QSO:    50 PH 2023-06-11 1830 WA4OFW        FM17 AJ4F          EL29
QSO:    50 PH 2023-06-11 1836 WA4OFW        FM17 AD5A          EL09
QSO:    50 PH 2023-06-11 1851 WA4OFW        FM17 N4OGW         EM53
QSO:    50 PH 2023-06-11 1932 WA4OFW        FM17 K2PS          EL98
QSO:    50 PH 2023-06-11 1941 WA4OFW        FM17 K1TO          EL87
QSO:    50 PH 2023-06-11 1951 WA4OFW        FM17 W1DGL         DM34
QSO:    50 PH 2023-06-11 2111 WA4OFW        FM17 WB9Z          EN60
QSO:    50 PH 2023-06-11 2119 WA4OFW        FM17 W9XA          EN51
QSO:    50 PH 2023-06-11 2125 WA4OFW        FM17 NU6S          CM87
QSO:    50 PH 2023-06-11 2139 WA4OFW        FM17 W4DTA         EM55
QSO:    50 PH 2023-06-11 2208 WA4OFW        FM17 N0KO          EM36
QSO:    50 PH 2023-06-11 2242 WA4OFW        FM17 K5CM          EM25
END-OF-LOG:
