START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: N5SKT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N5SKT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2023.
QSO:    50 DG 2023-06-11 1402 N5SKT         EM12 K5ND          EM12
QSO:    50 DG 2023-06-11 1407 N5SKT         EM12 WA8ZBT        EM12
QSO:    50 DG 2023-06-11 1410 N5SKT         EM12 W3RFC         FM19
QSO:    50 DG 2023-06-11 1513 N5SKT         EM12 K9FE          EN51
QSO:    50 DG 2023-06-11 1522 N5SKT         EM12 W9XA          EN51
QSO:    50 DG 2023-06-11 1525 N5SKT         EM12 WA8MCD        EN72
QSO:    50 DG 2023-06-11 1528 N5SKT         EM12 WB9AYW        EN51
QSO:    50 DG 2023-06-11 2059 N5SKT         EM12 K7BG          DN94
QSO:    50 RY 2023-06-11 2101 N5SKT         EM12 VE3WY         FN04
QSO:    50 DG 2023-06-11 2107 N5SKT         EM12 N2NT          FN20
QSO:    50 DG 2023-06-11 2109 N5SKT         EM12 W9DP          EN40
QSO:    50 DG 2023-06-11 2113 N5SKT         EM12 W9FFA         EM69
QSO:    50 DG 2023-06-11 2114 N5SKT         EM12 K3TC          FM19
QSO:    50 DG 2023-06-11 2123 N5SKT         EM12 W9PA          EN60
QSO:    50 CW 2023-06-11 2124 N5SKT         EM12 K2DH          FN13
QSO:    50 DG 2023-06-11 2124 N5SKT         EM12 W8JH          EN81
QSO:    50 DG 2023-06-11 2130 N5SKT         EM12 WR7AY         DN74
QSO:    50 RY 2023-06-11 2137 N5SKT         EM12 NJ9R          EN62
QSO:    50 DG 2023-06-11 2140 N5SKT         EM12 N8BW          EN72
END-OF-LOG:
